round,source,n_states,per_plane,restarts,loss_first,loss_last,train_end_moved_med_um,val_z1_pos_med_um,val_z1_x_med_um,val_z1_y_med_um,wall_s
21,own,32000,125,25,2.2839390360920656e-09,3.8995286248824265e-11,191.64260404215838,183.85119761387614,163.41236385622437,69.34796525757747,5450.1
22,own,32000,125,25,5.180139504862768e-10,2.9645690247153356e-11,191.10634141921423,127.45110083073996,96.86841758650644,68.5599480981125,5532.5
24,own,32000,125,25,2.0056974701000974e-09,3.379849919563828e-11,0.0,158.7279574458762,128.39783773870295,76.41609406465477,6001.0
25,own,32000,125,25,1.6518679547872168e-09,2.7632962627117007e-11,160.42080097588496,147.13704982403897,116.26390750929261,62.9740000585457,6043.9
26,own,32000,125,25,2.3482468820138016e-09,3.8097859400462034e-11,178.64588787335123,174.72078425998916,142.44201790307898,73.42136141025435,5934.3
27,own,32000,125,25,1.2172237914233884e-09,3.3343494013514954e-11,160.85603072326649,169.8369672316744,136.95153421110717,75.84833737800523,5899.0
28,own,32000,125,25,1.3845339652731147e-09,3.8003550766196217e-11,186.79130425380208,169.42449169550855,125.33758954100449,81.80396135253432,5870.1
29,own,32000,125,25,1.3459430339180893e-09,3.8390350056507303e-11,167.4404377160954,167.52224908423761,136.79685301808144,79.03617215885106,5718.2
30,own,32000,125,25,1.5124400644191504e-09,3.9861845965620536e-11,180.54363623593872,168.1162472689266,135.22821640151506,78.34986218074391,5662.1
31,own,32000,125,25,7.497035125711223e-10,4.2207561121455714e-11,185.38353776057193,160.60648230768493,133.60531312855528,71.39166645197292,5652.7
32,own,32000,125,25,3.067569393071299e-09,4.222794869533231e-11,161.79550165961132,173.73440157763298,142.02702286434032,86.9963112595542,5678.1
33,own,32000,125,25,3.849210963941498e-09,3.786964109700964e-11,181.9095768223633,162.64402665115085,124.24202755457259,79.08642621757167,5592.1
34,own,32000,125,25,2.2272287933920234e-09,3.3277625269737684e-11,176.2540447822616,160.90854403756794,132.64456215665632,81.72960066838186,5576.7
35,own,32000,125,25,7.932952655123488e-10,4.291755640041302e-11,170.46979157646547,149.15263679615975,115.9093473395103,78.77088506143082,5584.4
36,own,32000,125,25,8.306935730848036e-10,2.909510869333234e-11,149.51461099124685,140.48707881952538,106.64342592882292,72.84562845399023,5592.2
37,own,32000,125,25,1.2623018469972542e-09,3.983232510428646e-11,141.9018248250552,165.21507399596658,126.27987566617094,79.83296909378623,5587.2
38,own,32000,125,25,1.13228100802895e-09,3.571479083162493e-11,166.525568714178,149.77219186596358,121.77281392609984,71.7250445471791,5467.7
39,own,32000,125,25,3.888651202419959e-09,3.289038513902388e-11,161.1000704543244,159.4661193908422,122.72227790839452,71.38377875642732,4456.3
40,own,32000,125,25,7.667966564410999e-10,3.247232732668305e-11,154.03208092163823,138.14916475860173,99.7794472377791,73.82090583968193,4449.9
41,own,32000,125,25,1.4315900259935748e-09,3.0194191042562757e-11,144.02185763162834,143.43971700338898,100.49240111209201,72.23848690125578,4236.3
42,own,32000,125,25,6.409161398828311e-10,3.6980655876788716e-11,125.38637745052483,159.3615465634457,129.07633727513712,72.17459006733407,4256.6
43,own,32000,125,25,8.129531672830959e-10,3.248802637436564e-11,149.9859755434727,135.80006472591322,104.02177096602827,76.70581908325858,4508.0
