N,q,dz_mm,split,comparator,pos_med_um,pos_p95_um,slope_med_mrad,n,all_legs_converged,total_restarts,total_train_wall_s,n_parameters_per_leg
4,7,1294.45,val,vs_real_scifi_state,1930.7026983526328,13226.383818161024,0.5590967694359822,1463,True,71,673.7,21408
4,7,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,71,673.7,21408
4,7,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,71,673.7,21408
4,7,1294.45,test,vs_rk6_endpoint,230.82317791222806,2092.107502601752,0.13714355877492146,1452,True,71,673.7,21408
4,7,1294.45,test,vs_real_scifi_state,1888.7597664761984,12567.238459957889,0.5458585905960406,1452,True,71,673.7,21408
4,7,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,71,673.7,21408
4,7,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,71,673.7,21408
4,8,1294.45,val,vs_rk6_endpoint,265.2090962231597,2321.7322640308366,0.12255536561056601,1463,True,65,632.0,21924
4,8,1294.45,val,vs_real_scifi_state,1897.5374400986311,13216.894963578365,0.5539927393129682,1463,True,65,632.0,21924
4,8,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,65,632.0,21924
4,8,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,65,632.0,21924
4,8,1294.45,test,vs_rk6_endpoint,237.3630615337987,2092.0649904078755,0.12897720099292603,1452,True,65,632.0,21924
4,8,1294.45,test,vs_real_scifi_state,1869.3861705946517,12840.56090884679,0.5334820218558279,1452,True,65,632.0,21924
4,8,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,65,632.0,21924
4,8,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,65,632.0,21924
4,9,1294.45,val,vs_rk6_endpoint,252.57562556754465,2193.9049942583765,0.15427358445355144,1463,True,60,604.4,22440
4,9,1294.45,val,vs_real_scifi_state,1911.5989990668822,13204.642532463147,0.5596789565968929,1463,True,60,604.4,22440
4,9,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,60,604.4,22440
4,9,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,60,604.4,22440
4,9,1294.45,test,vs_rk6_endpoint,241.6042285398703,2132.9403693743825,0.1584863363432859,1452,True,60,604.4,22440
4,9,1294.45,test,vs_real_scifi_state,1842.069385995103,12421.759089303736,0.5461681573452198,1452,True,60,604.4,22440
4,9,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,60,604.4,22440
4,9,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,60,604.4,22440
4,10,1294.45,val,vs_rk6_endpoint,259.07363523452887,2337.3782084766117,0.13432727972066683,1463,True,67,701.5,22956
4,10,1294.45,val,vs_real_scifi_state,1906.0956207938489,13306.003738682577,0.5755178173207642,1463,True,67,701.5,22956
4,10,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,67,701.5,22956
4,10,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,67,701.5,22956
4,10,1294.45,test,vs_rk6_endpoint,254.57120741845074,2049.9942972071563,0.13606509205994766,1452,True,67,701.5,22956
4,10,1294.45,test,vs_real_scifi_state,1873.0992508244526,13081.59116995653,0.5498883398197472,1452,True,67,701.5,22956
4,10,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,67,701.5,22956
4,10,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,67,701.5,22956
4,10,1294.45,test,exact_scheme_vs_rk6_endpoint,2.4410885237386992,47.783756177582866,0.002117476848459421,1452,,,114.5,
4,11,1294.45,val,vs_rk6_endpoint,266.5481756754957,2188.7990265937783,0.12925409673641974,1463,True,69,738.4000000000001,23472
4,11,1294.45,val,vs_real_scifi_state,1883.6262081851487,13324.308222438758,0.5593995322994427,1463,True,69,738.4000000000001,23472
4,11,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,69,738.4000000000001,23472
4,11,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,69,738.4000000000001,23472
4,11,1294.45,test,vs_rk6_endpoint,254.77047885584625,2145.226452183151,0.13206696773997162,1452,True,69,738.4000000000001,23472
4,11,1294.45,test,vs_real_scifi_state,1855.4970168135724,12854.98391493963,0.545906911263945,1452,True,69,738.4000000000001,23472
4,11,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,69,738.4000000000001,23472
4,11,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,69,738.4000000000001,23472
4,12,1294.45,val,vs_rk6_endpoint,308.9753931289039,2342.530597909554,0.1502268518958072,1463,True,70,786.0,23988
4,12,1294.45,val,vs_real_scifi_state,1908.3656885918572,13238.16951964455,0.5808208332433191,1463,True,70,786.0,23988
4,12,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,70,786.0,23988
4,12,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,70,786.0,23988
4,12,1294.45,test,vs_rk6_endpoint,286.0549565458541,2307.8196062243596,0.14812465776927602,1452,True,70,786.0,23988
4,12,1294.45,test,vs_real_scifi_state,1879.5807181515443,12500.205475094996,0.5740534759813911,1452,True,70,786.0,23988
4,12,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,70,786.0,23988
4,12,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,70,786.0,23988
4,13,1294.45,val,vs_rk6_endpoint,274.65313291793336,2239.016303734459,0.16405982870115743,1463,True,68,789.8,24504
4,13,1294.45,val,vs_real_scifi_state,1912.2428907375593,13294.220823082464,0.5394736079218365,1463,True,68,789.8,24504
4,13,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,68,789.8,24504
4,13,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,68,789.8,24504
4,13,1294.45,test,vs_rk6_endpoint,253.9080920633694,2013.8235956863043,0.16789267053214652,1452,True,68,789.8,24504
4,13,1294.45,test,vs_real_scifi_state,1845.9962763803048,12734.179962456667,0.5440135193510581,1452,True,68,789.8,24504
4,13,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,68,789.8,24504
4,13,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,68,789.8,24504
4,14,1294.45,val,vs_rk6_endpoint,235.95838952769554,1990.138582252825,0.14059031168023664,1463,True,71,853.9,25020
4,14,1294.45,val,vs_real_scifi_state,1921.0947293856862,12932.671343404116,0.5502504259282704,1463,True,71,853.9,25020
4,14,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,71,853.9,25020
4,14,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,71,853.9,25020
4,14,1294.45,test,vs_rk6_endpoint,226.42498103463282,2087.217461631105,0.14457034636396887,1452,True,71,853.9,25020
4,14,1294.45,test,vs_real_scifi_state,1869.1844777349331,12639.37923650548,0.5563982349205105,1452,True,71,853.9,25020
4,14,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,71,853.9,25020
4,14,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,71,853.9,25020
4,14,1294.45,test,exact_scheme_vs_rk6_endpoint,11.545949861812232,47.89065550677379,0.005143793549045039,1452,,,99.3,
4,15,1294.45,val,vs_rk6_endpoint,321.8341330800456,2460.706875964361,0.18038491604627227,1463,True,79,974.3000000000001,25536
4,15,1294.45,val,vs_real_scifi_state,1956.4424653963215,13304.566689144174,0.5702305372720096,1463,True,79,974.3000000000001,25536
4,15,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,79,974.3000000000001,25536
4,15,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,79,974.3000000000001,25536
4,15,1294.45,test,vs_rk6_endpoint,315.61098040376123,2278.990791512229,0.19532659341052472,1452,True,79,974.3000000000001,25536
4,15,1294.45,test,vs_real_scifi_state,1916.4815404457797,12600.692821136265,0.5735698324489686,1452,True,79,974.3000000000001,25536
4,15,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,79,974.3000000000001,25536
4,15,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,79,974.3000000000001,25536
4,16,1294.45,val,vs_rk6_endpoint,243.38831382306125,2275.0393046282766,0.15153665779071845,1463,True,76,932.7,26052
4,16,1294.45,val,vs_real_scifi_state,1918.6967219303597,13216.275262773044,0.5612732716891167,1463,True,76,932.7,26052
4,16,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,76,932.7,26052
4,16,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,76,932.7,26052
4,16,1294.45,test,vs_rk6_endpoint,242.6664628894173,2081.8008779078014,0.15417977818511439,1452,True,76,932.7,26052
4,16,1294.45,test,vs_real_scifi_state,1889.704920765439,12794.030326520066,0.5560563665677822,1452,True,76,932.7,26052
4,16,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,76,932.7,26052
4,16,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,76,932.7,26052
4,16,1294.45,test,exact_scheme_vs_rk6_endpoint,9.42170661156183,44.49057707042813,0.0040394283968431255,1452,,,112.8,
4,17,1294.45,val,vs_rk6_endpoint,260.598796854822,2242.2311272563547,0.14276454500103397,1463,True,73,1078.1999999999998,26568
4,17,1294.45,val,vs_real_scifi_state,1951.995919027354,13187.97597395083,0.568617189181081,1463,True,73,1078.1999999999998,26568
4,17,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,73,1078.1999999999998,26568
4,17,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,73,1078.1999999999998,26568
4,17,1294.45,test,vs_rk6_endpoint,241.9174444953569,2080.5562561021165,0.1496097477434767,1452,True,73,1078.1999999999998,26568
4,17,1294.45,test,vs_real_scifi_state,1922.0423989754352,12565.541789731378,0.5636640433642273,1452,True,73,1078.1999999999998,26568
4,17,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,73,1078.1999999999998,26568
4,17,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,73,1078.1999999999998,26568
4,18,1294.45,val,vs_rk6_endpoint,255.67815890940437,2303.6219448121205,0.14478631836434275,1463,True,86,1141.8999999999999,27084
4,18,1294.45,val,vs_real_scifi_state,1920.6976318457691,13585.061519701305,0.5464097249271299,1463,True,86,1141.8999999999999,27084
4,18,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,86,1141.8999999999999,27084
4,18,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,86,1141.8999999999999,27084
4,18,1294.45,test,vs_rk6_endpoint,239.90488542068533,2142.3902335513512,0.15091336069324862,1452,True,86,1141.8999999999999,27084
4,18,1294.45,test,vs_real_scifi_state,1896.6146642446233,12566.49744164512,0.5380657031310229,1452,True,86,1141.8999999999999,27084
4,18,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,86,1141.8999999999999,27084
4,18,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,86,1141.8999999999999,27084
4,19,1294.45,val,vs_rk6_endpoint,230.59078015648993,2364.4064421269486,0.1555942059426052,1463,True,81,1276.8999999999999,27600
4,19,1294.45,val,vs_real_scifi_state,1878.0638449300682,13173.959245766382,0.5530538472937885,1463,True,81,1276.8999999999999,27600
4,19,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,81,1276.8999999999999,27600
4,19,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,81,1276.8999999999999,27600
4,19,1294.45,test,vs_rk6_endpoint,220.30528277787198,2134.345670333042,0.16454828373685393,1452,True,81,1276.8999999999999,27600
4,19,1294.45,test,vs_real_scifi_state,1848.7564406775334,12706.096035606888,0.5474021745321862,1452,True,81,1276.8999999999999,27600
4,19,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,81,1276.8999999999999,27600
4,19,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,81,1276.8999999999999,27600
4,20,1294.45,val,vs_rk6_endpoint,264.1058908972127,2291.583061952434,0.14115408279262442,1463,True,77,1203.6,28116
4,20,1294.45,val,vs_real_scifi_state,1918.2625076225293,13636.99783175849,0.5514683187368419,1463,True,77,1203.6,28116
4,20,1294.45,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,77,1203.6,28116
4,20,1294.45,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,77,1203.6,28116
4,20,1294.45,test,vs_rk6_endpoint,253.5118717323428,2204.6871491057814,0.15177133486034972,1452,True,77,1203.6,28116
4,20,1294.45,test,vs_real_scifi_state,1866.840283270676,12869.06552689904,0.5381889355505973,1452,True,77,1203.6,28116
4,20,1294.45,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,77,1203.6,28116
4,20,1294.45,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,77,1203.6,28116
16,1,323.6125,val,vs_rk6_endpoint,761.90366342027,3761.4422982146034,0.2952542835417127,1463,True,158,1716.4,18312
16,1,323.6125,val,vs_real_scifi_state,1894.4674480543995,13440.841997006204,0.630048795017657,1463,True,158,1716.4,18312
16,1,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,158,1716.4,18312
16,1,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,158,1716.4,18312
16,1,323.6125,test,vs_rk6_endpoint,754.8048684806474,3895.518694339795,0.2714030847274784,1452,True,158,1716.4,18312
16,1,323.6125,test,vs_real_scifi_state,1933.6664123349437,12603.228409461897,0.6055951567361662,1452,True,158,1716.4,18312
16,1,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,158,1716.4,18312
16,1,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,158,1716.4,18312
16,2,323.6125,val,vs_rk6_endpoint,779.0431450835058,4121.2768526410855,0.2666955648028546,1463,True,145,1689.6000000000004,18828
16,2,323.6125,val,vs_real_scifi_state,2074.7011229683494,14284.20150315859,0.6436945262337382,1463,True,145,1689.6000000000004,18828
16,2,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,145,1689.6000000000004,18828
16,2,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,145,1689.6000000000004,18828
16,2,323.6125,test,vs_rk6_endpoint,742.081648626197,3890.96528996229,0.24884275290824182,1452,True,145,1689.6000000000004,18828
16,2,323.6125,test,vs_real_scifi_state,2072.0063295388372,13241.13596001826,0.6120403449985795,1452,True,145,1689.6000000000004,18828
16,2,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,145,1689.6000000000004,18828
16,2,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,145,1689.6000000000004,18828
16,3,323.6125,val,vs_rk6_endpoint,779.9756873844217,4268.837348552617,0.28088222545902264,1463,True,162,1929.5,19344
16,3,323.6125,val,vs_real_scifi_state,2028.4455888822777,14071.50146088798,0.6627761338956484,1463,True,162,1929.5,19344
16,3,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,162,1929.5,19344
16,3,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,162,1929.5,19344
16,3,323.6125,test,vs_rk6_endpoint,755.7125816415464,4191.38445429269,0.26945769899878147,1452,True,162,1929.5,19344
16,3,323.6125,test,vs_real_scifi_state,2003.4021092297253,13609.06799627436,0.6198158813240027,1452,True,162,1929.5,19344
16,3,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,162,1929.5,19344
16,3,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,162,1929.5,19344
16,4,323.6125,val,vs_rk6_endpoint,832.6737397185298,4569.417584596783,0.30705018566024034,1463,True,159,1463.3999999999996,19860
16,4,323.6125,val,vs_real_scifi_state,2102.018594090623,14393.317979898882,0.6928043653919441,1463,True,159,1463.3999999999996,19860
16,4,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,159,1463.3999999999996,19860
16,4,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,159,1463.3999999999996,19860
16,4,323.6125,test,vs_rk6_endpoint,841.1079317534984,4443.245415626887,0.3083652662774494,1452,True,159,1463.3999999999996,19860
16,4,323.6125,test,vs_real_scifi_state,2053.8361887965093,13554.40830800849,0.637292079543661,1452,True,159,1463.3999999999996,19860
16,4,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,159,1463.3999999999996,19860
16,4,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,159,1463.3999999999996,19860
16,5,323.6125,val,vs_rk6_endpoint,756.1340730716211,4484.38858197107,0.2792719347574357,1463,True,160,2107.1,20376
16,5,323.6125,val,vs_real_scifi_state,2150.928961409477,14587.567243454396,0.7014355987747245,1463,True,160,2107.1,20376
16,5,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,160,2107.1,20376
16,5,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,160,2107.1,20376
16,5,323.6125,test,vs_rk6_endpoint,755.8689045779374,4428.385183971609,0.2665394704102486,1452,True,160,2107.1,20376
16,5,323.6125,test,vs_real_scifi_state,2100.1485360550873,13827.669079943997,0.6403954012636909,1452,True,160,2107.1,20376
16,5,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,160,2107.1,20376
16,5,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,160,2107.1,20376
16,6,323.6125,val,vs_rk6_endpoint,1046.5614773398215,4752.265234188791,0.2824776401385565,1463,True,168,1688.3999999999999,20892
16,6,323.6125,val,vs_real_scifi_state,2306.5104543862562,14662.814972053719,0.6718442655973683,1463,True,168,1688.3999999999999,20892
16,6,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,168,1688.3999999999999,20892
16,6,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,168,1688.3999999999999,20892
16,6,323.6125,test,vs_rk6_endpoint,1051.0685470853218,4785.604251320592,0.26202306027122213,1452,True,168,1688.3999999999999,20892
16,6,323.6125,test,vs_real_scifi_state,2174.6957707930787,13787.26514485052,0.62396899537514,1452,True,168,1688.3999999999999,20892
16,6,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,168,1688.3999999999999,20892
16,6,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,168,1688.3999999999999,20892
16,7,323.6125,val,vs_rk6_endpoint,840.4150234782151,4510.430888315238,0.27865973985831405,1463,True,161,2187.4000000000005,21408
16,7,323.6125,val,vs_real_scifi_state,2153.370929903076,14842.346304651775,0.6764700984464578,1463,True,161,2187.4000000000005,21408
16,7,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,161,2187.4000000000005,21408
16,7,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,161,2187.4000000000005,21408
16,7,323.6125,test,vs_rk6_endpoint,820.8779920988718,4618.117060980055,0.26027486333999805,1452,True,161,2187.4000000000005,21408
16,7,323.6125,test,vs_real_scifi_state,2129.9297053348596,13481.014155115228,0.6373807625384836,1452,True,161,2187.4000000000005,21408
16,7,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,161,2187.4000000000005,21408
16,7,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,161,2187.4000000000005,21408
16,8,323.6125,val,vs_rk6_endpoint,967.7665986405941,5196.680230358855,0.2786993716240582,1463,True,174,1846.8999999999999,21924
16,8,323.6125,val,vs_real_scifi_state,2239.4818740869196,14886.038317328797,0.6889241430039772,1463,True,174,1846.8999999999999,21924
16,8,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,174,1846.8999999999999,21924
16,8,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,174,1846.8999999999999,21924
16,8,323.6125,test,vs_rk6_endpoint,971.1077053271424,5071.978340326789,0.2666326486493939,1452,True,174,1846.8999999999999,21924
16,8,323.6125,test,vs_real_scifi_state,2187.6251916097544,13851.250358431203,0.6404696684690764,1452,True,174,1846.8999999999999,21924
16,8,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,174,1846.8999999999999,21924
16,8,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,174,1846.8999999999999,21924
16,9,323.6125,val,vs_rk6_endpoint,847.863277690692,5134.26983006827,0.31649956563752424,1463,True,152,1677.8000000000004,22440
16,9,323.6125,val,vs_real_scifi_state,2192.053712494271,14367.752491219944,0.7191244257983287,1463,True,152,1677.8000000000004,22440
16,9,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,152,1677.8000000000004,22440
16,9,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,152,1677.8000000000004,22440
16,9,323.6125,test,vs_rk6_endpoint,858.9689135355627,5267.365577092324,0.30480293884990045,1452,True,152,1677.8000000000004,22440
16,9,323.6125,test,vs_real_scifi_state,2125.2428882685876,14052.047547531787,0.6618706395551677,1452,True,152,1677.8000000000004,22440
16,9,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,152,1677.8000000000004,22440
16,9,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,152,1677.8000000000004,22440
16,10,323.6125,val,vs_rk6_endpoint,855.5890347216746,4513.295439236602,0.29265535877870397,1463,True,156,1777.2999999999997,22956
16,10,323.6125,val,vs_real_scifi_state,2167.4562291070174,14737.417311786672,0.6881755358054062,1463,True,156,1777.2999999999997,22956
16,10,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,156,1777.2999999999997,22956
16,10,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,156,1777.2999999999997,22956
16,10,323.6125,test,vs_rk6_endpoint,830.5654664294764,4973.003015560797,0.27729928835911605,1452,True,156,1777.2999999999997,22956
16,10,323.6125,test,vs_real_scifi_state,2075.664058973871,13745.048038539593,0.631614562083771,1452,True,156,1777.2999999999997,22956
16,10,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,156,1777.2999999999997,22956
16,10,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,156,1777.2999999999997,22956
16,11,323.6125,val,vs_rk6_endpoint,832.1257008826421,5025.184710200224,0.25909340984289764,1463,True,162,1777.6,23472
16,11,323.6125,val,vs_real_scifi_state,2145.635411359635,14836.411907745409,0.6824141668271833,1463,True,162,1777.6,23472
16,11,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,162,1777.6,23472
16,11,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,162,1777.6,23472
16,11,323.6125,test,vs_rk6_endpoint,810.224220454387,5086.7655624957715,0.25464380572702905,1452,True,162,1777.6,23472
16,11,323.6125,test,vs_real_scifi_state,2119.360872740145,13902.388354063842,0.6468127296095308,1452,True,162,1777.6,23472
16,11,323.6125,test,straight_line_vs_rk6_endpoint,450541.20897316607,1251923.9406943007,171.8266523561743,1452,True,162,1777.6,23472
16,11,323.6125,test,rk6_truth_vs_real_scifi_state,1693.9571842638497,12200.180162149127,0.4893077381701444,1452,True,162,1777.6,23472
16,12,323.6125,val,vs_rk6_endpoint,854.2216753752427,5379.625935117736,0.26160074527448174,1463,True,198,2465.5,23988
16,12,323.6125,val,vs_real_scifi_state,2120.088266670905,14712.947595580077,0.6823993497039604,1463,True,198,2465.5,23988
16,12,323.6125,val,straight_line_vs_rk6_endpoint,452941.9385569637,1271615.6766418347,171.65128524149225,1463,True,198,2465.5,23988
16,12,323.6125,val,rk6_truth_vs_real_scifi_state,1761.31884536818,12672.446897111296,0.5095407295575005,1463,True,198,2465.5,23988
