N,q,split,comparator,component,unit,med,p95,mean,bias,qop_max_abs_change,qop_passthrough_max_abs_change
4,20,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
4,20,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
4,20,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
16,1,val,vs_rk6_endpoint,x,um,731.8681220888834,3631.100683546058,1167.6961417460916,-117.94632659109193,0.0,0.0
16,1,val,vs_rk6_endpoint,y,um,153.26785745958205,1500.8342329474845,465.89190647119744,-103.70302122146062,0.0,0.0
16,1,val,vs_rk6_endpoint,tx,mrad,0.27501292706935687,1.6641966792036105,0.4833970215991717,-0.04405934919399003,0.0,0.0
16,1,val,vs_rk6_endpoint,ty,mrad,0.056267336496003406,0.6236700893676139,0.17073351160510009,-0.021441781653391428,0.0,0.0
16,1,val,vs_real_scifi_state,x,um,1486.1785394580238,12271.03642146447,3762.188365390407,-165.54106502075393,0.0,0.0
16,1,val,vs_real_scifi_state,y,um,828.1953989136355,6703.659795781542,2112.0815967417707,-170.0709761719217,0.0,0.0
16,1,val,vs_real_scifi_state,tx,mrad,0.5107230992645317,4.921568452008718,1.3978642147926361,-0.05498783696742156,0.0,0.0
16,1,val,vs_real_scifi_state,ty,mrad,0.24390289570378615,1.8769900637322192,0.6185042558660968,0.004234848745317005,0.0,0.0
16,1,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
16,1,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
16,1,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
16,1,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
16,1,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
16,1,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
16,1,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
16,1,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
16,1,test,vs_rk6_endpoint,x,um,724.3113633170282,3401.8011345873024,1144.5733901855378,50.02963062890263,0.0,0.0
16,1,test,vs_rk6_endpoint,y,um,138.74086735989266,1382.2150016228659,393.2135819721263,-39.873439120749374,0.0,0.0
16,1,test,vs_rk6_endpoint,tx,mrad,0.2449299001511529,1.5937094651633545,0.4565718360859764,0.014552880732345199,0.0,0.0
16,1,test,vs_rk6_endpoint,ty,mrad,0.05251597459079993,0.49671581592478,0.15047681482851027,0.004570769717084912,0.0,0.0
16,1,test,vs_real_scifi_state,x,um,1464.224387698522,11527.05265895368,3334.0072986951905,11.07705609819926,0.0,0.0
16,1,test,vs_real_scifi_state,y,um,827.0960230136097,5368.547366368314,1622.2565251304336,53.63976880811024,0.0,0.0
16,1,test,vs_real_scifi_state,tx,mrad,0.46887868230124574,4.573079370299889,1.266588967775466,0.005835060964773955,0.0,0.0
16,1,test,vs_real_scifi_state,ty,mrad,0.24186486821210773,1.671222128926453,0.4957706046498428,0.05117523145266241,0.0,0.0
16,1,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
16,1,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
16,1,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
16,1,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
16,1,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
16,1,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
16,1,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
16,1,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
16,2,val,vs_rk6_endpoint,x,um,716.9686127444947,3491.928291881848,1130.1279364928778,4.469044988799977,0.0,0.0
16,2,val,vs_rk6_endpoint,y,um,189.06073492291853,1849.848114859589,489.37150600399224,-67.4813081904149,0.0,0.0
16,2,val,vs_rk6_endpoint,tx,mrad,0.2471665060617828,1.5850135458228483,0.4489347521423522,-0.01566829222788465,0.0,0.0
16,2,val,vs_rk6_endpoint,ty,mrad,0.06078746293883275,0.6016278481633708,0.16675237455458372,-0.01832898052585,0.0,0.0
16,2,val,vs_real_scifi_state,x,um,1688.7333445017703,13604.808862875274,4108.624677661898,-42.97270510102041,0.0,0.0
16,2,val,vs_real_scifi_state,y,um,841.6721650820591,6614.050916947365,2071.3729167027977,-133.8488844956073,0.0,0.0
16,2,val,vs_real_scifi_state,tx,mrad,0.5356746219500885,5.181381478944597,1.4682393630901303,-0.026590555072659488,0.0,0.0
16,2,val,vs_real_scifi_state,ty,mrad,0.25490599850966356,1.7883031633930562,0.6074440351282178,0.007349676920971453,0.0,0.0
16,2,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
16,2,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
16,2,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
16,2,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
16,2,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
16,2,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
16,2,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
16,2,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
16,2,test,vs_rk6_endpoint,x,um,700.5160912647739,3467.4385542072364,1107.9761890178895,38.953269143303665,0.0,0.0
16,2,test,vs_rk6_endpoint,y,um,168.9028541579205,1505.2805535556502,427.46023310945,-3.174405306254346,0.0,0.0
16,2,test,vs_rk6_endpoint,tx,mrad,0.22884672827457042,1.5639321608267467,0.4236070262799471,0.0018713872996687253,0.0,0.0
16,2,test,vs_rk6_endpoint,ty,mrad,0.05196748631544927,0.5144513561423307,0.14905606923398337,0.01074889084976463,0.0,0.0
16,2,test,vs_real_scifi_state,x,um,1667.9267249517693,12609.848387577224,3655.946155615813,-0.03478954192930858,0.0,0.0
16,2,test,vs_real_scifi_state,y,um,806.650981450872,5417.825014682364,1593.4188480705604,90.35922227875292,0.0,0.0
16,2,test,vs_real_scifi_state,tx,mrad,0.47319931899315026,4.784488090539692,1.3308188839474613,-0.006850485651712132,0.0,0.0
16,2,test,vs_real_scifi_state,ty,mrad,0.24249778706474967,1.6183371482252173,0.4858290441005328,0.057355104385356855,0.0,0.0
16,2,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
16,2,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
16,2,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
16,2,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
16,2,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
16,2,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
16,2,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
16,2,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
16,3,val,vs_rk6_endpoint,x,um,724.4656346774718,3476.6337183972255,1103.009120916977,-15.533542168965736,0.0,0.0
16,3,val,vs_rk6_endpoint,y,um,181.8208608578331,1707.5813343543498,494.51377610213797,-115.56277419737366,0.0,0.0
16,3,val,vs_rk6_endpoint,tx,mrad,0.2578505697668487,1.4475383735922578,0.44664619550264756,-0.013361483593231839,0.0,0.0
16,3,val,vs_rk6_endpoint,ty,mrad,0.058569298843836465,0.6346417288911753,0.17288005160545464,-0.02394729539764651,0.0,0.0
16,3,val,vs_real_scifi_state,x,um,1666.3457757686047,13406.267949557501,4047.500630141545,-63.016798627236454,0.0,0.0
16,3,val,vs_real_scifi_state,y,um,833.380828710176,6701.778084909409,2091.5243379726194,-181.97328464866536,0.0,0.0
16,3,val,vs_real_scifi_state,tx,mrad,0.5555114980216082,5.0772565957515035,1.4715939630921027,-0.024289682969447952,0.0,0.0
16,3,val,vs_real_scifi_state,ty,mrad,0.25336183585424055,1.8704569923868768,0.612081390253786,0.0017309768593204316,0.0,0.0
16,3,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
16,3,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
16,3,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
16,3,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
16,3,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
16,3,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
16,3,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
16,3,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
16,3,test,vs_rk6_endpoint,x,um,715.4572793064133,3706.4189579118465,1088.8748155410776,17.391943895887522,0.0,0.0
16,3,test,vs_rk6_endpoint,y,um,166.5442659350731,1531.606125088261,430.6085093252448,-12.042650491395662,0.0,0.0
16,3,test,vs_rk6_endpoint,tx,mrad,0.2459248485243981,1.4592112498471312,0.43073154773066513,-0.004482927865563663,0.0,0.0
16,3,test,vs_rk6_endpoint,ty,mrad,0.05214602760644435,0.5295068906508181,0.15233967329244472,0.01808257891723896,0.0,0.0
16,3,test,vs_real_scifi_state,x,um,1606.8030192226956,12668.154131161227,3637.8890381664532,-21.586839142305855,0.0,0.0
16,3,test,vs_real_scifi_state,y,um,798.6105797735661,5360.218209071509,1605.6651366620483,81.47040588156177,0.0,0.0
16,3,test,vs_real_scifi_state,tx,mrad,0.5145756144417368,4.821374846601593,1.354753961484123,-0.013199977445529804,0.0,0.0
16,3,test,vs_real_scifi_state,ty,mrad,0.24605479330158142,1.733279967914721,0.4913512910936002,0.06468943088711383,0.0,0.0
16,3,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
16,3,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
16,3,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
16,3,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
16,3,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
16,3,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
16,3,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
16,3,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
16,4,val,vs_rk6_endpoint,x,um,776.7713385666184,4027.994091415909,1239.056490269629,0.8362582036555808,0.0,0.0
16,4,val,vs_rk6_endpoint,y,um,189.4400704101713,1722.5250578421605,505.3733291041221,-108.29635228271519,0.0,0.0
16,4,val,vs_rk6_endpoint,tx,mrad,0.2879433933180159,1.6488705977578624,0.4983168397079643,-0.018923841220533196,0.0,0.0
16,4,val,vs_rk6_endpoint,ty,mrad,0.06046169988947747,0.6124257207866999,0.17370069854194362,-0.030036556062005417,0.0,0.0
16,4,val,vs_real_scifi_state,x,um,1694.4622664974672,13964.915078894795,4143.423455274152,-46.67746770656749,0.0,0.0
16,4,val,vs_real_scifi_state,y,um,864.9401481997074,6543.139809862104,2095.5395390459753,-174.6980420565528,0.0,0.0
16,4,val,vs_real_scifi_state,tx,mrad,0.6027069553576625,5.168777450118159,1.5149328843653622,-0.029850991066932533,0.0,0.0
16,4,val,vs_real_scifi_state,ty,mrad,0.26363624013341425,1.901047931629299,0.6150338775263648,-0.0043582613281966205,0.0,0.0
16,4,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
16,4,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
16,4,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
16,4,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
16,4,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
16,4,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
16,4,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
16,4,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
16,4,test,vs_rk6_endpoint,x,um,803.9302047667718,4123.304165276383,1236.614446476896,30.15896856741025,0.0,0.0
16,4,test,vs_rk6_endpoint,y,um,183.6588269668188,1428.2918780626017,428.7458137801644,-16.9500863056838,0.0,0.0
16,4,test,vs_rk6_endpoint,tx,mrad,0.2902871860025538,1.738052078325771,0.4839260714818933,0.007478597413502008,0.0,0.0
16,4,test,vs_rk6_endpoint,ty,mrad,0.05668250455754566,0.5347731097476621,0.1514173335846791,0.01133099773641637,0.0,0.0
16,4,test,vs_real_scifi_state,x,um,1651.843442926534,12869.346915392185,3696.4797750371276,-8.805393496177158,0.0,0.0
16,4,test,vs_real_scifi_state,y,um,806.374923788951,5358.47521027699,1597.9262730193525,76.56096370668786,0.0,0.0
16,4,test,vs_real_scifi_state,tx,mrad,0.5440169458741442,5.049353349424398,1.3811903640106027,-0.0012427846716259827,0.0,0.0
16,4,test,vs_real_scifi_state,ty,mrad,0.25549429320715367,1.569655236381974,0.48402029556725096,0.05793649382470922,0.0,0.0
16,4,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
16,4,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
16,4,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
16,4,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
16,4,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
16,4,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
16,4,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
16,4,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
16,5,val,vs_rk6_endpoint,x,um,692.4744126697533,3646.033547055225,1135.220964426332,48.873152483168134,0.0,0.0
16,5,val,vs_rk6_endpoint,y,um,190.38417991777123,1750.4504649109736,474.67724920741057,-102.7122398281063,0.0,0.0
16,5,val,vs_rk6_endpoint,tx,mrad,0.2609454307673509,1.6616120874702143,0.4902522097001097,-0.0012723015114032322,0.0,0.0
16,5,val,vs_rk6_endpoint,ty,mrad,0.06191375693924417,0.6271174404856819,0.17105202185311927,-0.02497376034464115,0.0,0.0
16,5,val,vs_real_scifi_state,x,um,1733.3142593898856,13843.4634299343,4136.5787916746185,1.4086519105021966,0.0,0.0
16,5,val,vs_real_scifi_state,y,um,836.0475665282365,6546.963395183553,2100.7698678885913,-169.11091102874792,0.0,0.0
16,5,val,vs_real_scifi_state,tx,mrad,0.578690661333231,5.083243049936205,1.5141691394671248,-0.0121962476845177,0.0,0.0
16,5,val,vs_real_scifi_state,ty,mrad,0.26064337944434884,1.9415025187291601,0.6140047163596262,0.000706106611188574,0.0,0.0
16,5,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
16,5,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
16,5,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
16,5,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
16,5,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
16,5,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
16,5,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
16,5,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
16,5,test,vs_rk6_endpoint,x,um,701.4948001950643,3922.5785030834872,1129.6689799984954,64.67904776800657,0.0,0.0
16,5,test,vs_rk6_endpoint,y,um,181.01449478997722,1362.6117125512578,408.3621324117927,-47.30364696581548,0.0,0.0
16,5,test,vs_rk6_endpoint,tx,mrad,0.24509285670550052,1.639598214348563,0.4673327555830326,0.008957227684674171,0.0,0.0
16,5,test,vs_rk6_endpoint,ty,mrad,0.05684148154202172,0.5268448033339148,0.1532431025680699,0.005434634842551794,0.0,0.0
16,5,test,vs_real_scifi_state,x,um,1710.1513801834294,12853.96192730184,3700.3359110751267,25.73349577245561,0.0,0.0
16,5,test,vs_real_scifi_state,y,um,826.2403264098879,5500.13442205855,1595.9834841602817,46.195475369946344,0.0,0.0
16,5,test,vs_real_scifi_state,tx,mrad,0.5313159180570861,4.956128589627908,1.3822484130485968,0.0002379180885123708,0.0,0.0
16,5,test,vs_real_scifi_state,ty,mrad,0.24754272766504964,1.6448717555282752,0.4899310175334208,0.052040491831015764,0.0,0.0
16,5,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
16,5,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
16,5,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
16,5,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
16,5,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
16,5,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
16,5,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
16,5,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
16,6,val,vs_rk6_endpoint,x,um,999.3492847020207,4284.77843599565,1433.0712281582364,-18.697234885206157,0.0,0.0
16,6,val,vs_rk6_endpoint,y,um,174.00890196461205,1609.6558279735857,473.37555557950185,-94.8813049397904,0.0,0.0
16,6,val,vs_rk6_endpoint,tx,mrad,0.2666896693388904,1.6442344732825511,0.4893740689461256,-0.020228976598131505,0.0,0.0
16,6,val,vs_rk6_endpoint,ty,mrad,0.061893231402800064,0.6492579508270873,0.17006191245613386,-0.025241576930552068,0.0,0.0
16,6,val,vs_real_scifi_state,x,um,1946.8759446306194,14105.636683722507,4272.402232070851,-66.14784355763948,0.0,0.0
16,6,val,vs_real_scifi_state,y,um,831.6884265892952,6538.552570621681,2086.3815936045326,-161.26686921879315,0.0,0.0
16,6,val,vs_real_scifi_state,tx,mrad,0.5673613332555505,5.1121403099325775,1.513327941122067,-0.031153914661152627,0.0,0.0
16,6,val,vs_real_scifi_state,ty,mrad,0.2571008052526247,1.9628021333054524,0.6144564427720786,0.0004374303031936842,0.0,0.0
16,6,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
16,6,val,straight_line_vs_rk6_endpoint,y,um,939.8698722209815,26843.640905457592,5421.254429651422,-244.2714338410775,0.0,0.0
16,6,val,straight_line_vs_rk6_endpoint,tx,mrad,171.65128524149225,507.04651578564443,212.97744119602592,16.152241795459236,0.0,0.0
16,6,val,straight_line_vs_rk6_endpoint,ty,mrad,0.31992626243849964,14.429391014288012,2.497643817836807,0.038032989776136804,0.0,0.0
16,6,val,rk6_truth_vs_real_scifi_state,x,um,1372.6751053558246,12368.517364561547,3696.747692734388,-47.58627783002851,0.0,0.0
16,6,val,rk6_truth_vs_real_scifi_state,y,um,767.5951085464021,5835.671284375892,1918.4556712124586,-66.28849554554735,0.0,0.0
16,6,val,rk6_truth_vs_real_scifi_state,tx,mrad,0.3944228909283365,4.877535585362279,1.2899261902975303,-0.010919015564202064,0.0,0.0
16,6,val,rk6_truth_vs_real_scifi_state,ty,mrad,0.2241700032497712,1.5462122120480999,0.5447264670301872,0.025675432691703217,0.0,0.0
16,6,test,vs_rk6_endpoint,x,um,1014.1910077506111,4273.823924258523,1405.3089089447008,-6.824612978987881,0.0,0.0
16,6,test,vs_rk6_endpoint,y,um,174.7853517744069,1473.5958930039494,415.56859489571696,-19.68386265733786,0.0,0.0
16,6,test,vs_rk6_endpoint,tx,mrad,0.24926664430444112,1.7224550896328212,0.468225132933143,-0.008469834975522963,0.0,0.0
16,6,test,vs_rk6_endpoint,ty,mrad,0.06325650780450898,0.5603488786989256,0.1527652658700334,0.007774667831098354,0.0,0.0
16,6,test,vs_real_scifi_state,x,um,1837.5202125502312,12943.244585815266,3820.8842212711193,-45.811812678378,0.0,0.0
16,6,test,vs_real_scifi_state,y,um,817.3664151479301,5140.483699016858,1597.184332524439,73.81969707790948,0.0,0.0
16,6,test,vs_real_scifi_state,tx,mrad,0.5345705299627107,5.196893780826052,1.3724855750608072,-0.017189900269729594,0.0,0.0
16,6,test,vs_real_scifi_state,ty,mrad,0.24611066796510067,1.7314926287763321,0.48993421815795907,0.054380318949428914,0.0,0.0
16,6,test,straight_line_vs_rk6_endpoint,x,um,450541.20897316607,1251923.9406943007,531992.5955562802,9884.314569471735,0.0,0.0
16,6,test,straight_line_vs_rk6_endpoint,y,um,893.211049591855,24433.496090929446,4831.48761598312,108.52751943555974,0.0,0.0
16,6,test,straight_line_vs_rk6_endpoint,tx,mrad,171.8266523561743,490.8245439316273,205.66065297521143,3.646110771404555,0.0,0.0
16,6,test,straight_line_vs_rk6_endpoint,ty,mrad,0.3084377832926598,11.172864866383968,2.2205866819141415,-0.061154129595571156,0.0,0.0
16,6,test,rk6_truth_vs_real_scifi_state,x,um,1269.9286840310435,12005.702236552635,3296.906744453611,-39.0585677517167,0.0,0.0
16,6,test,rk6_truth_vs_real_scifi_state,y,um,730.3814137381437,4817.166287647019,1460.9300642137061,93.48799953047588,0.0,0.0
16,6,test,rk6_truth_vs_real_scifi_state,tx,mrad,0.34881072371655,4.643161002162138,1.1860690425234515,-0.00872706446494271,0.0,0.0
16,6,test,rk6_truth_vs_real_scifi_state,ty,mrad,0.2251230917004049,1.3826840614363687,0.4282033979880854,0.04661076014106669,0.0,0.0
16,7,val,vs_rk6_endpoint,x,um,787.6706946357217,4161.07821308085,1239.5069809334561,49.172471307737716,0.0,0.0
16,7,val,vs_rk6_endpoint,y,um,235.755220497893,1739.6327568088732,519.0801103319232,-45.80050596973297,0.0,0.0
16,7,val,vs_rk6_endpoint,tx,mrad,0.26573022832507287,1.5710942567087436,0.46254038456569013,-0.015355554632550688,0.0,0.0
16,7,val,vs_rk6_endpoint,ty,mrad,0.060986477763126656,0.6200320563044637,0.16371965207244962,-0.02565662872213422,0.0,0.0
16,7,val,vs_real_scifi_state,x,um,1777.047687819703,13958.496805228284,4147.336119808373,1.6412099118693255,0.0,0.0
16,7,val,vs_real_scifi_state,y,um,863.8559156057681,6594.510618624819,2116.207717338417,-112.20001388349945,0.0,0.0
16,7,val,vs_real_scifi_state,tx,mrad,0.5683915596895184,5.251279174255826,1.4923541728908896,-0.026281411821551345,0.0,0.0
16,7,val,vs_real_scifi_state,ty,mrad,0.2586234799143057,1.8400064964466145,0.6080453418028797,2.1964067323628492e-05,0.0,0.0
16,7,val,straight_line_vs_rk6_endpoint,x,um,452941.9385569637,1271615.6766418347,550215.9132434177,41618.78322767855,0.0,0.0
