network,mode,seed,width,depth,converged,particle,n_legs,step,cum_dz_mm,p_GeV,end_err_um,slope_err_mrad
w100_data_s1,data,1,100,4,True,4248,5,3,891.7690000000002,10.248645782470703,2712.951844701365,0.48581732988697834
w100_data_s1,data,1,100,4,True,4248,5,4,1366.950999999999,10.248645782470703,3031.3939984563376,0.4975590902260574
w100_data_s1,data,1,100,4,True,4262,5,0,69.76599999999962,3.2375810146331787,399.05455882326635,0.4947258827614348
w100_data_s1,data,1,100,4,True,4262,5,1,139.9310000000005,3.2375810146331787,786.2911655144416,0.9539044390978746
w100_data_s1,data,1,100,4,True,4262,5,2,209.6959999999999,3.2375810146331787,1161.9003070162107,1.3727869383577533
w100_data_s1,data,1,100,4,True,4262,5,3,684.7039999999997,3.2375810146331787,1225.3900270058864,1.1726000625187916
w100_data_s1,data,1,100,4,True,4262,5,4,754.4200000000001,3.2375810146331787,1646.5292871529016,1.2318462855776848
w100_data_s1,data,1,100,4,True,4284,5,0,69.8010000000013,13.692164421081543,234.6937594190308,0.02106385285650719
w100_data_s1,data,1,100,4,True,4284,5,1,685.014000000001,13.692164421081543,1498.956832110082,0.13313113762308815
w100_data_s1,data,1,100,4,True,4284,5,2,754.8150000000005,13.692164421081543,1930.782655850237,0.13870954592795637
w100_data_s1,data,1,100,4,True,4284,5,3,825.0169999999998,13.692164421081543,2392.616089066564,0.14697454443513003
w100_data_s1,data,1,100,4,True,4284,5,4,894.8189999999995,13.692164421081543,2881.773684650568,0.18283013438908552
w100_data_s1,data,1,100,4,True,4317,5,0,25.00000000000003,9.61080551147461,115.90590458947946,0.08284576784749198
w100_data_s1,data,1,100,4,True,4317,5,1,201.282,9.61080551147461,419.4838062175994,0.12673483332666102
w100_data_s1,data,1,100,4,True,4317,5,2,226.282,9.61080551147461,511.7536411376773,0.1560582796887068
w100_data_s1,data,1,100,4,True,4317,5,3,251.282,9.61080551147461,600.6042493183626,0.19969022181116902
w100_data_s1,data,1,100,4,True,4317,5,4,276.28200000000004,9.61080551147461,686.0609152103656,0.24228079840740366
w100_data_s1,data,1,100,4,True,4344,5,0,70.20899999999983,4.196737766265869,190.18711093104912,0.20543292855584872
w100_data_s1,data,1,100,4,True,4344,5,1,752.2950000000001,4.196737766265869,1119.5873989630343,0.8086809988529231
w100_data_s1,data,1,100,4,True,4344,5,2,822.1029999999992,4.196737766265869,858.3199550168956,0.6643752561384109
w100_data_s1,data,1,100,4,True,4344,5,3,1437.3799999999992,4.196737766265869,1849.6733522448494,1.019405586056274
w100_data_s1,data,1,100,4,True,4344,5,4,1507.188,4.196737766265869,1533.7798960272835,1.1184534079004271
w100_data_s1,data,1,100,4,True,4356,5,0,225.0,2.3564958572387695,813.5531078668805,0.5301516476835383
w100_data_s1,data,1,100,4,True,4356,5,1,280.0,2.3564958572387695,498.7604430675674,0.3752786687933607
w100_data_s1,data,1,100,4,True,4356,5,2,5449.629000000001,2.3564958572387695,5515.140378707201,1.7471681767260439
w100_data_s1,data,1,100,4,True,4356,5,3,6341.474,2.3564958572387695,8936.135947878938,7.157088960508928
w100_data_s1,data,1,100,4,True,4356,5,4,6816.696,2.3564958572387695,14813.815789597811,13.829727726384245
w100_data_s1,data,1,100,4,True,4423,5,0,5184.0,9.588815689086914,861.7908279546214,0.11591103149889703
w100_data_s1,data,1,100,4,True,4423,5,1,6005.975,9.588815689086914,3240.8353969414634,0.8487723681460668
w100_data_s1,data,1,100,4,True,4423,5,2,6075.773000000001,9.588815689086914,3020.132022479004,0.6473280553238037
w100_data_s1,data,1,100,4,True,4423,5,3,6690.955,9.588815689086914,3027.7113897147387,0.4318157526362193
w100_data_s1,data,1,100,4,True,4423,5,4,6760.754000000001,9.588815689086914,2892.257931028496,0.4460131445899046
w100_data_s1,data,1,100,4,True,4489,5,0,69.89400000000023,1.4676845073699951,5920.5532414590925,0.07725726756544621
w100_data_s1,data,1,100,4,True,4489,5,1,545.7240000000002,1.4676845073699951,3030.7376072151937,3.5753954709656437
w100_data_s1,data,1,100,4,True,4489,5,2,615.6170000000002,1.4676845073699951,11745.418972048314,4.5466835377340615
w100_data_s1,data,1,100,4,True,4489,5,3,685.9110000000001,1.4676845073699951,20920.63784484887,5.698313411097576
w100_data_s1,data,1,100,4,True,4489,5,4,755.8029999999999,1.4676845073699951,30594.48536560056,7.033564592973739
w100_data_s1,data,1,100,4,True,4496,5,0,225.0,1.630912184715271,188.26060466281547,0.5721686758760336
w100_data_s1,data,1,100,4,True,4496,5,1,280.0,1.630912184715271,894.6220003518874,0.8153287575771162
w100_data_s1,data,1,100,4,True,4496,5,2,5441.58,1.630912184715271,19245.283544820268,35.75661931162166
w100_data_s1,data,1,100,4,True,4496,5,3,6263.502,1.630912184715271,205595.41474684648,120.39602339094088
w100_data_s1,data,1,100,4,True,4496,5,4,6333.296,1.630912184715271,379668.0492409969,262.8222480920729
w100_data_s1,data,1,100,4,True,4504,5,0,472.35699999999906,1.1828733682632446,811.8033210737394,1.7942403127359785
w100_data_s1,data,1,100,4,True,4504,5,1,542.1809999999996,1.1828733682632446,1471.0705257543282,0.8471517041824528
w100_data_s1,data,1,100,4,True,4504,5,2,682.2300000000005,1.1828733682632446,1874.7980784268634,0.7838336684771463
w100_data_s1,data,1,100,4,True,4504,5,3,1227.415,1.1828733682632446,1024.6880520826664,4.087974805600095
w100_data_s1,data,1,100,4,True,4504,5,4,1297.638,1.1828733682632446,1327.1862628074587,4.028534908577658
w100_data_s1,data,1,100,4,True,4512,5,0,86.21800000000002,21.5972957611084,43.40198734991097,0.06007711460482017
w100_data_s1,data,1,100,4,True,4512,5,1,99.99999999999994,21.5972957611084,48.47275459456269,0.07060577392534617
w100_data_s1,data,1,100,4,True,4512,5,2,136.21800000000002,21.5972957611084,55.336333478054996,0.0987181982879319
w100_data_s1,data,1,100,4,True,4512,5,3,149.99999999999994,21.5972957611084,51.44300368071653,0.10945498316290302
w100_data_s1,data,1,100,4,True,4512,5,4,186.21800000000002,21.5972957611084,47.881692286415586,0.13901849537877475
w100_data_s1,data,1,100,4,True,20,6,0,55.0,1.4528651237487793,85.46152752577996,0.3564726891294237
w100_data_s1,data,1,100,4,True,20,6,1,5216.860000000001,1.4528651237487793,57302.386230589946,67.4466149447459
w100_data_s1,data,1,100,4,True,20,6,2,5286.648,1.4528651237487793,56367.75608838707,150.12735143322996
w100_data_s1,data,1,100,4,True,20,6,3,5356.837,1.4528651237487793,215693.22257704881,256.097009597583
w100_data_s1,data,1,100,4,True,20,6,4,6038.729,1.4528651237487793,518067.3822123945,563.4625762669816
w100_data_s1,data,1,100,4,True,20,6,5,6108.519000000001,1.4528651237487793,1148208.6946822628,814.6575144575172
w100_data_s1,data,1,100,4,True,63,6,0,5168.099,2.447686195373535,7211.364520297479,4.259481957347079
w100_data_s1,data,1,100,4,True,63,6,1,5308.0830000000005,2.447686195373535,6422.231397032306,6.297097285831721
w100_data_s1,data,1,100,4,True,63,6,2,5377.875,2.447686195373535,8010.895679170972,10.014129835310136
w100_data_s1,data,1,100,4,True,63,6,3,5850.016,2.447686195373535,12275.33284131954,4.5423873579620855
w100_data_s1,data,1,100,4,True,63,6,4,6604.726000000001,2.447686195373535,47817.05270313341,24.783118740234645
w100_data_s1,data,1,100,4,True,63,6,5,6674.919,2.447686195373535,64999.161938380894,14.766329341488248
w100_data_s1,data,1,100,4,True,178,6,0,5456.537,3.9330289363861084,82877.20496311749,51.26079123735233
w100_data_s1,data,1,100,4,True,178,6,1,5596.655000000001,3.9330289363861084,91273.74116987812,52.591788674793136
w100_data_s1,data,1,100,4,True,178,6,2,5666.514,3.9330289363861084,95883.17392175895,52.77499837574712
w100_data_s1,data,1,100,4,True,178,6,3,6279.221,3.9330289363861084,122487.79919811478,55.63140554138113
w100_data_s1,data,1,100,4,True,178,6,4,6349.08,3.9330289363861084,125526.11664591404,54.026175248052475
w100_data_s1,data,1,100,4,True,178,6,5,6824.673000000001,3.9330289363861084,142977.64561516079,52.65637514634691
w100_data_s1,data,1,100,4,True,190,6,0,25.0,6.3515143394470215,49.2478952380293,0.03334870152917058
w100_data_s1,data,1,100,4,True,190,6,1,275.0,6.3515143394470215,384.72739646987543,0.19498462609948697
w100_data_s1,data,1,100,4,True,190,6,2,375.00000000000006,6.3515143394470215,457.555923437603,0.33378977172363045
w100_data_s1,data,1,100,4,True,190,6,3,425.00000000000006,6.3515143394470215,458.34370332893036,0.43784975254556113
w100_data_s1,data,1,100,4,True,190,6,4,2436.295,6.3515143394470215,3269.5819595006697,0.5321182191828921
w100_data_s1,data,1,100,4,True,190,6,5,7613.562,6.3515143394470215,5214.830123302419,0.6066987621557787
w100_data_s1,data,1,100,4,True,212,6,0,5177.07,4.262986183166504,1175.339964518912,0.1748734966564025
w100_data_s1,data,1,100,4,True,212,6,1,5858.992,4.262986183166504,1530.0539411649652,3.7978374229807876
w100_data_s1,data,1,100,4,True,212,6,2,5928.784,4.262986183166504,1166.709280929524,3.5386054885226947
w100_data_s1,data,1,100,4,True,212,6,3,5998.976999999999,4.262986183166504,1315.9621847049152,3.320670776691903
w100_data_s1,data,1,100,4,True,212,6,4,6068.769,4.262986183166504,1446.1500402434808,3.144378048051788
w100_data_s1,data,1,100,4,True,212,6,5,6543.912999999999,4.262986183166504,5151.502651423243,3.144503117930464
w100_data_s1,data,1,100,4,True,308,6,0,55.0,2.8037824630737305,546.6919294311197,0.2583620941742429
w100_data_s1,data,1,100,4,True,308,6,1,328.692,2.8037824630737305,837.153018604667,0.19996484560266814
w100_data_s1,data,1,100,4,True,308,6,2,5517.170999999999,2.8037824630737305,3296.1473013647264,1.8632319327362978
w100_data_s1,data,1,100,4,True,308,6,3,5587.004,2.8037824630737305,956.9442238275769,1.958988944858131
w100_data_s1,data,1,100,4,True,308,6,4,5657.236999999999,2.8037824630737305,3357.2613670692135,2.019284598157811
w100_data_s1,data,1,100,4,True,308,6,5,5727.0689999999995,2.8037824630737305,6892.6656553474,2.0337078209194948
w100_data_s1,data,1,100,4,True,314,6,0,225.0,4.996320724487305,201.007626724504,0.27068758592779796
w100_data_s1,data,1,100,4,True,314,6,1,280.0,4.996320724487305,426.08939511814015,0.31214998135374594
w100_data_s1,data,1,100,4,True,314,6,2,5441.567999999999,4.996320724487305,1377.2062294636953,0.4371557016409483
w100_data_s1,data,1,100,4,True,314,6,3,6333.2119999999995,4.996320724487305,4656.035166994059,3.8101770229543725
w100_data_s1,data,1,100,4,True,314,6,4,6808.3279999999995,4.996320724487305,8142.650421130128,4.131725640822703
w100_data_s1,data,1,100,4,True,314,6,5,6878.117,4.996320724487305,8756.65824770806,4.340091785065253
w100_data_s1,data,1,100,4,True,517,6,0,55.0,2.4387454986572266,1946.2242081312127,0.35360613001500507
w100_data_s1,data,1,100,4,True,517,6,1,265.0,2.4387454986572266,3502.369657496246,0.46310704667446023
w100_data_s1,data,1,100,4,True,517,6,2,320.0,2.4387454986572266,5477.472484734591,0.6605145281575187
w100_data_s1,data,1,100,4,True,517,6,3,5502.9529999999995,2.4387454986572266,101452.14747452701,53.51485355734853
w100_data_s1,data,1,100,4,True,517,6,4,6869.792,2.4387454986572266,170860.25340581092,246.52599113792928
w100_data_s1,data,1,100,4,True,517,6,5,6939.584,2.4387454986572266,368687.6444830541,320.00829804161646
w100_data_s1,data,1,100,4,True,541,6,0,99.99999999999994,18.266599655151367,66.63740131441998,0.06596291940433666
w100_data_s1,data,1,100,4,True,541,6,1,249.99999999999994,18.266599655151367,129.31282494423436,0.1850808933219544
w100_data_s1,data,1,100,4,True,541,6,2,7325.117,18.266599655151367,4602.033712349283,1.9475941544248032
w100_data_s1,data,1,100,4,True,541,6,3,7394.914000000001,18.266599655151367,4784.108916239234,1.8122620593012118
w100_data_s1,data,1,100,4,True,541,6,4,7534.909000000001,18.266599655151367,5272.780598563059,1.93712005612183
w100_data_s1,data,1,100,4,True,541,6,5,8007.086000000001,18.266599655151367,6291.91207935628,2.431769638498962
w100_data_s1,data,1,100,4,True,645,6,0,55.0,3.378807783126831,244.6446658445609,0.1480111153572411
w100_data_s1,data,1,100,4,True,645,6,1,5232.772000000001,3.378807783126831,1677.3161580290719,1.0632510664727035
w100_data_s1,data,1,100,4,True,645,6,2,5372.77,3.378807783126831,1843.4024578396304,1.4775895557988805
w100_data_s1,data,1,100,4,True,645,6,3,5442.569,3.378807783126831,1889.9116804542402,0.8810051648027173
w100_data_s1,data,1,100,4,True,645,6,4,6669.537000000001,3.378807783126831,11683.084387188388,4.00931461064169
w100_data_s1,data,1,100,4,True,645,6,5,6739.736,3.378807783126831,10774.414808013375,4.037926325033969
w100_data_s1,data,1,100,4,True,663,6,0,5157.120999999999,10.731071472167969,14029.422546176193,9.241937574675758
w100_data_s1,data,1,100,4,True,663,6,1,5226.87,10.731071472167969,15998.97552315042,9.290893993654459
w100_data_s1,data,1,100,4,True,663,6,2,5297.018999999999,10.731071472167969,17986.224187638756,9.343324849529766
w100_data_s1,data,1,100,4,True,663,6,3,5838.620999999999,10.731071472167969,21399.78831346116,10.4473063566749
w100_data_s1,data,1,100,4,True,663,6,4,5908.369999999999,10.731071472167969,23477.974608400928,10.53499719697404
w100_data_s1,data,1,100,4,True,663,6,5,5978.52,10.731071472167969,25541.891256333656,10.62933890613052
w100_data_s1,data,1,100,4,True,775,6,0,50.0,18.896236419677734,44.785272307452,0.011126180013388068
w100_data_s1,data,1,100,4,True,775,6,1,7139.053,18.896236419677734,2032.2978201789965,0.4870520847978371
w100_data_s1,data,1,100,4,True,775,6,2,7821.0380000000005,18.896236419677734,3841.371425118041,1.4676419885001208
w100_data_s1,data,1,100,4,True,775,6,3,7890.8369999999995,18.896236419677734,3872.967971751933,1.4788226319123048
w100_data_s1,data,1,100,4,True,775,6,4,8506.023,18.896236419677734,5846.739565091525,1.6858726801062818
w100_data_s1,data,1,100,4,True,775,6,5,8575.822,18.896236419677734,6053.6051070329795,1.8689263419228301
w100_data_s1,data,1,100,4,True,800,6,0,25.0,17.754150390625,53.22769996430132,0.03387486819286106
w100_data_s1,data,1,100,4,True,800,6,1,75.0,17.754150390625,171.02975373330054,0.06103404944995949
w100_data_s1,data,1,100,4,True,800,6,2,98.71799999999999,17.754150390625,293.01420573957057,0.0911810844276828
w100_data_s1,data,1,100,4,True,800,6,3,2687.513,17.754150390625,7562.433732231455,3.585914722264966
w100_data_s1,data,1,100,4,True,800,6,4,7848.688999999999,17.754150390625,26922.642052070387,4.337093053776858
w100_data_s1,data,1,100,4,True,800,6,5,7918.473999999999,17.754150390625,26980.351077611886,3.7838650523857877
w100_data_s1,data,1,100,4,True,1162,6,0,25.0,2.3200483322143555,50.09745262330512,0.03620175999313746
w100_data_s1,data,1,100,4,True,1162,6,1,50.0,2.3200483322143555,86.12275593321606,0.06771535488404867
w100_data_s1,data,1,100,4,True,1162,6,2,2572.513,2.3200483322143555,11876.91100531407,10.061510412826976
w100_data_s1,data,1,100,4,True,1162,6,3,7747.240999999999,2.3200483322143555,78616.23460896408,24.60990724573664
w100_data_s1,data,1,100,4,True,1162,6,4,8429.019,2.3200483322143555,119129.88943036317,33.07782225624945
w100_data_s1,data,1,100,4,True,1162,6,5,8498.797,2.3200483322143555,136000.73528487748,37.825497776906914
w100_data_s1,data,1,100,4,True,1487,6,0,1618.705,8.626259803771973,427.45279997686225,0.5538673054294972
w100_data_s1,data,1,100,4,True,1487,6,1,1953.705,8.626259803771973,1456.3624328198443,1.2230495462266338
w100_data_s1,data,1,100,4,True,1487,6,2,7136.377,8.626259803771973,8228.113337149125,1.1958962376538151
w100_data_s1,data,1,100,4,True,1487,6,3,7206.164000000001,8.626259803771973,7772.589906415874,1.0490012042941588
w100_data_s1,data,1,100,4,True,1487,6,4,7346.136,8.626259803771973,7706.525765344509,1.1934186098494504
w100_data_s1,data,1,100,4,True,1487,6,5,7818.241,8.626259803771973,8536.940123993987,2.110250153006532
w100_data_s1,data,1,100,4,True,1537,6,0,11.21799999999999,3.037677526473999,76.92349188871361,0.05192478245094785
w100_data_s1,data,1,100,4,True,1537,6,1,36.218,3.037677526473999,152.20669498347306,0.0880200704395425
w100_data_s1,data,1,100,4,True,1537,6,2,2562.513,3.037677526473999,2861.866500113127,1.42750874776272
w100_data_s1,data,1,100,4,True,1537,6,3,7723.96,3.037677526473999,13581.196116261708,2.3623646054656833
w100_data_s1,data,1,100,4,True,1537,6,4,9090.735,3.037677526473999,17141.357651402188,12.352450151781325
w100_data_s1,data,1,100,4,True,1537,6,5,9160.524000000001,3.037677526473999,15780.991158284793,10.55417406148501
w100_data_s1,data,1,100,4,True,1541,6,0,100.00000000000006,16.66913604736328,27.883663866665742,0.025201309848859113
w100_data_s1,data,1,100,4,True,1541,6,1,2108.795,16.66913604736328,1429.770463383278,0.2811281770140651
w100_data_s1,data,1,100,4,True,1541,6,2,2163.795,16.66913604736328,1669.6074894610504,0.2614327879812625
w100_data_s1,data,1,100,4,True,1541,6,3,7327.4400000000005,16.66913604736328,1692.9896509292632,0.2211812333031138
w100_data_s1,data,1,100,4,True,1541,6,4,8834.574,16.66913604736328,6399.908901283112,1.0056603435888642
w100_data_s1,data,1,100,4,True,1541,6,5,8904.377,16.66913604736328,6705.124964519541,1.0335133097077522
w100_data_s1,data,1,100,4,True,1596,6,0,50.0,5.557384490966797,105.670829097253,0.04647559778092614
w100_data_s1,data,1,100,4,True,1596,6,1,1780.013,5.557384490966797,290.481543094387,0.11738954540951255
w100_data_s1,data,1,100,4,True,1596,6,2,2005.013,5.557384490966797,904.6439152083678,0.21936853966692677
w100_data_s1,data,1,100,4,True,1596,6,3,2060.013,5.557384490966797,851.3842351854066,0.19690656889862107
w100_data_s1,data,1,100,4,True,1596,6,4,7238.142999999999,5.557384490966797,672.3109706234638,0.26384224033578624
w100_data_s1,data,1,100,4,True,1596,6,5,7307.945,5.557384490966797,753.529147068896,0.5197967635351963
w100_data_s1,data,1,100,4,True,1781,6,0,24.999999999999986,3.702680826187134,64.66773232233147,0.05717395084191973
w100_data_s1,data,1,100,4,True,1781,6,1,2516.205,3.702680826187134,4221.9191661122295,1.436819964168723
w100_data_s1,data,1,100,4,True,1781,6,2,7700.164000000001,3.702680826187134,11849.244289503758,1.309362821461657
w100_data_s1,data,1,100,4,True,1781,6,3,7769.962,3.702680826187134,12538.087156093241,0.7199640533934182
w100_data_s1,data,1,100,4,True,1781,6,4,8522.137,3.702680826187134,14703.03543138209,3.715599288248217
w100_data_s1,data,1,100,4,True,1781,6,5,8591.936,3.702680826187134,15936.029140181063,3.770535551923082
w100_data_s1,data,1,100,4,True,1848,6,0,25.0,2.9194295406341553,70.88444194460308,0.08313907513546326
w100_data_s1,data,1,100,4,True,1848,6,1,2281.295,2.9194295406341553,3165.33372149388,3.5490054827616024
w100_data_s1,data,1,100,4,True,1848,6,2,2506.295,2.9194295406341553,4840.529226032345,4.061890728213169
w100_data_s1,data,1,100,4,True,1848,6,3,2561.295,2.9194295406341553,4129.52713873301,4.509919115492311
w100_data_s1,data,1,100,4,True,1848,6,4,7742.537,2.9194295406341553,87034.56527346907,37.766762531733335
w100_data_s1,data,1,100,4,True,1848,6,5,7812.3640000000005,2.9194295406341553,45025.98997748873,41.76189280364972
w100_data_s1,data,1,100,4,True,1855,6,0,25.00000000000003,2.608489513397217,43.953289941176976,0.06377715678845819
w100_data_s1,data,1,100,4,True,1855,6,1,2403.705,2.608489513397217,1852.562586901911,1.1500606776707056
w100_data_s1,data,1,100,4,True,1855,6,2,7584.396000000001,2.608489513397217,7315.041141604411,3.708005140000914
w100_data_s1,data,1,100,4,True,1855,6,3,7654.169000000001,2.608489513397217,7478.223070612671,5.7901126609756215
w100_data_s1,data,1,100,4,True,1855,6,4,7724.341,2.608489513397217,7673.780969847257,7.932752948971444
w100_data_s1,data,1,100,4,True,1855,6,5,7794.1140000000005,2.608489513397217,10138.541651627293,10.13614485419878
w100_data_s1,data,1,100,4,True,1922,6,0,55.0,3.658043622970581,484.4785883651639,0.07262528344000735
w100_data_s1,data,1,100,4,True,1922,6,1,265.0,3.658043622970581,465.8492027737964,0.3454520269717404
w100_data_s1,data,1,100,4,True,1922,6,2,335.0,3.658043622970581,1025.5791038475195,0.2790533974300763
w100_data_s1,data,1,100,4,True,1922,6,3,5500.781000000001,3.658043622970581,2082.2784573394983,2.0060480271870684
w100_data_s1,data,1,100,4,True,1922,6,4,6252.844,3.658043622970581,17432.837063937543,4.4177516690244865
w100_data_s1,data,1,100,4,True,1922,6,5,6323.069,3.658043622970581,17323.665705079977,4.760624624308998
w100_data_s1,data,1,100,4,True,2045,6,0,99.99999999999994,5.205885887145996,324.92002297200173,0.01900161928041627
w100_data_s1,data,1,100,4,True,2045,6,1,2162.513,5.205885887145996,4033.83126373862,0.7339739836890389
w100_data_s1,data,1,100,4,True,2045,6,2,7326.178999999999,5.205885887145996,5340.353151084486,1.143064797631932
w100_data_s1,data,1,100,4,True,2045,6,3,8218.058,5.205885887145996,13956.856204159749,1.9073800754844243
w100_data_s1,data,1,100,4,True,2045,6,4,8693.297,5.205885887145996,12665.764081145426,2.1659113869152633
w100_data_s1,data,1,100,4,True,2045,6,5,8763.104000000001,5.205885887145996,11796.723396934794,2.234067271338812
w100_data_s1,data,1,100,4,True,2084,6,0,5166.483,2.303317070007324,6680.596776938842,3.5306359903874984
w100_data_s1,data,1,100,4,True,2084,6,1,5236.251,2.303317070007324,7848.004910210534,4.63603958483727
w100_data_s1,data,1,100,4,True,2084,6,2,5376.189,2.303317070007324,9409.051599128929,4.092835727504185
w100_data_s1,data,1,100,4,True,2084,6,3,5848.178,2.303317070007324,15285.906833222725,6.427098563168407
w100_data_s1,data,1,100,4,True,2084,6,4,6057.888000000001,2.303317070007324,18030.48002899254,6.861419365723057
w100_data_s1,data,1,100,4,True,2084,6,5,6532.883,2.303317070007324,25042.85516351115,10.897321132392722
w100_data_s1,data,1,100,4,True,2218,6,0,5162.389999999999,7.769795894622803,2581.2838394563755,1.2141745243201483
w100_data_s1,data,1,100,4,True,2218,6,1,5844.33,7.769795894622803,1104.7417473482426,0.5866245264149611
w100_data_s1,data,1,100,4,True,2218,6,2,5914.124,7.769795894622803,863.1650780434086,0.5570145301569025
w100_data_s1,data,1,100,4,True,2218,6,3,6054.112999999999,7.769795894622803,937.4839514013615,0.5010108424551539
w100_data_s1,data,1,100,4,True,2218,6,4,6529.269,7.769795894622803,1032.5584879132919,0.4371497466384294
w100_data_s1,data,1,100,4,True,2218,6,5,6599.063,7.769795894622803,1459.6400648433842,0.47159046323148185
w100_data_s1,data,1,100,4,True,2224,6,0,55.0,6.630822658538818,72.74937673818727,0.13931239967900771
w100_data_s1,data,1,100,4,True,2224,6,1,280.0,6.630822658538818,372.6477382479061,0.09301757928022181
w100_data_s1,data,1,100,4,True,2224,6,2,335.0,6.630822658538818,507.5277449777502,0.1182887851152864
w100_data_s1,data,1,100,4,True,2224,6,3,5518.507,6.630822658538818,1719.3803106136727,0.4351952015851715
w100_data_s1,data,1,100,4,True,2224,6,4,6885.374999999999,6.630822658538818,2694.1157879689968,3.635724480159863
w100_data_s1,data,1,100,4,True,2224,6,5,6955.167999999999,6.630822658538818,3415.483160333082,3.897012655256646
w100_data_s1,data,1,100,4,True,2301,6,0,12.5,5.25398588180542,247.6568378321531,0.058898496191617244
w100_data_s1,data,1,100,4,True,2301,6,1,2551.295,5.25398588180542,16286.84354010221,8.039464487178613
w100_data_s1,data,1,100,4,True,2301,6,2,7719.554,5.25398588180542,56905.23180665821,7.091076071574956
w100_data_s1,data,1,100,4,True,2301,6,3,8542.082999999999,5.25398588180542,85676.1557730459,7.226844289861923
w100_data_s1,data,1,100,4,True,2301,6,4,8611.929,5.25398588180542,87808.24477087492,8.589030182556495
w100_data_s1,data,1,100,4,True,2301,6,5,9087.431999999999,5.25398588180542,99192.23998078593,10.025404970899544
w100_data_s1,data,1,100,4,True,2517,6,0,24.999999999999986,20.563501358032227,53.23079456668989,0.026934428010085
w100_data_s1,data,1,100,4,True,2517,6,1,49.999999999999986,20.563501358032227,102.98127172369664,0.05305286592745262
w100_data_s1,data,1,100,4,True,2517,6,2,2528.705,20.563501358032227,8524.131481868466,3.615011544840167
w100_data_s1,data,1,100,4,True,2517,6,3,7713.486999999999,20.563501358032227,27062.461565075522,3.69955907778452
w100_data_s1,data,1,100,4,True,2517,6,4,9080.577999999998,20.563501358032227,34599.316736572975,1.7639428449373329
w100_data_s1,data,1,100,4,True,2517,6,5,9150.381999999998,20.563501358032227,34705.193395439775,1.880576246895499
w100_data_s1,data,1,100,4,True,2542,6,0,11.217999999999961,15.091697692871094,75.1953700024981,0.01672951906883744
w100_data_s1,data,1,100,4,True,2542,6,1,86.21799999999996,15.091697692871094,195.32872776498132,0.029500944408705765
w100_data_s1,data,1,100,4,True,2542,6,2,186.21799999999996,15.091697692871094,323.2161881030402,0.04428441573540304
w100_data_s1,data,1,100,4,True,2542,6,3,286.218,15.091697692871094,433.15232689078977,0.06101583875732508
w100_data_s1,data,1,100,4,True,2542,6,4,2328.705,15.091697692871094,2735.860305340168,0.4189788963104013
w100_data_s1,data,1,100,4,True,2542,6,5,7513.905000000001,15.091697692871094,2722.7897016313136,0.2981254214746709
w100_data_s1,data,1,100,4,True,2546,6,0,75.0,14.039304733276367,112.8691571449531,0.02113958026653262
w100_data_s1,data,1,100,4,True,2546,6,1,375.00000000000006,14.039304733276367,421.8578887752927,0.10256459305308914
w100_data_s1,data,1,100,4,True,2546,6,2,425.00000000000006,14.039304733276367,460.0397126904178,0.11094246372150385
w100_data_s1,data,1,100,4,True,2546,6,3,2283.795,14.039304733276367,1543.8067496197543,0.7564132908526354
w100_data_s1,data,1,100,4,True,2546,6,4,2317.487,14.039304733276367,1844.0754328687474,0.8945015490911968
w100_data_s1,data,1,100,4,True,2546,6,5,7502.570000000001,14.039304733276367,2215.9719246147347,0.5775409059226022
w100_data_s1,data,1,100,4,True,2551,6,0,5176.343000000001,2.2017340660095215,4599.261009268957,0.8514854357932755
w100_data_s1,data,1,100,4,True,2551,6,1,5246.1320000000005,2.2017340660095215,9284.211127288017,2.355765400892329
w100_data_s1,data,1,100,4,True,2551,6,2,5316.320000000001,2.2017340660095215,14172.272896477352,3.984725995236804
w100_data_s1,data,1,100,4,True,2551,6,3,5386.108,2.2017340660095215,19272.48975808334,5.694019819324825
w100_data_s1,data,1,100,4,True,2551,6,4,5928.0160000000005,2.2017340660095215,32958.30685425881,6.0349425977265225
w100_data_s1,data,1,100,4,True,2551,6,5,5998.204000000001,2.2017340660095215,38057.345839072696,7.632011841121389
w100_data_s1,data,1,100,4,True,2566,6,0,7076.929999999999,20.11786460876465,930.8347702712467,0.20765746261024176
w100_data_s1,data,1,100,4,True,2566,6,1,7828.748,20.11786460876465,3082.7387211386963,1.1518606286112163
w100_data_s1,data,1,100,4,True,2566,6,2,7898.950999999999,20.11786460876465,3227.7294916125925,1.135656554608358
w100_data_s1,data,1,100,4,True,2566,6,3,7968.752999999999,20.11786460876465,3380.9221028386673,1.1329177181563996
w100_data_s1,data,1,100,4,True,2566,6,4,8443.963,20.11786460876465,4869.433922130327,1.0812097069684488
w100_data_s1,data,1,100,4,True,2566,6,5,8513.766,20.11786460876465,5121.778000931357,1.1917651730718806
w100_data_s1,data,1,100,4,True,2599,6,0,50.0,12.580246925354004,46.032243941016574,0.027717730791821174
w100_data_s1,data,1,100,4,True,2599,6,1,2010.013,12.580246925354004,2429.8268910998504,0.4678865948065879
w100_data_s1,data,1,100,4,True,2599,6,2,7188.362,12.580246925354004,2824.956358494305,0.37356401591869326
w100_data_s1,data,1,100,4,True,2599,6,3,8625.245,12.580246925354004,17758.3384342625,1.460790849682413
w100_data_s1,data,1,100,4,True,2599,6,4,8695.45,12.580246925354004,17978.71099828069,1.4499562424346735
