arm,network,mode,seed,width,depth,converged,particle,n_legs,step,cum_dz_mm,p_GeV,end_err_um,slope_err_mrad
residual,residual_w100_physics_s6,physics,6,100,4,True,13,5,1,24.99999999999997,1.602966070175171,0.6608623652590295,0.030865906766040438
residual,residual_w100_physics_s6,physics,6,100,4,True,13,5,2,48.71799999999999,1.602966070175171,0.16147881538991493,0.06147172303763368
residual,residual_w100_physics_s6,physics,6,100,4,True,13,5,3,223.718,1.602966070175171,18.312577319232247,0.30869177006770127
residual,residual_w100_physics_s6,physics,6,100,4,True,13,5,4,248.718,1.602966070175171,25.963869781755744,0.3557549526863185
residual,residual_w100_physics_s6,physics,6,100,4,True,42,5,0,25.0,2.2290139198303223,0.044882601123674704,0.03787543705224827
residual,residual_w100_physics_s6,physics,6,100,4,True,42,5,1,2416.205,2.2290139198303223,3291.9993879888807,0.9637595404990151
residual,residual_w100_physics_s6,physics,6,100,4,True,42,5,2,7602.025,2.2290139198303223,5733.336104655336,2.142208666275014
residual,residual_w100_physics_s6,physics,6,100,4,True,42,5,3,8424.158,2.2290139198303223,2422.8081932260466,14.42552058798363
residual,residual_w100_physics_s6,physics,6,100,4,True,42,5,4,8493.969,2.2290139198303223,3446.258067015151,14.957127340505693
residual,residual_w100_physics_s6,physics,6,100,4,True,68,5,0,69.84000000000015,1.0508967638015747,6.624966727144965,0.3312680014500857
residual,residual_w100_physics_s6,physics,6,100,4,True,68,5,1,140.08100000000013,1.0508967638015747,19.391989392858022,0.6577322936419661
residual,residual_w100_physics_s6,physics,6,100,4,True,68,5,2,209.92100000000028,1.0508967638015747,64.42369575495377,0.9803437801683135
residual,residual_w100_physics_s6,physics,6,100,4,True,68,5,3,892.3140000000003,1.0508967638015747,1272.2789722607786,5.21037346473785
residual,residual_w100_physics_s6,physics,6,100,4,True,68,5,4,1367.7900000000009,1.0508967638015747,3972.9805738680852,7.002861442413744
residual,residual_w100_physics_s6,physics,6,100,4,True,97,5,0,69.80399999999918,57.342864990234375,1.159362447474166,0.006871566539404239
residual,residual_w100_physics_s6,physics,6,100,4,True,97,5,1,682.0370000000003,57.342864990234375,68.70041504857483,0.04812513660997983
residual,residual_w100_physics_s6,physics,6,100,4,True,97,5,2,751.8400000000001,57.342864990234375,66.19687410090336,0.049287940101602756
residual,residual_w100_physics_s6,physics,6,100,4,True,97,5,3,1296.8689999999988,57.342864990234375,80.9822103066864,0.02655704172547721
residual,residual_w100_physics_s6,physics,6,100,4,True,97,5,4,1367.0730000000003,57.342864990234375,79.71645615840828,0.025641048790341417
residual,residual_w100_physics_s6,physics,6,100,4,True,104,5,0,69.76899999999841,1.486868143081665,2.3376130253609517,0.13286449874005957
residual,residual_w100_physics_s6,physics,6,100,4,True,104,5,1,139.9380000000001,1.486868143081665,5.592812043964557,0.26037806870576885
residual,residual_w100_physics_s6,physics,6,100,4,True,104,5,2,209.70799999999872,1.486868143081665,21.150988108622926,0.38145036112091635
residual,residual_w100_physics_s6,physics,6,100,4,True,104,5,3,684.6959999999999,1.486868143081665,132.58966034590003,0.9184338277714171
residual,residual_w100_physics_s6,physics,6,100,4,True,104,5,4,754.4659999999985,1.486868143081665,196.07846766395198,0.9736710529300863
residual,residual_w100_physics_s6,physics,6,100,4,True,111,5,0,5185.793,12.020215034484863,1911.3755623733368,0.5444820556080587
residual,residual_w100_physics_s6,physics,6,100,4,True,111,5,1,5395.634999999999,12.020215034484863,1953.4782482429023,0.6659474929195732
residual,residual_w100_physics_s6,physics,6,100,4,True,111,5,2,5867.926999999999,12.020215034484863,2116.8117995040916,1.1991093603077734
residual,residual_w100_physics_s6,physics,6,100,4,True,111,5,3,6693.092,12.020215034484863,2679.477765388981,2.111292482462716
residual,residual_w100_physics_s6,physics,6,100,4,True,111,5,4,6762.906,12.020215034484863,2754.847441243669,2.1342776169119144
residual,residual_w100_physics_s6,physics,6,100,4,True,185,5,0,25.000000000000007,2.552316665649414,0.11278470442732669,0.025118952059310917
residual,residual_w100_physics_s6,physics,6,100,4,True,185,5,1,48.717999999999996,2.552316665649414,0.3536202936675892,0.049982278655963386
residual,residual_w100_physics_s6,physics,6,100,4,True,185,5,2,73.71800000000002,2.552316665649414,1.524802741037945,0.07739440110524076
residual,residual_w100_physics_s6,physics,6,100,4,True,185,5,3,2265.013,2.552316665649414,79.58771431952982,0.884831614036713
residual,residual_w100_physics_s6,physics,6,100,4,True,185,5,4,2320.013,2.552316665649414,27.80290475499214,0.9826703346614563
residual,residual_w100_physics_s6,physics,6,100,4,True,208,5,0,25.0,2.758086919784546,0.0854204744040743,0.021089055097484044
residual,residual_w100_physics_s6,physics,6,100,4,True,208,5,1,50.0,2.758086919784546,0.37070079556400515,0.043101868446041025
residual,residual_w100_physics_s6,physics,6,100,4,True,208,5,2,2510.013,2.758086919784546,682.0561260375939,1.4791714139385932
residual,residual_w100_physics_s6,physics,6,100,4,True,208,5,3,7687.017999999999,2.758086919784546,5948.698442787361,1.2827271324076794
residual,residual_w100_physics_s6,physics,6,100,4,True,208,5,4,7756.811,2.758086919784546,6035.814500607728,1.3549289351998395
residual,residual_w100_physics_s6,physics,6,100,4,True,226,5,0,55.0,1.3137011528015137,37.02843884269669,1.2197345833667717
residual,residual_w100_physics_s6,physics,6,100,4,True,226,5,1,301.308,1.3137011528015137,1103.403078172903,7.149756451147904
residual,residual_w100_physics_s6,physics,6,100,4,True,226,5,2,341.308,1.3137011528015137,1416.6278366729443,8.338244587728028
residual,residual_w100_physics_s6,physics,6,100,4,True,226,5,3,6405.406,1.3137011528015137,5528572.883687919,3575.3503070701054
residual,residual_w100_physics_s6,physics,6,100,4,True,226,5,4,6880.362,1.3137011528015137,7227705.948167414,3582.0183242333583
residual,residual_w100_physics_s6,physics,6,100,4,True,264,5,0,246.308,3.886200428009033,41.825085558830466,0.27834885830524403
residual,residual_w100_physics_s6,physics,6,100,4,True,264,5,1,295.0,3.886200428009033,55.31894072263199,0.3528184648074473
residual,residual_w100_physics_s6,physics,6,100,4,True,264,5,2,5469.329,3.886200428009033,9743.625069921221,2.41171793092243
residual,residual_w100_physics_s6,physics,6,100,4,True,264,5,3,6361.664,3.886200428009033,10995.520273963166,6.352021653445145
residual,residual_w100_physics_s6,physics,6,100,4,True,264,5,4,6837.143999999999,3.886200428009033,11132.839971437534,7.90993179793284
residual,residual_w100_physics_s6,physics,6,100,4,True,276,5,0,69.91599999999926,1.303252100944519,25.001504742022007,0.2879826850875622
residual,residual_w100_physics_s6,physics,6,100,4,True,276,5,1,210.14699999999903,1.303252100944519,87.12007466670002,0.8082460929025315
residual,residual_w100_physics_s6,physics,6,100,4,True,276,5,2,686.1170000000002,1.303252100944519,562.1026768499178,1.9122273804461076
residual,residual_w100_physics_s6,physics,6,100,4,True,276,5,3,826.3449999999993,1.303252100944519,601.9578256862133,2.7664323835908666
residual,residual_w100_physics_s6,physics,6,100,4,True,276,5,4,896.2600000000002,1.303252100944519,802.1393958647423,3.233327411288678
residual,residual_w100_physics_s6,physics,6,100,4,True,310,5,0,25.0,3.0607082843780518,0.070299458128531,0.021711356829684503
residual,residual_w100_physics_s6,physics,6,100,4,True,310,5,1,75.00000000000003,3.0607082843780518,1.8370759896022548,0.06617797201632913
residual,residual_w100_physics_s6,physics,6,100,4,True,310,5,2,125.00000000000003,3.0607082843780518,6.028748474300016,0.11377297296993882
residual,residual_w100_physics_s6,physics,6,100,4,True,310,5,3,2118.705,3.0607082843780518,258.96890009619256,0.4562428963571785
residual,residual_w100_physics_s6,physics,6,100,4,True,310,5,4,2173.705,3.0607082843780518,286.1069097004929,0.4979807404765779
residual,residual_w100_physics_s6,physics,6,100,4,True,345,5,0,25.0,13.639840126037598,1.1910643943569,0.003519572507319768
residual,residual_w100_physics_s6,physics,6,100,4,True,345,5,1,2134.987,13.639840126037598,394.30957610636597,0.5490888780489006
residual,residual_w100_physics_s6,physics,6,100,4,True,345,5,2,2189.987,13.639840126037598,423.55331648873573,0.5569337390711957
residual,residual_w100_physics_s6,physics,6,100,4,True,345,5,3,2421.295,13.639840126037598,522.2794478049906,0.47989382085667637
residual,residual_w100_physics_s6,physics,6,100,4,True,345,5,4,2476.295,13.639840126037598,547.4969604690045,0.48997427071305333
residual,residual_w100_physics_s6,physics,6,100,4,True,376,5,0,69.79899999999998,20.43154525756836,9.588122411742006,0.05497809120235536
residual,residual_w100_physics_s6,physics,6,100,4,True,376,5,1,139.9989999999998,20.43154525756836,22.519755416880116,0.10502838510677293
residual,residual_w100_physics_s6,physics,6,100,4,True,376,5,2,209.79899999999998,20.43154525756836,38.314714725572685,0.15031100121336294
residual,residual_w100_physics_s6,physics,6,100,4,True,376,5,3,1366.9850000000006,20.43154525756836,1425.738979441519,0.2767848097263159
residual,residual_w100_physics_s6,physics,6,100,4,True,376,5,4,1436.7839999999997,20.43154525756836,1447.5556711188347,0.2804755307338272
residual,residual_w100_physics_s6,physics,6,100,4,True,429,5,0,69.80000000000018,2.384213447570801,13.863116900665773,0.027897684879108105
residual,residual_w100_physics_s6,physics,6,100,4,True,429,5,1,611.8020000000006,2.384213447570801,896.1403869709557,0.6847948014513383
residual,residual_w100_physics_s6,physics,6,100,4,True,429,5,2,682.0019999999995,2.384213447570801,856.508550185481,0.6426818130783607
residual,residual_w100_physics_s6,physics,6,100,4,True,429,5,3,751.8030000000008,2.384213447570801,819.466548982291,0.6006545846456435
residual,residual_w100_physics_s6,physics,6,100,4,True,429,5,4,1227.004,2.384213447570801,891.1422837045393,0.6468808833568485
residual,residual_w100_physics_s6,physics,6,100,4,True,459,5,0,472.3040000000001,2.997593879699707,322.60819232237736,0.32146766802251814
residual,residual_w100_physics_s6,physics,6,100,4,True,459,5,1,612.3369999999995,2.997593879699707,296.15718953414216,0.25812341647282744
residual,residual_w100_physics_s6,physics,6,100,4,True,459,5,2,682.152,2.997593879699707,282.228509680408,0.21395912343835644
residual,residual_w100_physics_s6,physics,6,100,4,True,459,5,3,1297.485999999999,2.997593879699707,478.6484638478896,0.4535812989834298
residual,residual_w100_physics_s6,physics,6,100,4,True,459,5,4,1367.2999999999993,2.997593879699707,449.4114036317569,0.4188164462201882
residual,residual_w100_physics_s6,physics,6,100,4,True,558,5,0,55.0,2.0698487758636475,4.759401692609799,0.020991483572152525
residual,residual_w100_physics_s6,physics,6,100,4,True,558,5,1,5233.842000000001,2.0698487758636475,5612.9702962526835,1.8567567569444319
residual,residual_w100_physics_s6,physics,6,100,4,True,558,5,2,5303.646000000001,2.0698487758636475,5752.484816059081,2.522848455339642
residual,residual_w100_physics_s6,physics,6,100,4,True,558,5,3,5373.851000000001,2.0698487758636475,5939.287911440005,3.164826869348304
residual,residual_w100_physics_s6,physics,6,100,4,True,558,5,4,5443.655000000001,2.0698487758636475,6169.39389876822,3.775094862253756
residual,residual_w100_physics_s6,physics,6,100,4,True,607,5,0,50.0,6.54994535446167,0.3755838452113025,0.025159935940301248
residual,residual_w100_physics_s6,physics,6,100,4,True,607,5,1,225.0,6.54994535446167,11.486378924014051,0.1216781851761245
residual,residual_w100_physics_s6,physics,6,100,4,True,607,5,2,236.21799999999996,6.54994535446167,12.555460075555303,0.12927873200253676
residual,residual_w100_physics_s6,physics,6,100,4,True,607,5,3,336.218,6.54994535446167,28.33961880789504,0.1982994551637824
residual,residual_w100_physics_s6,physics,6,100,4,True,607,5,4,386.218,6.54994535446167,39.06704405647776,0.23726195494583496
residual,residual_w100_physics_s6,physics,6,100,4,True,621,5,0,1563.795,17.15477180480957,465.0340402447206,0.19994012933361588
residual,residual_w100_physics_s6,physics,6,100,4,True,621,5,1,1898.795,17.15477180480957,621.1920467424932,0.6198152418061733
residual,residual_w100_physics_s6,physics,6,100,4,True,621,5,2,7077.174000000001,17.15477180480957,4644.9944451749725,0.559016226481357
residual,residual_w100_physics_s6,physics,6,100,4,True,621,5,3,7899.2210000000005,17.15477180480957,6329.447722439056,1.3449502519248675
residual,residual_w100_physics_s6,physics,6,100,4,True,621,5,4,7969.025000000001,17.15477180480957,6428.9676442026575,1.457778085728667
residual,residual_w100_physics_s6,physics,6,100,4,True,651,5,0,5164.111000000001,7.587927341461182,540.6685825496425,0.2969956137370555
residual,residual_w100_physics_s6,physics,6,100,4,True,651,5,1,5846.211,7.587927341461182,1869.0113683007894,1.5824957608534806
residual,residual_w100_physics_s6,physics,6,100,4,True,651,5,2,5916.022,7.587927341461182,1992.8828437755328,1.7753781771336075
residual,residual_w100_physics_s6,physics,6,100,4,True,651,5,3,6601.122,7.587927341461182,3929.914010560765,2.8310194684548207
residual,residual_w100_physics_s6,physics,6,100,4,True,651,5,4,6671.333,7.587927341461182,4134.835445525141,2.943067850425196
residual,residual_w100_physics_s6,physics,6,100,4,True,774,5,0,69.79899999999907,4.130241394042969,0.7340841242182705,0.03748308624890173
residual,residual_w100_physics_s6,physics,6,100,4,True,774,5,1,544.9879999999994,4.130241394042969,26.439124236368627,0.027939073301705246
residual,residual_w100_physics_s6,physics,6,100,4,True,774,5,2,614.7869999999984,4.130241394042969,28.740642553096052,0.02951443127270203
residual,residual_w100_physics_s6,physics,6,100,4,True,774,5,3,685.3179999999993,4.130241394042969,31.145886464123862,0.04433008016646589
residual,residual_w100_physics_s6,physics,6,100,4,True,774,5,4,754.7860000000001,4.130241394042969,33.555442573543814,0.05876799588838688
residual,residual_w100_physics_s6,physics,6,100,4,True,818,5,0,25.0,19.314390182495117,1.2378513278816783,0.004166188433903789
residual,residual_w100_physics_s6,physics,6,100,4,True,818,5,1,124.99999999999997,19.314390182495117,1.18412535195489,0.021028797042854652
residual,residual_w100_physics_s6,physics,6,100,4,True,818,5,2,199.99999999999997,19.314390182495117,0.594976683330195,0.035761275299809464
residual,residual_w100_physics_s6,physics,6,100,4,True,818,5,3,201.282,19.314390182495117,1.5235274472349403,0.03601190111918173
residual,residual_w100_physics_s6,physics,6,100,4,True,818,5,4,301.28200000000004,19.314390182495117,1.8037273749946792,0.05755376933951062
residual,residual_w100_physics_s6,physics,6,100,4,True,824,5,0,50.0,2.047304630279541,2.3471734750559747,0.1858619416120269
residual,residual_w100_physics_s6,physics,6,100,4,True,824,5,1,1998.795,2.047304630279541,1676.85712326589,0.36624887119524746
residual,residual_w100_physics_s6,physics,6,100,4,True,824,5,2,7177.808999999999,2.047304630279541,2866.2584349922895,1.0610289518613314
residual,residual_w100_physics_s6,physics,6,100,4,True,824,5,3,8544.949999999999,2.047304630279541,15755.379828599416,26.08507431605156
residual,residual_w100_physics_s6,physics,6,100,4,True,824,5,4,8614.756,2.047304630279541,17592.57739634495,26.776310453035524
residual,residual_w100_physics_s6,physics,6,100,4,True,830,5,0,24.999999999999986,1.8017840385437012,0.046304007700115335,0.057712716121122165
residual,residual_w100_physics_s6,physics,6,100,4,True,830,5,1,2263.705,1.8017840385437012,917.3395540530009,0.3868742609638709
residual,residual_w100_physics_s6,physics,6,100,4,True,830,5,2,2473.705,1.8017840385437012,1029.3463421616593,0.9142465521750631
residual,residual_w100_physics_s6,physics,6,100,4,True,830,5,3,2528.705,1.8017840385437012,1077.7485152274835,0.9628010495473793
residual,residual_w100_physics_s6,physics,6,100,4,True,830,5,4,7709.571,1.8017840385437012,115892.55353448288,70.2156893384045
residual,residual_w100_physics_s6,physics,6,100,4,True,872,5,0,24.99999999999997,1.171695590019226,0.5545014525187852,0.08341310789470582
residual,residual_w100_physics_s6,physics,6,100,4,True,872,5,1,401.2819999999999,1.171695590019226,157.3013601350266,1.290975032593646
residual,residual_w100_physics_s6,physics,6,100,4,True,872,5,2,451.2819999999999,1.171695590019226,225.9533987748874,1.5594472609188568
residual,residual_w100_physics_s6,physics,6,100,4,True,872,5,3,2127.487,1.171695590019226,2511.022516929652,2.0007017487537677
residual,residual_w100_physics_s6,physics,6,100,4,True,872,5,4,2352.487,1.171695590019226,3031.0744562224113,2.046597298015828
residual,residual_w100_physics_s6,physics,6,100,4,True,880,5,0,70.19999999999982,2.490408182144165,0.5427444394792147,0.1975410491387164
residual,residual_w100_physics_s6,physics,6,100,4,True,880,5,1,612.192,2.490408182144165,174.08420940523683,0.3168799121298698
residual,residual_w100_physics_s6,physics,6,100,4,True,880,5,2,681.9919999999993,2.490408182144165,177.98044812457192,0.3131419199855468
residual,residual_w100_physics_s6,physics,6,100,4,True,880,5,3,1297.1850000000004,2.490408182144165,477.1672093745565,0.6464919289670967
residual,residual_w100_physics_s6,physics,6,100,4,True,880,5,4,1366.9849999999997,2.490408182144165,523.2455935206417,0.7560192184585257
residual,residual_w100_physics_s6,physics,6,100,4,True,937,5,0,69.78999999999996,3.786709785461426,3.0912535848699463,0.10235518549533973
residual,residual_w100_physics_s6,physics,6,100,4,True,937,5,1,1226.8199999999997,3.786709785461426,518.3783994740452,1.8950479721581148
residual,residual_w100_physics_s6,physics,6,100,4,True,937,5,2,1296.6100000000006,3.786709785461426,535.2064004738963,1.8714474351210209
residual,residual_w100_physics_s6,physics,6,100,4,True,937,5,3,1366.7999999999993,3.786709785461426,552.3539191141253,1.849710266529081
residual,residual_w100_physics_s6,physics,6,100,4,True,937,5,4,1436.5900000000001,3.786709785461426,579.8957925219383,1.8298407315748833
residual,residual_w100_physics_s6,physics,6,100,4,True,947,5,0,69.78499999999985,2.778813600540161,5.510462091365298,0.17875563667080208
residual,residual_w100_physics_s6,physics,6,100,4,True,947,5,1,541.8869999999988,2.778813600540161,227.77817752694318,0.3479211838342197
residual,residual_w100_physics_s6,physics,6,100,4,True,947,5,2,611.6729999999989,2.778813600540161,254.8106937381931,0.4031409291782931
residual,residual_w100_physics_s6,physics,6,100,4,True,947,5,3,681.8590000000004,2.778813600540161,285.5932747986003,0.4540501695589477
residual,residual_w100_physics_s6,physics,6,100,4,True,947,5,4,751.6450000000004,2.778813600540161,319.46317021737514,0.5000003512192486
residual,residual_w100_physics_s6,physics,6,100,4,True,951,5,0,70.22299999999996,8.063037872314453,5.417436721359081,0.13139159339940754
residual,residual_w100_physics_s6,physics,6,100,4,True,951,5,1,140.04700000000048,8.063037872314453,19.597515030127965,0.25168923381886643
residual,residual_w100_physics_s6,physics,6,100,4,True,951,5,2,612.4040000000005,8.063037872314453,286.65394043551373,0.7279808158354023
residual,residual_w100_physics_s6,physics,6,100,4,True,951,5,3,1437.683000000001,8.063037872314453,1189.1110678742223,1.2663811743578584
residual,residual_w100_physics_s6,physics,6,100,4,True,951,5,4,1507.5059999999994,8.063037872314453,1279.0035877260095,1.2918494383157424
residual,residual_w100_physics_s6,physics,6,100,4,True,995,5,0,25.0,4.64847469329834,0.22839162009624658,0.019892848963261323
residual,residual_w100_physics_s6,physics,6,100,4,True,995,5,1,2161.205,4.64847469329834,173.8726474949175,0.841576897819142
residual,residual_w100_physics_s6,physics,6,100,4,True,995,5,2,2386.205,4.64847469329834,80.15259767238092,1.1247030305329628
residual,residual_w100_physics_s6,physics,6,100,4,True,995,5,3,2441.205,4.64847469329834,149.41601674901506,1.3248067549365556
residual,residual_w100_physics_s6,physics,6,100,4,True,995,5,4,7624.77,4.64847469329834,8651.957208434907,1.3800634733069916
residual,residual_w100_physics_s6,physics,6,100,4,True,1070,5,0,472.6849999999995,1.3652268648147583,829.1974237474733,5.966509155006294
residual,residual_w100_physics_s6,physics,6,100,4,True,1070,5,1,542.5569999999989,1.3652268648147583,1267.0090853132479,6.593175694696862
residual,residual_w100_physics_s6,physics,6,100,4,True,1070,5,2,612.8289999999997,1.3652268648147583,1750.9262340013265,7.209321506194022
residual,residual_w100_physics_s6,physics,6,100,4,True,1070,5,3,1228.2659999999996,1.3652268648147583,7363.225903584862,13.677023179590853
residual,residual_w100_physics_s6,physics,6,100,4,True,1070,5,4,1298.5470000000005,1.3652268648147583,8337.447166909442,14.063967357194729
residual,residual_w100_physics_s6,physics,6,100,4,True,1080,5,0,24.99999999999997,7.606433868408203,0.20238775059322478,0.010729700858143343
residual,residual_w100_physics_s6,physics,6,100,4,True,1080,5,1,74.99999999999997,7.606433868408203,0.5985978186338059,0.03310786516907971
residual,residual_w100_physics_s6,physics,6,100,4,True,1080,5,2,149.99999999999997,7.606433868408203,4.068167314716931,0.06938601767832869
residual,residual_w100_physics_s6,physics,6,100,4,True,1080,5,3,351.2819999999999,7.606433868408203,26.8046674935718,0.18022985547256828
residual,residual_w100_physics_s6,physics,6,100,4,True,1080,5,4,400.0,7.606433868408203,36.2317850168381,0.21374606635156737
residual,residual_w100_physics_s6,physics,6,100,4,True,1114,5,0,25.0,1.8716634511947632,0.06836404563870246,0.036165937639276446
residual,residual_w100_physics_s6,physics,6,100,4,True,1114,5,1,2347.487,1.8716634511947632,710.5806769230583,2.1863324009730456
residual,residual_w100_physics_s6,physics,6,100,4,True,1114,5,2,2402.487,1.8716634511947632,835.3906480040223,2.3948798872983623
residual,residual_w100_physics_s6,physics,6,100,4,True,1114,5,3,2612.487,1.8716634511947632,1368.2496759075775,2.637257963649997
residual,residual_w100_physics_s6,physics,6,100,4,True,1114,5,4,2667.487,1.8716634511947632,1518.8981673040587,2.8596621338059514
residual,residual_w100_physics_s6,physics,6,100,4,True,1156,5,0,69.73400000000038,3.3231585025787354,24.125354603029336,0.30641789232355165
residual,residual_w100_physics_s6,physics,6,100,4,True,1156,5,1,751.0840000000007,3.3231585025787354,1846.9552242145255,3.236407102223615
residual,residual_w100_physics_s6,physics,6,100,4,True,1156,5,2,821.219000000001,3.3231585025787354,1976.2007193251065,3.3520692559791954
residual,residual_w100_physics_s6,physics,6,100,4,True,1156,5,3,1505.5720000000001,3.3231585025787354,4226.567451415576,4.207060537312568
residual,residual_w100_physics_s6,physics,6,100,4,True,1156,5,4,1575.3060000000005,3.3231585025787354,4524.63184184262,4.229122864294332
residual,residual_w100_physics_s6,physics,6,100,4,True,1255,5,0,210.0,5.3507280349731445,75.29621792525631,0.5721237691892478
residual,residual_w100_physics_s6,physics,6,100,4,True,1255,5,1,265.0,5.3507280349731445,115.18199995174427,0.8519712043029704
residual,residual_w100_physics_s6,physics,6,100,4,True,1255,5,2,5450.466,5.3507280349731445,4957.481222144224,1.0943740418348884
residual,residual_w100_physics_s6,physics,6,100,4,True,1255,5,3,6817.688,5.3507280349731445,4916.200646292054,2.758593128916867
residual,residual_w100_physics_s6,physics,6,100,4,True,1255,5,4,6887.5,5.3507280349731445,4724.977695688267,2.8079127306160148
residual,residual_w100_physics_s6,physics,6,100,4,True,1290,5,0,23.753000000000014,1.2402602434158325,0.30621192439994616,0.0945739671135426
residual,residual_w100_physics_s6,physics,6,100,4,True,1290,5,1,48.71800000000002,1.2402602434158325,3.0988250943160267,0.19775522433845838
residual,residual_w100_physics_s6,physics,6,100,4,True,1290,5,2,73.71799999999999,1.2402602434158325,8.52106707498379,0.3049947798162145
residual,residual_w100_physics_s6,physics,6,100,4,True,1290,5,3,2112.513,1.2402602434158325,779.9159507383706,0.22800529154234916
residual,residual_w100_physics_s6,physics,6,100,4,True,1290,5,4,2182.513,1.2402602434158325,786.0988953039509,0.48795193393974534
residual,residual_w100_physics_s6,physics,6,100,4,True,1358,5,0,73.71799999999996,2.7998404502868652,2.2311886085404353,0.12579624161279668
residual,residual_w100_physics_s6,physics,6,100,4,True,1358,5,1,2057.513,2.7998404502868652,57.0369295043065,1.1477634884724948
residual,residual_w100_physics_s6,physics,6,100,4,True,1358,5,2,2267.513,2.7998404502868652,396.1571899845353,1.709577400059184
residual,residual_w100_physics_s6,physics,6,100,4,True,1358,5,3,2322.513,2.7998404502868652,501.32731287681054,2.01739552595466
residual,residual_w100_physics_s6,physics,6,100,4,True,1358,5,4,7501.449,2.7998404502868652,10010.07074156928,2.262247047867594
residual,residual_w100_physics_s6,physics,6,100,4,True,1379,5,0,224.90700000000015,4.631521224975586,18.062658210908467,0.03293585668408261
residual,residual_w100_physics_s6,physics,6,100,4,True,1379,5,1,279.90700000000015,4.631521224975586,21.28283547585852,0.05599009939044608
residual,residual_w100_physics_s6,physics,6,100,4,True,1379,5,2,5456.802000000001,4.631521224975586,380.91339700127946,0.19403697348243515
residual,residual_w100_physics_s6,physics,6,100,4,True,1379,5,3,6208.514000000001,4.631521224975586,528.5661403522113,0.3457655655245556
residual,residual_w100_physics_s6,physics,6,100,4,True,1379,5,4,6823.638000000001,4.631521224975586,732.7778115273986,0.39923275153678356
residual,residual_w100_physics_s6,physics,6,100,4,True,1383,5,0,70.20100000000002,1.1175373792648315,15.641613062800985,1.9683621720558708
residual,residual_w100_physics_s6,physics,6,100,4,True,1383,5,1,752.210000000001,1.1175373792648315,712.964683106427,14.583342269162802
residual,residual_w100_physics_s6,physics,6,100,4,True,1383,5,2,822.0120000000006,1.1175373792648315,768.682359276454,14.548405119511054
residual,residual_w100_physics_s6,physics,6,100,4,True,1383,5,3,1367.023000000001,1.1175373792648315,8126.386329399338,14.097039081737762
residual,residual_w100_physics_s6,physics,6,100,4,True,1383,5,4,1437.2250000000004,1.1175373792648315,9111.8632608609,13.824798694072271
residual,residual_w100_physics_s6,physics,6,100,4,True,1396,5,0,70.1850000000004,2.881945848464966,6.001730240370762,0.06811259862868346
residual,residual_w100_physics_s6,physics,6,100,4,True,1396,5,1,752.04,2.881945848464966,623.8915085622239,1.769970280796368
residual,residual_w100_physics_s6,physics,6,100,4,True,1396,5,2,821.826,2.881945848464966,750.758096317611,1.792671997303652
residual,residual_w100_physics_s6,physics,6,100,4,True,1396,5,3,1436.8949999999995,2.881945848464966,2139.266775397118,2.542478698617512
residual,residual_w100_physics_s6,physics,6,100,4,True,1396,5,4,1506.6799999999994,2.881945848464966,2318.5141912226186,2.5450398267737873
residual,residual_w100_physics_s6,physics,6,100,4,True,1401,5,0,55.0,5.246605396270752,6.33358006865592,0.19288837151295798
residual,residual_w100_physics_s6,physics,6,100,4,True,1401,5,1,5242.214,5.246605396270752,2091.095984341848,0.2723872959025653
residual,residual_w100_physics_s6,physics,6,100,4,True,1401,5,2,6064.545999999999,5.246605396270752,1391.9469543474179,2.582529281230497
residual,residual_w100_physics_s6,physics,6,100,4,True,1401,5,3,6134.373999999999,5.246605396270752,1266.605428206276,2.732938111467742
residual,residual_w100_physics_s6,physics,6,100,4,True,1401,5,4,6609.762,5.246605396270752,1973.9041966427067,3.5916306057268423
residual,residual_w100_physics_s6,physics,6,100,4,True,1424,5,0,25.000000000000007,1.5992801189422607,0.04318579226048058,0.05547649812190185
residual,residual_w100_physics_s6,physics,6,100,4,True,1424,5,1,36.217999999999996,1.5992801189422607,0.3386605476332072,0.08140526052342889
residual,residual_w100_physics_s6,physics,6,100,4,True,1424,5,2,50.00000000000001,1.5992801189422607,1.189816558633705,0.1138656160370264
residual,residual_w100_physics_s6,physics,6,100,4,True,1424,5,3,161.21800000000002,1.5992801189422607,20.071779968607206,0.38691687757594695
residual,residual_w100_physics_s6,physics,6,100,4,True,1424,5,4,186.21800000000002,1.5992801189422607,29.97321075825443,0.46008059152193026
residual,residual_w100_physics_s6,physics,6,100,4,True,1501,5,0,25.0,11.052410125732422,0.7483150642140224,0.0059002640654046146
residual,residual_w100_physics_s6,physics,6,100,4,True,1501,5,1,175.00000000000003,11.052410125732422,0.4417436389436702,0.03903102377090725
residual,residual_w100_physics_s6,physics,6,100,4,True,1501,5,2,273.71799999999996,11.052410125732422,4.528961617253913,0.06721482338081439
residual,residual_w100_physics_s6,physics,6,100,4,True,1501,5,3,275.0,11.052410125732422,3.780236512048063,0.06756843675527133
residual,residual_w100_physics_s6,physics,6,100,4,True,1501,5,4,286.21799999999996,11.052410125732422,3.7309076076965653,0.07152260098198387
residual,residual_w100_physics_s6,physics,6,100,4,True,1502,5,0,24.999999999999986,1.4807952642440796,0.14573108196014317,0.07579084844577116
residual,residual_w100_physics_s6,physics,6,100,4,True,1502,5,1,49.999999999999986,1.4807952642440796,2.220161468665438,0.15503589702116002
