leg,q,p_GeV,dz_mm,converged,n_evals,residual,err_x_mm,err_y_mm,err_tx,err_ty,wall_s
A,32,10.724223136901855,-157.31089401245117,1,268,3.4355523991736413e-15,1.1825177503865802e-08,1.969679974678229e-11,4.1343598683463156e-11,3.409938997833706e-12,0.11270856857299805
A,32,43.24116897583008,-194.49989318847656,1,267,1.7274707563659421e-15,2.714209024201608e-09,8.672614709714921e-11,1.0019450547016362e-11,2.374087038070627e-12,0.11258316040039062
A,32,1.6027175188064575,-20.224000930786133,1,135,5.2739659427841756e-14,1.3883338922937583e-13,2.023659018135504e-13,0.0,5.551115123125783e-17,0.05683135986328125
A,32,2.5881831645965576,-2367.2904357910156,1,137,9.094947017729282e-13,0.002646025201329394,0.0045262358865443275,3.4261919293898657e-06,4.951180666123989e-06,0.05819845199584961
A,32,1.2273989915847778,-24.018701553344727,1,135,2.7282931231061014e-14,1.2247869385362264e-10,1.0740364153605242e-10,1.7622792114480035e-11,4.1338321654649235e-11,0.057318925857543945
A,32,12.66734504699707,-99.77239990234375,1,136,6.8868278474306906e-15,1.5361419913872965e-09,1.0719575227469136e-10,3.070961020201768e-11,2.0152629565117763e-12,0.05782723426818848
B,2,13.417542457580566,-5184.896240234375,1,20,1.0658141036401503e-14,14.103612359560678,0.044180138022035464,0.0021678589425819586,4.858311182773939e-06,0.008125066757202148
B,2,1.6830500364303589,-5177.655029296875,1,25,1.1368683772161603e-13,109.57565098881787,2.37533967975137,0.02380224225777916,0.0008368894485556218,0.009754180908203125
B,2,3.4692625999450684,5161.790283203125,1,20,1.0651202142497596e-12,8.161015096379288,4.085136869526082,0.009006333566069225,0.00046719548345187933,0.0078012943267822266
B,2,15.177986145019531,-5163.583251953125,1,18,2.842170943040401e-14,12.104831164548678,0.09059870233760847,0.0017256847209780883,2.8820874195568946e-06,0.007078409194946289
B,2,10.615238189697266,5183.047119140625,1,32,2.842170943040401e-14,3.371651282282869,0.5426645385466031,0.00278278686074436,7.825298156163146e-05,0.012432575225830078
B,2,2.104147434234619,-5164.817138671875,1,23,2.220446049250313e-13,53.22753589089041,15.631792591397499,0.010600366538756192,0.0015033253637045454,0.008902549743652344
B,2,24.26104164123535,-5177.039794921875,1,18,5.684341886080802e-14,7.738465811654308,0.024131046398636613,0.0011777194503168123,3.322797834144631e-05,0.006846904754638672
B,2,1.0183287858963013,7187.5396728515625,1,24,4.547473508864641e-13,1629.8567468924286,57.43806037475322,0.4850237530434641,0.019965543523338753,0.009227514266967773
B,2,20.06036949157715,5162.853271484375,1,18,1.4210854715202004e-14,2.3993708876295443,0.008986701179640733,0.0013289772205879735,5.0816652113743616e-06,0.007025003433227539
B,2,3.213031530380249,-5162.787353515625,1,21,1.050049804052211e-13,54.61900750416129,0.034584565960308566,0.008406912254296836,0.0002427458372170361,0.008182287216186523
B,2,2.5015547275543213,5183.821533203125,1,22,2.6150956400350367e-13,20.68886159640124,6.4535224844178884,0.02295618878585759,0.0011734810078455216,0.008448600769042969
B,2,2.9413137435913086,5167.405029296875,1,21,5.551115123125783e-14,7.365207189484977,6.390901389510418,0.010779033785995096,0.0005398251875021257,0.008109331130981445
B,2,7.279381275177002,5180.994873046875,1,19,5.2475385148298415e-14,3.1308984928302834,7.771022377356076,0.003496712340175623,0.0011875081922864128,0.007284402847290039
B,2,11.862637519836426,-5177.446044921875,1,22,1.4210854715202004e-14,15.829859566614045,0.03272358168459277,0.0023831656559341902,3.1226335758621077e-05,0.008689165115356445
B,2,7.9838032722473145,-5177.310791015625,1,19,2.842170943040401e-14,23.41871544071188,0.12788157513538323,0.0035576093392065133,0.0001151173384753186,0.007372856140136719
B,2,30.416053771972656,-5163.548583984375,1,18,1.7763568394002505e-15,6.0624799739284185,0.024474280699898543,0.0008635920607005,1.0235225398561726e-05,0.0069844722747802734
B,2,8.666776657104492,-5168.591064453125,1,19,5.684341886080802e-14,21.348434775674065,0.20746622094045364,0.003154109621150456,7.346254122765974e-05,0.0074462890625
B,2,6.118424415588379,-5178.243896484375,1,19,5.684341886080802e-14,30.460279111743105,0.12983786378118012,0.004642025262192741,1.2319428147340716e-05,0.007343769073486328
B,2,5.565932273864746,5177.125244140625,1,20,6.938893903907228e-15,5.973230090625407,0.7625256580126347,0.00545597631169642,6.720986907169171e-05,0.00785374641418457
B,2,4.749756336212158,5167.665283203125,1,20,1.4210854715202004e-14,8.416861986375238,2.182485198967413,0.005924265445002047,0.0005899042834226348,0.00783681869506836
B,2,3.7634856700897217,-5168.278564453125,1,20,2.1120258320017626e-13,47.36032359468071,1.0824107625549857,0.007296494483709847,0.00014475759225320017,0.007758378982543945
B,2,2.2944986820220947,-5162.897216796875,1,22,2.2737367544323206e-13,70.60282866492071,0.09283018682364208,0.011481875378883588,0.0001513393618936521,0.008486509323120117
B,2,17.2535457611084,-5177.219970703125,1,18,5.684341886080802e-14,10.909742572968042,0.028504818203757054,0.0016550345901805708,3.398752741061786e-05,0.00699305534362793
B,2,9.599445343017578,5163.467529296875,1,19,1.4210854715202004e-14,4.952940200260429,0.07824683310903424,0.0027698912399306552,1.3479505171866413e-05,0.007412910461425781
B,2,4.38246488571167,7087.8970947265625,1,19,7.105427357601002e-15,331.5049990260488,0.5482319087466259,0.0637418734640943,0.0001093563020149505,0.007359027862548828
B,2,4.060618877410889,5179.261962890625,1,20,9.82287168271867e-14,8.97300508744354,2.673416607816705,0.007282977104535099,0.0006750837515211577,0.0076427459716796875
B,2,5.165721893310547,-5163.648193359375,1,21,2.842170943040401e-14,34.92716158282467,0.5078941492631515,0.005103967389944811,0.00012487934850533358,0.008121013641357422
B,2,6.6928019523620605,5184.904541015625,1,19,5.684341886080802e-14,4.98858398429843,0.6643946862670589,0.004578609296163494,4.988745272876613e-05,0.007361888885498047
B,2,199.90037536621094,-5184.796630859375,1,29,1.0658141036401503e-14,0.9499564154725828,0.00184982835348535,0.00014521809325444054,2.870138962156321e-07,0.011127710342407227
B,2,1.898374080657959,-5218.230712890625,1,24,2.2737367544323206e-13,10.102835122832857,183.62763048010333,0.04984283334107775,0.09280782770246815,0.009346246719360352
B,2,2.7280631065368652,-5170.990966796875,1,21,4.614364446098307e-13,58.12929789028898,6.564023308388727,0.009800116849982294,0.00014739868250000787,0.008053779602050781
B,2,41.133323669433594,-5169.497314453125,1,17,2.842170943040401e-14,4.547527947714826,0.0044439465039758375,0.0006648277081106498,4.904650547284464e-06,0.0066013336181640625
B,4,13.417542457580566,-5184.896240234375,1,48,1.4210854715202004e-14,1.1111531634330234,0.022550546040911,0.000589510909663131,8.267805997823341e-06,0.018893957138061523
B,4,1.6830500364303589,-5177.655029296875,1,31,6.692563170318522e-12,14.405937041921788,0.21683029573163992,0.006913886406194836,0.0002099945618843392,0.01206827163696289
B,4,3.4692625999450684,5161.790283203125,1,29,5.551115123125783e-14,9.08469783022747,0.25771206055054563,0.0030538195507512356,0.00013575719624217553,0.011301994323730469
B,4,15.177986145019531,-5163.583251953125,1,28,8.881784197001252e-15,0.9604780324306077,0.004650391070761373,0.000502262432579156,2.1885901021340137e-07,0.01093745231628418
B,4,10.615238189697266,5183.047119140625,1,27,2.842170943040401e-14,2.920021405231239,0.03734418294328634,0.0008972369967023414,2.0155546122190005e-05,0.010432243347167969
B,4,2.104147434234619,-5164.817138671875,1,32,3.634245682171411e-12,10.278130778046602,4.478422525380182,0.005404865226333197,0.0007918509345167246,0.012540340423583984
B,4,24.26104164123535,-5177.039794921875,1,26,2.842170943040401e-14,0.6666869297351212,0.019829216512235348,0.0003539081395233165,3.4540305128005766e-06,0.010223627090454102
B,4,1.0183287858963013,7187.5396728515625,1,33,3.730349362740526e-11,269.9701442065164,2.0622036070083283,0.12978356252821388,0.0052116954120593265,0.012926340103149414
B,4,20.06036949157715,5162.853271484375,1,26,1.4210854715202004e-14,1.2036635910277766,0.0016519747449628142,0.00037541241907735473,1.0601769984707778e-06,0.010045528411865234
B,4,3.213031530380249,-5162.787353515625,1,29,4.547473508864641e-13,4.5632553558496625,0.2543170253150464,0.0023424366677348846,6.878766378412907e-05,0.01124715805053711
B,4,2.5015547275543213,5183.821533203125,1,30,1.257457679648688e-12,15.711475676393547,0.008774243515446756,0.005607548096399406,4.378131223928099e-05,0.011722564697265625
B,4,2.9413137435913086,5167.405029296875,1,30,5.684341886080802e-14,14.055496516608173,0.9659994250806676,0.004731822469056235,0.00038679936023498784,0.011813640594482422
B,4,7.279381275177002,5180.994873046875,1,27,8.604228440844963e-13,10.647650770559494,0.11936305981760142,0.0031986913052559074,0.00012200383074717491,0.01036977767944336
B,4,11.862637519836426,-5177.446044921875,1,27,5.684341886080802e-14,1.2587061388204166,0.030873889663681098,0.0006634009097284937,8.70442359137552e-06,0.010607242584228516
B,4,7.9838032722473145,-5177.310791015625,1,27,1.1368683772161603e-13,1.8631662477928899,0.08742172086183331,0.0009873434112789847,2.050123222484268e-05,0.010514497756958008
B,4,30.416053771972656,-5163.548583984375,1,26,1.4210854715202004e-14,0.484201710566488,0.004713376954605053,0.0002523134424188313,7.929599967551604e-07,0.010155916213989258
B,4,8.666776657104492,-5168.591064453125,1,27,1.1368683772161603e-13,1.7064069363528063,0.04894312451214233,0.0008966073095923975,8.184026882376155e-06,0.010490655899047852
B,4,6.118424415588379,-5178.243896484375,1,28,5.684341886080802e-14,2.357838654367569,0.05490597074733827,0.0012463531070411524,1.7281981710862843e-05,0.010914802551269531
B,4,5.565932273864746,5177.125244140625,1,28,5.551115123125783e-14,4.993062132627642,0.09359827897233686,0.0015555290933502441,4.120280368713827e-05,0.0109405517578125
B,4,4.749756336212158,5167.665283203125,1,28,1.3877787807814457e-13,7.305129942070778,0.6962777660871211,0.0022708361208636507,0.00015432568915230843,0.01099395751953125
B,4,3.7634856700897217,-5168.278564453125,1,29,1.1368683772161603e-13,4.297006151756264,0.3748854572112066,0.002256596021867497,0.00011837639549239914,0.011300086975097656
B,4,2.2944986820220947,-5162.897216796875,1,30,4.999256217330661e-13,6.665787158906596,0.0687785248428332,0.0032246438992082687,2.130671209538788e-05,0.011728286743164062
B,4,17.2535457611084,-5177.219970703125,1,26,5.684341886080802e-14,0.9315666065364496,0.02545520546517821,0.0004824367779262956,5.687069777705195e-06,0.010100841522216797
B,4,9.599445343017578,5163.467529296875,1,27,2.7755575615628914e-14,2.597819748320461,0.011664859821081563,0.0008110691519792046,3.0676250853400866e-06,0.010599851608276367
B,4,4.38246488571167,7087.8970947265625,1,28,5.684341886080802e-14,37.21343011221563,0.04055215091555553,0.011265984144168073,3.5718565868088185e-06,0.010975360870361328
B,4,4.060618877410889,5179.261962890625,1,29,5.684341886080802e-14,7.564940710764176,0.7931295799455143,0.002354317140179779,0.00018153297230295157,0.011181354522705078
B,4,5.165721893310547,-5163.648193359375,1,28,1.1368683772161603e-13,2.8404673418658186,0.17187167210448706,0.0014967367150855197,4.536573122977325e-05,0.01096034049987793
B,4,6.6928019523620605,5184.904541015625,1,28,5.551115123125783e-14,4.0272781461899285,0.010370970599808516,0.0012355289307656447,1.3287342597458063e-05,0.010999917984008789
B,4,199.90037536621094,-5184.796630859375,1,45,7.105427357601002e-15,0.07557070336725324,0.0005918307750079066,3.982693881572196e-05,2.431579388256777e-07,0.01734447479248047
B,4,1.898374080657959,-5218.230712890625,1,34,2.55351295663786e-12,121.49365203558364,86.09565957747975,0.07021073041521197,0.049849042131979465,0.013305902481079102
B,4,2.7280631065368652,-5170.990966796875,1,30,2.983724378680108e-13,6.749789011864877,1.4726565396204307,0.0036248103777046063,0.00033635772555236365,0.011752605438232422
B,4,41.133323669433594,-5169.497314453125,1,28,1.4210854715202004e-14,0.34956459071651125,0.005634936230102028,0.0001835854086406942,1.507216597158162e-06,0.010873556137084961
B,8,13.417542457580566,-5184.896240234375,1,43,5.684341886080802e-14,0.017949571324557212,0.002285463561996437,4.629515756020275e-06,7.252005770237713e-07,0.01688361167907715
B,8,1.6830500364303589,-5177.655029296875,1,47,1.1483869410966463e-12,0.3180330838209784,0.023019954618732186,0.0001035568686956756,3.7198619818273534e-05,0.01846933364868164
B,8,3.4692625999450684,5161.790283203125,1,45,2.831068712794149e-12,0.024652732018580537,0.005965914262390015,2.778492919963682e-05,2.547193287447125e-06,0.01767134666442871
B,8,15.177986145019531,-5163.583251953125,1,47,2.842170943040401e-14,0.02906626263219181,0.002885205295193316,9.139338856725362e-06,8.75606946906804e-07,0.0184628963470459
B,8,10.615238189697266,5183.047119140625,1,43,5.684341886080802e-14,0.010365819315495628,0.0010879223409006045,4.1589512517203886e-07,3.9610967466491287e-07,0.01683211326599121
B,8,2.104147434234619,-5164.817138671875,1,48,1.887379141862766e-12,0.11641283751180254,0.12694536998017725,7.754680020219396e-06,2.4007259723415886e-05,0.018913984298706055
B,8,24.26104164123535,-5177.039794921875,1,42,1.1368683772161603e-13,0.0035865369693937055,0.000494647660630676,9.066055391901418e-07,1.3151394932103821e-07,0.01651144027709961
B,8,1.0183287858963013,7187.5396728515625,1,52,8.326672684688674e-13,8.687766140528169,3.7514759680097853,0.005245442685026247,0.000644691925647721,0.020670652389526367
B,8,20.06036949157715,5162.853271484375,1,42,2.1316282072803006e-14,0.013012238025055467,0.0005359551884325242,6.209991936949322e-06,1.9406950403817735e-07,0.016452550888061523
B,8,3.213031530380249,-5162.787353515625,1,46,8.326672684688674e-13,0.26171440508488786,0.057507331406366546,6.276463472089377e-05,1.2707986342079015e-05,0.018358707427978516
B,8,2.5015547275543213,5183.821533203125,1,47,4.547473508864641e-13,0.46667550439815386,0.04105654123112856,0.00020027075851158926,4.4271862284573846e-05,0.018515586853027344
B,8,2.9413137435913086,5167.405029296875,1,46,4.440892098500626e-13,0.00512048566008616,0.0240413047599759,1.4584065690381731e-05,1.3828547766880916e-05,0.018046855926513672
B,8,7.279381275177002,5180.994873046875,1,44,1.1368683772161603e-13,0.10978424289805844,0.007701196750758754,3.222755197018756e-05,6.168490491689771e-06,0.01731729507446289
B,8,11.862637519836426,-5177.446044921875,1,43,5.684341886080802e-14,0.014739041567468192,0.005376811279461435,4.250200669268442e-06,1.334583199539413e-06,0.016698122024536133
B,8,7.9838032722473145,-5177.310791015625,1,43,3.885780586188048e-13,0.018868742882830247,0.007320650810420659,6.261150741676547e-06,1.4562055408520735e-06,0.017908334732055664
B,8,30.416053771972656,-5163.548583984375,1,42,1.4210854715202004e-14,0.014830908099618512,0.001271779290100028,4.347019947077008e-06,3.788498275439367e-07,0.016493558883666992
B,8,8.666776657104492,-5168.591064453125,1,43,1.1368683772161603e-13,0.05023740829975054,0.006327627248261081,1.45899866342801e-05,1.7419026118910275e-06,0.016930341720581055
B,8,6.118424415588379,-5178.243896484375,1,44,1.1368683772161603e-13,0.08481159828725993,0.001268810077487359,2.176330976968316e-05,1.6473059367971832e-07,0.01726388931274414
B,8,5.565932273864746,5177.125244140625,1,44,1.1102230246251565e-13,0.01657905922854752,0.0016588553814642637,4.352574061838865e-06,1.066653225571812e-06,0.017298221588134766
B,8,4.749756336212158,5167.665283203125,1,44,9.43689570931383e-13,0.035760616112895605,0.01415892941832908,1.7643541272011065e-05,4.977283398717447e-06,0.017114877700805664
B,8,3.7634856700897217,-5168.278564453125,1,45,7.216449660063518e-13,0.06733665870309835,0.019784918346203995,1.5297224982158825e-05,5.323196682220643e-06,0.017659902572631836
B,8,2.2944986820220947,-5162.897216796875,1,50,2.2737367544323206e-13,0.3256556494702636,0.1173218847151718,8.399129269007796e-05,2.3638215755024828e-05,0.019480228424072266
B,8,17.2535457611084,-5177.219970703125,1,42,5.684341886080802e-14,0.01104867360649564,0.003185134557682545,3.1877384939066333e-06,7.655058855242369e-07,0.016605615615844727
B,8,9.599445343017578,5163.467529296875,1,43,2.842170943040401e-14,0.026418375228558943,0.0027184505588877528,1.4628518192533191e-05,1.5426205222761336e-06,0.01692056655883789
B,8,4.38246488571167,7087.8970947265625,1,45,2.2737367544323206e-13,0.6024379570372957,0.10472018623169888,0.0003266688346733604,2.644594548589915e-05,0.017683744430541992
B,8,4.060618877410889,5179.261962890625,1,45,1.6653345369377348e-13,0.01002954751731977,0.007615697567416646,3.5295215691788506e-07,2.0801780185875085e-06,0.01759481430053711
B,8,5.165721893310547,-5163.648193359375,1,44,3.885780586188048e-13,0.045749618946801185,6.673506985066524e-05,1.2665584359502872e-05,5.07970238216443e-07,0.01725172996520996
B,8,6.6928019523620605,5184.904541015625,1,44,2.842170943040401e-14,0.0018706055400343757,0.003732331133335265,2.8969835378367392e-06,1.990809712019981e-06,0.0173187255859375
B,8,199.90037536621094,-5184.796630859375,1,77,1.2434497875801753e-14,0.0012912306142336405,0.0001424176103625996,3.032784830639748e-07,4.7530081277030733e-08,0.03024578094482422
B,8,1.898374080657959,-5218.230712890625,1,50,1.9984014443252818e-12,9.45704384206897,4.043095133364545,0.011269428537703408,0.008502943776683314,0.01989603042602539
B,8,2.7280631065368652,-5170.990966796875,1,47,4.547473508864641e-13,0.09291556085248942,0.007472475804519263,4.020729195221631e-05,2.742860530022262e-06,0.018724679946899414
B,8,41.133323669433594,-5169.497314453125,1,46,1.2434497875801753e-14,0.008451150669401386,0.0007979703938474358,2.601024312143957e-06,2.4459233236018285e-07,0.018204212188720703
B,16,13.417542457580566,-5184.896240234375,1,75,8.526512829121202e-14,0.05480118672762302,0.0022919094379361127,1.527247851681318e-05,6.757208077419474e-07,0.030336380004882812
B,16,1.6830500364303589,-5177.655029296875,1,80,1.7053025658242404e-13,0.021805894805197568,0.010075647549470546,2.3001630565344655e-05,2.215366007307651e-07,0.03224301338195801
B,16,3.4692625999450684,5161.790283203125,1,77,3.83026943495679e-12,0.015606921812604924,0.010808099730297727,3.641458997061253e-05,8.804339617446422e-06,0.031002044677734375
B,16,15.177986145019531,-5163.583251953125,1,79,2.842170943040401e-14,0.0491803813682381,0.0002185288301390642,1.153380050442044e-05,1.0968966944815972e-07,0.03187394142150879
B,16,10.615238189697266,5183.047119140625,1,75,5.684341886080802e-14,0.017527291145142954,0.0014001189842360873,1.2983703096491883e-05,5.864962761836789e-07,0.03026413917541504
B,16,2.104147434234619,-5164.817138671875,1,81,3.3306690738754696e-12,0.2791558535719787,0.010583055202829428,2.351246433872356e-05,2.2798145254965263e-06,0.032834768295288086
B,16,24.26104164123535,-5177.039794921875,1,74,5.684341886080802e-14,0.012435153679447808,0.0010134001659451997,2.666676874985008e-06,3.675943943542981e-07,0.0297548770904541
B,16,1.0183287858963013,7187.5396728515625,1,83,2.5646151868841116e-11,1.892958006322715,0.768239785397796,0.0006401950974020965,0.00010870071594722142,0.03356599807739258
B,16,20.06036949157715,5162.853271484375,1,74,2.1316282072803006e-14,0.0010394718309214568,0.0003833250567240043,3.895134235383513e-06,2.315175631345534e-07,0.02979588508605957
B,16,3.213031530380249,-5162.787353515625,1,78,2.0539125955565396e-12,0.06891290782760962,0.005583353511095623,9.00074674582696e-06,1.5447464513946435e-06,0.03125762939453125
B,16,2.5015547275543213,5183.821533203125,1,79,9.43689570931383e-13,0.04513665705189851,0.018950562825423845,3.324624372758045e-05,4.1733558172713306e-05,0.03190946578979492
B,16,2.9413137435913086,5167.405029296875,1,78,8.881784197001252e-13,0.03749899945103152,0.0096440608812145,8.677824314073934e-06,6.630506647883894e-06,0.03173017501831055
B,16,7.279381275177002,5180.994873046875,1,76,1.7053025658242404e-13,0.0062615252124942344,0.003508739417156903,5.826442898593243e-06,2.3641995353512746e-06,0.03063797950744629
B,16,11.862637519836426,-5177.446044921875,1,75,5.684341886080802e-14,0.025768973833764974,0.001819819917187715,5.076038276248182e-06,5.440885167962151e-07,0.030320405960083008
B,16,7.9838032722473145,-5177.310791015625,1,75,4.718447854656915e-13,0.030688662655563803,0.003431862481953374,5.986757774661955e-06,1.3537350155266858e-06,0.03031134605407715
B,16,30.416053771972656,-5163.548583984375,1,74,1.2434497875801753e-14,0.021678556120406256,0.0012556200071074386,5.11516552930899e-06,3.6226298249716904e-07,0.029838085174560547
B,16,8.666776657104492,-5168.591064453125,1,75,2.2737367544323206e-13,0.048830611886529596,0.007108130179169336,8.425073841463598e-06,1.8944285506833358e-06,0.030357837677001953
B,16,6.118424415588379,-5178.243896484375,1,76,1.7053025658242404e-13,0.06851302128062287,0.006717788479715381,1.6006220586277375e-05,2.107636770293936e-06,0.03060770034790039
B,16,5.565932273864746,5177.125244140625,1,76,1.6653345369377348e-13,0.00833086633417679,0.0007303716295155027,1.2922741602527932e-05,1.5198177024666748e-06,0.030892372131347656
B,16,4.749756336212158,5167.665283203125,1,76,1.4432899320127035e-12,0.011117933283458115,0.00027154471035828465,1.661238271671861e-05,2.62793032855535e-07,0.030588388442993164
B,16,3.7634856700897217,-5168.278564453125,1,77,1.2490009027033011e-12,0.12691510712433285,0.0150639241036572,2.228563948435472e-05,4.556034220136451e-06,0.030977964401245117
B,16,2.2944986820220947,-5162.897216796875,1,80,6.821210263296962e-13,0.13242707678159604,0.09529906873112814,2.2883273420904208e-05,2.328892632907421e-05,0.03221440315246582
B,16,17.2535457611084,-5177.219970703125,1,74,1.1368683772161603e-13,0.01354222477985445,0.0008415850189606999,2.83943150410082e-06,3.385934840144378e-07,0.029734373092651367
B,16,9.599445343017578,5163.467529296875,1,75,5.684341886080802e-14,0.011957701770541007,0.00043182033857647184,1.5118469499031395e-05,1.7738404831449395e-07,0.03041362762451172
B,16,4.38246488571167,7087.8970947265625,1,77,1.1368683772161603e-13,0.03468396244545602,0.03714194851753305,2.8118845225522104e-05,9.588309752260344e-06,0.031058549880981445
B,16,4.060618877410889,5179.261962890625,1,77,1.3877787807814457e-13,0.10880327006316293,0.0090442793210741,7.967020276808401e-05,4.966872668731026e-06,0.031259775161743164
B,16,5.165721893310547,-5163.648193359375,1,76,6.938893903907228e-13,0.14551073228251798,0.025080927404772524,3.4819170420061045e-05,7.800332227903689e-06,0.03062605857849121
B,16,6.6928019523620605,5184.904541015625,1,76,5.684341886080802e-14,0.044896652956822436,0.0012998725826491864,2.8114832966108505e-05,5.804363240810573e-07,0.030650854110717773
B,16,199.90037536621094,-5184.796630859375,1,73,1.4210854715202004e-14,0.003269605453965596,6.798933949880848e-05,8.99077982158443e-07,1.9465409343416562e-08,0.02942061424255371
B,16,1.898374080657959,-5218.230712890625,1,82,5.140332604014475e-11,8.94012355269831,14.606540010786375,0.0002266793413030488,0.0077749924771237655,0.0333859920501709
B,16,2.7280631065368652,-5170.990966796875,1,79,4.547473508864641e-13,0.3612183118938077,0.07034466126950178,8.733697395472625e-05,1.815670840459027e-05,0.032041072845458984
B,16,41.133323669433594,-5169.497314453125,1,74,2.842170943040401e-14,0.012113893786533936,0.0012970587261307287,2.389592947963509e-06,3.8236554968790193e-07,0.029787302017211914
B,32,13.417542457580566,-5184.896240234375,1,139,5.684341886080802e-14,0.01986786954073949,0.0009336764507352768,6.536897430929611e-06,2.7449432062759405e-07,0.05911660194396973
B,32,1.6830500364303589,-5177.655029296875,1,144,4.440892098500626e-13,0.023356659899604892,0.004596161135722809,1.2817437751055927e-05,4.794497830851868e-07,0.061214447021484375
B,32,3.4692625999450684,5161.790283203125,1,141,4.052314039881821e-12,0.06192962648435696,0.0037362970959975428,2.6476487969107065e-05,1.2552618396041715e-06,0.05990409851074219
B,32,15.177986145019531,-5163.583251953125,1,140,2.842170943040401e-14,0.0203201978207872,3.441969248285659e-06,6.992261890673471e-06,5.783439831208437e-09,0.059092044830322266
B,32,10.615238189697266,5183.047119140625,1,139,8.526512829121202e-14,0.012032292006495027,0.0006446445256074185,5.573493076532765e-06,4.2152594553757083e-07,0.058797359466552734
B,32,2.104147434234619,-5164.817138671875,1,145,4.551914400963142e-12,0.042202317849501014,0.046949823461517326,1.2384094670581103e-07,1.076844855724124e-05,0.06194257736206055
B,32,24.26104164123535,-5177.039794921875,1,138,1.1368683772161603e-13,0.007087859040908029,0.0007252169344127424,2.458793764439915e-06,2.0957462144866046e-07,0.05846810340881348
B,32,1.0183287858963013,7187.5396728515625,1,147,2.19824158875781e-11,0.04294438964197411,0.05585043289541147,4.184906511661701e-06,2.608420602442929e-06,0.06281185150146484
B,32,20.06036949157715,5162.853271484375,1,138,2.1316282072803006e-14,0.008481065748128458,0.0001786091093656239,3.382912034201324e-06,1.1065895539437084e-07,0.05819106101989746
B,32,3.213031530380249,-5162.787353515625,1,142,2.3314683517128287e-12,0.053251365880839785,0.00844981407037082,1.9833384456144354e-05,2.1515611201084264e-06,0.060117483139038086
B,32,2.5015547275543213,5183.821533203125,1,143,1.3642420526593924e-12,0.0022025755274626135,0.0023472057994524675,4.084734714693283e-06,1.5359305533414053e-06,0.06071138381958008
B,32,2.9413137435913086,5167.405029296875,1,142,8.881784197001252e-13,0.062005398756696195,0.0032714616941120767,2.4299314017484086e-05,1.4595655119173379e-06,0.06035447120666504
B,32,7.279381275177002,5180.994873046875,1,140,3.410605131648481e-13,0.01022531147555128,0.0011831805510382765,3.2691428678011114e-06,4.5219076487412746e-07,0.059354543685913086
B,32,11.862637519836426,-5177.446044921875,1,139,1.7053025658242404e-13,0.012297573888288227,0.0007127899520753544,4.4201560466129025e-06,2.21939871335175e-07,0.058786630630493164
B,32,7.9838032722473145,-5177.310791015625,1,139,5.551115123125783e-13,0.018105165003532875,0.0033558023196249565,6.5705081195577275e-06,9.634550841366996e-07,0.05917668342590332
B,32,30.416053771972656,-5163.548583984375,1,138,1.4210854715202004e-14,0.009555816890561175,0.0005344642056073212,3.338820103008372e-06,1.5266472307151613e-07,0.05871772766113281
B,32,8.666776657104492,-5168.591064453125,1,139,2.8421709430404007e-13,0.021733130003866563,0.0014689678279964369,7.800327780419641e-06,4.774648671192205e-07,0.05917191505432129
B,32,6.118424415588379,-5178.243896484375,1,140,2.2737367544323206e-13,0.032070290748052344,0.0033031580398450444,1.1278994709325307e-05,9.654710367706931e-07,0.05987191200256348
B,32,5.565932273864746,5177.125244140625,1,140,1.942890293094024e-13,0.026752282739607836,0.00010268594971307721,1.1824120278003392e-05,1.990838644598536e-07,0.059696197509765625
B,32,4.749756336212158,5167.665283203125,1,140,1.5543122344752192e-12,0.03568223757025635,0.0013159343553752478,1.6286140593291254e-05,6.084661962543758e-07,0.0601348876953125
B,32,3.7634856700897217,-5168.278564453125,1,141,1.3322676295501878e-12,0.056074288102294645,0.00832487985101693,1.9665768831510916e-05,2.4033091768627113e-06,0.06048393249511719
B,32,2.2944986820220947,-5162.897216796875,1,144,6.821210263296962e-13,0.06953829016401869,0.026284538379138134,2.743025097819954e-05,6.725378646606434e-06,0.061601877212524414
B,32,17.2535457611084,-5177.219970703125,1,138,1.1368683772161603e-13,0.00953260375470677,0.0006181610028619389,3.3211515399617086e-06,1.9328564459381026e-07,0.05882883071899414
B,32,9.599445343017578,5163.467529296875,1,139,8.526512829121202e-14,0.023407869207574095,4.802044307439246e-05,1.0233048261296118e-05,1.944726227623428e-08,0.05949974060058594
B,32,4.38246488571167,7087.8970947265625,1,141,3.410605131648481e-13,0.09252194948089709,0.01687225016512528,3.2063037290475105e-05,4.091987169530485e-06,0.060355186462402344
B,32,4.060618877410889,5179.261962890625,1,141,2.220446049250313e-13,0.06656002348256607,0.004083584328043344,3.377385678085543e-05,2.206734750709316e-06,0.06017041206359863
B,32,5.165721893310547,-5163.648193359375,1,140,8.049116928532385e-13,0.06692443565718431,0.011237057260004235,2.2336592663205375e-05,3.2886763820377807e-06,0.059751033782958984
B,32,6.6928019523620605,5184.904541015625,1,140,2.2737367544323206e-13,0.027678583714646265,0.0002888829190226261,1.332585128641095e-05,2.8298432421663966e-07,0.06073403358459473
B,32,199.90037536621094,-5184.796630859375,1,269,1.4210854715202004e-14,0.0011525358769084448,3.600762535427293e-05,3.8265926544708145e-07,1.0332126515466555e-08,0.11516237258911133
