round,source,n_states,per_plane,restarts,loss_first,loss_last,train_end_moved_med_um,val_z1_pos_med_um,val_z1_x_med_um,val_z1_y_med_um,wall_s
22,own,32000,250,25,4.651448379410422e-09,1.576046648581281e-10,160.1849284055561,142.89262528383517,118.36782334432883,72.10186529613338,1885.3
23,own,32000,250,25,8.153313598631902e-09,1.597924625231707e-10,167.9483858383719,159.69503120103923,130.59177708811376,67.88443721342219,2066.3
24,own,32000,250,25,2.6132757151362184e-09,1.2272403388350056e-10,177.53179945162856,143.88600764618786,113.62227994163732,63.06135981355965,2181.8
25,own,32000,250,25,1.6987479452926833e-08,1.648195084914072e-10,163.55636881877444,143.90385839959663,115.26631223239292,70.47974995168715,2186.8
26,own,32000,250,25,6.156294660710422e-09,1.2086765981693432e-10,158.60009786884177,134.61891473139076,108.40880711458567,72.42409453152732,2228.7
27,own,32000,250,25,4.896054008997253e-09,1.243235891156194e-10,151.77078596229876,142.68770622378747,119.7834517131966,55.80261846145618,2225.2
28,own,32000,250,25,1.0011521563338502e-08,1.822280254131539e-10,133.9500206743196,145.248958853756,117.18250388895513,63.263078491161195,2229.9
30,own,32000,250,25,2.812565139625632e-09,1.5373084352103142e-10,176.46524947446096,143.51842356381894,109.83322639026483,70.90369152263065,2246.5
31,own,32000,250,25,7.280807650277598e-09,1.5341667239803423e-10,172.55376505204367,157.78852456509185,129.5593849282568,66.31093759278883,2274.1
32,own,32000,250,25,1.3724734843427596e-08,1.466100441043122e-10,166.87507322808415,167.49910081364305,141.50810460759544,70.7957394378127,2266.6
33,own,32000,250,25,7.162664728827374e-09,1.3258714531899386e-10,170.86284445110778,153.33228946843747,125.78079617662752,71.19890543198082,2261.6
34,own,32000,250,25,8.622385682544037e-09,1.3033079074764992e-10,159.19778242619032,150.20768351701008,120.11180411337818,70.40984701291109,2262.1
35,own,32000,250,25,1.0524927953038806e-08,1.24962966249191e-10,144.74478310762606,139.62335694984063,112.40014668356935,64.65509138263315,2257.5
36,own,32000,250,25,1.2493226137974513e-08,1.4194695720732802e-10,151.60524728457858,169.64435992940707,148.66696364146037,62.83903329187979,2247.6
37,own,32000,250,25,3.140820492238657e-08,1.8142386582780734e-10,164.3721079163356,163.69751507737539,136.8020431042254,59.00075820292017,2246.3
38,own,32000,250,25,5.717380294179971e-09,1.6139688268789123e-10,172.95176821829727,151.72328679682323,127.85257102450487,58.80336977003253,2249.7
39,own,32000,250,25,5.321130131237942e-09,1.3629266409835797e-10,169.4320594756391,146.49571853283305,121.33046722257745,62.02713017171391,2244.5
40,own,32000,250,25,5.046652185035111e-09,1.4921782912109938e-10,122.8889163543272,158.01676051000868,130.61496571151565,69.84555450561913,2230.4
41,own,32000,250,25,4.728962878556624e-09,1.5697809839716447e-10,142.99649815683324,157.79096726026864,131.70090800741718,63.77826356742844,2200.3
42,own,32000,250,25,5.333625698436392e-09,2.062662772149604e-10,159.03775542977883,193.60490592237056,162.95993755022664,74.82052907573689,2214.2
43,own,32000,250,25,4.1821475157654625e-09,1.5416699695518438e-10,167.34173852944423,137.9271374214568,109.91572595867183,65.82881957001518,2217.9
44,own,32000,250,25,1.6451924716465253e-08,1.7672799125385576e-10,178.81496025344745,158.3179175092937,137.47936175309405,63.88564823600973,2239.2
45,own,32000,250,25,2.158193101480001e-08,1.4823077341327222e-10,155.02229530216027,155.09469491735217,130.15930816357013,59.05800902499436,2239.8
46,own,32000,250,25,6.05180303023519e-09,1.78301720132096e-10,138.93258167081513,164.4530883143034,132.3608289220033,80.0228460320227,2239.5
47,own,32000,250,25,4.5885428626774375e-09,1.5152772803388563e-10,157.72425110083077,156.38442662051943,132.11011094335845,62.52041013704002,2220.3
48,own,32000,250,25,4.302724992188326e-09,1.1883441566866625e-10,152.6980440405623,128.81777689054275,101.51852504884573,67.34917683394315,2228.1
49,own,32000,250,25,6.686305542648738e-09,1.5340493122462906e-10,145.744686964008,145.44528694341352,118.57092489719889,64.55402498971807,2224.2
