width,depth,arch,mode,q,stratum,direction,split,median_um,min_um,max_um,p95_um,slope_mrad,rho,straight_um,n_rows,n_seeds,n_confirmed,pending,abs_dz_mm,n_parameters,multiply_adds
128,4,4x128,data,16,full crossing,backward,val,1572.814442072513,1536.8842339482214,2471.441706926214,23103.343044908597,0.7403156086657272,0.00012725744645234103,412962.7382011377,1007,3,3,False,5175.042236328125,59332,58752
128,4,4x128,data,16,full crossing,forward,test,2093.1236135224935,1483.7932004505774,2253.184801991978,24054.792569981033,0.8081689600425018,1.6649456055965805e-05,461912.954381598,1001,3,3,False,5175.042236328125,59332,58752
128,4,4x128,data,16,full crossing,forward,val,1853.0642600917417,1233.9839434258693,1943.7729818280047,27985.055190411334,0.6130317224854465,1.4509491339094256e-05,422725.11157961754,993,3,3,False,5175.042236328125,59332,58752
128,4,4x128,data,18,0.05-0.2 mm,all,test,2.108876628881262e-06,1.118692694035417e-06,2.219593397967401e-06,4.352000253504677e-05,0.0002861710899845771,7.678616451177342e-19,0.0001305794636863311,2000,3,3,False,0.10055355399594301,60364,59776
128,4,4x128,data,18,0.05-0.2 mm,all,val,2.2696795554111304e-06,1.1091714213762316e-06,2.373155894019874e-06,4.3252316972441904e-05,0.00023750568961533602,6.72939057247798e-19,0.00013977896173855697,2000,3,3,False,0.10055355399594301,60364,59776
128,4,4x128,data,18,0.05-0.2 mm,backward,test,1.9556694041966693e-06,1.1094698493252508e-06,2.21355378471344e-06,4.538066065151724e-05,0.00014261968284134952,1.9923399216439182e-19,0.00013178674862501794,983,3,3,False,0.10055355399594301,60364,59776
128,4,4x128,data,18,0.05-0.2 mm,backward,val,2.263504939037375e-06,1.1112231135257389e-06,2.3037252105950756e-06,4.407083906698972e-05,0.00014820481882005243,2.9996804004631086e-19,0.0001464744912027527,1017,3,3,False,0.10055355399594301,60364,59776
128,4,4x128,data,18,0.05-0.2 mm,forward,test,2.2322410586639307e-06,1.1311271919112187e-06,2.2557173906534445e-06,4.1675241391203565e-05,0.0004208370798230998,2.0253106894962283e-18,0.0001273499492526753,1017,3,3,False,0.10055355399594301,60364,59776
128,4,4x128,data,18,0.05-0.2 mm,forward,val,2.225078787887469e-06,1.1089582585555036e-06,2.468055981807993e-06,4.1700045017023486e-05,0.00040322352935079353,1.3378941651412813e-18,0.00013516631724996842,983,3,3,False,0.10055355399594301,60364,59776
128,4,4x128,data,18,0.5-2 mm,all,test,0.00017554290465682243,9.905602382787038e-05,0.00018476358576435814,0.004246168353461144,0.00038886896717646446,4.070843148986223e-18,0.013896570703053612,2000,3,3,False,1.003832351083143,60364,59776
128,4,4x128,data,18,0.5-2 mm,all,val,0.00016257511914474776,9.474786111240974e-05,0.0001830959206472471,0.003896059613595069,0.00036860517201140093,3.920763210494622e-18,0.013709354546698194,2000,3,3,False,1.003832351083143,60364,59776
128,4,4x128,data,18,0.5-2 mm,backward,test,0.00018399896362097934,9.023987246337128e-05,0.00019896972958122205,0.004480732457778902,0.00041094407189981585,3.516603584168973e-18,0.013845175832472023,1000,3,3,False,1.003832351083143,60364,59776
128,4,4x128,data,18,0.5-2 mm,backward,val,0.00017353270109765617,8.325459788238732e-05,0.00020495835428846476,0.0038798576795784356,0.0003441261151541225,3.552508509495662e-18,0.01395275811333363,986,3,3,False,1.003832351083143,60364,59776
128,4,4x128,data,18,0.5-2 mm,forward,test,0.00016844754568978715,0.00010875699674173234,0.00017103383243011194,0.0038807683864661153,0.00034935813256632003,3.723088529967151e-18,0.014008352798633439,1000,3,3,False,1.003832351083143,60364,59776
128,4,4x128,data,18,0.5-2 mm,forward,val,0.00015088692606468612,9.989582849811995e-05,0.0001577086692350349,0.0039480480502618286,0.000320450541414774,2.5944596430828477e-18,0.013378662334417868,1014,3,3,False,1.003832351083143,60364,59776
128,4,4x128,data,18,5-20 mm,all,test,0.02074787636630049,0.010956973682141324,0.022986243436662335,0.39044977667543884,0.00375116838733508,6.190599489117524e-15,1.4150646893398289,2000,3,3,False,10.136170737420233,60364,59776
128,4,4x128,data,18,5-20 mm,all,val,0.017538753951384933,0.009234989221340584,0.020593580053684946,0.4208149041403429,0.0032461644722397986,5.6949481541493574e-15,1.3815279362461297,2000,3,3,False,10.136170737420233,60364,59776
128,4,4x128,data,18,5-20 mm,backward,test,0.022469173224237693,0.011446870133102749,0.022986243436662335,0.3770330491192908,0.00452150322368533,6.7367788740640954e-15,1.3915581564276636,1006,3,3,False,10.136170737420233,60364,59776
128,4,4x128,data,18,5-20 mm,backward,val,0.019215515486337154,0.009130163771686739,0.02052652587991588,0.4422284275165109,0.0035381196038727913,5.9999237388647e-15,1.4107756143744155,970,3,3,False,10.136170737420233,60364,59776
128,4,4x128,data,18,5-20 mm,forward,test,0.018460529389585645,0.010319379988743549,0.022989873002643435,0.4293875720939857,0.0028769683653659395,5.342851472576981e-15,1.4635983336042102,994,3,3,False,10.136170737420233,60364,59776
128,4,4x128,data,18,5-20 mm,forward,val,0.016243413696770403,0.0094547180964355,0.020675748451992604,0.3563795883451343,0.002787242560593761,4.922210754192134e-15,1.3562850019077644,1030,3,3,False,10.136170737420233,60364,59776
128,4,4x128,data,18,50-200 mm,all,test,2.0759780679640016,1.363699464135948,2.276880398369485,40.4492146464733,0.03950560315696752,5.42378962346308e-11,141.05070694597543,2000,3,3,False,99.77469039436093,60364,59776
128,4,4x128,data,18,50-200 mm,all,val,1.746687452012452,1.1380582969309216,1.9277724014159503,39.8427446640369,0.03023785656804112,4.7318065107418255e-11,129.96536147640825,2000,3,3,False,99.77469039436093,60364,59776
128,4,4x128,data,18,50-200 mm,backward,test,2.093371569102942,1.4665091803793828,2.1993960437356463,37.35024260801544,0.040511575651026865,5.868948952848082e-11,140.25341367157296,1032,3,3,False,99.77469039436093,60364,59776
128,4,4x128,data,18,50-200 mm,backward,val,1.910687027361746,1.1341765352312905,1.9803246653005147,41.88831850226293,0.032813738549949956,5.390991894102054e-11,134.8384062812329,1011,3,3,False,99.77469039436093,60364,59776
128,4,4x128,data,18,50-200 mm,forward,test,2.0558255176013063,1.1951427136445147,2.316000696701792,44.03394014556595,0.037647483033153434,4.9548698090368665e-11,143.455285236044,968,3,3,False,99.77469039436093,60364,59776
128,4,4x128,data,18,50-200 mm,forward,val,1.644782502353337,1.1452751662091032,1.883619235002243,38.88661546858423,0.027564782436134,3.908744763981785e-11,124.33531501326911,989,3,3,False,99.77469039436093,60364,59776
128,4,4x128,data,18,500-2000 mm,all,test,370.0582719535248,197.68970089074855,399.0611221470317,5320.893999121436,1.0740982202149183,1.6933683314149354e-06,15985.931709538963,2000,3,3,False,998.7157698222834,60364,59776
128,4,4x128,data,18,500-2000 mm,all,val,360.98809283815035,187.48251631220114,382.10996948514975,5129.171654516563,0.993519133114888,1.6334151156829686e-06,15408.515420144415,2000,3,3,False,998.7157698222834,60364,59776
128,4,4x128,data,18,500-2000 mm,backward,test,346.7897755830762,193.70643692239753,382.4753629645023,5107.847927208377,1.05602248888223,1.3268891390907065e-06,15658.961022059259,1012,3,3,False,998.7157698222834,60364,59776
128,4,4x128,data,18,500-2000 mm,backward,val,345.67651566138125,178.94102969688674,367.71373485935754,4712.039378549743,0.9886113842202393,1.5482193269070449e-06,14492.363104850454,1025,3,3,False,998.7157698222834,60364,59776
128,4,4x128,data,18,500-2000 mm,forward,test,408.13628513496167,201.36916056638654,419.2895257344986,5731.736799669245,1.0882752367806088,2.0077944637896316e-06,16359.267616175515,988,3,3,False,998.7157698222834,60364,59776
128,4,4x128,data,18,500-2000 mm,forward,val,381.19827702537634,192.21465193083986,404.414634454497,5453.1973011111095,1.0060657158020083,1.6884215959835305e-06,16137.757478396765,975,3,3,False,998.7157698222834,60364,59776
128,4,4x128,data,18,all,all,test,0.18535888023052394,0.12448895601124832,0.21843851801861547,10503.773375871873,0.017428663050211846,4.3869100463343e-13,12.07131072872647,12000,3,3,False,nan,60364,59776
128,4,4x128,data,18,all,all,val,0.18804460597721118,0.1231757961690505,0.21247759209064299,9810.140363293873,0.015999565891679918,4.5209964190274914e-13,11.660928643891566,12000,3,3,False,nan,60364,59776
128,4,4x128,data,18,all,backward,test,0.19641444794160634,0.1432548932491784,0.2414273725150906,11653.040452245654,0.018745918434320483,4.58746363022473e-13,13.706558166376226,6032,3,3,False,nan,60364,59776
128,4,4x128,data,18,all,backward,val,0.21456831508714913,0.1508620917398673,0.26953000836726915,11107.394309282025,0.016588011252399726,6.637292742541763e-13,16.376053191527795,6016,3,3,False,nan,60364,59776
128,4,4x128,data,18,all,forward,test,0.17765364865596212,0.10850002432505335,0.18244159247160496,9485.607577032351,0.016290256022056387,4.0824547662753775e-13,10.075976668844078,5968,3,3,False,nan,60364,59776
128,4,4x128,data,18,all,forward,val,0.17102384692435635,0.10632937027565958,0.1726065213176753,8559.582249783272,0.015606543165871262,3.1231384196586846e-13,9.735130103429412,5984,3,3,False,nan,60364,59776
128,4,4x128,data,18,full crossing,all,test,3990.994102866562,1905.6728152798323,4450.182666567606,49233.22600914508,1.1882728938299205,0.00017039291053009615,456075.1746171858,2000,3,3,False,5175.042236328125,60364,59776
128,4,4x128,data,18,full crossing,all,val,3805.166212172907,1750.2745517325166,3988.9589425944505,53843.33437126809,0.9363482240989786,0.0001544416800009353,418003.17999508075,2000,3,3,False,5175.042236328125,60364,59776
128,4,4x128,data,18,full crossing,backward,test,3975.272810118433,1700.4488688763217,5216.428845020914,60401.7507503394,1.2421766652119317,0.0008415604188304545,449115.8207340198,999,3,3,False,5175.042236328125,60364,59776
128,4,4x128,data,18,full crossing,backward,val,3601.5369418360733,1627.835109055674,4717.7813348171185,59366.895592189285,1.015347024106432,0.0006752481325995246,412962.7382011377,1007,3,3,False,5175.042236328125,60364,59776
128,4,4x128,data,18,full crossing,forward,test,3850.5994291198676,2318.2959582370017,4055.4141784753597,38401.863100619725,1.0470337551209408,4.821287104700099e-05,461912.954381598,1001,3,3,False,5175.042236328125,60364,59776
128,4,4x128,data,18,full crossing,forward,val,3594.507121175752,1942.7847791413342,3915.9719588140547,45250.993494301816,0.8645680442191939,4.7742179378716645e-05,422725.11157961754,993,3,3,False,5175.042236328125,60364,59776
128,4,4x128,data,20,0.05-0.2 mm,all,test,2.385597497323033e-06,1.619099521121825e-06,2.5177797624564846e-06,4.5480087607074866e-05,0.00022542299634169434,4.587304528463639e-19,0.0001305794636863311,2000,3,3,False,0.10055355399594301,61396,60800
128,4,4x128,data,20,0.05-0.2 mm,all,val,2.579906066557669e-06,1.454107945164651e-06,2.822844180627726e-06,4.4767428164504956e-05,0.00022531687473431594,4.39953580269967e-19,0.00013977896173855697,2000,3,3,False,0.10055355399594301,61396,60800
128,4,4x128,data,20,0.05-0.2 mm,backward,test,2.415331934457754e-06,1.5786270068929298e-06,2.5831354832916986e-06,4.990239261815076e-05,0.00015182364795918168,2.1493864009063325e-19,0.00013178674862501794,983,3,3,False,0.10055355399594301,61396,60800
128,4,4x128,data,20,0.05-0.2 mm,backward,val,2.862861947505735e-06,1.383909875585232e-06,2.9138362833691644e-06,4.616591127160051e-05,0.00014753139879197796,2.407286578285194e-19,0.0001464744912027527,1017,3,3,False,0.10055355399594301,61396,60800
128,4,4x128,data,20,0.05-0.2 mm,forward,test,2.347633198951371e-06,1.6667485169818974e-06,2.472859250701731e-06,3.976899733970628e-05,0.0003424276285857175,1.0769852937598659e-18,0.0001273499492526753,1017,3,3,False,0.10055355399594301,61396,60800
128,4,4x128,data,20,0.05-0.2 mm,forward,val,2.317875669177738e-06,1.5370460459962487e-06,2.7680968628374103e-06,4.239826694174552e-05,0.00038925059241134985,1.2887075256151721e-18,0.00013516631724996842,983,3,3,False,0.10055355399594301,61396,60800
128,4,4x128,data,20,0.5-2 mm,all,test,0.00019259051597941834,9.911913068094691e-05,0.0002144703667994463,0.004412868058523139,0.0004234622786244979,5.0069050653605524e-18,0.013896570703053612,2000,3,3,False,1.003832351083143,61396,60800
128,4,4x128,data,20,0.5-2 mm,all,val,0.00018439785165469402,9.036036985321516e-05,0.0002178609008751664,0.004327127615511015,0.0004253252216708525,4.741972497223299e-18,0.013709354546698194,2000,3,3,False,1.003832351083143,61396,60800
128,4,4x128,data,20,0.5-2 mm,backward,test,0.00018690935377208007,0.00010144431428216194,0.00021342058431628175,0.004728396504560803,0.0004196499110847851,4.2717880239454694e-18,0.013845175832472023,1000,3,3,False,1.003832351083143,61396,60800
128,4,4x128,data,20,0.5-2 mm,backward,val,0.00017662350160208007,8.885027824589997e-05,0.00021110693637638178,0.004386896080177394,0.00039968474651892044,4.310348891945112e-18,0.01395275811333363,986,3,3,False,1.003832351083143,61396,60800
128,4,4x128,data,20,0.5-2 mm,forward,test,0.0001979847752409114,9.808482559492404e-05,0.00021702925323552336,0.0040913978750722856,0.0004299349807656942,5.709477125426809e-18,0.014008352798633439,1000,3,3,False,1.003832351083143,61396,60800
128,4,4x128,data,20,0.5-2 mm,forward,val,0.00019299626785596047,9.150710766903103e-05,0.00022188921633414793,0.0038260742712736785,0.0004611090892864267,5.648560894566749e-18,0.013378662334417868,1014,3,3,False,1.003832351083143,61396,60800
128,4,4x128,data,20,5-20 mm,all,test,0.02193649069681669,0.009220053939884565,0.0232722550492781,0.40822939693043725,0.0040803196877199285,6.534875792835382e-15,1.4150646893398289,2000,3,3,False,10.136170737420233,61396,60800
128,4,4x128,data,20,5-20 mm,all,val,0.01837879187149838,0.00835030161283612,0.021104499950297395,0.45357934660756855,0.0034319748117967418,5.703112020667479e-15,1.3815279362461297,2000,3,3,False,10.136170737420233,61396,60800
128,4,4x128,data,20,5-20 mm,backward,test,0.02329610809681526,0.010223228471772927,0.023326167408299625,0.37973643631161735,0.003936450327871738,6.653304684938288e-15,1.3915581564276636,1006,3,3,False,10.136170737420233,61396,60800
128,4,4x128,data,20,5-20 mm,backward,val,0.01797975374984162,0.008907825161941219,0.01951736992111819,0.4790332947635534,0.0031103381883425263,5.294016324795424e-15,1.4107756143744155,970,3,3,False,10.136170737420233,61396,60800
128,4,4x128,data,20,5-20 mm,forward,test,0.020387370170737995,0.008370756063413864,0.022644004758154423,0.451807167139151,0.004278459395686343,5.1728338096215876e-15,1.4635983336042102,994,3,3,False,10.136170737420233,61396,60800
128,4,4x128,data,20,5-20 mm,forward,val,0.018519390721394302,0.007982465803024752,0.02200640251714958,0.43479526412113473,0.003722713706139167,5.908399048969549e-15,1.3562850019077644,1030,3,3,False,10.136170737420233,61396,60800
128,4,4x128,data,20,50-200 mm,all,test,2.3291125311004635,1.3704474311495574,2.749046694193069,44.16952403618663,0.04390308473817446,6.969861703457015e-11,141.05070694597543,2000,3,3,False,99.77469039436093,61396,60800
128,4,4x128,data,20,50-200 mm,all,val,1.9778648579311664,1.075881964762715,2.4586902811734035,42.90263011659476,0.037072064048107936,6.166201868744296e-11,129.96536147640825,2000,3,3,False,99.77469039436093,61396,60800
128,4,4x128,data,20,50-200 mm,backward,test,2.3863433427031566,1.4258282638479614,2.749046694193069,39.06939482327799,0.04477650867467514,7.286075225577815e-11,140.25341367157296,1032,3,3,False,99.77469039436093,61396,60800
128,4,4x128,data,20,50-200 mm,backward,val,1.9725743387652983,1.1079514152569914,2.480616689275905,41.237462130709446,0.036278441080617174,6.407877096842483e-11,134.8384062812329,1011,3,3,False,99.77469039436093,61396,60800
128,4,4x128,data,20,50-200 mm,forward,test,2.2827751706131494,1.31313558683388,2.736460460042167,46.76001397574509,0.042798090017850954,6.830591809941606e-11,143.455285236044,968,3,3,False,99.77469039436093,61396,60800
128,4,4x128,data,20,50-200 mm,forward,val,1.9801233016423225,1.0181016825328015,2.4186895322486635,44.157783495893334,0.037565227010198654,5.927272669851788e-11,124.33531501326911,989,3,3,False,99.77469039436093,61396,60800
128,4,4x128,data,20,500-2000 mm,all,test,418.1151951349378,219.60089858720266,514.2305580676236,5685.691463989153,1.093948673853283,2.052660248827722e-06,15985.931709538963,2000,3,3,False,998.7157698222834,61396,60800
