arch,mode,q,stratum,n_parameters,multiply_adds,median_um,straight_um,gain_over_straight,gain_per_kparam
4x32,data,6,0.5-2 mm,4348,4192,0.00025368653666646424,0.013896570703053612,54.77851085698018,12.598553554963244
4x32,data,6,5-20 mm,4348,4192,0.0244228693588866,1.4150646893398289,57.940148986832206,13.32570123892185
4x32,data,6,50-200 mm,4348,4192,3.4066634530915962,141.05070694597543,41.40435616496543,9.522621013101524
4x32,data,6,500-2000 mm,4348,4192,625.8353145589837,15985.931709538963,25.543351961216825,5.874735961641404
4x32,data,6,all,4348,4192,0.3024911546987141,12.07131072872647,39.90632632134213,9.178087930391474
4x32,data,6,full crossing,4348,4192,6724.320781160926,456075.1746171858,67.82472006614269,15.599061652746709
4x32,data,8,0.05-0.2 mm,4612,4448,2.5610518150642747e-06,0.0001305794636863311,50.98665435750036,11.055215602233384
4x32,data,8,0.5-2 mm,4612,4448,0.0002720416034662776,0.013896570703053612,51.082520195394444,11.076001776971909
4x32,data,8,5-20 mm,4612,4448,0.029185016927613106,1.4150646893398289,48.48599858103834,10.51300923266226
4x32,data,8,50-200 mm,4612,4448,3.596510031308675,141.05070694597543,39.218772008999736,8.503636602124834
4x32,data,8,500-2000 mm,4612,4448,984.9204661772153,15985.931709538963,16.23068284039763,3.519228716478237
4x32,data,8,all,4612,4448,0.3464838355391464,12.07131072872647,34.83946288560013,7.554089957849117
4x32,data,8,full crossing,4612,4448,8485.627279787248,456075.1746171858,53.74678377679352,11.653682518819062
4x32,data,10,0.05-0.2 mm,4876,4704,3.2565878882451216e-06,0.0001305794636863311,40.09701815746066,8.223342526140414
4x32,data,10,0.5-2 mm,4876,4704,0.00026075466053043783,0.013896570703053612,53.293661845907714,10.92979119071118
4x32,data,10,5-20 mm,4876,4704,0.0276338489939576,1.4150646893398289,51.20765803016605,10.501980728089837
4x32,data,10,50-200 mm,4876,4704,3.065913819547461,141.05070694597543,46.006089945083644,9.43521122745768
4x32,data,10,500-2000 mm,4876,4704,636.7703366655917,15985.931709538963,25.10470540014207,5.148627030381885
4x32,data,10,all,4876,4704,0.27065973517892417,12.07131072872647,44.599580801135886,9.14675570162754
4x32,data,10,full crossing,4876,4704,6639.126284426751,456075.1746171858,68.69505942174817,14.088404311269109
4x32,data,12,0.05-0.2 mm,5140,4960,1.918685654800356e-06,0.0001305794636863311,68.05672589443434,13.240608150668159
4x32,data,12,0.5-2 mm,5140,4960,0.00022216681472286837,0.013896570703053612,62.55016403052023,12.169292612941678
4x32,data,12,5-20 mm,5140,4960,0.020559355135674195,1.4150646893398289,68.82826236531301,13.390712522434438
4x32,data,12,50-200 mm,5140,4960,3.1482982634045698,141.05070694597543,44.80220587278259,8.716382465521903
4x32,data,12,500-2000 mm,5140,4960,482.21516474308146,15985.931709538963,33.15103480425813,6.44961766619808
4x32,data,12,all,5140,4960,0.25023774015053846,12.07131072872647,48.23936917534737,9.385091279250462
4x32,data,12,full crossing,5140,4960,6455.294954686216,456075.1746171858,70.65133008153227,13.74539495749655
4x32,data,14,0.05-0.2 mm,5404,5216,3.611624777022371e-06,0.0001305794636863311,36.15532391877881,6.690474448330646
4x32,data,14,0.5-2 mm,5404,5216,0.0002535723933050349,0.013896570703053612,54.803168917275364,10.141222967667536
4x32,data,14,5-20 mm,5404,5216,0.029156942872532454,1.4150646893398289,48.532683811405434,8.980881534308924
4x32,data,14,50-200 mm,5404,5216,3.6588740265415254,141.05070694597543,38.550304252836135,7.133661038644733
4x32,data,14,500-2000 mm,5404,5216,752.4968378509108,15985.931709538963,21.24385233989009,3.9311347779219266
4x32,data,14,all,5404,5216,0.2884246573380267,12.07131072872647,41.852561567158894,7.744737521680032
4x32,data,14,full crossing,5404,5216,6995.4870773358125,456075.1746171858,65.19562820647496,12.064327943463168
4x32,data,16,0.05-0.2 mm,5668,5472,3.0950175755606324e-06,0.0001305794636863311,42.19021717919579,7.443581012561007
4x32,data,16,0.5-2 mm,5668,5472,0.00022807824962001177,0.013896570703053612,60.92896067996795,10.749640204652072
4x32,data,16,5-20 mm,5668,5472,0.02522772694923958,1.4150646893398289,56.09164441120931,9.896196967397549
4x32,data,16,50-200 mm,5668,5472,2.841275785087305,141.05070694597543,49.643441050774776,8.758546409805007
4x32,data,16,500-2000 mm,5668,5472,608.4825651862857,15985.931709538963,26.271799101827845,4.6351092275631345
4x32,data,16,all,5668,5472,0.24118058544431165,12.07131072872647,50.05092224354735,8.830437939934253
4x32,data,16,full crossing,5668,5472,6786.797519644859,456075.1746171858,67.20035087197525,11.856095778400714
4x32,data,18,0.05-0.2 mm,5932,5728,3.411116722418228e-06,0.0001305794636863311,38.28056156159909,6.453230202562221
4x32,data,18,0.5-2 mm,5932,5728,0.00026735344249573245,0.013896570703053612,51.97827480106388,8.762352461406588
4x32,data,18,5-20 mm,5932,5728,0.029259247543933498,1.4150646893398289,48.362989759564854,8.152897801679847
4x32,data,18,50-200 mm,5932,5728,3.4167638440436576,141.05070694597543,41.281959592222016,6.959197503746126
4x32,data,18,500-2000 mm,5932,5728,682.0663486346277,15985.931709538963,23.437502438787487,3.951028732094991
4x32,data,18,all,5932,5728,0.28624347940109374,12.07131072872647,42.171478469948845,7.109150112938106
4x32,data,18,full crossing,5932,5728,7750.1944083071285,456075.1746171858,58.846933456061016,9.920251762653578
4x32,data,20,0.05-0.2 mm,6196,5984,3.1111540010897443e-06,0.0001305794636863311,41.97139185028868,6.773949620769639
4x32,data,20,0.5-2 mm,6196,5984,0.00030397029515683016,0.013896570703053612,45.71687077477037,7.378449124398058
4x32,data,20,5-20 mm,6196,5984,0.029996089487838162,1.4150646893398289,47.174972254752184,7.61377860793289
4x32,data,20,50-200 mm,6196,5984,3.690381141780108,141.05070694597543,38.22117595093108,6.168685595695783
4x32,data,20,500-2000 mm,6196,5984,893.7411626321534,15985.931709538963,17.88653401893101,2.886787285172855
4x32,data,20,all,6196,5984,0.381828089714098,12.07131072872647,31.614517249805072,5.10240756129843
4x32,data,20,full crossing,6196,5984,7675.680575785791,456075.1746171858,59.41820664814409,9.58976866496838
4x32,physics,2,0.05-0.2 mm,3820,3680,2.0374386622279417e-05,0.0001305794636863311,6.409000972993332,1.6777489458097727
4x32,physics,2,0.5-2 mm,3820,3680,0.0021208819305229554,0.013896570703053612,6.552260407832827,1.7152514156630436
4x32,physics,2,5-20 mm,3820,3680,0.20446077606806057,1.4150646893398289,6.920959200843415,1.811769424304559
4x32,physics,2,50-200 mm,3820,3680,11.115576782586345,141.05070694597543,12.689463597331754,3.32184910924915
4x32,physics,2,500-2000 mm,3820,3680,273.07426170414215,15985.931709538963,58.54060214162058,15.324764958539419
4x32,physics,2,all,3820,3680,1.44553124914637,12.07131072872647,8.35077812109212,2.1860675709665234
4x32,physics,2,full crossing,3820,3680,9887.9527910889,456075.1746171858,46.12432767965927,12.074431329753734
4x32,physics,4,0.05-0.2 mm,4084,3936,1.4647270063505857e-05,0.0001305794636863311,8.914935214560836,2.1828930495986376
4x32,physics,4,0.5-2 mm,4084,3936,0.0015361217435838626,0.013896570703053612,9.046529522218789,2.2151149662631706
4x32,physics,4,5-20 mm,4084,3936,0.16051347246559544,1.4150646893398289,8.815862417051221,2.1586342842926594
4x32,physics,4,50-200 mm,4084,3936,12.733249102410582,141.05070694597543,11.077353926836519,2.712378532526082
4x32,physics,4,500-2000 mm,4084,3936,268.20704669701456,15985.931709538963,59.602951922429504,14.594258551035628
4x32,physics,4,all,4084,3936,1.377828135566972,12.07131072872647,8.76111498750834,2.1452289391548334
4x32,physics,4,full crossing,4084,3936,3542.616796431076,456075.1746171858,128.7396297213539,31.522925984660603
4x32,physics,6,0.05-0.2 mm,4348,4192,9.571198056335106e-06,0.0001305794636863311,13.642959106869752,3.1377550843766677
4x32,physics,6,0.5-2 mm,4348,4192,0.0010510394687912594,0.013896570703053612,13.221740111277901,3.040878590450299
4x32,physics,6,5-20 mm,4348,4192,0.10241206703653916,1.4150646893398289,13.817362839038822,3.177866338325396
4x32,physics,6,50-200 mm,4348,4192,10.168591541209082,141.05070694597543,13.87121376390776,3.1902515556365594
4x32,physics,6,500-2000 mm,4348,4192,273.82626178948755,15985.931709538963,58.379834005215486,13.426824748209633
4x32,physics,6,all,4348,4192,0.9272800559294581,12.07131072872647,13.017977310669975,2.99401502085326
4x32,physics,6,full crossing,4348,4192,884.8648504447567,456075.1746171858,515.4178905263897,118.54137316614298
4x32,physics,8,0.05-0.2 mm,4612,4448,1.0615051504458961e-05,0.0001305794636863311,12.30134998699534,2.667248479400551
4x32,physics,8,0.5-2 mm,4612,4448,0.0011459604252195277,0.013896570703053612,12.126571212432134,2.6293519541266552
4x32,physics,8,5-20 mm,4612,4448,0.11441554190527725,1.4150646893398289,12.367766352156403,2.6816492524189943
4x32,physics,8,50-200 mm,4612,4448,9.880112903104532,141.05070694597543,14.276224202018424,3.0954519085035614
4x32,physics,8,500-2000 mm,4612,4448,278.24160927684716,15985.931709538963,57.45341881498805,12.457376152425855
4x32,physics,8,all,4612,4448,0.9190964882463959,12.07131072872647,13.13388842531442,2.8477641858877756
4x32,physics,8,full crossing,4612,4448,920.1049127996087,456075.1746171858,495.67736056259406,107.47557687827278
4x32,physics,10,0.05-0.2 mm,4876,4704,1.55926755951441e-05,0.0001305794636863311,8.374410337055714,1.7174754587891128
4x32,physics,10,0.5-2 mm,4876,4704,0.0015571085469900936,0.013896570703053612,8.924599848813251,1.8303116999206832
4x32,physics,10,5-20 mm,4876,4704,0.1651239736624177,1.4150646893398289,8.569710732814675,1.7575288623491951
4x32,physics,10,50-200 mm,4876,4704,15.969042624305985,141.05070694597543,8.832759124287547,1.8114764405839923
4x32,physics,10,500-2000 mm,4876,4704,310.580706083357,15985.931709538963,51.47110363400516,10.556009769074068
4x32,physics,10,all,4876,4704,1.6616419181438857,12.07131072872647,7.264688376548999,1.4898868696778094
4x32,physics,10,full crossing,4876,4704,867.4483270267928,456075.1746171858,525.7663890832532,107.82739726891985
4x32,physics,12,0.05-0.2 mm,5140,4960,1.2930520654208522e-05,0.0001305794636863311,10.09854646833816,1.9646977564860233
4x32,physics,12,0.5-2 mm,5140,4960,0.0013362898414470692,0.013896570703053612,10.39936866391576,2.023223475469992
4x32,physics,12,5-20 mm,5140,4960,0.13322929267900463,1.4150646893398289,10.621273001495311,2.0663955255827453
4x32,physics,12,50-200 mm,5140,4960,12.793662659781546,141.05070694597543,11.025045031817644,2.1449503952952615
4x32,physics,12,500-2000 mm,5140,4960,326.12400274171273,15985.931709538963,49.0179550574193,9.536567131793637
4x32,physics,12,all,5140,4960,1.143297720176406,12.07131072872647,10.558326598310645,2.0541491436402035
4x32,physics,12,full crossing,5140,4960,851.6856820734731,456075.1746171858,535.4970550953105,104.18230643877637
4x32,physics,14,0.05-0.2 mm,5404,5216,8.939153417486523e-06,0.0001305794636863311,14.60758727229082,2.7031064530515954
4x32,physics,14,0.5-2 mm,5404,5216,0.0009783694920884045,0.013896570703053612,14.203806246442046,2.6283875363512297
4x32,physics,14,5-20 mm,5404,5216,0.09474516608420913,1.4150646893398289,14.935481648553182,2.763782688481344
4x32,physics,14,50-200 mm,5404,5216,8.701870267683987,141.05070694597543,16.209240382471968,2.99948933798519
4x32,physics,14,500-2000 mm,5404,5216,267.50183800835316,15985.931709538963,59.760081757044894,11.058490332539765
4x32,physics,14,all,5404,5216,0.8697322337916091,12.07131072872647,13.879341548721762,2.5683459564622058
4x32,physics,14,full crossing,5404,5216,916.7649970490323,456075.1746171858,497.48318935086155,92.05832519445994
4x32,physics,16,0.05-0.2 mm,5668,5472,1.2041283525832114e-05,0.0001305794636863311,10.844314346240544,1.9132523546648807
4x32,physics,16,0.5-2 mm,5668,5472,0.0012899708963232115,0.013896570703053612,10.772778473268536,1.900631346730511
4x32,physics,16,5-20 mm,5668,5472,0.12515432313620067,1.4150646893398289,11.306558606048853,1.994805682083425
4x32,physics,16,50-200 mm,5668,5472,11.308143795616843,141.05070694597543,12.473374012156459,2.2006658454757337
4x32,physics,16,500-2000 mm,5668,5472,334.34905527603576,15985.931709538963,47.81210371999141,8.435445257584936
4x32,physics,16,all,5668,5472,1.1851098959425599,12.07131072872647,10.18581548433171,1.7970740092328352
4x32,physics,16,full crossing,5668,5472,910.229714637012,456075.1746171858,501.0550274103749,88.40067526647405
4x32,physics,18,0.05-0.2 mm,5932,5728,1.4224198707779578e-05,0.0001305794636863311,9.180092767890951,1.5475544113100053
4x32,physics,18,0.5-2 mm,5932,5728,0.001506386297478457,0.013896570703053612,9.22510429516991,1.5551423289227764
4x32,physics,18,5-20 mm,5932,5728,0.1608224780937917,1.4150646893398289,8.798923546710697,1.4832979680901377
4x32,physics,18,50-200 mm,5932,5728,13.083839730825275,141.05070694597543,10.780528487647452,1.8173513971084714
4x32,physics,18,500-2000 mm,5932,5728,300.0773896506672,15985.931709538963,53.27269651388551,8.980562460196479
4x32,physics,18,all,5932,5728,1.3556083693959664,12.07131072872647,8.904718354686183,1.5011325614777788
4x32,physics,18,full crossing,5932,5728,878.9349806325077,456075.1746171858,518.8952364701431,87.47391039618056
4x32,physics,20,0.05-0.2 mm,6196,5984,2.030225232374505e-05,0.0001305794636863311,6.431772278468253,1.0380523367443921
4x32,physics,20,0.5-2 mm,6196,5984,0.0021161024150728736,0.013896570703053612,6.567059611136566,1.0598869611259791
4x32,physics,20,5-20 mm,6196,5984,0.23907446883697503,1.4150646893398289,5.9189285088604,0.9552821996224016
4x32,physics,20,50-200 mm,6196,5984,13.341454842667133,141.05070694597543,10.572363254934013,1.706320731913172
4x32,physics,20,500-2000 mm,6196,5984,301.16523825515173,15985.931709538963,53.080268500295645,8.56686063594184
4x32,physics,20,all,6196,5984,1.606507626185305,12.07131072872647,7.51400773452294,1.2127191308139023
4x32,physics,20,full crossing,6196,5984,924.337132331658,456075.1746171858,493.4078256347091,79.63328367248371
4x64,data,2,0.05-0.2 mm,13772,13504,1.5497647609663545e-06,0.0001305794636863311,84.2576028150933,6.118036800398875
4x64,data,2,0.5-2 mm,13772,13504,0.00014137467729824493,0.013896570703053612,98.29603836150456,7.137382977164141
4x64,data,2,5-20 mm,13772,13504,0.017174802195540906,1.4150646893398289,82.39190607430822,5.982566517158599
4x64,data,2,50-200 mm,13772,13504,2.162252064252357,141.05070694597543,65.23323958289137,4.7366569549006226
4x64,data,2,500-2000 mm,13772,13504,322.5562423852608,15985.931709538963,49.560137454867125,3.5986158477248855
4x64,data,2,all,13772,13504,0.19667480837881612,12.07131072872647,61.37700516009082,4.456651550979583
4x64,data,2,full crossing,13772,13504,3565.464416671304,456075.1746171858,127.91466168745971,9.288023648523069
4x64,data,4,0.05-0.2 mm,14292,14016,1.669480553800895e-06,0.0001305794636863311,78.21562424853751,5.472685715682726
4x64,data,4,0.5-2 mm,14292,14016,0.00015013755216841673,0.013896570703053612,92.5589268130943,6.476275315777659
4x64,data,4,5-20 mm,14292,14016,0.016756283109486958,1.4150646893398289,84.44979594183732,5.908885806173896
4x64,data,4,50-200 mm,14292,14016,2.178747521554669,141.05070694597543,64.73935394098677,4.529761680729552
4x64,data,4,500-2000 mm,14292,14016,367.15514255378775,15985.931709538963,43.53999129182031,3.0464589484900855
4x64,data,4,all,14292,14016,0.1869476553437721,12.07131072872647,64.57053824253062,4.517949779074351
4x64,data,4,full crossing,14292,14016,3856.705474893801,456075.1746171858,118.25512152434828,8.274217850850006
4x64,data,6,0.05-0.2 mm,14812,14528,2.4337936110896408e-06,0.0001305794636863311,53.65264461675902,3.6222417375613705
4x64,data,6,0.5-2 mm,14812,14528,0.00022130982557655443,0.013896570703053612,62.79238017042572,4.2392911268178315
4x64,data,6,5-20 mm,14812,14528,0.02367816465920214,1.4150646893398289,59.76243132467138,4.034730713250836
4x64,data,6,50-200 mm,14812,14528,2.844528698442872,141.05070694597543,49.58667037642764,3.3477363203097243
4x64,data,6,500-2000 mm,14812,14528,480.80473441978813,15985.931709538963,33.248282650190646,2.2446855691460064
4x64,data,6,all,14812,14528,0.255031134010153,12.07131072872647,47.332694400542884,3.195564029202193
4x64,data,6,full crossing,14812,14528,5780.6456935210235,456075.1746171858,78.89692584486835,5.326554539891193
4x64,data,8,0.05-0.2 mm,15332,15040,1.7654571138336905e-06,0.0001305794636863311,73.96354330169923,4.824128835226926
4x64,data,8,0.5-2 mm,15332,15040,0.00018163398607384806,0.013896570703053612,76.50864798729681,4.990128358159198
4x64,data,8,5-20 mm,15332,15040,0.022477398857745357,1.4150646893398289,62.955001968665066,4.106118051700044
4x64,data,8,50-200 mm,15332,15040,2.7816324275420357,141.05070694597543,50.70788848640711,3.307323799009073
4x64,data,8,500-2000 mm,15332,15040,392.3395415955184,15985.931709538963,40.7451455046548,2.6575231871024525
4x64,data,8,all,15332,15040,0.24865916974192714,12.07131072872647,48.54560859852775,3.1662932819284992
4x64,data,8,full crossing,15332,15040,4766.535947527586,456075.1746171858,95.68273052755494,6.2407207492535175
4x64,data,10,0.05-0.2 mm,15852,15552,2.1080879264445684e-06,0.0001305794636863311,61.94213346051563,3.907527975051453
4x64,data,10,0.5-2 mm,15852,15552,0.0002034613970636201,0.013896570703053612,68.30077303906603,4.308653358507824
4x64,data,10,5-20 mm,15852,15552,0.019299860653632095,1.4150646893398289,73.31994332682002,4.625280300707799
4x64,data,10,50-200 mm,15852,15552,2.5211871996120294,141.05070694597543,55.946145913988815,3.5292799592473387
4x64,data,10,500-2000 mm,15852,15552,408.761897980078,15985.931709538963,39.10817468197116,2.4670814207652763
4x64,data,10,all,15852,15552,0.2154442712445359,12.07131072872647,56.02985244859521,3.5345604623136015
4x64,data,10,full crossing,15852,15552,5419.115626582624,456075.1746171858,84.16044351959947,5.309137239439785
4x64,data,12,0.05-0.2 mm,16372,16064,3.11081116421974e-06,0.0001305794636863311,41.97601744144548,2.5638906328759763
4x64,data,12,0.5-2 mm,16372,16064,0.0002810163186595105,0.013896570703053612,49.45111646662484,3.0204688777562203
4x64,data,12,5-20 mm,16372,16064,0.028586970358901453,1.4150646893398289,49.500337796348674,3.0234753112844293
4x64,data,12,50-200 mm,16372,16064,2.995032924289376,141.05070694597543,47.09487692174275,2.876550019652013
4x64,data,12,500-2000 mm,16372,16064,668.4470555527273,15985.931709538963,23.915030482586946,1.4607274909960266
4x64,data,12,all,16372,16064,0.27299423068427586,12.07131072872647,44.21818988067634,2.70084228442929
4x64,data,12,full crossing,16372,16064,5851.531830705106,456075.1746171858,77.94115930874618,4.760637631855985
4x64,data,14,0.05-0.2 mm,16892,16576,3.0530458161592833e-06,0.0001305794636863311,42.770227356299365,2.5319812548128917
4x64,data,14,0.5-2 mm,16892,16576,0.00020938031752848474,0.013896570703053612,66.36999536101611,3.9290785792692464
4x64,data,14,5-20 mm,16892,16576,0.021454941191656474,1.4150646893398289,65.95518844349607,3.904522166913099
4x64,data,14,50-200 mm,16892,16576,2.435789661205945,141.05070694597543,57.90758914550203,3.42810733752676
4x64,data,14,500-2000 mm,16892,16576,442.30858825473973,15985.931709538963,36.14203326373611,2.1395946758072526
4x64,data,14,all,16892,16576,0.24393815621337467,12.07131072872647,49.48512736223027,2.9295007910389694
4x64,data,14,full crossing,16892,16576,6203.375950245587,456075.1746171858,73.52047953810217,4.352384533394635
4x64,data,16,0.05-0.2 mm,17412,17088,1.8313350835796882e-06,0.0001305794636863311,71.30287889810369,4.095042436141953
4x64,data,16,0.5-2 mm,17412,17088,0.0001983849031717,0.013896570703053612,70.04852930278813,4.023003061267409
4x64,data,16,5-20 mm,17412,17088,0.021044130477321232,1.4150646893398289,67.24272551269395,3.861861102268203
4x64,data,16,50-200 mm,17412,17088,2.472554974943364,141.05070694597543,57.04654026922347,3.276277295498706
4x64,data,16,500-2000 mm,17412,17088,414.62880571026517,15985.931709538963,38.554802486901096,2.2142661662589647
4x64,data,16,all,17412,17088,0.22935475328722532,12.07131072872647,52.63161349705858,3.0227207384021697
4x64,data,16,full crossing,17412,17088,4972.205775212736,456075.1746171858,91.72491952983837,5.267914055239971
4x64,data,18,0.05-0.2 mm,17932,17600,1.9776482673705686e-06,0.0001305794636863311,66.02764801040495,3.6821128714256606
4x64,data,18,0.5-2 mm,17932,17600,0.00021847432662980282,0.013896570703053612,63.60733966971264,3.5471414047352576
4x64,data,18,5-20 mm,17932,17600,0.01987571880412986,1.4150646893398289,71.1956484837067,3.970312763980967
4x64,data,18,50-200 mm,17932,17600,2.2207507017384387,141.05070694597543,63.5148766746122,3.5419850922714815
4x64,data,18,500-2000 mm,17932,17600,387.3985191623319,15985.931709538963,41.264823995985296,2.3011835821986
4x64,data,18,all,17932,17600,0.1995863087600469,12.07131072872647,60.48165730265211,3.372833889284637
4x64,data,18,full crossing,17932,17600,4828.390032988964,456075.1746171858,94.4569870083294,5.26750987108685
4x64,data,20,0.05-0.2 mm,18452,18112,3.2093403490307537e-06,0.0001305794636863311,40.6873218434957,2.205035868388018
4x64,data,20,0.5-2 mm,18452,18112,0.00018988014360843408,0.013896570703053612,73.18601323427878,3.966291634201104
4x64,data,20,5-20 mm,18452,18112,0.021729666556780103,1.4150646893398289,65.12132552251703,3.5292285672294073
4x64,data,20,50-200 mm,18452,18112,2.646098194098556,141.05070694597543,53.305167306547006,2.8888558046036747
4x64,data,20,500-2000 mm,18452,18112,465.25441837992787,15985.931709538963,34.35954840623311,1.8621042925554472
4x64,data,20,all,18452,18112,0.20358932333408575,12.07131072872647,59.29245468789985,3.2133348519347416
4x64,data,20,full crossing,18452,18112,5659.837380585259,456075.1746171858,80.58096795884002,4.367058744788642
4x64,physics,2,0.05-0.2 mm,13772,13504,1.749391032035419e-05,0.0001305794636863311,7.464281072391329,0.5419896218698322
4x64,physics,2,0.5-2 mm,13772,13504,0.0017950988961956682,0.013896570703053612,7.741395603609612,0.5621112114151621
4x64,physics,2,5-20 mm,13772,13504,0.18553696677048315,1.4150646893398289,7.626861180124401,0.5537947415135347
4x64,physics,2,50-200 mm,13772,13504,13.520493995812899,141.05070694597543,10.432363417317207,0.7575053309117925
4x64,physics,2,500-2000 mm,13772,13504,312.3714992621665,15985.931709538963,51.17602517290582,3.7159472242888336
4x64,physics,2,all,13772,13504,1.3709023198131831,12.07131072872647,8.805376250564272,0.6393680112230811
4x64,physics,2,full crossing,13772,13504,9918.844674377822,456075.1746171858,45.98067512795223,3.3387071687447163
4x64,physics,4,0.05-0.2 mm,14292,14016,1.1824320189646187e-05,0.0001305794636863311,11.04329564761544,0.772690711420056
4x64,physics,4,0.5-2 mm,14292,14016,0.0012359905099401658,0.013896570703053612,11.243266506735836,0.7866825151648359
4x64,physics,4,5-20 mm,14292,14016,0.12569810559170946,1.4150646893398289,11.25764531357552,0.787688588971139
4x64,physics,4,50-200 mm,14292,14016,10.22911732864884,141.05070694597543,13.789137656181989,0.9648151172811354
4x64,physics,4,500-2000 mm,14292,14016,271.5037320156739,15985.931709538963,58.87923378016806,4.119733681791775
4x64,physics,4,all,14292,14016,1.0120108635760516,12.07131072872647,11.928044612160749,0.8345959006549641
4x64,physics,4,full crossing,14292,14016,3582.4730352283323,456075.1746171858,127.30735727313504,8.907595667025962
4x64,physics,6,0.05-0.2 mm,14812,14528,7.863313555844798e-06,0.0001305794636863311,16.606162625840025,1.1211289917526348
4x64,physics,6,0.5-2 mm,14812,14528,0.0008021150676995603,0.013896570703053612,17.324909184050764,1.169653604108207
4x64,physics,6,5-20 mm,14812,14528,0.08410157121829798,1.4150646893398289,16.825662931633236,1.1359480780200673
4x64,physics,6,50-200 mm,14812,14528,8.176372583676539,141.05070694597543,17.251012659033137,1.1646646407664822
4x64,physics,6,500-2000 mm,14812,14528,294.72385102875705,15985.931709538963,54.2403733316418,3.661920964869146
4x64,physics,6,all,14812,14528,0.7837913790957884,12.07131072872647,15.401178235275301,1.0397770885279032
4x64,physics,6,full crossing,14812,14528,754.6486963842583,456075.1746171858,604.3542867063506,40.80166666934584
4x64,physics,8,0.05-0.2 mm,15332,15040,2.3450439812222612e-05,0.0001305794636863311,5.568316190738211,0.36318263701658043
4x64,physics,8,0.5-2 mm,15332,15040,0.002458398569160636,0.013896570703053612,5.652692316607669,0.36868590637931575
4x64,physics,8,5-20 mm,15332,15040,0.24543400559196016,1.4150646893398289,5.765560831421247,0.3760475366176133
4x64,physics,8,50-200 mm,15332,15040,15.095404520565125,141.05070694597543,9.343950124278944,0.6094410464570142
4x64,physics,8,500-2000 mm,15332,15040,276.34579417309624,15985.931709538963,57.84756651489245,3.772995467968461
4x64,physics,8,all,15332,15040,1.86361780571076,12.07131072872647,6.477353184615354,0.42247281402396
4x64,physics,8,full crossing,15332,15040,775.7226147387684,456075.1746171858,587.9359012509558,38.34698025378005
4x64,physics,10,0.05-0.2 mm,15852,15552,1.8549911828813492e-05,0.0001305794636863311,7.0393576471615695,0.4440674771108737
4x64,physics,10,0.5-2 mm,15852,15552,0.0019345526531822088,0.013896570703053612,7.183350983078538,0.453151083969123
4x64,physics,10,5-20 mm,15852,15552,0.20021706318829047,1.4150646893398289,7.0676528104353284,0.445852435682269
4x64,physics,10,50-200 mm,15852,15552,15.91419843317965,141.05070694597543,8.863198956467553,0.5591218115359293
4x64,physics,10,500-2000 mm,15852,15552,289.88803898409367,15985.931709538963,55.14519248728341,3.4787529956651153
4x64,physics,10,all,15852,15552,1.54228885380725,12.07131072872647,7.8268806124919985,0.4937471998796365
4x64,physics,10,full crossing,15852,15552,736.464212574326,456075.1746171858,619.2767643426495,39.06615974909472
4x64,physics,12,0.05-0.2 mm,16372,16064,1.9116647820283106e-05,0.0001305794636863311,6.830667432591605,0.4172164324817741
4x64,physics,12,0.5-2 mm,16372,16064,0.0019129137442952526,0.013896570703053612,7.264609156840643,0.4437215463499049
4x64,physics,12,5-20 mm,16372,16064,0.19259902033752496,1.4150646893398289,7.34720605982296,0.4487665563048473
4x64,physics,12,50-200 mm,16372,16064,15.136614347731836,141.05070694597543,9.318510976472842,0.5691736486973396
4x64,physics,12,500-2000 mm,16372,16064,302.7400709990147,15985.931709538963,52.80414864403924,3.2252717226996848
4x64,physics,12,all,16372,16064,1.3099691811984115,12.07131072872647,9.214957803574553,0.5628486320287414
4x64,physics,12,full crossing,16372,16064,725.9729096032146,456075.1746171858,628.2261618638865,38.37198643195007
4x64,physics,14,0.05-0.2 mm,16892,16576,2.0664540301140732e-05,0.0001305794636863311,6.319011300683171,0.37408307486876463
4x64,physics,14,0.5-2 mm,16892,16576,0.002157330410312852,0.013896570703053612,6.4415588064873,0.3813378407818671
4x64,physics,14,5-20 mm,16892,16576,0.2202333607925766,1.4150646893398289,6.425296713664492,0.3803751310480993
4x64,physics,14,50-200 mm,16892,16576,15.059243762536312,141.05070694597543,9.366387128739813,0.5544865693073534
4x64,physics,14,500-2000 mm,16892,16576,329.96704836911306,15985.931709538963,48.447054906090266,2.868047294937856
4x64,physics,14,all,16892,16576,1.7265970204505265,12.07131072872647,6.991388601827115,0.41388755634780455
4x64,physics,14,full crossing,16892,16576,813.763663086883,456075.1746171858,560.4516339389463,33.17852438662955
4x64,physics,16,0.05-0.2 mm,17412,17088,9.631122566133854e-06,0.0001305794636863311,13.558073089578446,0.7786625941637059
4x64,physics,16,0.5-2 mm,17412,17088,0.0010468735212043612,0.013896570703053612,13.274354945062031,0.7623681911935465
4x64,physics,16,5-20 mm,17412,17088,0.10759130287851804,1.4150646893398289,13.152221894157993,0.7553538877876174
4x64,physics,16,50-200 mm,17412,17088,9.422325711341273,141.05070694597543,14.969839853466157,0.859742697763965
4x64,physics,16,500-2000 mm,17412,17088,288.2215135702353,15985.931709538963,55.46404746654496,3.185392112712208
4x64,physics,16,all,17412,17088,0.9341872462655942,12.07131072872647,12.92172503636871,0.742116071466156
4x64,physics,16,full crossing,17412,17088,765.9587300996265,456075.1746171858,595.4304803835386,34.196558717180025
