arch,mode,stratum,abs_dz_mm,straight_um,ratio_median_over_q,ratio_best_q,q_of_best,best_um
4x128,data,50-200 mm,99.77469039436093,141.05070694597543,0.010167248773476672,0.0067112978358653515,4,0.9466333042738029
4x128,data,500-2000 mm,998.7157698222834,15985.931709538963,0.014562418256301347,0.008223446167739415,4,131.4594488545522
4x128,data,full crossing,5175.042236328125,456075.1746171858,0.004787276669347527,0.002126766914658626,4,969.9655919729864
4x256,physics,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.096779705904947,0.0870035296564863,16,1.1360874241361785e-05
4x256,physics,0.5-2 mm,1.003832351083143,0.013896570703053612,0.09336400497705644,0.08163965646736074,20,0.0011345112582716865
4x256,physics,5-20 mm,10.136170737420233,1.4150646893398289,0.09449876567489458,0.07751487626979335,16,0.10968856430793039
4x256,physics,50-200 mm,99.77469039436093,141.05070694597543,0.08133638228383011,0.06297122263614888,16,8.88213547008121
4x256,physics,500-2000 mm,998.7157698222834,15985.931709538963,0.02245437231643922,0.019884535573757755,16,317.8728277579896
4x256,physics,full crossing,5175.042236328125,456075.1746171858,0.0017372431052946244,0.0016091825700278927,20,733.908221616403
4x256,data,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.0071406083629531195,0.0041390454264248625,2,5.404743319559202e-07
4x256,data,0.5-2 mm,1.003832351083143,0.013896570703053612,0.005314403587189462,0.003826418700691209,2,5.3174098013641924e-05
4x256,data,5-20 mm,10.136170737420233,1.4150646893398289,0.005445160782214305,0.004102789209243301,2,0.005805712137804675
4x256,data,50-200 mm,99.77469039436093,141.05070694597543,0.007190872178424565,0.00550228326573799,2,0.7761009444493538
4x256,data,500-2000 mm,998.7157698222834,15985.931709538963,0.011270716558926124,0.008950779288834419,2,143.08654645846275
4x256,data,full crossing,5175.042236328125,456075.1746171858,0.0027406073269738676,0.001985997898788999,2,905.7643384795568
4x32,physics,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.10397775651467399,0.06845757491361379,14,8.939153417486523e-06
4x32,physics,0.5-2 mm,1.003832351083143,0.013896570703053612,0.1022797710193667,0.07040366382430012,14,0.0009783694920884045
4x32,physics,5-20 mm,10.136170737420233,1.4150646893398289,0.10379128507603426,0.06695465359142744,14,0.09474516608420913
4x32,physics,50-200 mm,99.77469039436093,141.05070694597543,0.08522251826513583,0.06169320562864627,14,8.701870267683987
4x32,physics,500-2000 mm,998.7157698222834,15985.931709538963,0.018088373247035258,0.01673357817791328,14,267.50183800835316
4x32,physics,full crossing,5175.042236328125,456075.1746171858,0.0020029534749611867,0.0018674239017467888,12,851.6856820734731
4x32,data,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.023284055439592784,0.014693624867454572,12,1.918685654800356e-06
4x32,data,0.5-2 mm,1.003832351083143,0.013896570703053612,0.01850964558773696,0.015987168307217674,12,0.00022216681472286837
4x32,data,5-20 mm,10.136170737420233,1.4150646893398289,0.02006650024352763,0.014528915384967853,12,0.020559355135674195
4x32,data,50-200 mm,99.77469039436093,141.05070694597543,0.02418785217343409,0.01941082306924226,4,2.7379103163198693
4x32,data,500-2000 mm,998.7157698222834,15985.931709538963,0.04124991615325294,0.027247639007898467,4,435.5788964264349
4x32,data,full crossing,5175.042236328125,456075.1746171858,0.01510966323539651,0.013051724399348168,4,5952.5674844881
4x64,physics,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.136406194907358,0.060218608147552984,6,7.863313555844798e-06
4x64,physics,0.5-2 mm,1.003832351083143,0.013896570703053612,0.13121106540803285,0.05772036028452003,6,0.0008021150676995603
4x64,physics,5-20 mm,10.136170737420233,1.4150646893398289,0.13361084830843323,0.059433022286446806,6,0.08410157121829798
4x64,physics,50-200 mm,99.77469039436093,141.05070694597543,0.10131015425997009,0.05796761151156948,6,8.176372583676539
4x64,physics,500-2000 mm,998.7157698222834,15985.931709538963,0.0182851991562058,0.016983916668032863,4,271.5037320156739
4x64,physics,full crossing,5175.042236328125,456075.1746171858,0.0016833617036810674,0.0015917834383609498,12,725.9729096032146
4x64,data,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.015644635375550355,0.01186836518711006,2,1.5497647609663545e-06
4x64,data,0.5-2 mm,1.003832351083143,0.013896570703053612,0.014458469964356707,0.010173349981026576,2,0.00014137467729824493
4x64,data,5-20 mm,10.136170737420233,1.4150646893398289,0.015016653298304273,0.011841354841031528,4,0.016756283109486958
4x64,data,50-200 mm,99.77469039436093,141.05070694597543,0.017701939545996297,0.015329608132205479,2,2.162252064252357
4x64,data,500-2000 mm,998.7157698222834,15985.931709538963,0.02575360381400284,0.02017750658804506,2,322.5562423852608
4x64,data,full crossing,5175.042236328125,456075.1746171858,0.011392114699640785,0.007817712112184216,2,3565.464416671304
8x128,physics,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.25194853528383865,0.09627431088927131,12,1.2571447882692155e-05
8x128,physics,0.5-2 mm,1.003832351083143,0.013896570703053612,0.24336554583558112,0.09570532814465334,12,0.001329975859221122
8x128,physics,5-20 mm,10.136170737420233,1.4150646893398289,0.2327121589525146,0.1048285342878983,12,0.1483391573060544
8x128,physics,50-200 mm,99.77469039436093,141.05070694597543,0.1315234777102577,0.0839417066279837,12,11.840037062128772
8x128,physics,500-2000 mm,998.7157698222834,15985.931709538963,0.014394019601827089,0.013506025919288246,12,215.9064080130051
8x128,physics,full crossing,5175.042236328125,456075.1746171858,0.0014811803031868774,0.0013848938725024734,16,631.6157147278361
8x128,data,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.027331490510851337,0.021045276158985434,16,2.7480808739710483e-06
8x128,data,0.5-2 mm,1.003832351083143,0.013896570703053612,0.02023488029640646,0.013205921130875995,16,0.00018351701669416798
8x128,data,5-20 mm,10.136170737420233,1.4150646893398289,0.019226066971675726,0.014427131351585543,16,0.020415324144096303
8x128,data,50-200 mm,99.77469039436093,141.05070694597543,0.023200997934280498,0.017831655436319406,16,2.515167605309898
8x128,data,500-2000 mm,998.7157698222834,15985.931709538963,0.04144544560276389,0.02783192834990729,16,444.9193059463994
8x128,data,full crossing,5175.042236328125,456075.1746171858,0.013003978344510662,0.010053951493704305,16,4585.3576830839065
8x256,physics,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.21224720497102267,0.13210609761271924,2,1.7250343375962984e-05
8x256,physics,0.5-2 mm,1.003832351083143,0.013896570703053612,0.2065292396710003,0.11815460445424429,2,0.0016419438146897392
8x256,physics,5-20 mm,10.136170737420233,1.4150646893398289,0.20007823071840308,0.12041366420854328,2,0.17039312433553278
8x256,physics,50-200 mm,99.77469039436093,141.05070694597543,0.11504415034035395,0.07104899288207447,2,10.02151067381618
8x256,physics,500-2000 mm,998.7157698222834,15985.931709538963,0.015170504360471746,0.01407603381193583,16,225.0185152587676
8x256,physics,full crossing,5175.042236328125,456075.1746171858,0.0014571309476575905,0.0012999948800696303,18,592.8953919292042
8x256,data,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.0268422863849688,0.020917837200348913,14,2.7314399630995467e-06
8x256,data,0.5-2 mm,1.003832351083143,0.013896570703053612,0.019239457567537747,0.016636911631958868,6,0.00023119601877397145
8x256,data,5-20 mm,10.136170737420233,1.4150646893398289,0.019342166080373847,0.015493536443339008,14,0.02192435633396883
8x256,data,50-200 mm,99.77469039436093,141.05070694597543,0.022107909464842236,0.01753109267860845,14,2.472773015853136
8x256,data,500-2000 mm,998.7157698222834,15985.931709538963,0.035989364788828714,0.026648244507340716,6,425.9970168734455
8x256,data,full crossing,5175.042236328125,456075.1746171858,0.012057913903895996,0.010053181708621472,6,4585.006603217836
8x32,physics,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.18471697539031004,0.11825315087995934,18,1.5441433021123885e-05
8x32,physics,0.5-2 mm,1.003832351083143,0.013896570703053612,0.17217227893974765,0.11365051146398295,18,0.0015793523679974442
8x32,physics,5-20 mm,10.136170737420233,1.4150646893398289,0.16557193619865906,0.11703090161314271,18,0.16560629643436187
8x32,physics,50-200 mm,99.77469039436093,141.05070694597543,0.06704177136192133,0.05269000794389342,18,7.431962869475228
8x32,physics,500-2000 mm,998.7157698222834,15985.931709538963,0.014777511184487762,0.013422147718288516,12,214.56553681990442
8x32,physics,full crossing,5175.042236328125,456075.1746171858,0.0016890774145630096,0.0015885389890258651,16,724.4931968061792
8x32,data,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.027930984498740256,0.023599660033995783,8,3.081630950418912e-06
8x32,data,0.5-2 mm,1.003832351083143,0.013896570703053612,0.022387235478768322,0.019946418938500545,8,0.0002771868210516004
8x32,data,5-20 mm,10.136170737420233,1.4150646893398289,0.0235786842574692,0.022459036825042245,2,0.03178098996770018
8x32,data,50-200 mm,99.77469039436093,141.05070694597543,0.025495217023227358,0.02475280178208294,8,3.4914001902563996
8x32,data,500-2000 mm,998.7157698222834,15985.931709538963,0.0633236663337727,0.05892979597021242,2,942.0476940368801
8x32,data,full crossing,5175.042236328125,456075.1746171858,0.019638184942558118,0.016751476231162143,12,7639.932447222911
8x64,physics,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.1782854706949367,0.10775263232936745,8,1.4070280940359225e-05
8x64,physics,0.5-2 mm,1.003832351083143,0.013896570703053612,0.17742410370425968,0.10728678052115481,8,0.001490918331015223
8x64,physics,5-20 mm,10.136170737420233,1.4150646893398289,0.16536784954979233,0.10006409696373483,8,0.14159717028405794
8x64,physics,50-200 mm,99.77469039436093,141.05070694597543,0.07950658138371577,0.05939787122466296,8,8.378111727324722
8x64,physics,500-2000 mm,998.7157698222834,15985.931709538963,0.013535995172123422,0.011998999147658042,18,191.81518095727768
8x64,physics,full crossing,5175.042236328125,456075.1746171858,0.0016215139967067295,0.0014000478247827724,20,638.5270561602141
8x64,data,0.05-0.2 mm,0.10055355399594301,0.0001305794636863311,0.025710129722602743,0.01737272697183935,2,2.2685213707518415e-06
8x64,data,0.5-2 mm,1.003832351083143,0.013896570703053612,0.021557487317616177,0.01489097208226143,2,0.00020693344637834343
8x64,data,5-20 mm,10.136170737420233,1.4150646893398289,0.020046059847704953,0.016147099253547417,2,0.02284918998896046
8x64,data,50-200 mm,99.77469039436093,141.05070694597543,0.02568653260593401,0.0172494837548274,2,2.433051878071524
8x64,data,500-2000 mm,998.7157698222834,15985.931709538963,0.05850683463663815,0.029334544444402037,2,468.94002421864656
8x64,data,full crossing,5175.042236328125,456075.1746171858,0.015446964100580735,0.009143553109467592,2,4170.147581021944
