arch,q,stratum,physics_um,twin_um,physics_over_twin,pending
4x256,10,5-20 mm,0.24682382183538465,0.00882074954233758,27.982182313496914,False
4x256,10,50-200 mm,18.98824731432569,1.1975450912942165,15.855976908397349,False
4x256,10,500-2000 mm,362.51601666155864,217.0679097355901,1.6700580804557363,False
4x256,10,full crossing,814.931993944171,1337.392478709738,0.6093439337496382,False
4x256,12,0.05-0.2 mm,1.232749724522364e-05,9.175096238323022e-07,13.435823369060158,False
4x256,12,0.5-2 mm,0.0012634229733521352,7.055101125530427e-05,17.907935703149068,False
4x256,12,5-20 mm,0.13461758359767373,0.00738021680035672,18.240329144689493,False
4x256,12,50-200 mm,11.644782819345778,0.9759235884274631,11.932064105663631,False
4x256,12,500-2000 mm,318.77155529533496,177.94697245641711,1.7913851013869242,False
4x256,12,full crossing,790.5572005248018,1148.4347561612367,0.68837798253975,False
4x256,14,0.05-0.2 mm,1.2427406659298867e-05,1.0806813222075107e-06,11.499603448233351,False
4x256,14,0.5-2 mm,0.0012472688695197576,8.2967176240345e-05,15.033280943617795,False
4x256,14,5-20 mm,0.12862596867080356,0.009041841153134555,14.2256390587234,False
4x256,14,50-200 mm,11.747772531975897,1.0747786919207414,10.930410716443777,False
4x256,14,500-2000 mm,338.14975132486325,184.4544845172429,1.8332422343098569,False
4x256,14,full crossing,794.0697046746941,1593.7655541510587,0.4982349521901082,False
4x256,16,0.05-0.2 mm,1.1360874241361785e-05,1.2797016779586556e-06,8.877752086317754,False
4x256,16,0.5-2 mm,0.0012509041127373166,8.894838288142637e-05,14.063258625003314,False
4x256,16,5-20 mm,0.10968856430793039,0.008605860525534581,12.74579851514811,False
4x256,16,50-200 mm,8.88213547008121,0.9961326670762105,8.916619004325524,False
4x256,16,500-2000 mm,317.8728277579896,178.41113486340987,1.7816871575944546,False
4x256,16,full crossing,779.8609423468399,1239.8574632267555,0.6289924168518817,False
4x256,18,0.05-0.2 mm,1.3234654261395917e-05,1.1186847004296396e-06,11.830549087077927,False
4x256,18,0.5-2 mm,0.001388149080128187,7.329714302173329e-05,18.938651943317733,False
4x256,18,5-20 mm,0.13939701640897084,0.007907567930232062,17.628304636629277,False
4x256,18,50-200 mm,11.769804026599218,1.0555068130715384,11.150855570840832,False
4x256,18,500-2000 mm,333.4428635831159,206.1143622077708,1.6177565697580714,False
4x256,18,full crossing,788.3406316150428,1303.520880527728,0.6047779083491815,False
4x256,20,0.05-0.2 mm,1.1436423807964502e-05,1.091677859221818e-06,10.476006004295757,False
4x256,20,0.5-2 mm,0.0011345112582716865,8.167373266587674e-05,13.890772727541629,False
4x256,20,5-20 mm,0.12175973532890794,0.00822724448568124,14.799576643287983,False
4x256,20,50-200 mm,11.300325623778917,1.052665685897125,10.734961512636668,False
4x256,20,500-2000 mm,355.3921082007605,204.9781326983222,1.7338049845727248,False
4x256,20,full crossing,733.908221616403,1259.9884671867353,0.5824721739358865,False
4x32,2,0.05-0.2 mm,2.0374386622279417e-05,2.2856312398289447e-06,8.914118020107313,False
4x32,2,0.5-2 mm,0.0021208819305229554,0.0002691269145316255,7.880601366883085,False
4x32,2,5-20 mm,0.20446077606806057,0.03341422230818125,6.1189745546763685,False
4x32,2,50-200 mm,11.115576782586345,3.571560138780683,3.112246847502661,False
4x32,2,500-2000 mm,273.07426170414215,813.3668880648344,0.3357331921315871,False
4x32,2,full crossing,9887.9527910889,7655.53596116527,1.291608169728175,False
4x32,4,0.05-0.2 mm,1.4647270063505857e-05,2.98582136792902e-06,4.905608292858214,False
4x32,4,0.5-2 mm,0.0015361217435838626,0.00022398825016978208,6.858046091344029,False
4x32,4,5-20 mm,0.16051347246559544,0.023383299973644966,6.864449100277045,False
4x32,4,50-200 mm,12.733249102410582,2.7379103163198693,4.650718113924868,False
4x32,4,500-2000 mm,268.20704669701456,435.5788964264349,0.6157484875815423,False
4x32,4,full crossing,3542.616796431076,5952.5674844881,0.5951409716333067,False
4x32,6,0.05-0.2 mm,9.571198056335106e-06,2.536914678330504e-06,3.772770971798599,False
4x32,6,0.5-2 mm,0.0010510394687912594,0.00025368653666646424,4.143063650922553,False
4x32,6,5-20 mm,0.10241206703653916,0.0244228693588866,4.193285626337558,False
4x32,6,50-200 mm,10.168591541209082,3.4066634530915962,2.984912270092585,False
4x32,6,500-2000 mm,273.82626178948755,625.8353145589837,0.43753724888862916,False
4x32,6,full crossing,884.8648504447567,6724.320781160926,0.13159170706487153,False
4x32,8,0.05-0.2 mm,1.0615051504458961e-05,2.5610518150642747e-06,4.14480153896947,False
4x32,8,0.5-2 mm,0.0011459604252195277,0.0002720416034662776,4.212445488550363,False
4x32,8,5-20 mm,0.11441554190527725,0.029185016927613106,3.920352083024634,False
4x32,8,50-200 mm,9.880112903104532,3.596510031308675,2.747138981149851,False
4x32,8,500-2000 mm,278.24160927684716,984.9204661772153,0.282501601735204,False
4x32,8,full crossing,920.1049127996087,8485.627279787248,0.1084309836458758,False
4x32,10,0.05-0.2 mm,1.55926755951441e-05,3.2565878882451216e-06,4.788040774648502,False
4x32,10,0.5-2 mm,0.0015571085469900936,0.00026075466053043783,5.9715463716834805,False
4x32,10,5-20 mm,0.1651239736624177,0.0276338489939576,5.975424331895409,False
4x32,10,50-200 mm,15.969042624305985,3.065913819547461,5.2085751799321836,False
4x32,10,500-2000 mm,310.580706083357,636.7703366655917,0.487743678057765,False
4x32,10,full crossing,867.4483270267928,6639.126284426751,0.13065700061490723,False
4x32,12,0.05-0.2 mm,1.2930520654208522e-05,1.918685654800356e-06,6.739259566494217,False
4x32,12,0.5-2 mm,0.0013362898414470692,0.00022216681472286837,6.014803980126202,False
4x32,12,5-20 mm,0.13322929267900463,0.020559355135674195,6.480227215289829,False
4x32,12,50-200 mm,12.793662659781546,3.1482982634045698,4.0636755444976425,False
4x32,12,500-2000 mm,326.12400274171273,482.21516474308146,0.6763039128300076,False
4x32,12,full crossing,851.6856820734731,6455.294954686216,0.13193598248445526,False
4x32,14,0.05-0.2 mm,8.939153417486523e-06,3.611624777022371e-06,2.4751057956957725,False
4x32,14,0.5-2 mm,0.0009783694920884045,0.0002535723933050349,3.8583438809581887,False
4x32,14,5-20 mm,0.09474516608420913,0.029156942872532454,3.2494890324549295,False
4x32,14,50-200 mm,8.701870267683987,3.6588740265415254,2.3782918473170964,False
4x32,14,500-2000 mm,267.50183800835316,752.4968378509108,0.3554856639295968,False
4x32,14,full crossing,916.7649970490323,6995.4870773358125,0.13105091710042535,False
4x32,16,0.05-0.2 mm,1.2041283525832114e-05,3.0950175755606324e-06,3.890538012098672,False
4x32,16,0.5-2 mm,0.0012899708963232115,0.00022807824962001177,5.655826009154134,False
4x32,16,5-20 mm,0.12515432313620067,0.02522772694923958,4.960982944996283,False
4x32,16,50-200 mm,11.308143795616843,2.841275785087305,3.9799528982609385,False
4x32,16,500-2000 mm,334.34905527603576,608.4825651862857,0.5494800909762723,False
4x32,16,full crossing,910.229714637012,6786.797519644859,0.13411770603179018,False
4x32,18,0.05-0.2 mm,1.4224198707779578e-05,3.411116722418228e-06,4.169953673615624,False
4x32,18,0.5-2 mm,0.001506386297478457,0.00026735344249573245,5.634437632133733,False
4x32,18,5-20 mm,0.1608224780937917,0.029259247543933498,5.4964666419501285,False
4x32,18,50-200 mm,13.083839730825275,3.4167638440436576,3.829307592807136,False
4x32,18,500-2000 mm,300.0773896506672,682.0663486346277,0.4399533714738564,False
4x32,18,full crossing,878.9349806325077,7750.1944083071285,0.11340812040668449,False
4x32,20,0.05-0.2 mm,2.030225232374505e-05,3.1111540010897443e-06,6.525633998392165,False
4x32,20,0.5-2 mm,0.0021161024150728736,0.00030397029515683016,6.961543442858762,False
4x32,20,5-20 mm,0.23907446883697503,0.029996089487838162,7.970187878453529,False
4x32,20,50-200 mm,13.341454842667133,3.690381141780108,3.6151970027225135,False
4x32,20,500-2000 mm,301.16523825515173,893.7411626321534,0.3369714307084069,False
4x32,20,full crossing,924.337132331658,7675.680575785791,0.12042412698199467,False
4x64,2,0.05-0.2 mm,1.749391032035419e-05,1.5497647609663545e-06,11.28810691852735,False
4x64,2,0.5-2 mm,0.0017950988961956682,0.00014137467729824493,12.697457072943239,False
4x64,2,5-20 mm,0.18553696677048315,0.017174802195540906,10.802859017418792,False
4x64,2,50-200 mm,13.520493995812899,2.162252064252357,6.252968476405589,False
4x64,2,500-2000 mm,312.3714992621665,322.5562423852608,0.968424907706701,False
4x64,2,full crossing,9918.844674377822,3565.464416671304,2.781922216920621,False
4x64,4,0.05-0.2 mm,1.1824320189646187e-05,1.669480553800895e-06,7.082634273712166,False
4x64,4,0.5-2 mm,0.0012359905099401658,0.00015013755216841673,8.232387514575262,False
4x64,4,5-20 mm,0.12569810559170946,0.016756283109486958,7.5015505986851325,False
4x64,4,50-200 mm,10.22911732864884,2.178747521554669,4.694953053279777,False
4x64,4,500-2000 mm,271.5037320156739,367.15514255378775,0.7394795838271527,False
4x64,4,full crossing,3582.4730352283323,3856.705474893801,0.9288946378066322,False
4x64,6,0.05-0.2 mm,7.863313555844798e-06,2.4337936110896408e-06,3.2308875822565293,False
4x64,6,0.5-2 mm,0.0008021150676995603,0.00022130982557655443,3.624398806559524,False
4x64,6,5-20 mm,0.08410157121829798,0.02367816465920214,3.5518619128114413,False
4x64,6,50-200 mm,8.176372583676539,2.844528698442872,2.874420844533008,False
4x64,6,500-2000 mm,294.72385102875705,480.80473441978813,0.6129803430168289,False
4x64,6,full crossing,754.6486963842583,5780.6456935210235,0.13054747452003024,False
4x64,8,0.05-0.2 mm,2.3450439812222612e-05,1.7654571138336905e-06,13.282928046493282,False
4x64,8,0.5-2 mm,0.002458398569160636,0.00018163398607384806,13.534904024850885,False
4x64,8,5-20 mm,0.24543400559196016,0.022477398857745357,10.919146256435605,False
4x64,8,50-200 mm,15.095404520565125,2.7816324275420357,5.426814977816477,False
4x64,8,500-2000 mm,276.34579417309624,392.3395415955184,0.7043536653208264,False
4x64,8,full crossing,775.7226147387684,4766.535947527586,0.16274347309625087,False
4x64,10,0.05-0.2 mm,1.8549911828813492e-05,2.1080879264445684e-06,8.799401389342977,False
4x64,10,0.5-2 mm,0.0019345526531822088,0.0002034613970636201,9.508204903249021,False
4x64,10,5-20 mm,0.20021706318829047,0.019299860653632095,10.374015998432148,False
4x64,10,50-200 mm,15.91419843317965,2.5211871996120294,6.31218436918472,False
4x64,10,500-2000 mm,289.88803898409367,408.761897980078,0.7091855684607425,False
4x64,10,full crossing,736.464212574326,5419.115626582624,0.1359011808055388,False
4x64,12,0.05-0.2 mm,1.9116647820283106e-05,3.11081116421974e-06,6.145229270153395,False
4x64,12,0.5-2 mm,0.0019129137442952526,0.0002810163186595105,6.807126907861205,False
4x64,12,5-20 mm,0.19259902033752496,0.028586970358901453,6.737300872372899,False
4x64,12,50-200 mm,15.136614347731836,2.995032924289376,5.05390582686942,False
4x64,12,500-2000 mm,302.7400709990147,668.4470555527273,0.4529005977125356,False
4x64,12,full crossing,725.9729096032146,5851.531830705106,0.12406544655431453,False
4x64,14,0.05-0.2 mm,2.0664540301140732e-05,3.0530458161592833e-06,6.76849989992506,False
4x64,14,0.5-2 mm,0.002157330410312852,0.00020938031752848474,10.303405954188422,False
4x64,14,5-20 mm,0.2202333607925766,0.021454941191656474,10.26492493385264,False
4x64,14,50-200 mm,15.059243762536312,2.435789661205945,6.182489400616213,False
4x64,14,500-2000 mm,329.96704836911306,442.30858825473973,0.746010946048089,False
4x64,14,full crossing,813.763663086883,6203.375950245587,0.13118077472874534,False
4x64,16,0.05-0.2 mm,9.631122566133854e-06,1.8313350835796882e-06,5.259071729957806,False
4x64,16,0.5-2 mm,0.0010468735212043612,0.0001983849031717,5.2769817887720185,False
4x64,16,5-20 mm,0.10759130287851804,0.021044130477321232,5.112651387258156,False
4x64,16,50-200 mm,9.422325711341273,2.472554974943364,3.810764899800499,False
4x64,16,500-2000 mm,288.2215135702353,414.62880571026517,0.6951314274378686,False
4x64,16,full crossing,765.9587300996265,4972.205775212736,0.1540480753869956,False
4x64,18,0.05-0.2 mm,1.812978522863773e-05,1.9776482673705686e-06,9.167345643693576,False
4x64,18,0.5-2 mm,0.0018516687987357727,0.00021847432662980282,8.475452595733875,False
4x64,18,5-20 mm,0.19446208678886023,0.01987571880412986,9.783902092056872,False
4x64,18,50-200 mm,16.792393248660886,2.2207507017384387,7.561584123564854,False
4x64,18,500-2000 mm,284.5392078441762,387.3985191623319,0.7344870818283781,False
4x64,18,full crossing,769.520235800826,4828.390032988964,0.15937408339907091,False
4x64,20,0.05-0.2 mm,1.1217359485726774e-05,3.2093403490307537e-06,3.4952227765791517,False
4x64,20,0.5-2 mm,0.0011925268097456865,0.00018988014360843408,6.280418726693637,False
4x64,20,5-20 mm,0.1171767897716336,0.021729666556780103,5.392479882995352,False
4x64,20,50-200 mm,11.597306231717397,2.646098194098556,4.382795112283518,False
4x64,20,500-2000 mm,302.13428044166335,465.25441837992787,0.6493958327010229,False
4x64,20,full crossing,734.9062968026203,5659.837380585259,0.1298458325540489,False
8x128,2,0.05-0.2 mm,2.1584980913758045e-05,3.0930387140415405e-06,6.978567974519104,False
8x128,2,0.5-2 mm,0.0022785925750667957,0.00024374084972578203,9.348423038773769,False
8x128,2,5-20 mm,0.21969250991604738,0.026068702293713386,8.42744327818065,False
8x128,2,50-200 mm,12.124258545014754,3.135297398218828,3.8670202552085113,False
8x128,2,500-2000 mm,272.90961941016434,502.5102915761579,0.5430925972762959,False
8x128,2,full crossing,9768.139022413136,5718.994282922296,1.7080169238116119,False
8x128,4,0.05-0.2 mm,4.145956467027645e-05,3.0795153094231864e-06,13.463016255646444,False
8x128,4,0.5-2 mm,0.004215622634973215,0.00020386985966069915,20.67800822539085,False
8x128,4,5-20 mm,0.43426858592710005,0.027729279673316398,15.661012151894889,False
8x128,4,50-200 mm,22.730734882024706,3.1295833170617016,7.263182532352615,False
8x128,4,500-2000 mm,237.8524111564957,542.2368483508819,0.4386504013511476,False
8x128,4,full crossing,3531.850584894535,5174.914950031934,0.6824944214537749,False
8x128,6,0.05-0.2 mm,1.6985989503837118e-05,4.080452864485551e-06,4.162770669813546,False
8x128,6,0.5-2 mm,0.0017095024364977007,0.00029735415552067934,5.749045052033296,False
8x128,6,5-20 mm,0.17572439333868317,0.027964596441165668,6.283816528816617,False
8x128,6,50-200 mm,13.818002832465481,3.226420045393752,4.2827662356589205,False
8x128,6,500-2000 mm,243.62708731187865,556.4711135571088,0.43780724888763883,False
8x128,6,full crossing,739.2558123640179,5022.342387427102,0.1471934319361949,False
8x128,8,0.05-0.2 mm,3.131172832127049e-05,3.407933490962023e-06,9.18789301619602,False
8x128,8,0.5-2 mm,0.003244184907380543,0.00023748032340620284,13.660857711699608,False
8x128,8,5-20 mm,0.32570577215551566,0.024856579358356612,13.103402823848954,False
8x128,8,50-200 mm,20.95246579284438,3.0540729190491334,6.860499519234727,False
8x128,8,500-2000 mm,257.18504791829133,604.6387312317165,0.42535324754068715,False
8x128,8,full crossing,771.1727568403362,4850.568818591939,0.15898604590135437,False
8x128,10,0.05-0.2 mm,3.448688090657015e-05,4.4544918864630745e-06,7.7420459584568215,False
8x128,10,0.5-2 mm,0.003519708121402232,0.00031660823651691317,11.11691900414034,False
8x128,10,5-20 mm,0.33289974567196623,0.02965602195104111,11.225367523046339,False
8x128,10,50-200 mm,19.098747206328426,3.419065492167306,5.585955358293518,False
8x128,10,500-2000 mm,220.5279872769097,798.3548846265052,0.2762280177944667,False
8x128,10,full crossing,658.7467904414268,6988.251753883901,0.09426489108313983,False
8x128,12,0.05-0.2 mm,1.2571447882692155e-05,3.5758347394221346e-06,3.515668032444849,False
8x128,12,0.5-2 mm,0.001329975859221122,0.00032625691659404765,4.076467935470541,False
8x128,12,5-20 mm,0.1483391573060544,0.029478029013318974,5.032193883757654,False
8x128,12,50-200 mm,11.840037062128772,3.380805688031785,3.5021347438106467,False
8x128,12,500-2000 mm,215.9064080130051,899.3485212622473,0.2400697870831851,False
8x128,12,full crossing,677.3356264953634,7109.692141087053,0.09526933277195328,False
8x128,14,0.05-0.2 mm,1.5328973645978294e-05,4.424759225685193e-06,3.464363339138422,False
8x128,14,0.5-2 mm,0.001658881991772887,0.0003628221492135708,4.572162960195703,False
8x128,14,5-20 mm,0.1540099689449903,0.026294259264147968,5.857170852307743,False
8x128,14,50-200 mm,11.907869422998374,3.624736813264917,3.285168009832022,False
8x128,14,500-2000 mm,219.8111378176435,783.8363651621005,0.2804298799943859,False
8x128,14,full crossing,673.2022615015154,6142.5891054593085,0.1095958479305083,False
8x128,16,0.05-0.2 mm,3.7122333651495865e-05,2.7480808739710483e-06,13.508457485042326,False
8x128,16,0.5-2 mm,0.004092617473361315,0.00018351701669416798,22.301024434053886,False
8x128,16,5-20 mm,0.3909527790710854,0.020415324144096303,19.149966775528323,False
8x128,16,50-200 mm,21.293525808516733,2.515167605309898,8.466046462892926,False
8x128,16,500-2000 mm,225.92619351345354,444.9193059463994,0.5077913915937634,False
8x128,16,full crossing,631.6157147278361,4585.3576830839065,0.1377462257869139,False
8x128,18,0.05-0.2 mm,3.848472829304228e-05,4.307636913836177e-06,8.934069668088531,False
8x128,18,0.5-2 mm,0.004065471690850586,0.0003048292285257048,13.336882786841302,False
8x128,18,5-20 mm,0.38822695628937254,0.026682977299685717,14.549611609269151,False
8x128,18,50-200 mm,20.993241524934092,3.6117095912331365,5.812549706624232,False
8x128,18,500-2000 mm,225.99123766167395,951.4777644625951,0.23751604725026468,False
8x128,18,full crossing,673.7235043356193,6286.507771985107,0.10716975605088226,False
8x128,20,0.05-0.2 mm,4.013177701267523e-05,3.562028005887896e-06,11.266552914895373,False
8x128,20,0.5-2 mm,0.004280728603589523,0.0002650367338929982,16.15145395399325,False
8x128,20,5-20 mm,0.3836272221988679,0.030398785270335793,12.619820785181995,False
8x128,20,50-200 mm,18.00421181572176,3.318614275571008,5.425219781718656,False
8x128,20,500-2000 mm,234.21239109947223,720.4493949226744,0.32509207829178643,False
8x128,20,full crossing,648.301316707169,7096.638311280622,0.09135329831825402,False
8x256,2,0.05-0.2 mm,1.7250343375962984e-05,3.1056970328791067e-06,5.554419247382678,False
8x256,2,0.5-2 mm,0.0016419438146897392,0.0002720638434539069,6.035141582376115,False
8x256,2,5-20 mm,0.17039312433553278,0.027091744918550376,6.289485038627411,False
8x256,2,50-200 mm,10.02151067381618,3.173106120030411,3.1582652122961883,False
8x256,2,500-2000 mm,282.3072855000692,497.6892960671222,0.5672359999118709,False
8x256,2,full crossing,9676.251562203051,4977.945941388608,1.9438241548086883,False
8x256,4,0.05-0.2 mm,3.709121543238325e-05,3.894257361025666e-06,9.524592751264441,False
8x256,4,0.5-2 mm,0.0038991013866507274,0.0003249258284654388,11.999973671115717,False
8x256,4,5-20 mm,0.3767463836119589,0.03103776658441859,12.138321312110486,False
8x256,4,50-200 mm,20.613423819568766,3.4961486853291035,5.896037518675599,False
8x256,4,500-2000 mm,240.58825641937176,743.1204743372888,0.32375404086925097,False
8x256,4,full crossing,3533.381800101026,5782.396426437288,0.6110583812528486,False
8x256,6,0.05-0.2 mm,2.7309937422614894e-05,2.595431425334027e-06,10.522311302869486,False
8x256,6,0.5-2 mm,0.002816980568809413,0.00022761295781492663,12.376187172524315,False
8x256,6,5-20 mm,0.26676029916927746,0.024111631311996007,11.063552511959612,False
8x256,6,50-200 mm,12.466130606611614,2.603284964076913,4.788615452642897,False
8x256,6,500-2000 mm,261.47536331217225,415.2714958292023,0.6296491956185571,False
8x256,6,full crossing,769.3909289750209,4479.337166844781,0.17176445985578162,False
8x256,8,0.05-0.2 mm,3.045440166715707e-05,4.155431554409006e-06,7.3288180224853585,False
8x256,8,0.5-2 mm,0.003036467802530751,0.0002824745735097167,10.74952610708624,False
8x256,8,5-20 mm,0.2994869796211219,0.030012340815233074,9.978794438756813,False
8x256,8,50-200 mm,16.244918951713316,3.5696276817134276,4.550872079722255,False
8x256,8,500-2000 mm,229.35392214544592,806.4779817250276,0.28438956467833887,False
8x256,8,full crossing,659.5707185961999,6392.222062104964,0.10318332376253567,False
8x256,10,0.05-0.2 mm,2.0873841322099906e-05,2.919222197306226e-06,7.150480474340625,False
8x256,10,0.5-2 mm,0.0021757968262647864,0.0002578653379714524,8.43772506759192,False
8x256,10,5-20 mm,0.21592271464498936,0.025671800575111092,8.410890931208279,False
8x256,10,50-200 mm,12.421696214680367,3.0635663981968264,4.05465219294467,False
8x256,10,500-2000 mm,227.7998371341141,571.7788206450454,0.3984055178488851,False
8x256,10,full crossing,747.2235961727804,5216.233952039431,0.14324963240589175,False
8x256,12,0.05-0.2 mm,2.4978831447697303e-05,4.364892447483726e-06,5.722668255456582,False
8x256,12,0.5-2 mm,0.0027076644855128507,0.0002709620687824099,9.992780530795182,False
8x256,12,5-20 mm,0.2578887250663797,0.028749419659135356,8.970223681869472,False
8x256,12,50-200 mm,17.09510736687747,3.410272961998473,5.01282670254626,False
8x256,12,500-2000 mm,244.44103699215702,769.4660311296673,0.31767618985504614,False
8x256,12,full crossing,645.2837546291903,5286.83372251706,0.12205486090490679,False
8x256,14,0.05-0.2 mm,2.0240491949152783e-05,2.7314399630995467e-06,7.41019104303671,False
8x256,14,0.5-2 mm,0.002238098639417707,0.00023467917120711945,9.536843972584347,False
8x256,14,5-20 mm,0.21168099788448913,0.02192435633396883,9.655061004300409,False
8x256,14,50-200 mm,14.865228966229438,2.472773015853136,6.011562270749206,False
8x256,14,500-2000 mm,248.0265158380206,444.20561292888647,0.5583597068993532,False
8x256,14,full crossing,621.3248033472496,5110.9503544325535,0.1215673720658225,False
8x256,16,0.05-0.2 mm,3.563224026947864e-05,3.6209222287197917e-06,9.840653297344288,False
8x256,16,0.5-2 mm,0.003691078774181733,0.00027951406877946283,13.205341649883112,False
8x256,16,5-20 mm,0.3545749505278195,0.02764908755281681,12.824110374365553,False
8x256,16,50-200 mm,17.598788220851702,2.82580668181609,6.227881168976963,False
8x256,16,500-2000 mm,225.0185152587676,578.8682349227586,0.388721476984815,False
8x256,16,full crossing,669.5517841898821,5959.820498994077,0.11234428692993217,False
8x256,18,0.05-0.2 mm,2.8120314965462967e-05,2.70853561801232e-06,10.382110088734695,False
8x256,18,0.5-2 mm,0.0029231157938625074,0.00017130330576264896,17.063977725640978,False
8x256,18,5-20 mm,0.3110007755537936,0.018528047220911503,16.78540495097538,False
8x256,18,50-200 mm,21.836941693550216,2.315223043183323,9.431895452943248,False
8x256,18,500-2000 mm,229.8119171957751,384.313790937,0.5979798867885223,False
8x256,18,full crossing,592.8953919292042,4112.780590090516,0.14415925647911976,False
8x256,20,0.05-0.2 mm,3.0025688602108858e-05,3.6804905789722397e-06,8.158066963587608,False
8x256,20,0.5-2 mm,0.003168170024991923,0.00025693815963734323,12.330476833272465,False
8x256,20,5-20 mm,0.3011954762257574,0.029575048188235087,10.184107708252949,False
8x256,20,50-200 mm,16.209198519298695,3.4661428203435207,4.6764369962378645,False
8x256,20,500-2000 mm,254.73420460194518,928.8297143901616,0.2742528588991095,False
8x256,20,full crossing,655.7259942973133,6880.501678862238,0.0953020615214419,False
8x32,2,0.05-0.2 mm,2.2955340739372332e-05,3.269025938834602e-06,7.022073598949735,False
8x32,2,0.5-2 mm,0.0023403622719797568,0.0002960520433248348,7.905239381887528,False
8x32,2,5-20 mm,0.23000205277412533,0.03178098996770018,7.237095288972503,False
8x32,2,50-200 mm,7.899141191217041,3.713411811329337,2.127192348318967,False
8x32,2,500-2000 mm,247.1570662916136,942.0476940368801,0.26236152145598024,False
8x32,2,full crossing,9815.246067548542,7704.3399661120875,1.273989220455143,False
8x32,4,0.05-0.2 mm,3.143663462878976e-05,3.7292338106453826e-06,8.42978376390654,False
8x32,4,0.5-2 mm,0.003360870103108482,0.00028972773691293696,11.60009786746245,False
8x32,4,5-20 mm,0.3091635928171854,0.038249588747873986,8.082795212651,False
8x32,4,50-200 mm,16.454611221387694,4.0074799677540796,4.105974665822069,False
8x32,4,500-2000 mm,240.2581589856112,982.0088353809666,0.2446598750737349,False
8x32,4,full crossing,3600.7181366702243,7889.357525453788,0.4564019471868357,False
8x32,6,0.05-0.2 mm,2.5285146421083482e-05,3.521549274410063e-06,7.18012001275186,False
8x32,6,0.5-2 mm,0.0024448462228043866,0.0003133810508870738,7.801512618213096,False
8x32,6,5-20 mm,0.23858794814657358,0.03325270658116608,7.174993336683963,False
8x32,6,50-200 mm,7.998686939487243,3.6925285693598653,2.166181463255108,False
8x32,6,500-2000 mm,218.59794020644773,1023.0980802764407,0.2136627410613288,False
8x32,6,full crossing,878.3898718642967,8870.568899102207,0.09902294676423727,False
8x32,8,0.05-0.2 mm,1.904282953546499e-05,3.081630950418912e-06,6.179464654220304,False
8x32,8,0.5-2 mm,0.001970946840401666,0.0002771868210516004,7.110535893893597,False
8x32,8,5-20 mm,0.21645617665910777,0.03195638364417164,6.77348785986884,False
8x32,8,50-200 mm,9.502178653299609,3.4914001902563996,2.7215953873800394,False
8x32,8,500-2000 mm,232.20641027872801,1011.9179101762938,0.22947158849898563,False
8x32,8,full crossing,767.2247210241992,9455.674857271639,0.08113907601573093,False
8x32,10,0.05-0.2 mm,2.5431120320718037e-05,3.6117242530053772e-06,7.041268529721329,False
8x32,10,0.5-2 mm,0.002665841918769729,0.0003513626012363602,7.5871532980154255,False
8x32,10,5-20 mm,0.25987539940786064,0.03400466524805523,7.642345469721194,False
8x32,10,50-200 mm,11.015402441030275,3.518007388827016,3.1311481823530403,False
8x32,10,500-2000 mm,250.36097723086215,1012.6577010423503,0.2472315936304639,False
8x32,10,full crossing,773.4678325533393,9660.972830480852,0.08006107108727288,False
8x32,12,0.05-0.2 mm,3.1179148152205016e-05,3.682701699148083e-06,8.46637895201169,False
8x32,12,0.5-2 mm,0.003208110342711734,0.0003088305504661548,10.387930656048601,False
8x32,12,5-20 mm,0.31940528276663827,0.03479020660179799,9.18089640635049,False
8x32,12,50-200 mm,15.85284131462572,3.5411042853503716,4.476807243494433,False
8x32,12,500-2000 mm,214.56553681990442,990.160175250054,0.21669780524723514,False
8x32,12,full crossing,843.9580129969765,7639.932447222911,0.11046668525240068,False
8x32,14,0.05-0.2 mm,1.8179548533225898e-05,3.729581976585905e-06,4.874419880661165,False
8x32,14,0.5-2 mm,0.0019795879982187348,0.000333688909393004,5.932435698326622,False
8x32,14,5-20 mm,0.19877401898327207,0.03345892211825685,5.940837492634322,False
8x32,14,50-200 mm,8.55059654657353,3.5954142465257632,2.3781951008387816,False
8x32,14,500-2000 mm,219.72472141736432,1016.1642679235072,0.21622952937162748,False
8x32,14,full crossing,734.1989821418338,10130.51787745255,0.07247398316881087,False
8x32,16,0.05-0.2 mm,3.226881517548463e-05,3.855973318422912e-06,8.368526571828703,False
8x32,16,0.5-2 mm,0.0034927382177585287,0.00033933851639744717,10.292784488005749,False
8x32,16,5-20 mm,0.3123834205496223,0.03327180490941828,9.388833019431287,False
8x32,16,50-200 mm,9.410399837719297,3.596822523208809,2.616309194295208,False
8x32,16,500-2000 mm,248.0212676833098,1020.3877889342223,0.2430656955845814,False
8x32,16,full crossing,724.4931968061792,8751.80974244153,0.0827821008599833,False
8x32,18,0.05-0.2 mm,1.5441433021123885e-05,3.8153018522280036e-06,4.047237576263232,False
8x32,18,0.5-2 mm,0.0015793523679974442,0.0003597213833472779,4.3904878639720035,False
8x32,18,5-20 mm,0.16560629643436187,0.036088452731064535,4.588899880759083,False
8x32,18,50-200 mm,7.431962869475228,3.519932218562616,2.1113937451074305,False
8x32,18,500-2000 mm,221.08988673428343,1015.1158211406823,0.21779769572091334,False
8x32,18,full crossing,750.2729649367534,9486.887899496196,0.07908525671275159,False
8x32,20,0.05-0.2 mm,1.8671926227398217e-05,3.1405846812049276e-06,5.94536626862565,False
