tag,mode,seed,width,depth,leg,node,node_c,is_endpoint,med_um,p95_um,n
w50_physics_s4,physics,4,50,4,A,8,1.0,True,601.2445907405975,57496.428075597774,604
w50_physics_s4,physics,4,50,4,B,0,0.019855071751231912,False,1972.6571436242396,11442.689519383266,564
w50_physics_s4,physics,4,50,4,B,1,0.10166676129318664,False,1921.8837970124696,10395.10183288548,564
w50_physics_s4,physics,4,50,4,B,2,0.2372337950418355,False,2003.8041343298628,12586.430067573814,564
w50_physics_s4,physics,4,50,4,B,3,0.4082826787521751,False,2983.653945643127,25906.184763707897,564
w50_physics_s4,physics,4,50,4,B,4,0.5917173212478248,False,3870.0640361458873,40334.1093696921,564
w50_physics_s4,physics,4,50,4,B,5,0.7627662049581645,False,4523.0961181837465,68817.62561478083,564
w50_physics_s4,physics,4,50,4,B,6,0.8983332387068134,False,4913.327879550039,64039.195962798956,564
w50_physics_s4,physics,4,50,4,B,7,0.9801449282487681,False,5133.408235875813,68136.07150050314,564
w50_physics_s4,physics,4,50,4,B,8,1.0,True,5353.602745638909,69047.29103091807,564
w50_physics_s4,physics,4,50,4,C,0,0.019855071751231912,False,584.264867929119,4246.879843639082,2793
w50_physics_s4,physics,4,50,4,C,1,0.10166676129318664,False,468.1352170938453,3657.666472658736,2793
w50_physics_s4,physics,4,50,4,C,2,0.2372337950418355,False,410.9088529127831,3431.4517960564135,2793
w50_physics_s4,physics,4,50,4,C,3,0.4082826787521751,False,364.63793484148255,4085.4387063598692,2793
w50_physics_s4,physics,4,50,4,C,4,0.5917173212478248,False,374.9472186519367,3459.719060765733,2793
w50_physics_s4,physics,4,50,4,C,5,0.7627662049581645,False,468.49895980282065,4280.745951843986,2793
w50_physics_s4,physics,4,50,4,C,6,0.8983332387068134,False,448.4843812574013,3359.965183767827,2793
w50_physics_s4,physics,4,50,4,C,7,0.9801449282487681,False,468.05519368546913,3824.7953725580387,2793
w50_physics_s4,physics,4,50,4,C,8,1.0,True,496.40350291111446,3930.148539085899,2793
w50_physics_s5,physics,5,50,4,A,0,0.019855071751231912,False,1097.9784973950527,12384.148382774212,604
w50_physics_s5,physics,5,50,4,A,1,0.10166676129318664,False,901.4488987642801,10610.493226891815,604
w50_physics_s5,physics,5,50,4,A,2,0.2372337950418355,False,597.1887224601294,10432.829726481508,604
w50_physics_s5,physics,5,50,4,A,3,0.4082826787521751,False,594.2543221173205,28329.857046107943,604
w50_physics_s5,physics,5,50,4,A,4,0.5917173212478248,False,1103.3652626285702,53164.72005197099,604
w50_physics_s5,physics,5,50,4,A,5,0.7627662049581645,False,1189.4713209754743,64704.598399878,604
w50_physics_s5,physics,5,50,4,A,6,0.8983332387068134,False,766.4430784798035,64004.74387548971,604
w50_physics_s5,physics,5,50,4,A,7,0.9801449282487681,False,759.6458493786783,62522.80343940787,604
w50_physics_s5,physics,5,50,4,A,8,1.0,True,793.9788621826208,61095.01381628799,604
w50_physics_s5,physics,5,50,4,B,0,0.019855071751231912,False,2693.8922214774834,13920.289995722671,564
w50_physics_s5,physics,5,50,4,B,1,0.10166676129318664,False,2301.1610830689197,11395.654747240169,564
w50_physics_s5,physics,5,50,4,B,2,0.2372337950418355,False,2858.36552800185,17705.581219330375,564
w50_physics_s5,physics,5,50,4,B,3,0.4082826787521751,False,3736.8773435750454,31178.600710022874,564
w50_physics_s5,physics,5,50,4,B,4,0.5917173212478248,False,5695.682548848438,49364.58291431316,564
w50_physics_s5,physics,5,50,4,B,5,0.7627662049581645,False,5987.369614949643,91808.13590077571,564
w50_physics_s5,physics,5,50,4,B,6,0.8983332387068134,False,7162.717662024122,83704.16997762937,564
w50_physics_s5,physics,5,50,4,B,7,0.9801449282487681,False,7317.29298341088,85193.86336170898,564
w50_physics_s5,physics,5,50,4,B,8,1.0,True,7741.908848921753,89119.48761636611,564
w50_physics_s5,physics,5,50,4,C,0,0.019855071751231912,False,646.4366209356158,4800.836796647289,2793
w50_physics_s5,physics,5,50,4,C,1,0.10166676129318664,False,472.5805561411107,3792.972811118917,2793
w50_physics_s5,physics,5,50,4,C,2,0.2372337950418355,False,339.0292433311686,4133.0370613202385,2793
w50_physics_s5,physics,5,50,4,C,3,0.4082826787521751,False,484.442530167712,4032.332642811094,2793
w50_physics_s5,physics,5,50,4,C,4,0.5917173212478248,False,472.75813068927164,4048.908564886349,2793
w50_physics_s5,physics,5,50,4,C,5,0.7627662049581645,False,456.0013062905206,4694.967384570571,2793
w50_physics_s5,physics,5,50,4,C,6,0.8983332387068134,False,446.97845161070404,4835.363294739815,2793
w50_physics_s5,physics,5,50,4,C,7,0.9801449282487681,False,514.1971106732512,4860.046799268649,2793
w50_physics_s5,physics,5,50,4,C,8,1.0,True,541.7461427166188,5005.956236083315,2793
w50_physics_s6,physics,6,50,4,A,0,0.019855071751231912,False,690.4010660447079,17631.394946353583,604
w50_physics_s6,physics,6,50,4,A,1,0.10166676129318664,False,635.5325082737493,14036.662216607254,604
w50_physics_s6,physics,6,50,4,A,2,0.2372337950418355,False,650.4156664294712,12223.158401034878,604
w50_physics_s6,physics,6,50,4,A,3,0.4082826787521751,False,790.5113736267165,27205.862910179658,604
w50_physics_s6,physics,6,50,4,A,4,0.5917173212478248,False,816.2000062997657,50739.94050166462,604
w50_physics_s6,physics,6,50,4,A,5,0.7627662049581645,False,811.8814284866937,48345.79391160747,604
w50_physics_s6,physics,6,50,4,A,6,0.8983332387068134,False,548.2306821741753,47718.87581927686,604
w50_physics_s6,physics,6,50,4,A,7,0.9801449282487681,False,578.0037655476331,47792.64218826075,604
w50_physics_s6,physics,6,50,4,A,8,1.0,True,627.5346226108118,48441.496230378856,604
w50_physics_s6,physics,6,50,4,B,0,0.019855071751231912,False,2939.429947960143,15750.120722154592,564
w50_physics_s6,physics,6,50,4,B,1,0.10166676129318664,False,2917.6282548400395,13877.385771775673,564
w50_physics_s6,physics,6,50,4,B,2,0.2372337950418355,False,3282.03308746125,17504.598386386704,564
w50_physics_s6,physics,6,50,4,B,3,0.4082826787521751,False,3617.756186400914,32518.296386756345,564
w50_physics_s6,physics,6,50,4,B,4,0.5917173212478248,False,5064.417114237614,49401.07160085033,564
w50_physics_s6,physics,6,50,4,B,5,0.7627662049581645,False,6273.953037872282,73837.61407600553,564
w50_physics_s6,physics,6,50,4,B,6,0.8983332387068134,False,6287.224818353878,80355.22611162339,564
w50_physics_s6,physics,6,50,4,B,7,0.9801449282487681,False,6659.3899430854435,87705.74059126804,564
w50_physics_s6,physics,6,50,4,B,8,1.0,True,6816.53416159179,89446.54522125502,564
w50_physics_s6,physics,6,50,4,C,0,0.019855071751231912,False,636.192239768917,4911.280833119922,2793
w50_physics_s6,physics,6,50,4,C,1,0.10166676129318664,False,547.4261048263998,4041.3953072604845,2793
w50_physics_s6,physics,6,50,4,C,2,0.2372337950418355,False,468.83625869986645,3987.856593783933,2793
w50_physics_s6,physics,6,50,4,C,3,0.4082826787521751,False,566.6881545212448,4646.594172615216,2793
w50_physics_s6,physics,6,50,4,C,4,0.5917173212478248,False,450.54908742531904,4144.316993723635,2793
w50_physics_s6,physics,6,50,4,C,5,0.7627662049581645,False,451.6211949434705,4077.713361368184,2793
w50_physics_s6,physics,6,50,4,C,6,0.8983332387068134,False,418.3949448073463,4148.357231011053,2793
w50_physics_s6,physics,6,50,4,C,7,0.9801449282487681,False,468.20206265357456,4352.301660761384,2793
w50_physics_s6,physics,6,50,4,C,8,1.0,True,501.9785688670355,4576.8463200619535,2793
w50_physics_s7,physics,7,50,4,A,0,0.019855071751231912,False,852.3400909744621,12627.430962926053,604
w50_physics_s7,physics,7,50,4,A,1,0.10166676129318664,False,771.1604668497687,10948.383325645382,604
w50_physics_s7,physics,7,50,4,A,2,0.2372337950418355,False,795.9341046318268,13364.189502619134,604
w50_physics_s7,physics,7,50,4,A,3,0.4082826787521751,False,783.616421836327,24192.676035064564,604
w50_physics_s7,physics,7,50,4,A,4,0.5917173212478248,False,834.6572607793328,48896.53472014718,604
w50_physics_s7,physics,7,50,4,A,5,0.7627662049581645,False,1175.7223311172756,55238.790230571714,604
w50_physics_s7,physics,7,50,4,A,6,0.8983332387068134,False,900.3983354251047,62528.89825247235,604
w50_physics_s7,physics,7,50,4,A,7,0.9801449282487681,False,1060.9946411768756,64776.06435678038,604
w50_physics_s7,physics,7,50,4,A,8,1.0,True,903.2399409386253,65310.62468251713,604
w50_physics_s7,physics,7,50,4,B,0,0.019855071751231912,False,2166.564412898907,13511.818850422715,564
w50_physics_s7,physics,7,50,4,B,1,0.10166676129318664,False,1798.3265445203144,11442.779035506741,564
w50_physics_s7,physics,7,50,4,B,2,0.2372337950418355,False,2102.806569288681,14048.610154136417,564
w50_physics_s7,physics,7,50,4,B,3,0.4082826787521751,False,2891.055903851083,27958.219823963515,564
w50_physics_s7,physics,7,50,4,B,4,0.5917173212478248,False,4654.524430070296,46715.07131098623,564
w50_physics_s7,physics,7,50,4,B,5,0.7627662049581645,False,6147.697871594573,75545.44086128102,564
w50_physics_s7,physics,7,50,4,B,6,0.8983332387068134,False,6468.5020763146495,79766.4170522483,564
w50_physics_s7,physics,7,50,4,B,7,0.9801449282487681,False,6541.120607223491,80380.09459999402,564
w50_physics_s7,physics,7,50,4,B,8,1.0,True,6835.180182134138,81581.83680270294,564
w50_physics_s7,physics,7,50,4,C,0,0.019855071751231912,False,564.0409876446131,4115.538663954601,2793
w50_physics_s7,physics,7,50,4,C,1,0.10166676129318664,False,436.2246431113555,3564.0311959580495,2793
w50_physics_s7,physics,7,50,4,C,2,0.2372337950418355,False,377.21808497644815,3657.8635048916344,2793
w50_physics_s7,physics,7,50,4,C,3,0.4082826787521751,False,562.7638488958198,3793.9312115982902,2793
w50_physics_s7,physics,7,50,4,C,4,0.5917173212478248,False,475.0886559171761,4681.981063072783,2793
w50_physics_s7,physics,7,50,4,C,5,0.7627662049581645,False,741.2166320419828,6060.173345875566,2793
w50_physics_s7,physics,7,50,4,C,6,0.8983332387068134,False,431.6495029805818,4561.290344932309,2793
w50_physics_s7,physics,7,50,4,C,7,0.9801449282487681,False,495.4319799483118,5234.284492156077,2793
w50_physics_s7,physics,7,50,4,C,8,1.0,True,516.0021462497326,5497.592299593153,2793
w50_physics_s8,physics,8,50,4,A,0,0.019855071751231912,False,1080.4741311707144,11615.674751823815,604
w50_physics_s8,physics,8,50,4,A,1,0.10166676129318664,False,778.3350406551192,10172.110014364931,604
w50_physics_s8,physics,8,50,4,A,2,0.2372337950418355,False,547.2722946061734,9831.612794471543,604
w50_physics_s8,physics,8,50,4,A,3,0.4082826787521751,False,658.8686775071297,25786.270626068377,604
w50_physics_s8,physics,8,50,4,A,4,0.5917173212478248,False,1064.0383821786797,50730.95924645091,604
w50_physics_s8,physics,8,50,4,A,5,0.7627662049581645,False,1014.6570491812556,50941.71666131072,604
w50_physics_s8,physics,8,50,4,A,6,0.8983332387068134,False,828.1697659556401,57949.94453579877,604
w50_physics_s8,physics,8,50,4,A,7,0.9801449282487681,False,916.286418195122,59493.72243829342,604
w50_physics_s8,physics,8,50,4,A,8,1.0,True,781.6231757007376,59260.15474441832,604
w50_physics_s8,physics,8,50,4,B,0,0.019855071751231912,False,2126.205423806798,12354.006339441246,564
w50_physics_s8,physics,8,50,4,B,1,0.10166676129318664,False,1968.3095244916444,11120.411474823723,564
w50_physics_s8,physics,8,50,4,B,2,0.2372337950418355,False,2153.5659197993464,15212.258996668597,564
w50_physics_s8,physics,8,50,4,B,3,0.4082826787521751,False,3570.386952441538,24602.10112670153,564
w50_physics_s8,physics,8,50,4,B,4,0.5917173212478248,False,3540.5206444897603,40323.57502328921,564
w50_physics_s8,physics,8,50,4,B,5,0.7627662049581645,False,5095.514073751133,75744.0068867179,564
w50_physics_s8,physics,8,50,4,B,6,0.8983332387068134,False,6128.080834514776,85076.95495596691,564
w50_physics_s8,physics,8,50,4,B,7,0.9801449282487681,False,6554.377839919312,83940.81147983478,564
w50_physics_s8,physics,8,50,4,B,8,1.0,True,6667.441234681036,85374.59827176711,564
w50_physics_s8,physics,8,50,4,C,0,0.019855071751231912,False,689.8804873183586,4410.072980987989,2793
w50_physics_s8,physics,8,50,4,C,1,0.10166676129318664,False,631.2768373440924,3813.456265142158,2793
w50_physics_s8,physics,8,50,4,C,2,0.2372337950418355,False,470.2704316207811,3608.9227240948517,2793
w50_physics_s8,physics,8,50,4,C,3,0.4082826787521751,False,524.853012702863,3905.548750817553,2793
w50_physics_s8,physics,8,50,4,C,4,0.5917173212478248,False,631.9699742236935,4525.514650595688,2793
w50_physics_s8,physics,8,50,4,C,5,0.7627662049581645,False,570.0478003931551,4831.0453978134665,2793
w50_physics_s8,physics,8,50,4,C,6,0.8983332387068134,False,479.80884299431636,4474.065724096729,2793
w50_physics_s8,physics,8,50,4,C,7,0.9801449282487681,False,587.2294816233772,4746.843200886033,2793
w50_physics_s8,physics,8,50,4,C,8,1.0,True,576.5104774484087,5239.235722192622,2793
w50_physics_s9,physics,9,50,4,A,0,0.019855071751231912,False,840.5973056588327,13390.775037620444,604
w50_physics_s9,physics,9,50,4,A,1,0.10166676129318664,False,643.3021381458855,10146.923559692372,604
w50_physics_s9,physics,9,50,4,A,2,0.2372337950418355,False,711.6858662038105,12024.215167011776,604
w50_physics_s9,physics,9,50,4,A,3,0.4082826787521751,False,671.1843355501275,29051.530994220775,604
w50_physics_s9,physics,9,50,4,A,4,0.5917173212478248,False,712.5135818870635,46149.60321576667,604
w50_physics_s9,physics,9,50,4,A,5,0.7627662049581645,False,1215.120999104061,45156.31424233724,604
w50_physics_s9,physics,9,50,4,A,6,0.8983332387068134,False,644.2472867707891,47582.16379110391,604
w50_physics_s9,physics,9,50,4,A,7,0.9801449282487681,False,747.2343048277303,49404.742636274175,604
w50_physics_s9,physics,9,50,4,A,8,1.0,True,693.9335946527282,48818.109491254385,604
w50_physics_s9,physics,9,50,4,B,0,0.019855071751231912,False,1879.80682226776,11813.83264931033,564
w50_physics_s9,physics,9,50,4,B,1,0.10166676129318664,False,1820.986292054215,10701.50334471018,564
w50_physics_s9,physics,9,50,4,B,2,0.2372337950418355,False,2030.3065884270418,14093.189821169366,564
w50_physics_s9,physics,9,50,4,B,3,0.4082826787521751,False,2909.8317901682976,26025.242742291444,564
w50_physics_s9,physics,9,50,4,B,4,0.5917173212478248,False,3547.352721579983,44174.82029083174,564
w50_physics_s9,physics,9,50,4,B,5,0.7627662049581645,False,5551.639600217513,69757.7336833791,564
w50_physics_s9,physics,9,50,4,B,6,0.8983332387068134,False,5269.891162188003,66631.87777064815,564
w50_physics_s9,physics,9,50,4,B,7,0.9801449282487681,False,5568.74197154491,64968.85695433706,564
w50_physics_s9,physics,9,50,4,B,8,1.0,True,5593.771730858975,65077.87173663426,564
w50_physics_s9,physics,9,50,4,C,0,0.019855071751231912,False,497.7498134003371,4225.940495881878,2793
w50_physics_s9,physics,9,50,4,C,1,0.10166676129318664,False,432.1511046187685,3917.602959259131,2793
w50_physics_s9,physics,9,50,4,C,2,0.2372337950418355,False,421.3631322310505,3375.885037588228,2793
w50_physics_s9,physics,9,50,4,C,3,0.4082826787521751,False,489.19781932890504,3907.9976515469316,2793
w50_physics_s9,physics,9,50,4,C,4,0.5917173212478248,False,490.1475194435534,4492.456228694574,2793
w50_physics_s9,physics,9,50,4,C,5,0.7627662049581645,False,672.6047569362414,5300.55567273062,2793
w50_physics_s9,physics,9,50,4,C,6,0.8983332387068134,False,391.1352374131134,3768.761829568679,2793
w50_physics_s9,physics,9,50,4,C,7,0.9801449282487681,False,488.43929691207677,4523.412088661832,2793
w50_physics_s9,physics,9,50,4,C,8,1.0,True,475.3046575381177,4749.6505502564005,2793
