arm,tag,mode,seed,width,depth,converged,split,leg,band,endpoint_med_um,endpoint_p95_um,stage_med_um,slope_med_mrad,rho_mean,rho_median,straight_med_um,n,ceiling_leg_um,ceiling_band_um,ceiling_band_n,ceiling_own_um,ceiling_own_p95_um
wave1,w100_data_s0,data,0,100,4,True,val,A,1-5GeV,535.9462544673979,22321.783553475856,772.0078189669766,0.2229741608309188,0.08990572199310434,0.004234441239611784,25.804742523524773,350,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
wave1,w100_data_s0,data,0,100,4,True,val,A,5-20GeV,351.2758635822194,3806.815710504693,342.9061374334075,0.08817766662219251,0.05375904425625648,0.011755755057332971,11.007220319043443,184,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
wave1,w100_data_s0,data,0,100,4,True,val,A,20-200GeV,485.44542349605024,2751.907119617801,450.8880759796609,0.07089467651214681,0.12216812455724779,0.0567492100270124,15.481654977695825,98,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
wave1,w100_data_s0,data,0,100,4,True,val,A,all,450.8976573646377,9041.744716625755,514.6321503923893,0.12126728793781377,0.08438472001162657,0.009524625345137764,15.482794052115722,632,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
wave1,w100_data_s0,data,0,100,4,True,val,B,1-5GeV,2514.7631106146946,39757.15251570393,3542.39704501299,1.495619916270452,0.00017890713747578156,3.699268352347472e-06,1181464.7237645744,219,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
wave1,w100_data_s0,data,0,100,4,True,val,B,5-20GeV,783.0977709390368,8201.455390095902,1143.5948386318414,0.4055613633415778,0.0003176281810125313,2.5528755427515988e-06,360379.6349347898,268,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
wave1,w100_data_s0,data,0,100,4,True,val,B,20-200GeV,586.5474342698108,3094.0995033772156,911.633377498486,0.2933874038208283,0.0013207408548898025,1.1685969371634989e-05,104397.23230693299,94,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
wave1,w100_data_s0,data,0,100,4,True,val,B,all,1093.4327009784965,19811.776356427345,1559.7294759883198,0.6072928258725845,0.0004276327985855353,3.6892304220651082e-06,468725.43876780034,581,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
wave1,w100_data_s0,data,0,100,4,True,val,C,1-5GeV,342.9944417726869,3006.783839141008,572.3821985913062,0.17709561657285738,0.0005899334812271983,8.39289055236961e-06,24.01565099967229,1541,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
wave1,w100_data_s0,data,0,100,4,True,val,C,5-20GeV,168.66369825732974,838.4079617120506,263.91269607371726,0.07485691443544912,0.00014172166125956794,1.0206589076628919e-05,3.982292308535307,901,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
wave1,w100_data_s0,data,0,100,4,True,val,C,20-200GeV,104.36801965571307,464.3838237006718,237.4553006411313,0.06244124573184795,0.0001712335924516751,1.7386393456848752e-05,0.6156453043622001,314,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
wave1,w100_data_s0,data,0,100,4,True,val,C,all,230.87962613581902,2124.2384568759576,365.41243724554477,0.1124434693368162,0.0003956988604484069,1.0108403698857043e-05,6.048405576626337,2756,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
wave1,w100_data_s0,data,0,100,4,True,test,A,1-5GeV,519.4854312066198,18988.553065586148,812.6093745433786,0.21694921770001874,0.08238498680672211,0.004431575067604656,31.11023947234115,324,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
wave1,w100_data_s0,data,0,100,4,True,test,A,5-20GeV,340.87436159499475,5803.345777535654,328.2219087407179,0.08717288767706721,0.0578489266192272,0.014729596273592152,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
wave1,w100_data_s0,data,0,100,4,True,test,A,20-200GeV,347.5627385704823,2201.967025366377,361.1451673855332,0.06915553732295826,0.08113494949891605,0.047544100766134675,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
wave1,w100_data_s0,data,0,100,4,True,test,A,all,406.3094961346275,10445.08737291417,498.70525233920637,0.1087091232113771,0.07444187287260577,0.01192087757441131,10.945522383782214,604,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
wave1,w100_data_s0,data,0,100,4,True,test,B,1-5GeV,2267.9278790824355,43490.369936390176,2991.994561812824,1.5602434637091989,0.00018188923827943147,3.0008389335379293e-06,1197127.786821343,191,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
wave1,w100_data_s0,data,0,100,4,True,test,B,5-20GeV,841.3504809329045,6235.014321635159,1143.9732523350515,0.4140913858149131,3.514548138225081e-05,3.0000511905119726e-06,355193.23732396663,278,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
wave1,w100_data_s0,data,0,100,4,True,test,B,20-200GeV,517.6585810146435,2569.5085070337996,772.6812796062177,0.19555372971776647,7.816129421187514e-05,8.623604570304418e-06,104910.80409850382,95,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
wave1,w100_data_s0,data,0,100,4,True,test,B,all,1055.2882376214507,14214.759500395345,1398.3976693720876,0.5873475892091383,9.208619022298809e-05,3.7261891942268418e-06,444074.60985912883,564,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
wave1,w100_data_s0,data,0,100,4,True,test,C,1-5GeV,354.52212245621695,3230.2438741937844,583.2951780017459,0.1907076197135288,0.0020212444488799082,1.0323393370691858e-05,20.65045648123487,1625,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
wave1,w100_data_s0,data,0,100,4,True,test,C,5-20GeV,152.86822752951502,768.808920115908,257.2857544210354,0.07448875729922436,0.00011925821696130794,7.607463291561856e-06,4.010366603324655,857,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
wave1,w100_data_s0,data,0,100,4,True,test,C,20-200GeV,104.2663164384443,453.9383144411815,234.16806319785044,0.06285810623502669,0.0003791036373709311,1.54630676739874e-05,0.7430259263347949,311,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
wave1,w100_data_s0,data,0,100,4,True,test,C,all,235.24245647151432,2192.830028219214,378.95897153464375,0.12049912811731844,0.001254789743139295,1.0232499209485191e-05,6.63368461363234,2793,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
wave1,w100_data_s1,data,1,100,4,True,val,A,1-5GeV,768.6250927221822,25374.173984699548,919.398996572867,0.26953968932656996,0.12961614670934224,0.011550044106298925,25.804742523524773,350,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
wave1,w100_data_s1,data,1,100,4,True,val,A,5-20GeV,234.64150722183263,3652.501839621682,340.45455512951173,0.10470932160908282,0.02897210831569075,0.00739791362809147,11.007220319043443,184,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
wave1,w100_data_s1,data,1,100,4,True,val,A,20-200GeV,169.0768748041836,1525.9112006757634,271.77819391024263,0.07352823512524112,0.03275277829138273,0.008499141560324237,15.481654977695825,98,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
wave1,w100_data_s1,data,1,100,4,True,val,A,all,395.5981220956186,13472.905417659313,625.9777566163207,0.1574099210126488,0.08529476511220316,0.008920568458610285,15.482794052115722,632,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
wave1,w100_data_s1,data,1,100,4,True,val,B,1-5GeV,2738.94918600854,44058.075991311525,3873.6739644321005,1.6069516752693636,0.00012300241317735755,4.4489712976999385e-06,1181464.7237645744,219,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
wave1,w100_data_s1,data,1,100,4,True,val,B,5-20GeV,730.3733706575315,10943.750920931718,1118.9948212122295,0.32756847335323885,0.00021460307035828564,3.3304991306454913e-06,360379.6349347898,268,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
wave1,w100_data_s1,data,1,100,4,True,val,B,20-200GeV,639.5047665494253,4537.871425748776,1013.1816712966372,0.38804940612263,0.0004133038970647975,1.3169289870521536e-05,104397.23230693299,94,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
wave1,w100_data_s1,data,1,100,4,True,val,B,all,1077.7957380750536,27229.1827095587,1719.5752011303398,0.6430767937691539,0.00021222326620645926,4.6746117933040476e-06,468725.43876780034,581,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
wave1,w100_data_s1,data,1,100,4,True,val,C,1-5GeV,415.89186328215266,3601.579002345247,659.1987164911997,0.1800455642102794,0.0021077555383500588,1.1077545887621436e-05,24.01565099967229,1541,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
wave1,w100_data_s1,data,1,100,4,True,val,C,5-20GeV,154.71417870911887,969.568735109462,291.28415645296,0.05926705131378829,0.0001106527529793271,9.725396896312964e-06,3.982292308535307,901,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
wave1,w100_data_s1,data,1,100,4,True,val,C,20-200GeV,99.97290839562734,556.454323371136,201.53651868912448,0.03809969158688302,7.389470706534045e-05,1.0467065572111314e-05,0.6156453043622001,314,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
wave1,w100_data_s1,data,1,100,4,True,val,C,all,266.681712452027,2321.5888826265145,450.12343268811605,0.10170367599316235,0.0012231322035741404,1.0350326600972223e-05,6.048405576626337,2756,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
wave1,w100_data_s1,data,1,100,4,True,test,A,1-5GeV,713.3125104614671,26073.514726610687,1061.2042888372616,0.2677049073025357,0.12757490959066306,0.011770704157221458,31.11023947234115,324,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
wave1,w100_data_s1,data,1,100,4,True,test,A,5-20GeV,251.14466237203104,4225.829803695458,347.2244201827467,0.09039212545617833,0.04531664486734324,0.00970152942712419,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
wave1,w100_data_s1,data,1,100,4,True,test,A,20-200GeV,129.74976517031777,1369.171027771289,253.26540091549222,0.05874118340273241,0.01400270858276594,0.008858206386417372,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
wave1,w100_data_s1,data,1,100,4,True,test,A,all,384.7744183834485,12509.131645216677,622.7385020182529,0.15242191400947208,0.08482779957103238,0.010021552612538268,10.945522383782214,604,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
wave1,w100_data_s1,data,1,100,4,True,test,B,1-5GeV,2801.9914679475733,42731.81171063721,3348.957588738017,1.3393572972579952,0.00020364466127610037,4.089632769933169e-06,1197127.786821343,191,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
wave1,w100_data_s1,data,1,100,4,True,test,B,5-20GeV,733.7193341685406,9687.467445886663,1136.40448826391,0.3597560477152152,4.5646428115725796e-05,3.10641267164561e-06,355193.23732396663,278,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
wave1,w100_data_s1,data,1,100,4,True,test,B,20-200GeV,433.35811079836617,2119.12458772295,747.725439665544,0.28187054961697,0.00018554157647487188,7.392030616974946e-06,104910.80409850382,95,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
wave1,w100_data_s1,data,1,100,4,True,test,B,all,933.283266795712,20127.43778121551,1584.7511741747269,0.48276154525093373,0.0001227168210727301,3.8315166352607845e-06,444074.60985912883,564,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
wave1,w100_data_s1,data,1,100,4,True,test,C,1-5GeV,403.4510805185292,3148.755590602876,664.590278795913,0.2040727340228421,0.002249551288362914,1.1180998867701206e-05,20.65045648123487,1625,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
wave1,w100_data_s1,data,1,100,4,True,test,C,5-20GeV,172.3370646355704,854.7991833146617,294.93295424020505,0.059035402414589315,0.00012618475113282597,1.0201266207395231e-05,4.010366603324655,857,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
wave1,w100_data_s1,data,1,100,4,True,test,C,20-200GeV,106.06977219066016,559.6927411843495,212.87273393269857,0.035172637759789405,9.264763969536095e-05,8.225169447404189e-06,0.7430259263347949,311,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
wave1,w100_data_s1,data,1,100,4,True,test,C,all,261.9172081449044,2352.5024923948536,452.8437711239235,0.10431057506534586,0.0013578498357521749,1.0254832004487907e-05,6.63368461363234,2793,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
wave1,w100_data_s2,data,2,100,4,True,val,A,1-5GeV,501.0293678408222,20799.732378664034,790.3308064103273,0.3070179323468828,0.08451181891078985,0.0036874563610374,25.804742523524773,350,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
wave1,w100_data_s2,data,2,100,4,True,val,A,5-20GeV,201.82194167172014,3139.818372679697,345.9400733968163,0.12175845783314815,0.023911776645917295,0.006403523187497215,11.007220319043443,184,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
wave1,w100_data_s2,data,2,100,4,True,val,A,20-200GeV,237.10693629978925,1828.7467935382915,279.58061485798277,0.12040498826914214,0.03871038047413872,0.008427953698936697,15.481654977695825,98,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
wave1,w100_data_s2,data,2,100,4,True,val,A,all,310.5373621575146,9794.708737217712,551.0190778304968,0.20227292298755084,0.05976664684824497,0.004920433744317579,15.482794052115722,632,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
wave1,w100_data_s2,data,2,100,4,True,val,B,1-5GeV,2491.489769699726,39110.508426474575,3503.1106742669635,1.32513159123121,0.0001782076906602638,3.3732418575396572e-06,1181464.7237645744,219,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
wave1,w100_data_s2,data,2,100,4,True,val,B,5-20GeV,600.7023457399328,10044.495465204307,965.1280343062609,0.3058865359485685,0.00023608606861969878,1.772273722795329e-06,360379.6349347898,268,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
wave1,w100_data_s2,data,2,100,4,True,val,B,20-200GeV,562.7291683526253,3630.8771301385564,926.3133590721343,0.2644258323078984,0.0006163230429527308,1.050317951788662e-05,104397.23230693299,94,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
wave1,w100_data_s2,data,2,100,4,True,val,B,all,968.425870123383,20853.075740081294,1591.6670212934036,0.43784513329237634,0.0002757881526372353,2.9507968984782206e-06,468725.43876780034,581,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
wave1,w100_data_s2,data,2,100,4,True,val,C,1-5GeV,299.26525012292694,2625.882542673139,564.7991199119815,0.23135424393411208,0.000980599723786994,6.104801411991483e-06,24.01565099967229,1541,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
wave1,w100_data_s2,data,2,100,4,True,val,C,5-20GeV,121.82607378298371,773.1363095875281,230.28823722404468,0.09366905204355458,0.00011972776594011166,5.204689552785883e-06,3.982292308535307,901,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
wave1,w100_data_s2,data,2,100,4,True,val,C,20-200GeV,95.06385528480376,383.5330376508007,175.16700724413738,0.05062768040537541,9.488868757349174e-05,2.351359795161194e-05,0.6156453043622001,314,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
wave1,w100_data_s2,data,2,100,4,True,val,C,all,175.3124355278306,2020.6876973948765,370.2049655822716,0.14334570745501082,0.0005982488894651215,6.8532015313177284e-06,6.048405576626337,2756,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
wave1,w100_data_s2,data,2,100,4,True,test,A,1-5GeV,548.6060270005098,22681.140451725896,846.5084090535338,0.33642610482243973,0.0910013435468086,0.004181844985310962,31.11023947234115,324,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
wave1,w100_data_s2,data,2,100,4,True,test,A,5-20GeV,203.93710025439827,4443.580521493914,352.6550807213511,0.11840897849743626,0.03828786804330076,0.004609039234141759,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
wave1,w100_data_s2,data,2,100,4,True,test,A,20-200GeV,173.4240666645378,1262.3419398704755,257.53902338454446,0.07650066354299156,0.021003687227762833,0.010258134646864585,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
wave1,w100_data_s2,data,2,100,4,True,test,A,all,294.5872648497457,10172.572078526764,533.9737479554628,0.21687896959801753,0.06401779183560814,0.005278534985330515,10.945522383782214,604,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
wave1,w100_data_s2,data,2,100,4,True,test,B,1-5GeV,2285.2429753772867,35927.22346170524,3197.516374990755,1.2090456174521647,0.0001119405764595402,2.963401219103293e-06,1197127.786821343,191,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
wave1,w100_data_s2,data,2,100,4,True,test,B,5-20GeV,689.7307365358643,6131.968274257527,1004.2966773081332,0.31304357374449876,2.9941883542735e-05,1.8292549922676838e-06,355193.23732396663,278,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
wave1,w100_data_s2,data,2,100,4,True,test,B,20-200GeV,503.0005537753368,2727.49718870666,750.0375793129876,0.14076924021209566,0.00020681595720781229,8.046026935689833e-06,104910.80409850382,95,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
wave1,w100_data_s2,data,2,100,4,True,test,B,all,868.5317601025347,18394.825563886494,1348.6606368743708,0.3958252796563144,8.75035632329693e-05,2.8234191920386456e-06,444074.60985912883,564,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
wave1,w100_data_s2,data,2,100,4,True,test,C,1-5GeV,306.2708636352749,2807.7016955868653,574.0997491996609,0.24339330719311963,0.0023595822559452297,7.747021483733135e-06,20.65045648123487,1625,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
wave1,w100_data_s2,data,2,100,4,True,test,C,5-20GeV,122.10115342516303,731.3399021358676,216.20691785722101,0.09711632138698079,6.675401797089657e-05,4.671857584752042e-06,4.010366603324655,857,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
wave1,w100_data_s2,data,2,100,4,True,test,C,20-200GeV,89.41699813815495,377.3557892217383,179.2568279868956,0.05000948486367021,0.00013460227956499433,1.5246436870754422e-05,0.7430259263347949,311,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
wave1,w100_data_s2,data,2,100,4,True,test,C,all,178.1698996921932,1869.9057053655586,373.39536783478525,0.14869914000682424,0.001408303139368697,7.406509372913047e-06,6.63368461363234,2793,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
wave1,w100_physics_s0,physics,0,100,4,True,val,A,1-5GeV,568.4809827530171,55060.45824910728,992.9467727330166,0.2771095039553646,0.1165623357506437,0.01441394160420335,25.804742523524773,350,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
wave1,w100_physics_s0,physics,0,100,4,True,val,A,5-20GeV,252.17533085089195,6249.455900562945,367.99852046472563,0.1179814831428986,0.029278102059850545,0.00793295960132732,11.007220319043443,184,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
wave1,w100_physics_s0,physics,0,100,4,True,val,A,20-200GeV,197.74640243417872,3315.2248630199338,314.31850874251444,0.08739005766189362,0.03181642630102421,0.015274602436393819,15.481654977695825,98,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
wave1,w100_physics_s0,physics,0,100,4,True,val,A,all,397.0586698097177,26065.69090766496,594.1543816236228,0.18674000134811553,0.07800949061588319,0.011788849199380304,15.482794052115722,632,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
wave1,w100_physics_s0,physics,0,100,4,True,val,B,1-5GeV,6300.419452544929,74264.05978355359,8018.738121404567,3.4380691126455476,0.00034049839587847145,2.6549096105030576e-05,1181464.7237645744,219,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
wave1,w100_physics_s0,physics,0,100,4,True,val,B,5-20GeV,2283.5118999375013,31436.770553796345,2747.751721684949,0.6663060991297722,0.0005556879918751676,2.4077857731450312e-05,360379.6349347898,268,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
wave1,w100_physics_s0,physics,0,100,4,True,val,B,20-200GeV,1712.07011035888,15746.10479766962,1843.6170636717293,0.6632602767705984,0.010227393499218652,6.452040218249603e-05,104397.23230693299,94,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
wave1,w100_physics_s0,physics,0,100,4,True,val,B,all,3235.179560663312,48595.76447924212,3696.051850016147,1.0433565837629846,0.0020393606186686463,2.7422738166389487e-05,468725.43876780034,581,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
wave1,w100_physics_s0,physics,0,100,4,True,val,C,1-5GeV,410.4590799453938,3531.7157604845306,742.0399490990128,0.2608513034610127,0.0012654042496674917,1.2923675844281799e-05,24.01565099967229,1541,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
wave1,w100_physics_s0,physics,0,100,4,True,val,C,5-20GeV,177.42984174694598,1134.0428595271987,289.8598804897574,0.08915802952290386,0.0001466908724353669,1.5062141958014736e-05,3.982292308535307,901,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
wave1,w100_physics_s0,physics,0,100,4,True,val,C,20-200GeV,157.776698545937,483.69547230884075,234.70102961960148,0.07700403218321084,0.0002996378213685114,6.440200246651652e-05,0.6156453043622001,314,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
wave1,w100_physics_s0,physics,0,100,4,True,val,C,all,260.3988138392417,2553.6287099912724,463.86243500695736,0.14506062855920276,0.0007896381352364235,1.5464183611963365e-05,6.048405576626337,2756,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
wave1,w100_physics_s0,physics,0,100,4,True,test,A,1-5GeV,612.5692057709939,74973.17503778332,1040.1786857685374,0.3174136819277702,0.1135335258550908,0.012896244590862202,31.11023947234115,324,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
wave1,w100_physics_s0,physics,0,100,4,True,test,A,5-20GeV,245.08595324175852,9866.476014752949,358.7547839434689,0.11841644051161643,0.034626099378238885,0.01022656375319317,9.80516663159503,191,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
wave1,w100_physics_s0,physics,0,100,4,True,test,A,20-200GeV,188.15044392596639,2092.7788840774942,294.61538882907587,0.07485603709015591,0.022538619115342644,0.018958896041242856,5.945399012586616,89,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
wave1,w100_physics_s0,physics,0,100,4,True,test,A,all,375.23333908996096,32106.87265589121,558.36223543554,0.16859546483895782,0.0751728219529115,0.012898164876630078,10.945522383782214,604,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
wave1,w100_physics_s0,physics,0,100,4,True,test,B,1-5GeV,6499.947691437683,90808.00301002114,8224.852463154548,2.725315831997616,0.0006455124137004661,1.9577122942499465e-05,1197127.786821343,191,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
wave1,w100_physics_s0,physics,0,100,4,True,test,B,5-20GeV,2466.601178487281,22662.035797974568,2754.897486969725,0.7850413629449382,0.0005151940505921434,2.8045400116887952e-05,355193.23732396663,278,29.06626263219181,18.868742882830247,13,23.771840872143457,312.6197581884921
wave1,w100_physics_s0,physics,0,100,4,True,test,B,20-200GeV,1065.5158733032836,6035.323220085267,1548.6504886644354,0.5361499286841561,0.0016909035686671577,5.170977938071281e-05,104910.80409850382,95,29.06626263219181,8.451150669401386,5,6.659794481365111,77.86268877226932
wave1,w100_physics_s0,physics,0,100,4,True,test,B,all,2876.051665120912,43842.760469137196,3593.101083458464,0.9888610045763815,0.0007573628654340158,2.7256940875937533e-05,444074.60985912883,564,29.06626263219181,29.06626263219181,32,46.362551442712174,10372.636338919856
wave1,w100_physics_s0,physics,0,100,4,True,test,C,1-5GeV,399.47171606643826,3679.996836978929,742.9915966199942,0.25823581941641915,0.0016067547785692834,1.2187130344775114e-05,20.65045648123487,1625,1.9820198815523327e-06,2.8307738375588087e-06,18,6.750537906441423e-06,0.20163025035344614
wave1,w100_physics_s0,physics,0,100,4,True,test,C,5-20GeV,172.5315109431964,1252.5636443000167,283.1916673254966,0.09023218447940483,0.0001583883637515856,1.2015146315842984e-05,4.010366603324655,857,1.9820198815523327e-06,6.594778056978612e-07,10,1.7530226159578888e-06,0.14228742605375028
wave1,w100_physics_s0,physics,0,100,4,True,test,C,20-200GeV,155.64279916707235,528.9577928121289,221.90685142808775,0.07999777620478626,0.0004266775379532057,7.158741051469092e-05,0.7430259263347949,311,1.9820198815523327e-06,1.1178560299640594e-06,4,4.790932095488643e-07,0.009702852425164103
wave1,w100_physics_s0,physics,0,100,4,True,test,C,all,253.2295868861425,2756.831717095509,456.2798065855178,0.15553436224685288,0.0010309387959948591,1.34110671118069e-05,6.63368461363234,2793,1.9820198815523327e-06,1.9820198815523327e-06,32,5.807194725093723e-07,3.303541561407996
wave1,w100_physics_s1,physics,1,100,4,True,val,A,1-5GeV,571.4680757902289,68475.20245989646,1077.5047502886305,0.2851253788880832,0.09673999177105701,0.005444569161019047,25.804742523524773,350,0.0007444257531519227,0.002909424121233517,19,0.0028088209010346255,7173.877347743397
wave1,w100_physics_s1,physics,1,100,4,True,val,A,5-20GeV,135.4433797184319,9244.433426747211,312.986487641721,0.10943633270442009,0.023417007980015413,0.004270587073616659,11.007220319043443,184,0.0007444257531519227,0.020400536357767507,9,0.0005096686157557428,2306.1250752016567
wave1,w100_physics_s1,physics,1,100,4,True,val,A,20-200GeV,260.0931166247659,6575.349510025345,430.1772766477714,0.13386718841107254,0.05472684667247308,0.01125897495916711,15.481654977695825,98,0.0007444257531519227,0.0004550318470283865,4,0.0009147414785637409,436.5695393626081
wave1,w100_physics_s1,physics,1,100,4,True,val,A,all,294.75204113820234,37631.092141894005,594.3633765815562,0.17706826577164803,0.0688780974083784,0.005214774889396241,15.482794052115722,632,0.0007444257531519227,0.0007444257531519227,32,0.0012975941081627695,10095.745280850735
wave1,w100_physics_s1,physics,1,100,4,True,val,B,1-5GeV,7937.750424078558,80520.98420419803,10216.84941507101,3.182739594426165,0.0003419864405954627,2.4471764172439286e-05,1181464.7237645744,219,29.06626263219181,194.32988753253255,14,239.1203764747729,31863.319386796837
