tag,width,depth,q,mode,seed,n_train,n_parameters,converged,restarts,final_loss,wall_s,val_median_um,val_p95_um,val_stage_um,val_slope_mrad,val_rho,val_straight_um,test_median_um,test_p95_um,test_stage_um,test_slope_mrad,test_rho,test_straight_um
w32_d2_q02_data_s2,32,2,2,data,2,4002,1708,True,85,0.002852331448847777,221.5,0.2996731028233057,21784.92581331414,0.22912327550272948,0.020140069032614782,9.106827562155798e-13,11.660928643891566,0.3163248477520142,23449.986628708408,0.23587453804552183,0.021739220280068278,9.791417241650977e-13,12.07131072872647
w32_d2_q02_physics_s0,32,2,2,physics,0,4002,1708,True,54,3.368534175555218e-06,277.0,2.4737998307031717,20971.81729939001,2.168931727351442,0.19127356174182542,1.143795333357103e-10,11.660928643891566,2.9085472603469498,22469.31489973187,2.3259840136233834,0.19216436355137811,1.3928767850152633e-10,12.07131072872647
w32_d2_q02_physics_s1,32,2,2,physics,1,4002,1708,True,47,4.215015717692123e-06,166.2,3.134789431076257,21107.6429332909,2.08484482315896,0.18609759191753894,1.275277741318258e-10,11.660928643891566,3.3646401602855924,22692.757172647314,2.254690256244807,0.19416781650606096,1.5790228797458526e-10,12.07131072872647
w32_d2_q02_physics_s2,32,2,2,physics,2,4002,1708,True,66,2.806736120921897e-06,241.9,2.558995979475398,21571.17100830797,1.5765823864413164,0.17219940217019086,7.66848273737914e-11,11.660928643891566,2.474815667270036,23339.9149313579,1.4729553013221874,0.17788755469521148,7.432009704995817e-11,12.07131072872647
w32_d2_q04_data_s0,32,2,4,data,0,4002,1972,True,27,0.0026280877392486314,65.0,0.403490736644585,24748.64461433036,0.418845070498719,0.02561603449666508,1.4760952435228198e-12,11.660928643891566,0.41123605595316803,26536.82783767518,0.4389019667314642,0.026700050437058337,1.6214918196767515e-12,12.07131072872647
w32_d2_q04_data_s1,32,2,4,data,1,4002,1972,True,44,0.002359465482935828,151.6,0.32090715438926054,24097.377473834345,0.35506236284987835,0.02321209459556217,1.1262641870212649e-12,11.660928643891566,0.3413304592640998,25564.332093710327,0.35986433357493297,0.02339478716259155,1.1589171151897042e-12,12.07131072872647
w32_d2_q04_data_s2,32,2,4,data,2,4002,1972,True,36,0.0025518488789486524,107.7,0.36328525219175845,22214.85031241501,0.4403784827555768,0.02723474968227991,1.5039233738671784e-12,11.660928643891566,0.37416986923233253,23942.668306084593,0.4285508468342414,0.027689333729256915,1.6901679695853546e-12,12.07131072872647
w32_d2_q04_physics_s0,32,2,4,physics,0,4002,1972,True,50,3.0896289446561155e-06,319.0,1.3568361059697054,7277.807195229089,1.2472646652241792,0.1612187650573147,2.322413451436649e-11,11.660928643891566,1.408740277881293,7359.261674984983,1.3097615825046205,0.1727117068320485,3.067266370635227e-11,12.07131072872647
w32_d2_q04_physics_s1,32,2,4,physics,1,4002,1972,True,48,3.2901684686859754e-06,251.9,1.5652864064756855,7981.355098244547,1.450593152135582,0.15897753926963876,3.4039284633770347e-11,11.660928643891566,1.495210787290091,7978.815451999678,1.4439298262516331,0.16679319558625655,3.30412112659927e-11,12.07131072872647
w32_d2_q04_physics_s2,32,2,4,physics,2,4002,1972,True,55,2.870665838324484e-06,310.7,1.630107908670908,7260.859373519594,1.7269003813993322,0.16110331979009695,3.6485852045781084e-11,11.660928643891566,1.6937183872371975,7785.61993115826,1.79194070696731,0.17059748634555907,4.091753143042813e-11,12.07131072872647
w32_d2_q06_data_s0,32,2,6,data,0,4002,2236,True,19,0.0022566581649680075,51.5,0.3395582212988302,23977.341743043642,0.4437166090269784,0.024056211112237665,1.4146018725776027e-12,11.660928643891566,0.3481030884091574,27950.46599597154,0.4469414180334752,0.02458048433073845,1.455534566687936e-12,12.07131072872647
w32_d2_q06_data_s1,32,2,6,data,1,4002,2236,True,22,0.002853923555720046,67.7,0.352458851011761,22941.026412818377,0.42397346290812266,0.025561404038077634,1.274523881613809e-12,11.660928643891566,0.35707729412592926,25072.96685854506,0.4082727433356581,0.026114060724759247,1.268272036656704e-12,12.07131072872647
w32_d2_q06_data_s2,32,2,6,data,2,4002,2236,True,50,0.0024709360099692966,143.8,0.3497957990106215,19896.81856052936,0.39913564150140246,0.02555247973735908,1.2515537094529194e-12,11.660928643891566,0.32573698251781025,20324.161708584634,0.37906211968063985,0.026081443120593018,9.870267898137527e-13,12.07131072872647
w32_d2_q06_physics_s0,32,2,6,physics,0,4002,2236,True,57,3.0457225402263123e-06,332.0,1.7272013387987784,3552.1515947311123,1.5910854744287661,0.14351683096345408,4.185620124722408e-11,11.660928643891566,1.7277099005923446,3620.6186080987427,1.582811684890828,0.15345848381959418,4.8313846220896834e-11,12.07131072872647
w32_d2_q06_physics_s1,32,2,6,physics,1,4002,2236,True,48,3.772655903018273e-06,427.7,1.8262304088096926,4382.436362235785,1.807503088031126,0.1691182503631652,4.4081846619731053e-11,11.660928643891566,1.7787519185699097,4136.026631840008,1.7630767751199983,0.17252104933352524,4.681075821290705e-11,12.07131072872647
w32_d2_q06_physics_s2,32,2,6,physics,2,4002,2236,True,57,2.7217830717369437e-06,394.2,1.3389649046260388,4110.62835924353,1.4068715657060693,0.13401623765790793,2.5323507464890262e-11,11.660928643891566,1.287870188448892,4034.955365890854,1.3959298079235793,0.14317578646447227,2.6000194629724028e-11,12.07131072872647
w32_d2_q08_data_s0,32,2,8,data,0,4002,2500,True,29,0.003175884044933184,95.6,0.37312782693277313,22396.870466998927,0.4481359060193313,0.02387218821024023,1.2921881988175865e-12,11.660928643891566,0.3885758338029177,24980.73402873717,0.45704627308396084,0.02526627173121687,1.5652711358609797e-12,12.07131072872647
w32_d2_q08_data_s1,32,2,8,data,1,4002,2500,True,30,0.002786259162165781,104.8,0.29142084287059333,24784.6920888442,0.4075482634835481,0.021527876742019614,9.897505099351324e-13,11.660928643891566,0.2959700003302146,26679.21681680639,0.4139680014247915,0.02174379413930321,9.115847920450489e-13,12.07131072872647
w32_d2_q08_data_s2,32,2,8,data,2,4002,2500,True,30,0.0023265947809589967,106.7,0.3884611665299076,21947.375183210937,0.4745106279102629,0.025692450167390246,1.363937629475424e-12,11.660928643891566,0.39384159148037057,23947.3929734625,0.4530480709092899,0.025952245840122658,1.5528257108083053e-12,12.07131072872647
w32_d2_q08_physics_s0,32,2,8,physics,0,4002,2500,True,57,3.352082854182004e-06,459.5,1.1732575287197733,4112.90578570687,1.2133344582849759,0.18461658706490566,2.56804428201491e-11,11.660928643891566,1.1531171553968989,3990.8316005635106,1.1923683871160051,0.18671803810371224,3.2363937052583946e-11,12.07131072872647
w32_d2_q08_physics_s1,32,2,8,physics,1,4002,2500,True,64,2.9078815227359457e-06,518.3,0.993223177033542,3723.021716485002,1.1508487915818932,0.1876940477756675,2.041081518432104e-11,11.660928643891566,0.9796795401637581,3843.0826475550402,1.1212041497401515,0.19291121992836419,2.167941127713474e-11,12.07131072872647
w32_d2_q08_physics_s2,32,2,8,physics,2,4002,2500,True,51,3.3037246185677174e-06,423.0,0.8517608142994959,3549.1732967973467,1.0189326046088354,0.16636014098455904,1.546865740534281e-11,11.660928643891566,0.906871011654431,3324.8307579656234,0.9617036660358735,0.17257200229477132,1.871576734433063e-11,12.07131072872647
w32_d2_q10_data_s0,32,2,10,data,0,4002,2764,True,33,0.0028748742601715357,108.6,0.3394504777851637,23892.378341797383,0.4295575170019106,0.03835999788828412,1.3621506270480852e-12,11.660928643891566,0.350556355556364,26980.565691508597,0.4372752119271017,0.039996773602335445,1.3316241681710779e-12,12.07131072872647
w32_d2_q10_data_s1,32,2,10,data,1,4002,2764,True,19,0.004036601373358501,68.9,0.4082325867127423,21896.47971366638,0.4728322667233442,0.021946635392573743,1.3984967904555982e-12,11.660928643891566,0.38694314615383973,23938.44167903088,0.45748596164685296,0.02248160626862339,1.5441373962024138e-12,12.07131072872647
w32_d2_q10_data_s2,32,2,10,data,2,4002,2764,True,38,0.0033905667584167446,127.7,0.3942920840227515,22281.425530663775,0.4642413739048834,0.040926321166315054,1.4477577114687422e-12,11.660928643891566,0.39462532529910277,24070.868101281038,0.45104542893170674,0.04250821616001135,1.6011808028519664e-12,12.07131072872647
w32_d2_q10_physics_s0,32,2,10,physics,0,4002,2764,True,55,3.87438408087235e-06,562.1,1.0560520946540919,4388.175499579704,1.2711706318491167,0.1893894307233926,1.869988823796727e-11,11.660928643891566,1.0978466446687207,4376.453700057638,1.2813683270849197,0.20133150832676167,2.2826380471012652e-11,12.07131072872647
w32_d2_q10_physics_s1,32,2,10,physics,1,4002,2764,True,66,3.0883472464127996e-06,663.9,2.986812031730679,3488.188469088259,3.087523728900976,0.14508587743928408,8.664434302293281e-11,11.660928643891566,3.1058956606102583,3482.6383461528817,3.1241651373363766,0.15253837958898592,9.997888841728935e-11,12.07131072872647
w32_d2_q10_physics_s2,32,2,10,physics,2,4002,2764,True,49,3.6616283302181905e-06,487.1,0.9604476570643783,4076.206307862315,1.1461452374987857,0.1930479372733978,1.6632855757373734e-11,11.660928643891566,0.9516902764730162,3847.407093797674,1.1320720880405588,0.1928969291991947,1.888707373045714e-11,12.07131072872647
w32_d2_q12_data_s0,32,2,12,data,0,4002,3028,True,65,0.0033649973055980206,232.2,0.38084033420915375,21925.876720563563,0.46720432236568854,0.0317610076896865,1.5665162927640503e-12,11.660928643891566,0.3685954213636933,23598.600646411698,0.45347061431755264,0.03610661139581507,1.3882448412105463e-12,12.07131072872647
w32_d2_q12_data_s1,32,2,12,data,1,4002,3028,True,36,0.002603902636034517,129.1,0.3002627329351526,22718.829255370212,0.4185860700545163,0.02591771967405676,9.050483048967658e-13,11.660928643891566,0.3236928235175185,25219.182666385655,0.4269338339533135,0.026621685787622112,1.0298722818601546e-12,12.07131072872647
w32_d2_q12_data_s2,32,2,12,data,2,4002,3028,True,31,0.002586163527340846,116.8,0.396679744039119,21838.480135020458,0.4655569384155456,0.023201849246173856,1.3140367648183171e-12,11.660928643891566,0.39207148736153385,24059.071863729456,0.4494665663501429,0.023572434915769547,1.5826397358757829e-12,12.07131072872647
w32_d2_q12_physics_s0,32,2,12,physics,0,4002,3028,True,58,3.618166145802948e-06,726.6,0.5233262819874795,3839.662809766185,0.8059628153880283,0.19639109786164216,9.907599819017622e-12,11.660928643891566,0.504939428685347,3805.820332843365,0.7449675274244782,0.20044935001007833,9.860171649092792e-12,12.07131072872647
w32_d2_q12_physics_s1,32,2,12,physics,1,4002,3028,True,61,3.7380129642041604e-06,770.1,1.0461515912840724,4317.574051186537,1.2889224467897975,0.20682318259630794,1.8440043876441637e-11,11.660928643891566,1.042529685030047,4034.1298311254204,1.1886443667350477,0.20694301463122441,1.994799114570231e-11,12.07131072872647
w32_d2_q12_physics_s2,32,2,12,physics,2,4002,3028,True,55,2.232015510869185e-06,615.9,0.7859272285628549,3367.236515152289,0.7933428379764962,0.12003684257621758,1.3852445138129312e-11,11.660928643891566,0.7508684368762175,3353.759446091449,0.8013955716359433,0.12452143223679046,1.4999912027300994e-11,12.07131072872647
w32_d2_q14_data_s0,32,2,14,data,0,4002,3292,True,21,0.002093018372574009,81.4,0.36258455494930786,23740.420054854712,0.459387604649919,0.02363015162302161,1.122538377412051e-12,11.660928643891566,0.3602451936757234,25342.46571149504,0.44322350853787107,0.024417000278179057,1.1675692188615698e-12,12.07131072872647
w32_d2_q14_data_s1,32,2,14,data,1,4002,3292,True,64,0.0021692875658387276,247.8,0.41690385032566724,22311.80391369582,0.4725033580044169,0.03526244927869529,1.5998251753843487e-12,11.660928643891566,0.39168742183193217,24919.162672168142,0.4606144358323405,0.037373434545753384,1.6179300044420784e-12,12.07131072872647
w32_d2_q14_data_s2,32,2,14,data,2,4002,3292,True,45,0.00223244315720092,181.7,0.4165831012858945,22551.16980283897,0.48634766115185357,0.03442256952154027,1.6464976809620614e-12,11.660928643891566,0.396882839254431,25435.576968250018,0.4673058519735207,0.03622136179740054,1.729615203228717e-12,12.07131072872647
w32_d2_q14_physics_s0,32,2,14,physics,0,4002,3292,True,55,3.3263088185028176e-06,728.7,1.0663306406968331,3579.689379463388,1.2321698348483068,0.19381452111088757,2.2053784588518434e-11,11.660928643891566,1.0495918171748997,3870.9703354348085,1.1773465420361617,0.19825090451092933,2.3694663606103538e-11,12.07131072872647
w32_d2_q14_physics_s1,32,2,14,physics,1,4002,3292,True,53,4.45638599800543e-06,718.2,0.8896464372298851,3977.070498762841,1.0911520596295077,0.21564597217890724,1.6060432415723325e-11,11.660928643891566,0.8193056127083764,4100.163565770192,0.9474952917116752,0.21771670646963426,1.700210069883626e-11,12.07131072872647
w32_d2_q14_physics_s2,32,2,14,physics,2,4002,3292,True,55,3.1067284958127874e-06,753.9,1.1733005586052059,3634.803329102908,1.2249460579027982,0.18200289385167465,2.1169655782654635e-11,11.660928643891566,1.0605752022030401,3558.52687774809,1.122242227054926,0.1846468161147384,2.184832231236218e-11,12.07131072872647
w32_d2_q16_data_s0,32,2,16,data,0,4002,3556,True,36,0.0031922291868389267,137.6,0.38644062816928226,22394.59881822037,0.45757890688946645,0.024017072090057757,1.3490481054295205e-12,11.660928643891566,0.38100927840645227,24486.01769134649,0.4472947715790099,0.024063877756858032,1.4351087332067832e-12,12.07131072872647
w32_d2_q16_data_s1,32,2,16,data,1,4002,3556,True,69,0.0021783495858767603,316.1,0.3294493294490053,25774.23234877972,0.4121542384041277,0.020185282330907606,1.1472432899787305e-12,11.660928643891566,0.33497600577447884,28203.278614362098,0.4166267849186056,0.022992372046233556,1.2512016776474466e-12,12.07131072872647
w32_d2_q16_data_s2,32,2,16,data,2,4002,3556,True,37,0.0027040519917608777,143.0,0.40310765905715584,21103.14695478089,0.4731170997409606,0.02633613779901879,1.6531734047912917e-12,11.660928643891566,0.41127045872713097,22952.290720017703,0.4813759668138573,0.027924345216558816,1.9528955363267398e-12,12.07131072872647
w32_d2_q16_physics_s0,32,2,16,physics,0,4002,3556,True,61,3.4866102978283836e-06,909.7,0.637797936533957,4032.0287667499533,0.8113684036317181,0.19856317704258514,1.244010439368695e-11,11.660928643891566,0.6727573725058278,3907.597114043437,0.8353702702166288,0.19640735665771292,1.3368458700247925e-11,12.07131072872647
w32_d2_q16_physics_s1,32,2,16,physics,1,4002,3556,True,59,3.955776452900594e-06,820.3,0.7846889656661915,4244.47740495687,0.9999625401775347,0.19313730931294973,1.5170335898291724e-11,11.660928643891566,0.7354078934014296,4132.558555058693,0.9422556605471755,0.20112758108879747,1.4924103312492087e-11,12.07131072872647
w32_d2_q16_physics_s2,32,2,16,physics,2,4002,3556,True,50,3.818305606251094e-06,689.0,1.090364504255703,4183.2401808901,1.2382007804356832,0.2077005454919345,2.121028027041049e-11,11.660928643891566,1.0792766965419531,4198.167135528467,1.2136629326988668,0.21500227747682163,2.167832814473326e-11,12.07131072872647
w32_d2_q18_data_s0,32,2,18,data,0,4002,3820,True,71,0.0021871854392813412,322.3,0.2601984417154313,25670.337304267883,0.3839684844990643,0.03230217896645765,8.763157807223766e-13,11.660928643891566,0.26359621829641355,28188.32058888747,0.37356462479820607,0.03455591101057462,8.258492587580061e-13,12.07131072872647
w32_d2_q18_data_s1,32,2,18,data,1,4002,3820,True,24,0.0023673828767634864,110.9,0.3856937391901738,22624.89907980111,0.4588657436528365,0.026036304005695732,1.3409709914337958e-12,11.660928643891566,0.38947770727304487,24845.88695084654,0.46068758030770596,0.026879960220840826,1.5335793245152435e-12,12.07131072872647
w32_d2_q18_data_s2,32,2,18,data,2,4002,3820,True,31,0.002634942963607414,153.8,0.3907508283083061,22953.48436054514,0.461805166423801,0.02537029315367867,1.4618681995062746e-12,11.660928643891566,0.37479677430951597,24935.397040609078,0.4533496428109629,0.026167022475896695,1.4581474522505883e-12,12.07131072872647
w32_d2_q18_physics_s0,32,2,18,physics,0,4002,3820,True,55,3.12159999593951e-06,891.8,1.3584914456572506,3783.8199754453804,1.4718296626341498,0.20196957423893047,2.5077286425555483e-11,11.660928643891566,1.274486261047869,3686.3097078793053,1.4626003153921374,0.2109818361998271,2.221331583194107e-11,12.07131072872647
w32_d2_q18_physics_s1,32,2,18,physics,1,4002,3820,True,56,4.0547094605593114e-06,909.7,0.6733800806735246,4314.821145547157,1.076926244465426,0.18066226892484924,1.1728580168836616e-11,11.660928643891566,0.6236931365464216,4017.5038923851553,1.0031571618256407,0.18156087584463715,1.2480029935772957e-11,12.07131072872647
w32_d2_q18_physics_s2,32,2,18,physics,2,4002,3820,True,51,3.991287438748639e-06,833.2,1.043679360037686,3861.2483410651607,1.1968331258174203,0.2105440022199638,2.1506645095730647e-11,11.660928643891566,1.1155675102116902,4016.8709534374725,1.2285633189890177,0.2141337617484623,2.292117511769592e-11,12.07131072872647
w32_d2_q20_data_s0,32,2,20,data,0,4002,4084,True,14,0.00260577361809427,39.1,0.3865693130080672,22915.668340941735,0.464680398958528,0.023101977367129267,1.375666897494219e-12,11.660928643891566,0.39647334027748116,24123.530758234792,0.4775055710268816,0.023600232620685224,1.5225970677410805e-12,12.07131072872647
w32_d2_q20_data_s1,32,2,20,data,1,4002,4084,True,23,0.002738647901501249,98.1,0.4125600348459102,21558.167097415106,0.4862654107000708,0.022975931912503494,1.383158719537365e-12,11.660928643891566,0.4183979973362284,23623.64288491643,0.4754253079681803,0.02418861080559151,1.636911792507557e-12,12.07131072872647
w32_d2_q20_data_s2,32,2,20,data,2,4002,4084,True,33,0.0022904357930254556,139.7,0.4030004850541502,21789.530717674097,0.49489695878435214,0.025376218832001696,1.5698096840931536e-12,11.660928643891566,0.41181034549708784,24645.55393371331,0.4894556010412998,0.027196903000750727,1.837706409271972e-12,12.07131072872647
w32_d2_q20_physics_s0,32,2,20,physics,0,4002,4084,True,49,4.2419146180876225e-06,814.4,1.1450706354452223,4295.492043854082,1.2394421044064075,0.20315370611929257,1.995251278079122e-11,11.660928643891566,1.0663366601022517,4136.496964796424,1.2064409107779284,0.2068300131191081,1.9042706247983388e-11,12.07131072872647
w32_d2_q20_physics_s1,32,2,20,physics,1,4002,4084,True,44,4.2886284272895665e-06,722.9,0.8664825182478353,4419.130228670855,1.0385822704854775,0.20586157834878716,1.598440322152962e-11,11.660928643891566,0.8951181146699128,4258.199072845567,1.0134568625339568,0.2113029653473741,1.689785402480395e-11,12.07131072872647
w32_d2_q20_physics_s2,32,2,20,physics,2,4002,4084,True,40,4.100798438682639e-06,656.5,0.9788604473754958,4426.451703185583,1.4560341348683892,0.19848150079729548,1.9700093344748138e-11,11.660928643891566,0.9352038446870381,4404.219248754841,1.3568293519483632,0.20212226485418275,1.9121502192717326e-11,12.07131072872647
w32_d4_q02_data_s0,32,4,2,data,0,4002,3820,True,125,0.0005270374043586239,476.0,0.22409520141053463,11338.571134954225,0.15161737867153136,0.013550918493798574,4.574937877915325e-13,11.660928643891566,0.21108139781134128,12438.616810793032,0.14931763596059966,0.014164285727417958,3.5838814016011146e-13,12.07131072872647
w32_d4_q02_data_s1,32,4,2,data,1,4002,3820,True,82,0.0011738458293007205,298.0,0.28932611067489233,16245.285771933044,0.23750843731917826,0.017084705559652913,8.464753352500221e-13,11.660928643891566,0.29234745252892935,17072.35802115455,0.22607877818359157,0.0174054859675421,9.290532303948132e-13,12.07131072872647
w32_d4_q02_data_s2,32,4,2,data,2,4002,3820,True,25,0.0028159640079998376,84.1,0.3799032424396387,20733.521792980762,0.2271706471788093,0.02419876769996221,1.3527559611095666e-12,11.660928643891566,0.39544880249664516,22751.257788421575,0.23322734469388706,0.024891103554317007,1.4642606418412483e-12,12.07131072872647
w32_d4_q02_physics_s0,32,4,2,physics,0,4002,3820,True,36,1.2432912371757239e-06,217.3,2.2916019356529205,20080.481069189304,1.5428011576261724,0.13041782810600464,5.330600594605564e-11,11.660928643891566,2.4523950165260544,21880.672041127273,1.6422907642379414,0.1388899372305229,5.702531516186518e-11,12.07131072872647
w32_d4_q02_physics_s1,32,4,2,physics,1,4002,3820,True,38,8.995521753913687e-07,234.0,1.2205057379048867,20768.106093530096,0.8509056964669526,0.10993751507634014,1.9364723970421932e-11,11.660928643891566,1.2701337852618622,22699.005032346544,0.8157570652542745,0.11456599751340657,2.1343033336327023e-11,12.07131072872647
w32_d4_q02_physics_s2,32,4,2,physics,2,4002,3820,True,40,1.2085661850634224e-06,247.7,1.3816642161756931,21504.07745119721,0.9235195863777079,0.1149260998893481,2.8855692241532993e-11,11.660928643891566,1.44553124914637,22642.243137025594,1.0053000252483457,0.12430184030721558,2.910965878111071e-11,12.07131072872647
w32_d4_q04_data_s0,32,4,4,data,0,4002,4084,True,67,0.001092633901464815,283.7,0.3041011182602915,16228.35366888263,0.32336755410256046,0.017699008567850782,9.917553768114278e-13,11.660928643891566,0.2994748073916753,16616.280685564623,0.302996369811126,0.018304202334111508,8.814090605436188e-13,12.07131072872647
w32_d4_q04_data_s1,32,4,4,data,1,4002,4084,True,120,0.0005870985518200149,539.6,0.20287959290499202,15060.796803336927,0.2047261432949199,0.013676262052553928,5.12949705921314e-13,11.660928643891566,0.21398986772425133,15521.268698196314,0.20455235637939495,0.015210093669098396,4.526248823442937e-13,12.07131072872647
w32_d4_q04_data_s2,32,4,4,data,2,4002,4084,True,141,0.0007489395604832544,553.5,0.23722259490455144,14640.918622310615,0.2620053878672479,0.015576241885561712,6.248176266423461e-13,11.660928643891566,0.23863945857693913,14909.710570117377,0.2590396736401601,0.01544794896698315,5.598136552242848e-13,12.07131072872647
w32_d4_q04_physics_s0,32,4,4,physics,0,4002,4084,True,41,1.0068284998645985e-06,303.6,0.5503186546889083,6825.838892488314,0.5989464084521501,0.11785149577061942,8.042234032722502e-12,11.660928643891566,0.5391912093593021,7278.658404726395,0.6310961620181743,0.11782213757052101,8.592938552888354e-12,12.07131072872647
w32_d4_q04_physics_s1,32,4,4,physics,1,4002,4084,True,39,1.0408972739620353e-06,258.0,1.4020004159505106,6836.4919617015275,1.3157066400859563,0.10817214734259832,2.420210957075251e-11,11.660928643891566,1.4968452018031542,6966.709426418254,1.4514017535347534,0.1153399775122195,2.742097448562568e-11,12.07131072872647
w32_d4_q04_physics_s2,32,4,4,physics,2,4002,4084,True,38,1.1030227092745803e-06,257.6,1.3678080620551647,7020.716984735217,1.439779114221551,0.12236609436068122,2.7065600294535167e-11,11.660928643891566,1.377828135566972,7157.091092352295,1.3570050430899983,0.12724462024784472,3.4372737742067375e-11,12.07131072872647
w32_d4_q06_data_s0,32,4,6,data,0,4002,4348,True,111,0.0008592929228600352,515.4,0.30398790777041995,18281.874892393305,0.3166848674922562,0.01836629729519727,8.933262697623129e-13,11.660928643891566,0.3024911546987141,18599.594337219118,0.3034243706965256,0.020334047515852688,9.67421090272372e-13,12.07131072872647
w32_d4_q06_data_s1,32,4,6,data,1,4002,4348,True,121,0.0008351091432095807,494.6,0.34815755281281113,17243.41468812182,0.35526893103821067,0.021417089854246577,1.1039368972489585e-12,11.660928643891566,0.31001676825326285,17310.565295002056,0.3327337445284684,0.02073159659634477,8.949106302177511e-13,12.07131072872647
w32_d4_q06_data_s2,32,4,6,data,2,4002,4348,True,114,0.0009062106514776981,521.2,0.2676571934898675,15603.221261693769,0.2892069956939025,0.01724657992193193,7.323171239269673e-13,11.660928643891566,0.2661184143946116,16303.907384513017,0.28214904358492277,0.01781103060414721,8.103711451316362e-13,12.07131072872647
w32_d4_q06_physics_s0,32,4,6,physics,0,4002,4348,True,39,1.0816179552035121e-06,339.8,2.243891083764993,2557.481906042813,2.198398844143412,0.09003670267766772,5.576966033349945e-11,11.660928643891566,2.3618559344527057,2524.3748745629914,2.2551792194818177,0.09253546175955543,6.049996719093855e-11,12.07131072872647
w32_d4_q06_physics_s1,32,4,6,physics,1,4002,4348,True,41,8.483395721618967e-07,350.8,0.7362664842958111,2236.1971949458143,0.8477813720020322,0.10221386712589484,1.035865742889941e-11,11.660928643891566,0.7933820909897804,2177.782004218191,0.8998105857997984,0.10188061857142883,1.280840079605523e-11,12.07131072872647
w32_d4_q06_physics_s2,32,4,6,physics,2,4002,4348,True,39,1.2675470378620925e-06,425.3,0.9945619227238467,2544.024745841714,1.021403997789605,0.11129356017398895,1.799415170803722e-11,11.660928643891566,0.9272800559294581,2481.1722235334073,1.016769428332509,0.10944890772168064,1.8354255413004133e-11,12.07131072872647
w32_d4_q08_data_s0,32,4,8,data,0,4002,4612,True,16,0.0022538969296742213,65.5,0.38774680888309376,22187.748050376365,0.45082877685942435,0.02602772876906037,1.2647419290468014e-12,11.660928643891566,0.38231119244258593,23973.388311330807,0.42824780258143846,0.026312667944390026,1.4014745304840858e-12,12.07131072872647
w32_d4_q08_data_s1,32,4,8,data,1,4002,4612,True,148,0.0007081299816893459,689.6,0.29743730399900414,17433.05706236658,0.3300313937586452,0.018241211506797757,9.639412803894233e-13,11.660928643891566,0.27630904264697165,18044.301107554347,0.31155451299724746,0.018594613659200093,7.431282432565497e-13,12.07131072872647
w32_d4_q08_data_s2,32,4,8,data,2,4002,4612,True,48,0.002031947407523586,230.2,0.33262513898080215,23169.020878148065,0.40532862901265787,0.01867591339551472,1.0917048409349752e-12,11.660928643891566,0.3464838355391464,23465.328525828387,0.3896869493873467,0.02041238623608525,1.1506895476416507e-12,12.07131072872647
w32_d4_q08_physics_s0,32,4,8,physics,0,4002,4612,True,39,1.061151095941303e-06,462.1,0.6185757497405575,2334.4757810233027,0.8005852633203858,0.09534291810242568,8.901508597767612e-12,11.660928643891566,0.6140600054429513,2354.8734415138138,0.7605890497437429,0.09750793770222504,8.997325228163123e-12,12.07131072872647
w32_d4_q08_physics_s1,32,4,8,physics,1,4002,4612,True,38,9.575932694229892e-07,427.1,1.1596219472949088,2001.0846600937837,1.3423694137344455,0.08787863321665923,1.8324274982570345e-11,11.660928643891566,1.1997075816196912,1983.5077342569632,1.3331847716244738,0.09724099820686283,2.1105715885397413e-11,12.07131072872647
w32_d4_q08_physics_s2,32,4,8,physics,2,4002,4612,True,31,1.6523222065682966e-06,275.2,0.9022074693945115,2493.5096679791827,1.1726801930365127,0.120449631428661,1.5420578844626153e-11,11.660928643891566,0.9190964882463959,2657.160188831124,1.1540166240990857,0.12344907243635322,1.7914599447961087e-11,12.07131072872647
w32_d4_q10_data_s0,32,4,10,data,0,4002,4876,True,144,0.0013950923714500139,911.7,0.2672540691399661,22373.114388714726,0.3158754758558757,0.018251510166648888,8.037514599938432e-13,11.660928643891566,0.27065973517892417,23908.544878628585,0.3184964826346004,0.0192690220374922,7.486417299023495e-13,12.07131072872647
w32_d4_q10_data_s1,32,4,10,data,1,4002,4876,True,165,0.0007477328635558965,1091.3,0.24558163890731066,14050.429326111345,0.3439203738366814,0.015045579955489871,6.812108263665228e-13,11.660928643891566,0.23953308030399967,13858.408158939987,0.31070145637102087,0.015551082698527646,6.215611075339008e-13,12.07131072872647
w32_d4_q10_data_s2,32,4,10,data,2,4002,4876,True,189,0.0008289162787759925,886.2,0.2802905652679044,15923.21219407427,0.33107511630703357,0.01829666691617951,1.028341476951409e-12,11.660928643891566,0.284437518828895,17614.57785215949,0.3277623495072657,0.019810103471880683,9.891051969377827e-13,12.07131072872647
w32_d4_q10_physics_s0,32,4,10,physics,0,4002,4876,True,38,1.3656834779576017e-06,482.6,1.6407531037998524,2677.088397980359,1.8349417486653863,0.11699148292805908,3.432884397926432e-11,11.660928643891566,1.6616419181438857,2531.6906635934943,1.8368065250058407,0.1239676888658281,3.8897692575233575e-11,12.07131072872647
w32_d4_q10_physics_s1,32,4,10,physics,1,4002,4876,True,40,8.859328204762701e-07,502.2,1.12356807670011,2252.8971691472093,1.3842892831519293,0.09410706884385028,1.5192699481776784e-11,11.660928643891566,1.0951621602899309,2175.8424317996737,1.3940582162206283,0.09854206798778561,1.7494195827899178e-11,12.07131072872647
