width,depth,q,mode,seed,split,stratum,direction,converged,median,p95,slope,rho,straight_line,n,tag
32,4,14,physics,1,test,0.5-2 mm,backward,True,0.001479727629316585,0.020806675244955386,0.025488927303710107,6.629416686272907e-15,0.013845175832472023,1000,w32_d4_q14_physics_s1
32,4,14,physics,1,test,5-20 mm,all,True,0.1487024662996106,1.8645201339737123,0.19998990213508216,1.0188724628350922e-12,1.4150646893398289,2000,w32_d4_q14_physics_s1
32,4,14,physics,1,test,5-20 mm,forward,True,0.14398566421247594,1.9949038948169528,0.18981401907652504,9.623201920335619e-13,1.4635983336042102,994,w32_d4_q14_physics_s1
32,4,14,physics,1,test,5-20 mm,backward,True,0.1555319383328424,1.7963552197919341,0.215886765463167,1.0826488708059005e-12,1.3915581564276636,1006,w32_d4_q14_physics_s1
32,4,14,physics,1,test,50-200 mm,all,True,14.805683911738754,130.73956700414675,0.20177298319680287,2.1576535233866034e-09,141.05070694597543,2000,w32_d4_q14_physics_s1
32,4,14,physics,1,test,50-200 mm,forward,True,12.061334951454228,101.94974941407081,0.22417811064795456,1.572683260247904e-09,143.455285236044,968,w32_d4_q14_physics_s1
32,4,14,physics,1,test,50-200 mm,backward,True,16.48036682671261,164.77394248879588,0.18575172463178302,2.833384078445754e-09,140.25341367157296,1032,w32_d4_q14_physics_s1
32,4,14,physics,1,test,500-2000 mm,all,True,398.9103230116058,3852.8259341849534,0.48196803459206805,2.2238723705305073e-06,15985.931709538963,2000,w32_d4_q14_physics_s1
32,4,14,physics,1,test,500-2000 mm,forward,True,381.12297555529295,3383.063536378264,0.47311773974899674,2.023852318210538e-06,16359.267616175515,988,w32_d4_q14_physics_s1
32,4,14,physics,1,test,500-2000 mm,backward,True,420.8538737217999,4173.398456253542,0.4888586276804788,2.616205765792504e-06,15658.961022059259,1012,w32_d4_q14_physics_s1
32,4,14,physics,1,test,full crossing,all,True,1044.2804425962606,9281.230853445879,0.2841644537457111,1.8608732418663298e-05,456075.1746171858,2000,w32_d4_q14_physics_s1
32,4,14,physics,1,test,full crossing,forward,True,1166.7895318576598,9203.359778808817,0.33040957148608396,4.037924145827708e-06,461912.954381598,1001,w32_d4_q14_physics_s1
32,4,14,physics,1,test,full crossing,backward,True,944.9992103301845,9297.262456595448,0.23011058794130562,6.150778319269386e-05,449115.8207340198,999,w32_d4_q14_physics_s1
32,4,14,physics,2,val,all,all,True,0.7564150012058235,2459.6704519613745,0.1093485404890758,1.105135777184005e-11,11.660928643891566,12000,w32_d4_q14_physics_s2
32,4,14,physics,2,val,all,forward,True,0.5948064430043587,2358.813361342547,0.11048485671770816,7.935662743532783e-12,9.735130103429412,5984,w32_d4_q14_physics_s2
32,4,14,physics,2,val,all,backward,True,1.1589187892657726,2567.226990879293,0.10863250991301199,2.297076001316766e-11,16.376053191527795,6016,w32_d4_q14_physics_s2
32,4,14,physics,2,val,0.05-0.2 mm,all,True,7.942050767040243e-06,8.197380338970105e-05,0.0022999441535442866,5.972055790095207e-17,0.00013977896173855697,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,val,0.05-0.2 mm,forward,True,7.625061471117078e-06,8.301686307277122e-05,0.0023211189977556668,5.3657089291004383e-17,0.00013516631724996842,983,w32_d4_q14_physics_s2
32,4,14,physics,2,val,0.05-0.2 mm,backward,True,8.499512205162318e-06,8.065321708272673e-05,0.002283136091768556,6.379383037665851e-17,0.0001464744912027527,1017,w32_d4_q14_physics_s2
32,4,14,physics,2,val,0.5-2 mm,all,True,0.0007634564664904531,0.008143728287279828,0.021470803460349464,6.196603381330339e-15,0.013709354546698194,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,val,0.5-2 mm,forward,True,0.0007790190963419263,0.00855650372955095,0.020479766588467948,5.614857007523288e-15,0.013378662334417868,1014,w32_d4_q14_physics_s2
32,4,14,physics,2,val,0.5-2 mm,backward,True,0.0007471135461400991,0.007217357602229413,0.02222043475613722,6.881857905165289e-15,0.01395275811333363,986,w32_d4_q14_physics_s2
32,4,14,physics,2,val,5-20 mm,all,True,0.07941848838299848,0.8093495324601462,0.15805380759182674,5.617112398132268e-13,1.3815279362461297,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,val,5-20 mm,forward,True,0.07287184145354786,0.8520012545858432,0.1490682204015291,5.194135972860755e-13,1.3562850019077644,1030,w32_d4_q14_physics_s2
32,4,14,physics,2,val,5-20 mm,backward,True,0.08459363090551619,0.7873787270511909,0.16640768237341508,6.233977740591033e-13,1.4107756143744155,970,w32_d4_q14_physics_s2
32,4,14,physics,2,val,50-200 mm,all,True,6.80412282395082,62.06123543600482,0.1594309409238548,5.793000311252431e-10,129.96536147640825,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,val,50-200 mm,forward,True,5.766835788847402,63.051695743047176,0.16643482897451406,4.691748362340908e-10,124.33531501326911,989,w32_d4_q14_physics_s2
32,4,14,physics,2,val,50-200 mm,backward,True,7.748555656178269,61.37275390727126,0.15287387996151813,7.862637016909052e-10,134.8384062812329,1011,w32_d4_q14_physics_s2
32,4,14,physics,2,val,500-2000 mm,all,True,247.74300912627734,3349.3434201642226,0.3322805686249396,8.311202771015157e-07,15408.515420144415,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,val,500-2000 mm,forward,True,232.0291712445055,3070.668861394964,0.3333853038554255,7.096732740577394e-07,16137.757478396765,975,w32_d4_q14_physics_s2
32,4,14,physics,2,val,500-2000 mm,backward,True,263.6620049160001,3399.5515416753265,0.3307556402122047,1.0175397551942085e-06,14492.363104850454,1025,w32_d4_q14_physics_s2
32,4,14,physics,2,val,full crossing,all,True,873.745871932428,12533.098372117029,0.2502256897990891,1.1723761301407253e-05,418003.17999508075,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,val,full crossing,forward,True,891.1355446961124,10672.848136109786,0.23217435445527407,3.172085495767968e-06,422725.11157961754,993,w32_d4_q14_physics_s2
32,4,14,physics,2,val,full crossing,backward,True,846.6975158408783,13449.881478513185,0.27063778821904627,4.9704010204236216e-05,412962.7382011377,1007,w32_d4_q14_physics_s2
32,4,14,physics,2,test,all,all,True,0.8157182736461266,2336.4644573532582,0.1122459481569145,1.4086771442699222e-11,12.07131072872647,12000,w32_d4_q14_physics_s2
32,4,14,physics,2,test,all,forward,True,0.6693275746059157,2273.459286530504,0.10731408053093203,1.0757299325315979e-11,10.075976668844078,5968,w32_d4_q14_physics_s2
32,4,14,physics,2,test,all,backward,True,1.071545207963709,2459.5666035467743,0.11769715790523744,2.0592702022706527e-11,13.706558166376226,6032,w32_d4_q14_physics_s2
32,4,14,physics,2,test,0.05-0.2 mm,all,True,8.12980971431898e-06,8.017736341514592e-05,0.0023324729123697097,6.095607511501312e-17,0.0001305794636863311,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,test,0.05-0.2 mm,forward,True,8.036066034833311e-06,7.703572606487795e-05,0.002343114857195072,5.780093068958607e-17,0.0001273499492526753,1017,w32_d4_q14_physics_s2
32,4,14,physics,2,test,0.05-0.2 mm,backward,True,8.251909378031996e-06,8.227327157328546e-05,0.002300878212291302,6.378164130289493e-17,0.00013178674862501794,983,w32_d4_q14_physics_s2
32,4,14,physics,2,test,0.5-2 mm,all,True,0.0008007124687736678,0.008243606099611608,0.02307704482348849,5.573559064799847e-15,0.013896570703053612,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,test,0.5-2 mm,forward,True,0.0007852925278939438,0.00767820800540163,0.02463331348709699,5.92199992284725e-15,0.014008352798633439,1000,w32_d4_q14_physics_s2
32,4,14,physics,2,test,0.5-2 mm,backward,True,0.000810808426621179,0.008809405090204326,0.021865841341298965,5.102678511086412e-15,0.013845175832472023,1000,w32_d4_q14_physics_s2
32,4,14,physics,2,test,5-20 mm,all,True,0.08936446526774944,0.8804844594735072,0.16203787303179992,6.058874900351081e-13,1.4150646893398289,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,test,5-20 mm,forward,True,0.07665516221067037,0.9474932952659989,0.16374795810478876,5.788471164526475e-13,1.4635983336042102,994,w32_d4_q14_physics_s2
32,4,14,physics,2,test,5-20 mm,backward,True,0.10409429801683245,0.776413343878346,0.1591511831836867,6.466171705911563e-13,1.3915581564276636,1006,w32_d4_q14_physics_s2
32,4,14,physics,2,test,50-200 mm,all,True,7.2745827310711775,60.77978060159238,0.17096552131614512,6.133769629041324e-10,141.05070694597543,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,test,50-200 mm,forward,True,6.703662901287544,64.28776925170894,0.17141526811333477,5.229202807402965e-10,143.455285236044,968,w32_d4_q14_physics_s2
32,4,14,physics,2,test,50-200 mm,backward,True,7.67156303925276,53.49528071818738,0.16999982063533453,6.689452174817303e-10,140.25341367157296,1032,w32_d4_q14_physics_s2
32,4,14,physics,2,test,500-2000 mm,all,True,267.50183800835316,3179.154890124618,0.34093998932187286,9.937760465482982e-07,15985.931709538963,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,test,500-2000 mm,forward,True,255.04618352754704,3225.667920726743,0.32608743906077997,8.117446849282929e-07,16359.267616175515,988,w32_d4_q14_physics_s2
32,4,14,physics,2,test,500-2000 mm,backward,True,279.0654111447566,3147.7140887090704,0.3543221747829683,1.2851976103239816e-06,15658.961022059259,1012,w32_d4_q14_physics_s2
32,4,14,physics,2,test,full crossing,all,True,916.7649970490323,10866.757607286705,0.25942228177216686,1.0789210123898835e-05,456075.1746171858,2000,w32_d4_q14_physics_s2
32,4,14,physics,2,test,full crossing,forward,True,949.4746678323836,8771.823031188433,0.23609283494621658,3.0658901258415804e-06,461912.954381598,1001,w32_d4_q14_physics_s2
32,4,14,physics,2,test,full crossing,backward,True,874.2725055600289,13068.64556775506,0.2946988318163063,4.635942136093204e-05,449115.8207340198,999,w32_d4_q14_physics_s2
32,4,16,data,0,val,all,all,True,0.36398936067882914,20649.017967974563,0.021059372087187805,1.1425304691981797e-12,11.660928643891566,12000,w32_d4_q16_data_s0
32,4,16,data,0,val,all,forward,True,0.2817397445653569,19086.90875429743,0.015754745046937108,6.781312941172125e-13,9.735130103429412,5984,w32_d4_q16_data_s0
32,4,16,data,0,val,all,backward,True,0.49838794450352,22616.39525436668,0.028716729442964176,2.6341039323022637e-12,16.376053191527795,6016,w32_d4_q16_data_s0
32,4,16,data,0,val,0.05-0.2 mm,all,True,3.125990133412415e-06,8.599215561844169e-05,0.0001592560503853313,4.550965619974734e-19,0.00013977896173855697,2000,w32_d4_q16_data_s0
32,4,16,data,0,val,0.05-0.2 mm,forward,True,3.1164972824626602e-06,8.029248874663595e-05,0.00015910126166529537,4.2491214297797387e-19,0.00013516631724996842,983,w32_d4_q16_data_s0
32,4,16,data,0,val,0.05-0.2 mm,backward,True,3.151207295104541e-06,8.974258207672374e-05,0.0001593334276045466,4.823831392612154e-19,0.0001464744912027527,1017,w32_d4_q16_data_s0
32,4,16,data,0,val,0.5-2 mm,all,True,0.00029891329944575773,0.0076494316134656445,0.0006318893915752133,8.542331074133496e-18,0.013709354546698194,2000,w32_d4_q16_data_s0
32,4,16,data,0,val,0.5-2 mm,forward,True,0.0002445858697797121,0.00718577401954688,0.00043116877269933074,5.192248766417206e-18,0.013378662334417868,1014,w32_d4_q16_data_s0
32,4,16,data,0,val,0.5-2 mm,backward,True,0.00035700612066591475,0.008502811112975905,0.0007750746158913246,1.4091914473127063e-17,0.01395275811333363,986,w32_d4_q16_data_s0
32,4,16,data,0,val,5-20 mm,all,True,0.034314871878216024,0.9012388752466899,0.00550657599762,1.938908885998136e-14,1.3815279362461297,2000,w32_d4_q16_data_s0
32,4,16,data,0,val,5-20 mm,forward,True,0.03478601921447222,0.8764755382316014,0.0043685434968146475,1.8195363860451127e-14,1.3562850019077644,1030,w32_d4_q16_data_s0
32,4,16,data,0,val,5-20 mm,backward,True,0.03420532511455576,0.9261740166110135,0.005998840278722151,2.1481518932523156e-14,1.4107756143744155,970,w32_d4_q16_data_s0
32,4,16,data,0,val,50-200 mm,all,True,3.1311778253453326,80.36308779688139,0.054622662585430797,1.583017098679485e-10,129.96536147640825,2000,w32_d4_q16_data_s0
32,4,16,data,0,val,50-200 mm,forward,True,3.114884691115094,80.65046219509209,0.03528310183792405,1.416723020012693e-10,124.33531501326911,989,w32_d4_q16_data_s0
32,4,16,data,0,val,50-200 mm,backward,True,3.153430576716687,78.98023604140292,0.06550488247759542,1.6564293459327408e-10,134.8384062812329,1011,w32_d4_q16_data_s0
32,4,16,data,0,val,500-2000 mm,all,True,952.5679711675252,11002.265612242238,0.6011538277598208,1.0674238051713151e-05,15408.515420144415,2000,w32_d4_q16_data_s0
32,4,16,data,0,val,500-2000 mm,forward,True,1127.2128980124876,12449.585812062562,0.5429604728142134,1.3602783475579303e-05,16137.757478396765,975,w32_d4_q16_data_s0
32,4,16,data,0,val,500-2000 mm,backward,True,842.4533316801899,9738.35985090993,0.710575790147626,8.356446321418408e-06,14492.363104850454,1025,w32_d4_q16_data_s0
32,4,16,data,0,val,full crossing,all,True,7931.270842601904,113767.8334999359,2.53215025007298,0.0012309418507302336,418003.17999508075,2000,w32_d4_q16_data_s0
32,4,16,data,0,val,full crossing,forward,True,5763.187496260287,91423.19730571742,3.040402486494065,0.00011272236907964583,422725.11157961754,993,w32_d4_q16_data_s0
32,4,16,data,0,val,full crossing,backward,True,9804.30698196227,157528.92586739358,2.1877658891048153,0.006218523538666033,412962.7382011377,1007,w32_d4_q16_data_s0
32,4,16,data,0,test,all,all,True,0.35834330100215084,23271.772049048235,0.021657874212887424,1.2920250534025425e-12,12.07131072872647,12000,w32_d4_q16_data_s0
32,4,16,data,0,test,all,forward,True,0.3118551807830272,21607.27191002824,0.017130477497233343,1.0093537508269565e-12,10.075976668844078,5968,w32_d4_q16_data_s0
32,4,16,data,0,test,all,backward,True,0.4162643845830871,25040.363365876554,0.027410754962618744,1.7577674904784937e-12,13.706558166376226,6032,w32_d4_q16_data_s0
32,4,16,data,0,test,0.05-0.2 mm,all,True,3.0950175755606324e-06,9.133132721217405e-05,0.00016337887469644596,3.9210348725398887e-19,0.0001305794636863311,2000,w32_d4_q16_data_s0
32,4,16,data,0,test,0.05-0.2 mm,forward,True,3.1336213623944786e-06,8.391730261791946e-05,0.00017403957800615766,4.2373411825909455e-19,0.0001273499492526753,1017,w32_d4_q16_data_s0
32,4,16,data,0,test,0.05-0.2 mm,backward,True,3.060051767533878e-06,9.4229108071886e-05,0.00015039758583662577,3.7900521825768817e-19,0.00013178674862501794,983,w32_d4_q16_data_s0
32,4,16,data,0,test,0.5-2 mm,all,True,0.0002946670250025818,0.009032607871972685,0.0005960288848999573,8.605849556726212e-18,0.013896570703053612,2000,w32_d4_q16_data_s0
32,4,16,data,0,test,0.5-2 mm,forward,True,0.00026753343540519836,0.008732256239341027,0.000467379513629379,6.760146365290401e-18,0.014008352798633439,1000,w32_d4_q16_data_s0
32,4,16,data,0,test,0.5-2 mm,backward,True,0.00031873973682650103,0.009078722234789881,0.0006864338834740302,1.1591717532200558e-17,0.013845175832472023,1000,w32_d4_q16_data_s0
32,4,16,data,0,test,5-20 mm,all,True,0.035373780377767616,0.8268972751338308,0.006022495315352594,1.7804590209455325e-14,1.4150646893398289,2000,w32_d4_q16_data_s0
32,4,16,data,0,test,5-20 mm,forward,True,0.033150383572433384,0.8440778106120196,0.004894250254752763,1.6048147675024986e-14,1.4635983336042102,994,w32_d4_q16_data_s0
32,4,16,data,0,test,5-20 mm,backward,True,0.038126351597611574,0.8080899041367218,0.006678536798594703,2.0009747371340913e-14,1.3915581564276636,1006,w32_d4_q16_data_s0
32,4,16,data,0,test,50-200 mm,all,True,3.665045941090739,85.52155185396649,0.06600009516024435,1.9507475007179534e-10,141.05070694597543,2000,w32_d4_q16_data_s0
32,4,16,data,0,test,50-200 mm,forward,True,4.094451569777391,94.07971656724499,0.0537822356402129,2.284616673889647e-10,143.455285236044,968,w32_d4_q16_data_s0
32,4,16,data,0,test,50-200 mm,backward,True,3.3794333716912206,75.80384704344846,0.07326801799398264,1.7091440185492307e-10,140.25341367157296,1032,w32_d4_q16_data_s0
32,4,16,data,0,test,500-2000 mm,all,True,1014.0826288021785,11946.817707140466,0.616180100375098,1.1165794207842023e-05,15985.931709538963,2000,w32_d4_q16_data_s0
32,4,16,data,0,test,500-2000 mm,forward,True,1243.3282720181787,13555.482360308524,0.524935748322082,1.4215708771692113e-05,16359.267616175515,988,w32_d4_q16_data_s0
32,4,16,data,0,test,500-2000 mm,backward,True,901.5511348429186,8375.053091970869,0.7030087776287095,9.515449299420181e-06,15658.961022059259,1012,w32_d4_q16_data_s0
32,4,16,data,0,test,full crossing,all,True,8892.34267472322,117920.34367903938,2.7065728559274027,0.0013416059902325605,456075.1746171858,2000,w32_d4_q16_data_s0
32,4,16,data,0,test,full crossing,forward,True,6812.270599829276,88815.2575681172,3.0299787088975405,0.00014243775059733204,461912.954381598,1001,w32_d4_q16_data_s0
32,4,16,data,0,test,full crossing,backward,True,10419.684192028086,147115.71283206608,2.4204174626760446,0.006797287764752602,449115.8207340198,999,w32_d4_q16_data_s0
32,4,16,data,1,val,all,all,True,0.2156842031411088,14207.036970329687,0.012983193458868982,4.303321261577095e-13,11.660928643891566,12000,w32_d4_q16_data_s1
32,4,16,data,1,val,all,forward,True,0.1626538630787877,13344.912598124989,0.01191870151446943,2.5731939637183196e-13,9.735130103429412,5984,w32_d4_q16_data_s1
32,4,16,data,1,val,all,backward,True,0.2788834243006022,15507.51883086131,0.014375500106559094,8.698931214386676e-13,16.376053191527795,6016,w32_d4_q16_data_s1
32,4,16,data,1,val,0.05-0.2 mm,all,True,1.926650838868227e-06,3.986220917795435e-05,7.44572593398482e-05,7.971336677328763e-20,0.00013977896173855697,2000,w32_d4_q16_data_s1
32,4,16,data,1,val,0.05-0.2 mm,forward,True,1.9341541701578535e-06,3.915941988452686e-05,8.40125990581031e-05,1.0808120044621386e-19,0.00013516631724996842,983,w32_d4_q16_data_s1
32,4,16,data,1,val,0.05-0.2 mm,backward,True,1.9264234651927836e-06,4.1112571125268e-05,6.28548536135698e-05,6.17834135092733e-20,0.0001464744912027527,1017,w32_d4_q16_data_s1
32,4,16,data,1,val,0.5-2 mm,all,True,0.0001930081623413571,0.003990690431976418,0.0003877717201714037,3.368771010213937e-18,0.013709354546698194,2000,w32_d4_q16_data_s1
32,4,16,data,1,val,0.5-2 mm,forward,True,0.0001996753695721054,0.0032800429451640325,0.0003780883317539008,3.528377636037023e-18,0.013378662334417868,1014,w32_d4_q16_data_s1
32,4,16,data,1,val,0.5-2 mm,backward,True,0.00018269998669495635,0.004781866373093635,0.0003950456813547887,3.2815651322640914e-18,0.01395275811333363,986,w32_d4_q16_data_s1
32,4,16,data,1,val,5-20 mm,all,True,0.0163855833505977,0.42327541948736763,0.0034611843962376043,4.386744350699069e-15,1.3815279362461297,2000,w32_d4_q16_data_s1
32,4,16,data,1,val,5-20 mm,forward,True,0.014536446649060508,0.42301319876401067,0.00334682363416737,4.234409718102464e-15,1.3562850019077644,1030,w32_d4_q16_data_s1
32,4,16,data,1,val,5-20 mm,backward,True,0.018405036740887226,0.4202832784386595,0.003559271531193564,4.6139116644364715e-15,1.4107756143744155,970,w32_d4_q16_data_s1
32,4,16,data,1,val,50-200 mm,all,True,1.7623862224667164,40.5777273137204,0.034620843792724024,5.0478032891220727e-11,129.96536147640825,2000,w32_d4_q16_data_s1
32,4,16,data,1,val,50-200 mm,forward,True,1.6619672983324563,41.32916234399309,0.033658148852648735,4.200072805682236e-11,124.33531501326911,989,w32_d4_q16_data_s1
32,4,16,data,1,val,50-200 mm,backward,True,1.935977581553061,39.82594095970171,0.03598001855259492,6.343939804572239e-11,134.8384062812329,1011,w32_d4_q16_data_s1
32,4,16,data,1,val,500-2000 mm,all,True,447.45045559259825,6630.954217435711,1.2641226629620648,1.996786309307022e-06,15408.515420144415,2000,w32_d4_q16_data_s1
32,4,16,data,1,val,500-2000 mm,forward,True,428.03719039000043,6229.869798433717,1.2289999004980352,1.6533028553323128e-06,16137.757478396765,975,w32_d4_q16_data_s1
32,4,16,data,1,val,500-2000 mm,backward,True,483.5167551589592,6675.101194952843,1.294912925781988,2.5330719846150378e-06,14492.363104850454,1025,w32_d4_q16_data_s1
32,4,16,data,1,val,full crossing,all,True,5609.967975779568,71112.57644289691,2.2998141376987804,0.00042369705008929567,418003.17999508075,2000,w32_d4_q16_data_s1
32,4,16,data,1,val,full crossing,forward,True,5689.019466686659,68107.89499899095,2.329950802689825,7.599253910065145e-05,422725.11157961754,993,w32_d4_q16_data_s1
32,4,16,data,1,val,full crossing,backward,True,5471.246841500232,73718.35519395974,2.244146995927345,0.0017826417779310613,412962.7382011377,1007,w32_d4_q16_data_s1
32,4,16,data,1,test,all,all,True,0.20820512660435497,14719.67638724295,0.013599833891148397,4.4975767711881876e-13,12.07131072872647,12000,w32_d4_q16_data_s1
32,4,16,data,1,test,all,forward,True,0.17277359485845523,13759.623116207727,0.012498577142756873,3.400421834274983e-13,10.075976668844078,5968,w32_d4_q16_data_s1
32,4,16,data,1,test,all,backward,True,0.2373192241122979,15944.281743066858,0.014944714078611587,6.150241816948736e-13,13.706558166376226,6032,w32_d4_q16_data_s1
32,4,16,data,1,test,0.05-0.2 mm,all,True,1.6621015674900264e-06,3.994120447714522e-05,7.843753093567107e-05,7.512328208638504e-20,0.0001305794636863311,2000,w32_d4_q16_data_s1
32,4,16,data,1,test,0.05-0.2 mm,forward,True,1.7103829463849252e-06,3.753291366592748e-05,8.79956202765042e-05,1.0707172245865546e-19,0.0001273499492526753,1017,w32_d4_q16_data_s1
32,4,16,data,1,test,0.05-0.2 mm,backward,True,1.6246133327513235e-06,4.289391313250232e-05,6.734930449101006e-05,6.108279996059692e-20,0.00013178674862501794,983,w32_d4_q16_data_s1
32,4,16,data,1,test,0.5-2 mm,all,True,0.0002072678171316511,0.004292079904644196,0.0004369623007385859,3.519060013957717e-18,0.013896570703053612,2000,w32_d4_q16_data_s1
32,4,16,data,1,test,0.5-2 mm,forward,True,0.00020695058822184365,0.003804619856850877,0.0004576129289876607,3.8148992566185796e-18,0.014008352798633439,1000,w32_d4_q16_data_s1
32,4,16,data,1,test,0.5-2 mm,backward,True,0.00020762250585448783,0.004932812657898466,0.0003903260070194092,3.2754056994802316e-18,0.013845175832472023,1000,w32_d4_q16_data_s1
32,4,16,data,1,test,5-20 mm,all,True,0.019151143121121095,0.3599093711123656,0.0036156728702163576,4.866971003394795e-15,1.4150646893398289,2000,w32_d4_q16_data_s1
32,4,16,data,1,test,5-20 mm,forward,True,0.015679963958348253,0.3354937442651355,0.0032779215711625787,3.767535358046642e-15,1.4635983336042102,994,w32_d4_q16_data_s1
32,4,16,data,1,test,5-20 mm,backward,True,0.023347677164053948,0.3831243470600043,0.00389167167207799,6.23314981116123e-15,1.3915581564276636,1006,w32_d4_q16_data_s1
32,4,16,data,1,test,50-200 mm,all,True,2.1782664479914615,42.95348386692125,0.04673056437651951,6.260489452845828e-11,141.05070694597543,2000,w32_d4_q16_data_s1
32,4,16,data,1,test,50-200 mm,forward,True,2.131943027372074,47.20230306481879,0.04349255204510495,6.127834149857781e-11,143.455285236044,968,w32_d4_q16_data_s1
32,4,16,data,1,test,50-200 mm,backward,True,2.277102143409593,37.630105664663894,0.04937262337821255,6.351956588436272e-11,140.25341367157296,1032,w32_d4_q16_data_s1
32,4,16,data,1,test,500-2000 mm,all,True,471.29037023806575,6143.478471894965,1.273085085898261,2.1689245203867024e-06,15985.931709538963,2000,w32_d4_q16_data_s1
32,4,16,data,1,test,500-2000 mm,forward,True,490.16283158192664,5849.594228772008,1.2518028157057492,1.9432818768000637e-06,16359.267616175515,988,w32_d4_q16_data_s1
32,4,16,data,1,test,500-2000 mm,backward,True,457.43189993396527,6853.855144296491,1.2782330474052361,2.4878187329595485e-06,15658.961022059259,1012,w32_d4_q16_data_s1
32,4,16,data,1,test,full crossing,all,True,6786.797519644859,71912.50447588805,2.698513972671769,0.0005459236138864549,456075.1746171858,2000,w32_d4_q16_data_s1
32,4,16,data,1,test,full crossing,forward,True,6818.92162065742,64915.700851012334,2.4567280331154047,9.390283112992473e-05,461912.954381598,1001,w32_d4_q16_data_s1
32,4,16,data,1,test,full crossing,backward,True,6685.576438670296,74326.25679863164,3.121501405493769,0.002347505014349,449115.8207340198,999,w32_d4_q16_data_s1
32,4,16,data,2,val,all,all,True,0.2547926875635653,13279.591520064398,0.014099697603228711,6.677200063346409e-13,11.660928643891566,12000,w32_d4_q16_data_s2
32,4,16,data,2,val,all,forward,True,0.22460791335277008,11504.302377163332,0.013782221041269,4.736188931370423e-13,9.735130103429412,5984,w32_d4_q16_data_s2
32,4,16,data,2,val,all,backward,True,0.2776498180736553,14755.723723563502,0.014436594126542284,9.716673228151475e-13,16.376053191527795,6016,w32_d4_q16_data_s2
32,4,16,data,2,val,0.05-0.2 mm,all,True,3.5502445427937346e-06,5.60188738063516e-05,6.182343873211565e-05,5.593981594362405e-20,0.00013977896173855697,2000,w32_d4_q16_data_s2
32,4,16,data,2,val,0.05-0.2 mm,forward,True,3.4352254374425684e-06,5.233649460478771e-05,5.275505974081107e-05,4.008540023477371e-20,0.00013516631724996842,983,w32_d4_q16_data_s2
32,4,16,data,2,val,0.05-0.2 mm,backward,True,3.6443452700041234e-06,6.270460062296472e-05,7.162125742476988e-05,7.743958072693202e-20,0.0001464744912027527,1017,w32_d4_q16_data_s2
32,4,16,data,2,val,0.5-2 mm,all,True,0.00020544216994267117,0.003977972306756782,0.0004682577014591266,4.119799917825064e-18,0.013709354546698194,2000,w32_d4_q16_data_s2
32,4,16,data,2,val,0.5-2 mm,forward,True,0.00022785198439123633,0.00366826162476741,0.00039509870550236137,3.42937645704499e-18,0.013378662334417868,1014,w32_d4_q16_data_s2
32,4,16,data,2,val,0.5-2 mm,backward,True,0.00018647693877937854,0.004529762080096589,0.0005224371961640162,5.600190468257935e-18,0.01395275811333363,986,w32_d4_q16_data_s2
32,4,16,data,2,val,5-20 mm,all,True,0.02267560226698606,0.4591794247716049,0.0036667594014196114,8.255066862940863e-15,1.3815279362461297,2000,w32_d4_q16_data_s2
32,4,16,data,2,val,5-20 mm,forward,True,0.025385724356397077,0.4436306987827263,0.0037293772483220494,9.806393708186291e-15,1.3562850019077644,1030,w32_d4_q16_data_s2
32,4,16,data,2,val,5-20 mm,backward,True,0.020458256262401164,0.4974111192439066,0.0035456308297848738,6.460898470859517e-15,1.4107756143744155,970,w32_d4_q16_data_s2
32,4,16,data,2,val,50-200 mm,all,True,2.4758305071799214,52.02033690956679,0.041429749346484114,8.241689284602503e-11,129.96536147640825,2000,w32_d4_q16_data_s2
32,4,16,data,2,val,50-200 mm,forward,True,2.7234673085403394,56.82990853726994,0.04788436210426128,1.0104401656613916e-10,124.33531501326911,989,w32_d4_q16_data_s2
32,4,16,data,2,val,50-200 mm,backward,True,2.179417164853703,51.01580257570504,0.0366835510930974,6.566488589992178e-11,134.8384062812329,1011,w32_d4_q16_data_s2
32,4,16,data,2,val,500-2000 mm,all,True,566.0183564160377,7466.9889451840445,0.8357576147253105,3.1223499266814437e-06,15408.515420144415,2000,w32_d4_q16_data_s2
32,4,16,data,2,val,500-2000 mm,forward,True,477.52785686270016,6906.711829616527,1.2022991828817968,2.3652935498638692e-06,16137.757478396765,975,w32_d4_q16_data_s2
32,4,16,data,2,val,500-2000 mm,backward,True,660.065781759407,7691.225710728087,0.521042198406263,4.780452181325651e-06,14492.363104850454,1025,w32_d4_q16_data_s2
32,4,16,data,2,val,full crossing,all,True,4639.322412326429,59254.55207047637,1.981351710967206,0.00035229147518190545,418003.17999508075,2000,w32_d4_q16_data_s2
