row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
q=12,twin,1.6e+04 [5.43e+03-2.18e+04],4.74e+03 [4.21e+03-1.3e+04],5.43e+03 [4.57e+03-9.87e+03],6.18e+03 [4.62e+03-1.22e+04],1.19e+04 [1.03e+04-1.74e+04],7.47e+03 [6.51e+03-1.15e+04]
q=14,physics,3.14e+05 [1.51e+05-4.02e+05],3.01e+05 [1.47e+05-3.84e+05],2.22e+05 [1.09e+05-2.79e+05],1.87e+04 [1.49e+04-2.78e+04],3.87e+03 [2.98e+03-5.22e+03],2.12e+03 [1.66e+03-2.83e+03]
q=14,twin,1.37e+04 [8.67e+03-6.58e+04],7.98e+03 [5.48e+03-1.39e+04],9.18e+03 [5.1e+03-1.33e+04],9.77e+03 [6.43e+03-1.41e+04],9.51e+03 [7.02e+03-1.73e+04],8.7e+03 [5.92e+03-1.04e+04]
q=16,physics,2.99e+05 [1.91e+05-3.35e+05],2.95e+05 [1.84e+05-3.41e+05],2.2e+05 [1.34e+05-2.32e+05],1.8e+04 [1.18e+04-2.56e+04],3.74e+03 [2.96e+03-6.8e+03],2.07e+03 [1.71e+03-2.57e+03]
q=16,twin,9.96e+03 [8.54e+03-2.61e+04],5.55e+03 [5.02e+03-9.84e+03],5.83e+03 [4.49e+03-9.67e+03],6.19e+03 [5.12e+03-9.83e+03],1.02e+04 [5.71e+03-1.48e+04],8.17e+03 [5.85e+03-1.11e+04]
q=18,physics,2.41e+05 [1.53e+05-3.6e+05],2.33e+05 [1.51e+05-3.43e+05],1.72e+05 [1.23e+05-2.43e+05],1.57e+04 [1.25e+04-2.19e+04],3.4e+03 [2.99e+03-4.26e+03],2.13e+03 [1.76e+03-2.67e+03]
q=18,twin,1.4e+04 [9.07e+03-3.21e+04],7.86e+03 [5.35e+03-1.02e+04],7.37e+03 [4.92e+03-1.15e+04],8.48e+03 [5.65e+03-9.83e+03],9.5e+03 [8.31e+03-1.84e+04],9.64e+03 [6.21e+03-1.13e+04]
q=20,physics,3.51e+05 [1.83e+05-4.3e+05],3.18e+05 [1.84e+05-4.13e+05],1.88e+05 [1.52e+05-3.35e+05],1.59e+04 [8.55e+03-2.13e+04],3.64e+03 [2.44e+03-4.71e+03],2.14e+03 [1.73e+03-2.71e+03]
q=20,twin,2.17e+04 [1e+04-3.55e+04],9.04e+03 [5.73e+03-1.79e+04],6.82e+03 [5.8e+03-1.13e+04],8.6e+03 [5.84e+03-1.22e+04],9.13e+03 [6e+03-1.68e+04],9.06e+03 [8.5e+03-1.22e+04]
single step (grid C4) q=2,"physics, single step",,,,,,9.89e+03 [9.79e+03-1.01e+04]
single step (grid C4) q=2,"twin, single step",,,,,,7.66e+03 [4.51e+03-8.19e+03]
single step (grid C4) q=4,"physics, single step",,,,,,3.54e+03 [3.5e+03-3.66e+03]
single step (grid C4) q=4,"twin, single step",,,,,,5.95e+03 [5.06e+03-6.35e+03]
single step (grid C4) q=6,"physics, single step",,,,,,885 [842-926]
single step (grid C4) q=6,"twin, single step",,,,,,6.72e+03 [6.59e+03-6.78e+03]
single step (grid C4) q=8,"physics, single step",,,,,,920 [734-976]
single step (grid C4) q=8,"twin, single step",,,,,,8.49e+03 [6.28e+03-9.68e+03]
single step (grid C4) q=10,"physics, single step",,,,,,867 [783-1.03e+03]
single step (grid C4) q=10,"twin, single step",,,,,,6.64e+03 [4.98e+03-8.55e+03]
single step (grid C4) q=12,"physics, single step",,,,,,852 [852-941]
single step (grid C4) q=12,"twin, single step",,,,,,6.46e+03 [5.96e+03-7.4e+03]
single step (grid C4) q=14,"physics, single step",,,,,,917 [820-1.04e+03]
single step (grid C4) q=14,"twin, single step",,,,,,7e+03 [6.85e+03-7.05e+03]
single step (grid C4) q=16,"physics, single step",,,,,,910 [727-931]
single step (grid C4) q=16,"twin, single step",,,,,,6.79e+03 [5.23e+03-8.89e+03]
single step (grid C4) q=18,"physics, single step",,,,,,879 [800-885]
single step (grid C4) q=18,"twin, single step",,,,,,7.75e+03 [7.66e+03-9.42e+03]
single step (grid C4) q=20,"physics, single step",,,,,,924 [883-946]
single step (grid C4) q=20,"twin, single step",,,,,,7.68e+03 [7.39e+03-9.48e+03]
straight line,straight line,4.895e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05
reference floor,reference floor,,,,,,
