row,arm,0.1 mm,1 mm,10 mm,100 mm,1000 mm,full crossing
single step (grid C4) q=8,"twin, single step",,,,,,1.12e+03 [1.12e+03-1.33e+03]
single step (grid C4) q=10,"physics, single step",,,,,,815 [648-849]
single step (grid C4) q=10,"twin, single step",,,,,,1.34e+03 [945-2.2e+03]
single step (grid C4) q=12,"physics, single step",,,,,,791 [707-804]
single step (grid C4) q=12,"twin, single step",,,,,,1.15e+03 [1.05e+03-1.61e+03]
single step (grid C4) q=14,"physics, single step",,,,,,794 [745-855]
single step (grid C4) q=14,"twin, single step",,,,,,1.59e+03 [1.07e+03-1.88e+03]
single step (grid C4) q=16,"physics, single step",,,,,,780 [741-861]
single step (grid C4) q=16,"twin, single step",,,,,,1.24e+03 [1.09e+03-1.35e+03]
single step (grid C4) q=18,"physics, single step",,,,,,788 [747-847]
single step (grid C4) q=18,"twin, single step",,,,,,1.3e+03 [1.21e+03-1.53e+03]
single step (grid C4) q=20,"physics, single step",,,,,,734 [710-750]
single step (grid C4) q=20,"twin, single step",,,,,,1.26e+03 [1.04e+03-1.54e+03]
straight line,straight line,4.895e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05,4.797e+05
reference floor,reference floor,,,,,,
