N,q,leg,z0,z1,converged,confirmed,confirm_attempts,restarts,n_stall,n_confirm,final_loss,last_stall_gain,stall_wall_s,confirm_wall_s,confirm_wall_ratio,confirm_gain,first_wall_s,n_quit_restarts,confirm_quit,stall_quit,own_test_um,straight_test_um,own_over_straight_test,own_train_um,own_over_straight_train,rho_median_test
128,2,123,7623.7421875,7664.19375,True,True,1,33,31,2,3.185875376393413e-09,0.009583557474632092,10.2,0.1,0.009803921568627453,0.0,8.9,2,True,False,11.775114333744341,12.601724662829383,0.9344049841429047,12.239022269909583,0.9258885306775931,3.3811265693762884e-10
128,2,124,7664.19375,7704.645312500001,True,True,1,21,19,2,4.680506229147871e-09,0.009639542700773418,9.2,0.1,0.010869565217391306,0.0,9.7,2,True,False,12.512319729751198,12.15399716642196,1.029481869908542,13.075492418721524,1.0247435864624672,3.7488819886441273e-10
128,2,125,7704.6453125,7745.096875,True,True,1,17,15,2,5.48216798921381e-09,0.008894925398607834,9.6,0.1,0.010416666666666668,0.0,10.3,2,True,False,12.564747116272201,11.771114482598932,1.0674220469817437,13.160518065546967,1.0645298606069487,3.681582184425779e-10
128,2,126,7745.096875,7785.548437500001,True,True,1,21,19,2,3.97918612748772e-09,0.009460178982279117,10.5,0.15000000000000002,0.014285714285714287,4.484526799207727e-05,10.0,1,False,False,11.414193718763954,11.401390584438786,1.001122944980294,11.930683937322328,0.9964318238026579,3.0454898033153503e-10
128,2,127,7785.5484375,7826.0,True,True,1,20,18,2,6.0463474073303934e-09,0.009233470061364348,9.6,8.899999999999999,0.9270833333333333,0.008637122171624588,9.6,0,False,False,11.850096590876547,11.009714347977706,1.0763309761123099,12.451668034969998,1.0797829833040526,3.187794826811657e-10
128,3,0,2648.2,2688.6515624999997,True,True,1,42,40,2,1.5903685859567948e-09,0.009687064444434448,12.4,0.1,0.008064516129032258,0.0,9.2,2,True,False,2.0403377111506416,7.163611979390083,0.2848196855190861,2.0637333372057753,0.27733986001601196,2.065175473771696e-10
128,3,1,2688.6515624999997,2729.1031249999996,True,True,1,46,44,2,1.5923895281384866e-09,0.008725688642770825,12.9,0.1,0.007751937984496124,0.0,12.3,2,True,False,2.1450029629477285,7.70280684520408,0.2784703038845184,2.180612248354308,0.2736251346685759,2.080991441566672e-10
128,3,2,2729.1031249999996,2769.5546874999995,True,True,1,42,40,2,9.191877254632721e-10,0.009613358683339636,11.4,0.1,0.008771929824561403,0.0,12.7,2,True,False,1.8156119953687266,8.259251595392314,0.2198276653034306,1.8169025966079388,0.2125335299177591,1.5972058156971148e-10
128,3,3,2769.5546875,2810.00625,True,True,1,49,47,2,2.4653218461010822e-09,0.00975776535078442,11.8,0.1,0.00847457627118644,0.0,12.0,2,True,False,2.5522699473032873,8.815753805858861,0.28951238924198114,2.614419243960775,0.2856225380649073,3.091822341709819e-10
128,3,4,2810.00625,2850.4578125,True,True,1,45,43,2,2.1493410991386737e-09,0.009662397239719997,12.0,0.1,0.008333333333333333,0.0,10.8,2,True,False,2.5879517267277663,9.407173883124287,0.27510405982506003,2.6261633033719534,0.2686246272304927,2.7365081366561694e-10
128,3,5,2850.4578125,2890.9093749999997,True,True,1,21,19,2,3.6440204298317515e-09,0.009353050391529755,12.2,0.55,0.04508196721311476,0.00038619783195791864,10.7,1,False,False,3.0023124969886794,10.024771151331713,0.29948938002338793,3.083338786446177,0.2953411236508789,4.553461316065865e-10
128,3,6,2890.9093749999997,2931.3609374999996,True,True,1,39,37,2,1.4670128276103255e-09,0.009627516406850107,12.8,0.1,0.0078125,0.0,13.1,2,True,False,2.4612029137314195,10.671998406668326,0.23062249636333843,2.463711072188346,0.22193579785037923,2.530236196506885e-10
128,3,7,2931.3609374999996,2971.8124999999995,True,True,1,33,31,2,2.352139432227821e-09,0.009648800933739213,13.3,0.1,0.007518796992481203,0.0,12.1,2,True,False,2.88232561428714,11.35859749035717,0.25375717527926117,2.8559797628027184,0.24146005137269788,2.885692262993943e-10
128,3,8,2971.8125,3012.2640625,True,True,1,38,36,2,3.853305207699582e-09,0.008419059485393218,12.8,0.2,0.015625,2.6270067941012877e-05,11.5,1,False,False,3.515838735347998,12.064795644253223,0.29141303665783047,3.5308225077619326,0.28094686752938297,4.4424165630199747e-10
128,3,9,3012.2640625,3052.715625,True,True,1,30,28,2,3.474378862152413e-09,0.00929029854664118,13.0,0.2,0.015384615384615385,3.0469754311952692e-05,12.2,1,False,False,3.5389870496373987,12.774116430790627,0.27704358800950435,3.5358426738127946,0.2639067739092398,4.1909507364195453e-10
128,3,10,3052.715625,3093.1671874999997,True,True,1,31,29,2,3.201788721042148e-09,0.00847220713271974,13.8,0.15000000000000002,0.010869565217391306,2.824160323038562e-05,11.8,1,False,False,3.610723584174025,13.51558788821805,0.267152536318572,3.5603998677355975,0.25083678471088255,3.9387915953153667e-10
128,3,11,3093.1671874999997,3133.6187499999996,True,True,1,27,25,2,4.100751024501378e-09,0.008855563500335284,13.1,10.95,0.8358778625954199,0.014157129414993903,12.0,0,False,False,3.9354086381955256,14.319262444377756,0.27483319434100495,3.9446501370434817,0.26228159239300997,4.883931205114971e-10
128,3,12,3133.6187499999996,3174.0703124999995,True,True,1,19,17,2,3.3700171287357117e-09,0.009436888127427183,12.9,0.65,0.050387596899224806,0.0003179768650550008,12.5,1,False,False,3.6964790701414785,15.150424112270855,0.2439851876587119,3.6223618157649184,0.2269947557686482,4.3039580907887155e-10
128,3,13,3174.0703125,3214.521875,True,True,2,30,25,5,4.6458183216397155e-09,0.006331001391329615,10.5,11.0,1.0476190476190477,0.010931178441740573,11.9,0,False,False,4.449906573100293,15.937790004855401,0.27920474367805337,4.412874458630256,0.26255088275064853,5.592691392602083e-10
128,3,14,3214.521875,3254.9734375,True,True,1,21,19,2,5.196288545482785e-09,0.009113668696165306,13.3,10.8,0.8120300751879699,0.014842941307896887,12.3,0,False,False,4.764224126034833,16.839746771232456,0.2829154256745484,4.7474549543089495,0.26816135719413725,6.183575438261815e-10
128,3,15,3254.9734375,3295.4249999999997,True,True,1,20,18,2,3.9046188205150455e-09,0.009452527710794977,12.6,10.8,0.8571428571428572,0.011710527098326467,11.7,0,False,False,4.23400461556156,17.696934593278257,0.23925073538836164,4.164229961503452,0.22357273773745384,5.402337400851444e-10
128,3,16,3295.4249999999997,3335.8765624999996,True,True,2,41,23,18,4.0590905162348605e-09,0.008825640350240204,10.9,0.25,0.02293577981651376,6.996578823270147e-05,11.5,1,False,False,4.745695635868685,18.55637653753206,0.25574473692480093,4.758307260544825,0.24394257096098457,6.627351975263764e-10
128,3,17,3335.8765624999996,3376.3281249999995,True,True,1,46,44,2,2.084035850792981e-09,0.009590510355719188,13.1,0.1,0.0076335877862595426,0.0,12.9,2,True,False,3.878428338218498,19.48730243825736,0.19902335638843424,3.9004365557246956,0.19047421227734349,4.562023489073197e-10
128,3,18,3376.328125,3416.7796875,True,True,1,26,24,2,5.6517523407948715e-09,0.008591893953857946,14.3,11.100000000000001,0.7762237762237763,0.011969495599509664,12.1,0,False,False,5.273814911850749,20.372544023729233,0.25886874539124777,5.203623403353674,0.24253380796789273,7.10822298722064e-10
128,3,19,3416.7796875,3457.23125,True,True,1,14,12,2,5.25174496265569e-09,0.00925632417379136,12.9,11.15,0.8643410852713178,0.008341418434764507,13.9,0,False,False,5.068466780386416,21.257715808584265,0.23842951077272723,5.054926292149986,0.22527127445714448,7.405294582767448e-10
128,3,20,3457.23125,3497.6828124999997,True,True,1,26,24,2,6.000666441369713e-09,0.009443374369619213,13.5,10.15,0.7518518518518519,0.00750866295486557,12.2,0,False,False,5.714768063374009,22.164186938717023,0.25783792923129034,5.635440319050389,0.2409255717591048,8.055666489322642e-10
128,3,21,3497.6828124999997,3538.1343749999996,True,True,1,24,22,2,5.636684341704467e-09,0.009367032413929834,13.7,11.0,0.8029197080291971,0.005135798215382249,12.3,0,False,False,5.641390467182816,23.082752611372825,0.24439851529679849,5.594797452225464,0.2296005154663704,8.177614512343752e-10
128,3,22,3538.1343749999996,3578.5859374999995,True,True,1,14,12,2,5.647496232376873e-09,0.009128596834676263,13.0,10.8,0.8307692307692308,0.004287376994184473,12.0,0,False,False,5.526533712668424,24.057062675083785,0.22972603876500383,5.504782604035086,0.2172486454055873,8.449896145479218e-10
128,3,23,3578.5859375,3619.0375,True,True,1,28,26,2,9.43151396693558e-09,0.009602076123266318,13.4,11.25,0.8395522388059701,0.00567863996803827,13.0,0,False,False,7.405404925592052,24.991477463373712,0.29631721199537125,7.414498259215918,0.28237919199631223,1.1549021110381854e-09
128,3,24,3619.0375,3659.4890625,True,True,1,28,26,2,8.449924670549411e-09,0.009631453661017864,13.6,11.0,0.8088235294117647,0.004383296127157686,13.2,0,False,False,7.470255929639791,26.01500015664371,0.2871518694852684,7.319066546394026,0.26904922699988115,1.0994598098805121e-09
128,3,25,3659.4890625,3699.9406249999997,True,True,1,17,15,2,6.4522160262802236e-09,0.009165918427965698,14.6,11.05,0.7568493150684932,0.004134671254440729,11.9,0,False,False,6.249480744344282,26.993529554501183,0.23151773211896176,6.186891781819526,0.21903841247977549,9.774508455154563e-10
128,3,26,3699.940625,3740.3921875,True,True,1,24,22,2,6.2630402955194215e-09,0.00935918188997753,13.9,10.75,0.7733812949640287,0.003125989072210128,12.1,0,False,False,6.2383725901824505,28.02051371888581,0.22263591070344263,6.168844465575418,0.2111906914108659,9.567573222091825e-10
128,3,27,3740.3921874999996,3780.8437499999995,True,True,1,18,16,2,7.57813604713753e-09,0.008556859303166822,12.3,10.85,0.8821138211382114,0.003981953155404105,13.4,0,False,False,7.0335455012084935,28.950938422120487,0.24294706439755287,7.118157486075916,0.23688462635032062,1.0559617349899697e-09
128,3,28,3780.84375,3821.2953125,True,True,1,12,10,2,8.792868044442739e-09,0.009371333449491735,12.3,11.350000000000001,0.9227642276422765,0.005462042380014073,12.6,0,False,False,7.4573053188320415,29.7828305026826,0.250389408695065,7.513021882283422,0.2426163181539224,1.1506574823415793e-09
128,3,29,3821.2953125,3861.746875,True,True,1,13,11,2,9.73121514877527e-09,0.008294786610445387,12.5,11.2,0.8959999999999999,0.004703397080922682,12.4,0,False,False,7.875157460603077,30.563949574101912,0.25766164289434706,7.873422445264566,0.2479765674547162,1.2344243768563748e-09
128,3,30,3861.746875,3902.1984374999997,True,True,1,13,11,2,9.631661203852727e-09,0.009102761615874588,12.1,11.25,0.9297520661157025,0.0032413749930250988,12.7,0,False,False,7.278192443330056,31.33560335893648,0.2322659104393602,7.471793043173136,0.22909061259994357,1.1508210789995954e-09
128,3,31,3902.1984375,3942.65,True,True,1,14,12,2,1.0143058885030113e-08,0.0086202234863863,12.3,10.65,0.8658536585365854,0.0029687620611271947,13.2,0,False,False,7.903566911451776,32.23742489920056,0.245167439277936,7.994417866015624,0.2395680638805328,1.1759690993246973e-09
128,3,32,3942.6499999999996,3983.1015624999995,True,True,1,16,14,2,9.291325214253787e-09,0.009133442824335092,12.1,10.350000000000001,0.8553719008264464,0.0032047178453475317,12.0,0,False,False,7.725578379485398,32.92972598945809,0.2346080371867842,7.8338539496698445,0.22961150877235814,1.1367389729767336e-09
128,3,33,3983.1015625,4023.553125,True,True,1,11,9,2,1.2383056821523533e-08,0.007797922285850346,11.4,9.6,0.8421052631578947,0.004139806144062039,12.1,0,False,False,8.280423399540382,33.624157461357385,0.24626411558584543,8.286872171818938,0.23738030119497272,1.2161751324198822e-09
128,3,34,4023.553125,4064.0046875,True,True,1,9,7,2,1.4353261682163094e-08,0.007578555298890837,11.9,10.75,0.9033613445378151,0.0036481479031484467,11.2,0,False,False,7.434818409137289,34.27065093677584,0.21694418418994735,7.665479140854359,0.21556550534524435,1.167477811408487e-09
128,3,35,4064.0046875,4104.45625,True,True,1,14,12,2,1.632271374738161e-08,0.009070943038201907,12.6,10.4,0.8253968253968255,0.0011901351399476526,13.1,0,False,False,6.838394307798978,34.92464894380021,0.19580423897182578,7.023904785469881,0.19399244072163188,1.0027874898705107e-09
128,3,36,4104.45625,4144.907812500001,True,True,1,8,6,2,1.7936527423655604e-08,0.006402970227158611,11.6,10.95,0.9439655172413792,0.00397208034730972,11.8,0,False,False,7.636350239572209,35.52755733582558,0.21494160624073647,8.000839640271096,0.2167450103109203,1.1466497849065556e-09
128,3,37,4144.9078125,4185.359375,True,True,1,11,9,2,1.686709284917446e-08,0.008418854297522552,11.5,10.1,0.8782608695652173,0.003373757916128625,12.5,0,False,False,9.077438589861764,36.06473337850957,0.25169848046820364,8.999628224998446,0.24034053037789235,1.3587566780239586e-09
128,3,38,4185.359375,4225.8109375,True,True,1,9,7,2,1.3294890492458264e-08,0.009015443332823834,11.7,10.350000000000001,0.8846153846153848,0.0027974880962522482,11.7,0,False,False,7.4746988112082136,36.573546679534275,0.20437445885965674,7.710263350219293,0.20312704646291457,1.06337628763056e-09
128,3,39,4225.8109375,4266.262500000001,True,True,1,15,13,2,1.0056186461555338e-08,0.00845907256787984,11.9,10.350000000000001,0.869747899159664,0.003752706115472678,12.9,0,False,False,8.739372239723764,36.99354445888048,0.23624046756151898,8.734000540897568,0.22751439953194535,1.2055875323094346e-09
128,3,40,4266.2625,4306.7140625,True,True,1,9,7,2,1.4394153511312162e-08,0.008457582864840756,11.8,10.7,0.9067796610169491,0.0027688363153219467,12.4,0,False,False,8.044994763189095,37.40248720948358,0.21509250756856746,8.219204318614004,0.21193990365213536,1.1091878028093811e-09
128,3,41,4306.7140625,4347.165625000001,True,True,1,8,6,2,2.1172772568469434e-08,0.007012852434815584,11.4,10.35,0.9078947368421052,0.0032303734719052327,11.4,0,False,False,9.001570427713546,37.76308381399929,0.23836957998585226,9.110799784778578,0.23271685655075752,1.2501593062416964e-09
128,3,42,4347.165625,4387.6171875,True,True,1,8,6,2,1.9812399093462996e-08,0.006734446011812101,12.2,11.35,0.930327868852459,0.003443769011071981,12.7,0,False,False,8.770806913762641,38.074598965117445,0.23035848445306367,8.863122761255227,0.2246119691179769,1.163199965012713e-09
128,3,43,4387.6171875,4428.06875,True,True,1,10,8,2,1.7247260866181668e-08,0.008249025090832732,12.5,10.7,0.856,0.0022198358294895065,13.2,0,False,False,8.377188954202808,38.376415425084076,0.21829003207858763,8.32592929386422,0.20942902887685474,1.095192070108772e-09
128,3,44,4428.06875,4468.520312500001,True,True,1,10,8,2,1.326598975302765e-08,0.007148195968965479,12.6,10.2,0.8095238095238095,0.003562796015369664,13.2,0,False,False,8.153342202604108,38.59153986270769,0.21127278754903892,8.287440787995592,0.20737083416902796,1.1156756405205053e-09
128,3,45,4468.5203125,4508.971875,True,True,1,13,11,2,1.2329237912141414e-08,0.00897316132765982,13.7,10.2,0.7445255474452555,0.0014804391514758456,12.3,0,False,False,7.412607697006024,38.78258575208804,0.1911323743184641,7.543270747166098,0.18781687726013155,1.0055215463700566e-09
128,3,46,4508.971875,4549.423437500001,True,True,1,11,9,2,1.7260335175257954e-08,0.008794096794105796,11.4,10.55,0.9254385964912281,0.002243021038362452,11.1,0,False,False,8.791958985955972,38.920791638076935,0.2258936320646324,8.944818163534762,0.22187577565955138,1.154200134796703e-09
128,3,47,4549.4234375,4589.875,True,True,1,11,9,2,2.049550564545221e-08,0.00800123819037132,11.6,10.4,0.896551724137931,0.002107990878370872,12.7,0,False,False,9.260972069512263,39.01511688869874,0.2373688151680209,9.224707140251809,0.2280186775858264,1.1623365865087517e-09
128,3,48,4589.875,4630.3265625,True,True,1,8,6,2,2.0506616433760096e-08,0.005966046838731697,10.7,9.75,0.9112149532710281,0.0031903300900377953,10.9,0,False,False,9.016405246665471,39.09617669143728,0.23062115044717954,9.133821696140743,0.22504649152120812,1.107753783454218e-09
128,3,49,4630.3265625,4670.778125000001,True,True,1,8,6,2,1.55299829955182e-08,0.008072163425655362,11.3,10.45,0.9247787610619468,0.004185200130226545,11.5,0,False,False,10.545980313771963,39.14135220317405,0.2694332137282873,10.537193467300199,0.25924431358169653,1.4735854068477364e-09
128,3,50,4670.778125,4711.2296875,True,True,1,15,13,2,1.1229850703668222e-08,0.008491445757495612,11.8,10.3,0.8728813559322034,0.002999442814426597,12.8,0,False,False,10.280755634369143,39.192302807563806,0.262315681853352,10.178417871841816,0.2506986482675453,1.3065272058366403e-09
128,3,51,4711.229687499999,4751.68125,True,True,1,14,12,2,9.740905065759749e-09,0.008905820514868481,11.2,9.850000000000001,0.8794642857142859,0.003272307624306524,11.7,0,False,False,10.274096283680478,39.20393431828728,0.26206799042839857,10.166485082409693,0.25034607469787573,1.2904246048330476e-09
128,3,52,4751.68125,4792.1328125,True,True,1,16,14,2,8.868285371762605e-09,0.009406740478731383,11.2,9.95,0.8883928571428571,0.0029585325047018444,11.5,0,False,False,10.272989817231348,39.18862835148218,0.2621421123774241,10.083250566609081,0.24829321693012463,1.2485834531642708e-09
128,3,53,4792.1328125,4832.584375,True,True,1,12,10,2,1.0120785763143522e-08,0.008480519759546204,11.1,10.4,0.936936936936937,0.0030757125762300784,11.5,0,False,False,10.219732258534009,39.01073165042135,0.2619723298223151,10.094298075358665,0.24862061808672592,1.2692131378776544e-09
128,3,54,4832.584375,4873.035937500001,True,True,1,17,15,2,7.637771709653456e-09,0.009308860307623118,11.0,9.35,0.85,0.001856559586899353,11.3,0,False,False,8.33853817286645,38.93534726660164,0.2141637036333606,8.52312509391595,0.21019997242324945,8.564915843973101e-10
128,3,55,4873.0359375,4913.4875,True,True,1,14,12,2,1.0651012517654385e-08,0.008319775094273254,10.4,9.9,0.9519230769230769,0.005124610735424223,11.1,0,False,False,10.528651336301209,38.87625490204982,0.27082473254763195,10.677530625088139,0.26369614249023066,1.5947003673116534e-09
128,3,56,4913.487499999999,4953.9390625,True,True,1,10,8,2,8.36590810954245e-09,0.009240871835795415,11.6,10.05,0.8663793103448276,0.002319568308043009,11.7,0,False,False,9.143932040693414,38.79039688325747,0.23572669463044538,9.18235789533206,0.22747312913740253,9.43834755287312e-10
128,3,57,4953.9390625,4994.390625,True,True,1,10,8,2,1.0576118135909612e-08,0.0076210550862943266,10.8,9.95,0.9212962962962962,0.004582030649399633,11.2,0,False,False,11.009415785821375,38.68913198081714,0.28456094055767567,10.99958570060977,0.2733911728651432,1.4159770442555816e-09
128,3,58,4994.390625,5034.8421875,True,True,1,10,8,2,1.0431219943547107e-08,0.006988976034599094,10.7,9.850000000000001,0.9205607476635516,0.0031131638788412606,12.0,0,False,False,10.147516351917574,38.57990937528655,0.26302592505356825,10.041259738946096,0.25024425530110606,1.2247705859362964e-09
128,3,59,5034.8421875,5075.293750000001,True,True,1,14,12,2,7.683145019793603e-09,0.00854406435251318,11.6,9.9,0.8534482758620691,0.0026029839612071366,12.1,0,False,False,9.761635378424671,38.44244232521987,0.25392859527087397,9.722003357218512,0.24312936720904285,1.1042322569301317e-09
128,3,60,5075.29375,5115.7453125,True,True,1,13,11,2,8.321046191953755e-09,0.008756470069710774,11.0,10.0,0.9090909090909091,0.007225415910630705,11.0,0,False,False,11.392781283817044,38.30518688792495,0.2974213731720083,11.380834264151929,0.2856869475697353,1.535520752312146e-09
128,3,61,5115.745312499999,5156.196875,True,True,1,10,8,2,7.996037915141872e-09,0.008149908501048058,10.4,9.8,0.9423076923076923,0.006056127295703734,11.2,0,False,False,10.066776149045609,38.14962525561327,0.26387614771037365,10.095008999286392,0.254572670780211,1.1555200178605437e-09
128,3,62,5156.196875,5196.6484375,True,True,1,10,8,2,8.602330535697487e-09,0.007955403292102698,11.1,10.25,0.9234234234234234,0.0030427768960242744,11.5,0,False,False,9.807610524386945,37.984500004824895,0.25820033232347817,9.73636368442854,0.24672271123083292,1.0729425837196936e-09
128,3,63,5196.6484375,5237.1,True,True,1,11,9,2,9.852745222982059e-09,0.007799785142961605,11.1,10.350000000000001,0.9324324324324326,0.004293435569881713,11.3,0,False,False,10.947925547014847,37.8120866349434,0.2895350804813165,10.974731191325304,0.2795156617043938,1.2675164912717983e-09
128,3,64,5237.1,5277.551562500001,True,True,1,11,9,2,9.529066005282677e-09,0.007481145041740595,10.7,9.850000000000001,0.9205607476635516,0.0028746352147452714,11.3,0,False,False,9.813321542374354,37.619328207824765,0.2608585004006849,9.649301330653781,0.24712678010736433,1.0447673150358596e-09
128,3,65,5277.5515625,5318.003125,True,True,1,9,7,2,1.406895578101175e-08,0.007553853505317188,10.9,9.75,0.8944954128440367,0.002475259918185631,11.2,0,False,False,10.048925215487614,37.42537936790313,0.2685056340165199,10.122754658837607,0.2606223162525082,1.0699063426880747e-09
128,3,66,5318.003124999999,5358.4546875,True,True,1,10,8,2,1.1814466488829486e-08,0.006981285632819505,11.2,10.2,0.9107142857142857,0.004635162694168778,11.4,0,False,False,11.786079517314363,37.21358419804233,0.3167144410114193,11.828126541194806,0.30629448066720644,1.4223091592624215e-09
128,3,67,5358.4546875,5398.90625,True,True,1,14,12,2,8.42867545421655e-09,0.009067215868326393,11.6,10.05,0.8663793103448276,0.0044483804478635015,11.0,0,False,False,11.477288272718766,36.995440671546476,0.31023520910634944,11.468087533231142,0.2987580754324175,1.3260367527652847e-09
128,3,68,5398.90625,5439.3578125,True,True,1,9,7,2,7.2513344628335176e-09,0.008683758678577772,11.4,10.5,0.9210526315789473,0.005689327016416798,11.1,0,False,False,10.180737826637198,36.770071138931826,0.2768756630404754,10.124028917857686,0.2655141298380036,1.1037873182799214e-09
128,3,69,5439.3578125,5479.809375000001,True,True,1,11,9,2,6.957129288321464e-09,0.008518143944606418,11.5,9.65,0.8391304347826087,0.005555412122877215,10.9,0,False,False,10.085457778387763,36.52882548180969,0.2760958679990966,10.182763592979427,0.26896460627700164,1.0399450915465256e-09
128,3,70,5479.809375,5520.2609375,True,True,1,11,9,2,6.267051449455358e-09,0.008282283175631745,11.4,10.6,0.9298245614035087,0.002343461786141002,11.6,0,False,False,9.139424682206965,36.28636590786982,0.2518693854714395,9.114753681899401,0.2424946779479294,7.780187426038209e-10
128,3,71,5520.260937499999,5560.7125,True,True,1,14,12,2,7.313328855239569e-09,0.00800876248853926,11.3,9.9,0.8761061946902655,0.0028965966808212674,12.3,0,False,False,10.221046368855013,36.02782791779191,0.2836986562769573,10.240338021219486,0.2745352352264795,1.0274005572851426e-09
128,3,72,5560.7125,5601.1640625,True,True,1,10,8,2,8.726458671769628e-09,0.007649808124291982,12.6,9.95,0.7896825396825397,0.005332605864521575,11.2,0,False,False,10.56149477699364,35.764676780871696,0.295305192933893,10.609026757819606,0.28647146139912094,1.0888373298315224e-09
128,3,73,5601.1640625,5641.615625,True,True,1,19,17,2,8.70382171293968e-09,0.009275680033458179,12.9,10.05,0.7790697674418605,0.0011146378934144582,11.9,0,False,False,10.431835742558349,35.48050811539838,0.2940159624723914,10.481103803584801,0.2849819864214731,9.870379611726676e-10
128,3,74,5641.615625,5682.067187500001,True,True,1,14,12,2,1.1953277239371051e-08,0.009377891110368198,10.6,9.65,0.9103773584905661,0.0025460853404405295,11.8,0,False,False,16.309182766548247,35.178965681723184,0.4636060910404051,16.551797763709075,0.4534397896121242,2.3176652933567343e-09
128,3,75,5682.0671875,5722.51875,True,True,1,11,9,2,1.2833564354568558e-08,0.008503331427226124,10.9,10.2,0.9357798165137614,0.002940611670033987,11.3,0,False,False,15.640573806962266,34.87616123203452,0.44846030223636124,16.031464055721756,0.4429756250521659,2.152649741494199e-09
128,3,76,5722.518749999999,5762.9703125,True,True,1,13,11,2,9.210869677957492e-09,0.008980945748183295,12.8,10.0,0.78125,0.0019517305694328828,11.2,0,False,False,9.919541388526909,34.557154730862294,0.2870473991791913,9.883952325246526,0.27554363651653463,8.343555836323832e-10
128,3,77,5762.9703125,5803.421875,True,True,1,13,11,2,7.447748919551427e-09,0.008798796544527577,12.9,10.05,0.7790697674418605,0.0016926279715284505,11.4,0,False,False,8.8929253798824,34.275394434667206,0.2594550850999928,8.978678586352373,0.25256749841075704,6.399086641857826e-10
128,3,78,5803.421875,5843.8734375,True,True,1,17,15,2,7.388037648786151e-09,0.009413290863177643,11.2,10.05,0.8973214285714287,0.0022830388387862863,11.7,0,False,False,13.053026399703072,33.94836262044976,0.38449649385564805,13.188670992036577,0.3744996359559992,1.391951662425458e-09
128,3,79,5843.8734375,5884.325000000001,True,True,1,29,27,2,5.045417114630597e-09,0.009346679472274237,12.2,9.75,0.7991803278688525,0.001073896604633212,11.9,0,False,False,9.635342316656192,33.608552241434,0.28669316807932443,9.67616152134454,0.27748862022079857,7.087531202490907e-10
128,3,80,5884.325,5924.7765625,True,True,1,28,26,2,5.7061485058053745e-09,0.009597754186002418,13.2,9.8,0.7424242424242425,0.0014408955640226567,11.5,0,False,False,10.414379119659145,33.26646217596885,0.3130594129478043,10.4314960825036,0.302165813290664,8.426420032183779e-10
128,3,81,5924.776562499999,5965.228125,True,True,1,19,17,2,7.385356283010837e-09,0.009140061450098342,11.1,10.25,0.9234234234234234,0.0016625028460350295,12.8,0,False,False,12.775076346812853,32.90531931407781,0.38823742218928475,12.78898977888332,0.37438617700692695,1.29332203816511e-09
128,3,82,5965.228125,6005.6796875,True,True,1,19,17,2,8.094232122350866e-09,0.00951176270655391,11.5,9.95,0.8652173913043477,0.0031955340389037824,11.2,0,False,False,11.788122794058609,32.54059303539414,0.3622590031237834,11.834309307268143,0.35011073250752434,1.074881003145172e-09
128,3,83,6005.6796875,6046.13125,True,True,1,12,10,2,7.913034361496301e-09,0.0075866870005118865,11.1,9.850000000000001,0.8873873873873875,0.0029647000559464135,12.0,0,False,False,11.433802578210361,32.14281989909473,0.355718714602647,11.511522478361513,0.3444800931727093,9.771528465639552e-10
128,3,84,6046.13125,6086.582812500001,True,True,2,24,20,4,7.419649130777757e-09,0.0004906712802892831,10.0,10.0,1.0,0.0009874114404572478,11.7,0,False,False,11.748326187316138,31.707933803050594,0.37051692678208636,11.696335586226958,0.3544739124335524,9.922569331685309e-10
128,3,85,6086.5828125,6127.034375,True,True,1,24,22,2,7.3923029363445665e-09,0.004945653423575616,12.0,0.3,0.024999999999999998,8.92550850986771e-06,11.8,1,False,False,7.694563484307082,31.270453106355678,0.24606498211383998,7.872785905767898,0.24166165357294067,4.2027028722290393e-10
128,3,86,6127.034374999999,6167.4859375,True,True,1,16,14,2,9.643577509056929e-09,0.008303737662615041,10.8,10.1,0.9351851851851851,0.0011814654144367634,11.4,0,False,False,12.459490350813951,30.858136483041143,0.4037667782583493,12.838989736309259,0.39881055334906673,1.1334967294388975e-09
128,3,87,6167.4859375,6207.9375,True,True,1,10,8,2,1.1114247248528748e-08,0.00738710954317419,10.8,9.45,0.8749999999999999,0.006088131363421634,11.8,0,False,False,12.884032334518736,30.449539701842276,0.4231273267404833,13.419851783993408,0.42223812303503844,1.1950595685220584e-09
128,3,88,6207.9375,6248.3890625,True,True,1,11,9,2,1.1410348824811211e-08,0.008478384937002367,9.8,9.25,0.943877551020408,0.0034143853779683253,10.2,0,False,False,14.697582282785504,30.029276198105137,0.48944177627940727,14.825823103759461,0.4728439713099833,1.375651149179267e-09
128,3,89,6248.3890625,6288.840625000001,True,True,1,10,8,2,1.075029613416621e-08,0.00782050354206325,10.7,9.45,0.883177570093458,0.0028286372468599445,11.2,0,False,False,15.951912518460176,29.600969123052323,0.5388983195836422,16.353765660227282,0.5288915145801694,1.628654850936222e-09
128,3,90,6288.840625,6329.2921875,True,True,1,18,16,2,7.969949798757138e-09,0.009424855185831643,10.6,9.6,0.9056603773584906,0.0020538078010847,10.9,0,False,False,12.409963953885494,29.171539721531303,0.42541340197842864,12.924303255282155,0.4238517180153923,1.0223149609710159e-09
128,3,91,6329.292187499999,6369.74375,True,True,1,19,17,2,7.495367973549141e-09,0.008966915297569857,10.6,9.5,0.8962264150943396,0.0020155919705681976,11.9,0,False,False,14.237879482891458,28.721981013376308,0.49571370011910526,14.623473800810416,0.48693907871829345,1.2346825095482082e-09
