N,q,evt,mckey,pid,p_gev,charge,eta,x0_mm,y0_mm,tx0,ty0,x1_mm,y1_mm,tx1,ty1,r1_mm,max_slope0,bend_x_mm,bend_y_mm,dtx_field_mrad,dty_field_mrad,dx_um,dy_um,dtx_mrad,dty_mrad,pos_um
1,16,4,4091,-211,8.446894645690918,-1.0,4.188676357269287,-51.52095639676469,37.20966364569871,-0.020339741490148184,0.016271254940518374,196.56590178463742,121.21246191436079,0.11366109874341493,0.016131807650121434,230.9342215171846,0.020339741490148184,353.4019716690914,-0.24650556235395982,134.0008402335631,-0.13944729039694,-44.913823011654586,-161.04490300507734,-0.07759769191297006,-0.05431219606664636,161.04490300507734
1,16,4,4410,2212,29.55348014831543,1.0,4.448137283325195,-61.370289350819476,8.930344702961529,-0.024655968619869833,0.0032064778968039533,-289.9231693990868,25.58538699446006,-0.06283316964723001,0.0032052535859354706,291.0499204295852,0.024655968619869833,-100.88920572830531,0.05254103742701943,-38.17720102736018,-0.001224310868482622,102.92854018211983,-75.14673553519202,0.10957806739089748,0.011844044056769955,102.92854018211983
1,16,4,5636,211,8.123175621032715,1.0,4.797745704650879,-12.37109703447168,-46.63553167917938,-0.008886052715330914,-0.01905666356375489,-427.5530923496206,-145.3727626989123,-0.14913128179830867,-0.01894211199109276,451.5915044732767,0.01905666356375489,-369.17179156570853,-0.06563841932285186,-140.24522908297777,0.11455157266213045,114.73814213013611,23.721085548885412,0.07182382334547377,0.05470876821932549,114.73814213013611
1,16,4,6393,2212,14.21345329284668,1.0,2.215681552886963,474.3978065151331,323.51625781632777,0.1799628938514548,0.1238292697572356,1182.979193969833,954.2207473048467,0.09527379309900838,0.12151988621583117,1519.8608515099452,0.1799628938514548,-223.23048432936275,-10.458703460495599,-84.68910075244642,-2.3093835414044332,1452.4367625240302,322.78901145582495,1.4048602892458018,-0.1941756095777819,1452.4367625240302
1,16,4,6395,-2212,12.020215034484863,-1.0,2.6100010871887207,362.3232023529664,141.63071692634185,0.1413253101645435,0.054257255226030865,1353.8519456158149,427.040918375792,0.24027014963705173,0.05494922628197541,1419.6052397110145,0.1413253101645435,259.7745522928751,4.476985340107547,98.94483947250824,0.6919710559445471,357.337098869948,454.6793399749163,0.21741671235858684,0.058329508478005554,454.6793399749163
1,16,5,542,2212,5.0510454177856445,1.0,2.9067389965057373,32.42229668152431,177.81434592187344,0.020242087775014822,0.10653141242871232,-470.23892231721294,728.9150041451286,-0.2127644500272904,0.10432317675914637,867.433990185966,0.10653141242871232,-607.470701080209,-0.49768905013149833,-233.00653780230525,-2.2082356695659473,-218.78657729428141,-232.30394089773654,-0.29310796305817566,-0.023931104829025274,232.30394089773654
1,16,5,1235,-211,20.158918380737305,-1.0,4.527559280395508,23.74991325141373,-52.88662710382016,0.009993613168325666,-0.019813697232870704,223.44821845319953,-155.61867185209476,0.06600182082447235,-0.01980865195512716,272.2981405719083,0.019813697232870704,147.95337493882917,-0.14068321591665267,56.00820765614669,0.005045277743542104,-159.38254096670335,140.27666265090488,0.021588233444405636,0.06918991520868042,159.38254096670335
1,16,5,1397,2212,14.77475643157959,1.0,3.5619454383850098,-149.19414053936367,-9.714221928485932,-0.05938556107064531,-0.0037408978147780445,-660.2959984091837,-29.115979247760325,-0.1365913105834926,-0.003761466717779477,660.9376262271173,0.05938556107064531,-203.61529975823265,-0.03213661391663081,-77.20574951284729,-0.02056890300143263,-207.9980229270859,-168.87039092027223,-0.052111597846848934,-0.041332868496028824,207.9980229270859
1,16,5,1489,-2212,14.10474967956543,-1.0,3.864267110824585,114.04560765418064,20.286753818061605,0.044178343485877264,0.00737651849613096,555.4257075276612,58.56381792477871,0.12478756309335645,0.007370626553764723,558.5046439847476,0.044178343485877264,212.63347297230524,0.082926637450214,80.60921960747919,-0.005891942366237184,129.25280811009543,129.43003821197152,0.03654410327127988,0.04529657860254978,129.43003821197152
1,16,5,1493,2212,6.6819257736206055,1.0,3.217756509780884,-82.73684636681914,200.4839006454778,-0.035799433792123275,0.07452469538623871,-727.3186108154841,589.5065430577534,-0.21142186953998315,0.0739823063724375,936.2213018012721,0.07452469538623871,-459.2194561598091,3.1486746414088884,-175.62243574785987,-0.5423890138012144,-54.93146762046308,-173.79790051313648,-0.20439619655837626,-0.0895868048389481,173.79790051313648
1,16,5,2064,211,14.935940742492676,1.0,3.854100465774536,-2.414796669693878,113.3589048163584,-0.0029232657339113193,0.04179352166172731,-217.97941513755228,329.91249097995683,-0.07890039763816595,0.041694033058098594,395.4203802642315,0.04179352166172731,-200.42853315081237,0.15508970350674645,-75.97713190425463,-0.0994886036287182,-95.68174202942714,-8.11526037063004,-0.11348036609512557,-0.027705475054824735,95.68174202942714
