N,q,split,comparator,p_band,pos_med_um,pos_p95_um,slope_med_mrad,n
1,6,test,vs_rk6_endpoint,5-10 GeV,273.7450374553205,2556.5127639574775,0.09177063712133282,430
1,6,test,vs_rk6_endpoint,10-25 GeV,176.4534141239551,668.8018581027503,0.05287920409206923,383
1,6,test,vs_rk6_endpoint,25-200 GeV,268.42098727689745,1290.1665256489534,0.11093762642510815,134
1,6,test,vs_real_scifi_state,1-2 GeV,22835.514836352515,24073.303437581715,8.938536087652604,5
1,6,test,vs_real_scifi_state,2-5 GeV,6326.327613163926,28279.373923708943,2.098642896855518,500
1,6,test,vs_real_scifi_state,5-10 GeV,2015.9436044698111,8879.418726718286,0.5250454440110935,430
1,6,test,vs_real_scifi_state,10-25 GeV,682.1989439146705,4650.72728950793,0.1935737556930106,383
1,6,test,vs_real_scifi_state,25-200 GeV,580.0647446813514,2616.239220514034,0.17384522566219612,134
1,6,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
1,6,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
1,6,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
1,6,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
1,6,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
1,7,val,vs_rk6_endpoint,1-2 GeV,6185.0918895128225,28660.124591760912,1.9052802804693791,8
1,7,val,vs_rk6_endpoint,2-5 GeV,682.4917733960092,12685.433908242398,0.31987570084963945,519
1,7,val,vs_rk6_endpoint,5-10 GeV,243.55574205770836,2788.833949443551,0.11866167501350944,447
1,7,val,vs_rk6_endpoint,10-25 GeV,251.59025562388138,910.167770222938,0.07085089935729774,378
1,7,val,vs_rk6_endpoint,25-200 GeV,487.24717275185014,3098.0895309220386,0.11328833937524624,111
1,7,val,vs_real_scifi_state,1-2 GeV,30702.205260093735,42119.41475215317,12.283467114557688,8
1,7,val,vs_real_scifi_state,2-5 GeV,5571.170949178509,22651.683035081536,1.8514981124591046,519
1,7,val,vs_real_scifi_state,5-10 GeV,1737.914192144217,7425.444551508314,0.4982313892086532,447
1,7,val,vs_real_scifi_state,10-25 GeV,675.2128978720293,3496.6471000125584,0.196819778336757,378
1,7,val,vs_real_scifi_state,25-200 GeV,698.5455537537746,3019.50458025307,0.17385278209365584,111
1,7,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
1,7,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
1,7,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
1,7,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
1,7,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
1,7,test,vs_rk6_endpoint,1-2 GeV,3764.400889105673,13650.639910348904,4.087410706656303,5
1,7,test,vs_rk6_endpoint,2-5 GeV,607.4109071077487,9030.777486830202,0.27297980526939936,500
1,7,test,vs_rk6_endpoint,5-10 GeV,261.8584784884206,3135.185543852424,0.11844017424455372,430
1,7,test,vs_rk6_endpoint,10-25 GeV,245.45877336055355,766.9762715488898,0.062459568217904105,383
1,7,test,vs_rk6_endpoint,25-200 GeV,403.88635551512664,4099.26048505669,0.09185608476552747,134
1,7,test,vs_real_scifi_state,1-2 GeV,19018.860283519643,25217.786991864465,9.296027478228218,5
1,7,test,vs_real_scifi_state,2-5 GeV,5154.26939081749,22517.054054838634,1.859726155630348,500
1,7,test,vs_real_scifi_state,5-10 GeV,1816.7054854432151,8513.415547962315,0.5165893747647692,430
1,7,test,vs_real_scifi_state,10-25 GeV,718.886789803463,4464.905439334071,0.1965451790223779,383
1,7,test,vs_real_scifi_state,25-200 GeV,670.6554648211168,4171.343948346066,0.1806785286828476,134
1,7,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
1,7,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
1,7,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
1,7,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
1,7,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
1,8,val,vs_rk6_endpoint,1-2 GeV,2067.1793429118425,22267.767795208772,0.8235063516874517,8
1,8,val,vs_rk6_endpoint,2-5 GeV,408.8752696386564,7002.044549899247,0.22210915447050394,519
1,8,val,vs_rk6_endpoint,5-10 GeV,191.40818473920262,1525.9576457469734,0.10542283160552834,447
1,8,val,vs_rk6_endpoint,10-25 GeV,124.84915403240393,682.917712870298,0.06984198210440579,378
1,8,val,vs_rk6_endpoint,25-200 GeV,429.8342778804738,1347.6722021505054,0.14043534611602598,111
1,8,val,vs_real_scifi_state,1-2 GeV,24533.017356473563,41701.1824251069,7.559432712074283,8
1,8,val,vs_real_scifi_state,2-5 GeV,6099.087540571019,24394.91102820877,2.058204745246761,519
1,8,val,vs_real_scifi_state,5-10 GeV,1732.2877635156715,6329.922619445943,0.5072329530064201,447
1,8,val,vs_real_scifi_state,10-25 GeV,662.721681860944,2883.8499521708763,0.19565471289365033,378
1,8,val,vs_real_scifi_state,25-200 GeV,596.6121950299339,1959.1132516913383,0.17246298883591415,111
1,8,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
1,8,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
1,8,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
1,8,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
1,8,val,rk6_truth_vs_real_scifi_state,25-200 GeV,235.7440732904479,1400.0494707521796,0.06965224407363968,111
1,8,test,vs_rk6_endpoint,1-2 GeV,4685.285022387476,17885.949546430762,2.329470419864532,5
1,8,test,vs_rk6_endpoint,2-5 GeV,372.3910247381923,5017.27604306381,0.20598250838127496,500
1,8,test,vs_rk6_endpoint,5-10 GeV,196.71283652510851,1475.0034264735045,0.10638622711759554,430
1,8,test,vs_rk6_endpoint,10-25 GeV,103.1754142093746,615.0666518028999,0.06362594039704961,383
1,8,test,vs_rk6_endpoint,25-200 GeV,393.10878180400266,2332.4336538588964,0.12167114091422848,134
1,8,test,vs_real_scifi_state,1-2 GeV,17914.828474249247,31273.27782451183,8.002076641707712,5
1,8,test,vs_real_scifi_state,2-5 GeV,5642.393593256202,20339.68176016123,1.9089068817301351,500
1,8,test,vs_real_scifi_state,5-10 GeV,1793.0232508844028,7479.50384965544,0.5368026192705405,430
1,8,test,vs_real_scifi_state,10-25 GeV,651.4114883869979,4032.675141890886,0.19713136298563083,383
1,8,test,vs_real_scifi_state,25-200 GeV,618.8419542545063,3033.0951663859173,0.1948376089932896,134
1,8,test,rk6_truth_vs_real_scifi_state,1-2 GeV,17033.803596212463,20923.374262418747,6.639733092636546,5
1,8,test,rk6_truth_vs_real_scifi_state,2-5 GeV,5219.285263872081,19561.85538098957,1.7640321939405845,500
1,8,test,rk6_truth_vs_real_scifi_state,5-10 GeV,1629.873196911177,5935.887069078687,0.46266259849684493,430
1,8,test,rk6_truth_vs_real_scifi_state,10-25 GeV,613.468617182491,3874.1374756821992,0.16872891363187495,383
1,8,test,rk6_truth_vs_real_scifi_state,25-200 GeV,254.51889900040214,2041.9677151542548,0.08344190325408879,134
1,9,val,vs_rk6_endpoint,1-2 GeV,3469.0074364229986,9747.458673457484,1.0284990958094042,8
1,9,val,vs_rk6_endpoint,2-5 GeV,444.1466395013549,7237.137331245271,0.22793603249433858,519
1,9,val,vs_rk6_endpoint,5-10 GeV,184.3431839281493,1713.8778144169796,0.10458243305190573,447
1,9,val,vs_rk6_endpoint,10-25 GeV,167.72670117536137,791.0579777769157,0.06596548515242287,378
1,9,val,vs_rk6_endpoint,25-200 GeV,395.4425883513295,1696.3039754960932,0.108314411334208,111
1,9,val,vs_real_scifi_state,1-2 GeV,19658.22948021865,40684.059893400816,8.171926179319637,8
1,9,val,vs_real_scifi_state,2-5 GeV,5703.788692338549,24175.31973840781,1.9327664296763247,519
1,9,val,vs_real_scifi_state,5-10 GeV,1703.586503968637,6667.8149572071325,0.49671540468304576,447
1,9,val,vs_real_scifi_state,10-25 GeV,685.7009402227945,3014.8511540447935,0.188603523963847,378
1,9,val,vs_real_scifi_state,25-200 GeV,637.6896961319147,2172.8843722966735,0.15050233933077903,111
1,9,val,rk6_truth_vs_real_scifi_state,1-2 GeV,14671.017509227222,40777.29974678274,6.765676699793804,8
1,9,val,rk6_truth_vs_real_scifi_state,2-5 GeV,5504.176601795734,18837.205916894654,1.8740475515322819,519
1,9,val,rk6_truth_vs_real_scifi_state,5-10 GeV,1623.0443313810383,5638.275603323321,0.4806425244004153,447
1,9,val,rk6_truth_vs_real_scifi_state,10-25 GeV,585.254032350278,2740.330039725194,0.16916676296903527,378
