N,q,leg,z0,z1,converged,restarts,final_loss,wall_s,own_step_test_endpoint_med_um,own_step_test_straight_med_um,own_step_val_endpoint_med_um,chain_val_pos_med_um,chain_val_pos_p95_um,chain_val_slope_med_mrad,chain_test_pos_med_um,chain_test_pos_p95_um,chain_test_slope_med_mrad,leg_wall_s_this_run
64,19,59,7421.484375,7502.3875,True,40,7.468433987626116e-09,756.0,14.018384026304176,58.97382815851415,14.851333178910409,2049.211058667069,9158.611713663906,1.2695787444406414,2028.9685999208727,8597.858835262059,1.2374091629579753,774.6
64,19,60,7502.3875,7583.290625,True,39,9.34612711039773e-09,870.7,15.907687383304392,55.07275329364347,16.49904358805543,2136.3405288743706,9528.186160040414,1.283718268733386,2123.066028108667,9011.131067758348,1.2661907546013955,890.7
64,19,61,7583.290625,7664.193749999999,True,17,1.0534784376427035e-08,321.5,17.01299352021568,51.46821159962656,17.56077377035581,2216.4835559362928,9902.374591313168,1.2844953638077028,2207.4344913225586,9301.0515936913,1.2784848408732008,338.9
64,19,62,7664.19375,7745.096875,True,16,7.581819224536692e-09,261.6,13.469877243935002,48.06627953740872,13.888867056493837,2312.2640438658664,10280.263442684,1.2955100411772558,2303.4323812123885,9596.62056096096,1.2790942897653728,280.7
64,19,63,7745.096875,7826.0,True,13,7.768961244721458e-09,237.0,13.752152471880663,45.0830133285649,14.224059092157404,2404.653725720593,10662.066083226555,1.3006397695019682,2399.789224698093,9867.766083999888,1.2991564414901735,253.8
64,20,0,2648.2,2729.1031249999996,True,37,3.1002825570481665e-09,827.6,5.754054199265113,29.374089407873782,5.874376402253745,5.87437640449906,14.76378012484218,0.004756425686900517,5.754054202679271,13.859524496403356,0.004975796205756652,846.6
64,20,1,2729.1031249999996,2810.0062499999995,True,24,4.157887047938759e-09,479.8,6.7179378835522385,33.77899980805399,6.772089320989494,12.59625419784527,31.102701692190482,0.010394923709758364,12.462622287143788,29.778186470421986,0.010905580315814789,497.5
64,20,2,2810.00625,2890.9093749999997,True,22,4.583210117268457e-09,453.4,7.823505844800849,38.45215566317606,7.8944983404198865,20.582479528471254,47.15308658887732,0.01615201495531668,20.33401366038845,45.77470902156906,0.01645545890029739,472.1
64,20,3,2890.9093749999997,2971.8124999999995,True,23,6.7980542496999334e-09,531.7,8.255098651027026,43.63625451957631,8.394037260757159,29.460996575966014,67.0303799144278,0.022985295300412267,29.23490126865147,66.98587501083209,0.023618201222675664,551.7
64,20,4,2971.8125,3052.715625,True,29,5.623495355590229e-09,674.3,10.22735019087051,49.19794965549329,10.284874271007993,40.1511131571084,84.71864994138507,0.02855995809381527,39.956903220407014,79.58382505950362,0.02948599292491676,692.9
64,20,5,3052.715625,3133.6187499999996,True,20,7.853335640406612e-09,412.0,11.758615915006487,55.121979364152196,11.949768669808236,52.50904066632245,108.31559004298722,0.035804025880617485,52.71686550691079,99.82718183268916,0.03663437115270993,429.8
64,20,6,3133.6187499999996,3214.5218749999995,True,19,8.811086051670422e-09,364.8,13.390818921660497,61.65133095997888,13.541092547065148,66.09303985433712,137.9905890218905,0.04306111235731838,67.40070360687511,123.24094406653785,0.04394699661560385,381.3
64,20,7,3214.521875,3295.4249999999997,True,35,1.2608108217151834e-08,738.6,13.272671121697499,68.55123234151961,13.351926208855502,80.38675367046011,174.88751500853527,0.05219396711636168,81.86484431790575,158.04591449887656,0.052784859788422345,754.5
64,20,8,3295.4249999999997,3376.3281249999995,True,14,1.0081807221563342e-08,277.9,16.018334346862062,75.46457721549871,16.24712653642746,95.60925316358748,207.2015344039541,0.05917826594664666,98.22576867165367,183.7062712011459,0.058938149217595825,294.4
64,20,9,3376.328125,3457.23125,True,14,1.0600571205734482e-08,280.9,16.814632564532417,82.68353010712559,16.975345273607445,112.14057529650745,240.45532211109955,0.06563297791782607,113.86715010540627,218.13102415158315,0.06355088343947088,298.5
64,20,10,3457.23125,3538.1343749999996,True,23,9.683867046481485e-09,594.1,16.486817761679262,89.82242494808368,16.856770204924487,128.4778943947913,282.4610000938459,0.06949129234146145,129.98453881596419,259.8524171642931,0.06783014962417205,612.6
64,20,11,3538.1343749999996,3619.0374999999995,True,17,1.2594272273288379e-08,483.3,19.571458905360828,97.41754325314389,20.122639296756617,147.94236037172936,323.33560873980196,0.0741401533985199,149.83619700015538,306.71065848030423,0.07279128093715809,504.5
64,20,12,3619.0375,3699.9406249999997,True,13,1.4072642761451957e-08,318.9,21.761158772088507,105.20820211814552,22.308680066686293,168.86477395422617,371.82453817930156,0.08032024363699734,170.29133230497706,362.1795774960364,0.0782139994900384,337.7
64,20,13,3699.940625,3780.84375,True,16,1.433515319687738e-08,426.9,21.918508860068187,113.32865772832434,22.265344385090202,190.76731743845698,426.8950107929184,0.08466665509757748,191.69865941646557,416.5046194015882,0.08461592131321552,445.1
64,20,14,3780.84375,3861.746875,True,16,1.6870674913618334e-08,419.4,22.65867067958993,120.17851668060331,22.893186393076803,213.09564604558773,485.0792332211805,0.09003001710030344,213.2488939566528,479.38483393507073,0.0906528479982932,439.3
64,20,15,3861.746875,3942.6499999999996,True,16,2.548201656781459e-08,431.9,22.229682786869986,126.34155760431298,22.42377141533325,235.59155780893093,556.382789246523,0.09727502810967514,235.34809357823949,549.3027444311782,0.09746897988294027,451.0
64,20,16,3942.6499999999996,4023.5531249999995,True,12,2.5457430309465253e-08,322.9,22.50592214435887,132.6474036756018,22.878231435925045,258.11690283456556,615.7662349835929,0.1049804483628583,257.7164591405037,609.9732396337821,0.10382295923165585,342.0
64,20,17,4023.553125,4104.45625,True,9,4.61313472865117e-08,231.5,22.073442811768373,137.95560071916668,22.219625351034722,279.8012587761036,684.3635327592254,0.1152576293307131,281.45482023902343,687.7362381895225,0.1134141321788261,251.5
64,20,18,4104.45625,4185.359375,True,8,4.233416988652375e-08,208.7,20.009908496501083,142.82743982903412,20.283109181804093,299.476413644868,753.3591680412892,0.12362773632774299,299.84924508799793,768.9138333080303,0.12265518690397943,228.6
64,20,19,4185.359375,4266.2625,True,9,3.107683326094556e-08,228.7,22.194790222922478,146.86297106597834,22.605109251264466,322.8314376470962,833.6783021241744,0.13552287258457307,323.2605479609276,849.4776926573345,0.13505231853974847,248.7
64,20,20,4266.2625,4347.165625,True,8,4.781535589825982e-08,207.7,21.869506226600777,150.10774216376177,22.337954948291383,346.13855140213445,915.1180526226382,0.1455593976890865,346.2335313443887,937.2896320322162,0.1486823120410174,226.8
64,20,21,4347.165625,4428.068749999999,True,8,5.385232960332529e-08,203.3,22.194148747431086,152.7076490391721,22.36038608788249,367.8127188611029,993.2971936347667,0.15953550029891572,369.98122329679717,1031.5184461388747,0.1617223688331372,222.2
64,20,22,4428.06875,4508.971875,True,8,3.536570762709336e-08,199.3,21.909577927239354,154.61991667444153,22.23266145416325,393.7612152459735,1088.8857382460392,0.171331043375883,390.97461749028463,1122.0876190061506,0.1752350112799398,218.4
64,20,23,4508.971875,4589.875,True,8,4.5592904501154646e-08,197.9,21.831705444434135,155.80774546749865,22.164748791944078,420.2292400137537,1192.2280857646626,0.18760722219599013,416.29239181065003,1223.9050591320436,0.1883301344600373,216.7
64,20,24,4589.875,4670.778125,True,8,4.214088971203682e-08,197.2,20.732130700707785,156.41517353071777,20.867704396550835,441.71530589130725,1309.6244865203364,0.19998033108052649,437.1311943875753,1346.1069922041297,0.1993856187078001,216.2
64,20,25,4670.778125,4751.68125,True,11,2.1060672194409193e-08,283.7,20.725161096969202,156.79627052588074,21.03813130612764,462.89815163902404,1418.4395461072013,0.21369925851623048,458.3992316886345,1459.155893037418,0.21299888681839546,303.1
64,20,26,4751.68125,4832.584374999999,True,18,2.218601997306421e-08,474.4,20.621841069498714,156.52488977085,20.894219209196763,484.2785027870491,1533.9795062459752,0.23635454680728807,477.81177949797103,1564.159401090763,0.23582527120293365,493.2
64,20,27,4832.584375,4913.4875,True,16,2.984521273562967e-08,404.8,22.033631214554816,155.6634982173506,22.557456348579308,505.4517547806654,1652.3080880737764,0.25777355728537343,499.1454882555715,1670.1650805239435,0.2560982113340715,423.8
64,20,28,4913.487499999999,4994.390624999999,True,9,1.9940349529604218e-08,220.1,19.780730776002287,155.03235514539426,19.70075609692401,532.4441236553525,1759.4570147924182,0.27977404418216834,521.4868999996208,1771.2416393155659,0.276501888545732,239.1
64,20,29,4994.390625,5075.29375,True,16,2.7870326412177186e-08,413.5,21.431037310868817,154.14281219011627,21.471572654462534,557.4407066620779,1875.2353058466988,0.3060399555898652,540.848991389466,1874.3763255443903,0.30087976260639165,432.6
64,20,30,5075.29375,5156.196875,True,11,1.6541834955081195e-08,263.4,19.570738150604463,153.02282829654246,19.742923640428955,584.5922631116025,1999.232643600685,0.33275814343011745,566.4980451651402,2042.6728183180599,0.32875679657687684,282.7
64,20,31,5156.196875,5237.099999999999,True,10,2.9335644081624073e-08,239.3,20.815860886244764,151.71586062714937,20.62054105721245,608.0010837484338,2108.651162567802,0.3590497245984786,592.1625447479641,2205.2330899494627,0.36346810671076396,258.0
64,20,32,5237.1,5318.003125,True,8,2.7229946016660538e-08,173.3,19.353097899855953,150.22502514270286,19.19834761964978,633.9833888221165,2205.208619462727,0.38846105812212484,617.2355685493329,2359.121315883874,0.3923629284790092,190.8
64,20,33,5318.003124999999,5398.906249999999,True,9,3.064594603697719e-08,198.5,20.411734066179577,148.56892812474598,19.931143624660308,663.1945170917106,2370.3780694288803,0.41887644325261375,652.312233298133,2452.788656544861,0.4252826999904136,216.9
64,20,34,5398.90625,5479.809375,True,12,2.01702525369347e-08,250.5,19.62557491869177,146.76396767995925,19.478711759489897,684.9403354553942,2532.962950055411,0.4545240167173753,675.716513114466,2628.578600940722,0.45308755636412623,268.1
64,20,35,5479.809375,5560.7125,True,20,1.893124238463203e-08,422.3,19.25140221987931,144.80789648322911,18.88913212918908,707.558735640248,2704.2674137533095,0.4890805474757759,708.0853949145904,2786.0076376261622,0.4848784510452422,439.8
64,20,36,5560.7125,5641.615624999999,True,8,2.6153628529377736e-08,162.4,20.27872515502338,142.69745493206187,20.06335820223626,733.5512606763501,2904.4640435979923,0.5216724152074682,733.488727340287,2955.7080277021682,0.5238321552967773,179.6
64,20,37,5641.615625,5722.51875,True,11,2.958445386748052e-08,226.9,20.2559693592832,140.31726104855125,19.89936496545397,758.6995001162506,3080.771996889596,0.5567280151517612,770.6231959354,3134.890298841273,0.553988655564823,244.0
64,20,38,5722.518749999999,5803.421874999999,True,8,2.7575664945325844e-08,163.9,20.402301578585025,137.80237219592095,19.874955462114485,792.1754939125378,3261.862333264844,0.59424886971568,806.3496774211103,3231.9396139162645,0.5905631333403549,182.0
64,20,39,5803.421875,5884.325,True,10,1.977062600754788e-08,205.0,20.048383115593538,135.34879919919618,19.587949746949107,838.3664671078463,3555.630093268169,0.6315550061261055,839.7609876405099,3438.358423494055,0.6252702440609909,221.5
64,20,40,5884.325,5965.228125,True,10,1.9522740125092978e-08,204.3,19.414667422513077,132.59457875532465,19.04455920896453,875.2537058607004,3793.508066500049,0.6708333195308974,870.7334589847022,3639.9451915801674,0.6606637969808413,222.3
64,20,41,5965.228125,6046.131249999999,True,9,2.545432571026558e-08,190.0,18.2834928974695,129.6502799741936,17.904649531942596,913.4068838341491,3990.612324391454,0.7070812380354646,907.3221693364957,3827.3908260748153,0.696200360927848,206.9
64,20,42,6046.13125,6127.034375,True,8,2.705236103445164e-08,163.4,18.425298436937965,126.26171732916714,17.948657761053255,956.544388358303,4182.375052842709,0.743877814569846,946.3286569743445,4015.9933272065937,0.7376265233529503,180.5
64,20,43,6127.034374999999,6207.937499999999,True,9,3.3509959594016533e-08,168.9,20.19186189586719,122.89030709554005,19.993255040958502,1003.4522063460827,4468.823181783339,0.7862658792922583,1002.0384892343941,4237.232859398523,0.7790645892157034,184.9
64,20,44,6207.9375,6288.840625,True,8,2.9921044672797523e-08,148.8,18.223510595838377,119.5482112686328,17.786055065158735,1043.9146301190476,4716.799968142991,0.8188306951560121,1045.2352474470672,4430.218133364373,0.8135403312091033,164.9
64,20,45,6288.840625,6369.74375,True,10,2.0981414100810613e-08,187.4,17.69616269794483,116.10116656022385,17.344782710864592,1098.165386917458,5022.161721535496,0.8594208924836665,1083.2933244537485,4689.740797484403,0.8528886262962462,203.6
64,20,46,6369.74375,6450.646874999999,True,13,2.378381328259586e-08,254.7,20.34522692582641,112.45526999198319,19.92392059798931,1153.6512073845415,5298.097155906768,0.9000480080163381,1133.9131936342426,5051.8984914518005,0.8856390967290282,270.7
64,20,47,6450.646875,6531.55,True,8,2.309957944498056e-08,158.6,16.716908120884,108.73581642835006,16.343338848280098,1210.896793335337,5651.116901210363,0.9416048476428505,1187.0644435617237,5268.280682206749,0.9208167589943583,174.9
64,20,48,6531.55,6612.453125,True,12,2.0180224147684715e-08,220.9,18.979578328995217,104.95581951914801,18.92868682966764,1257.8000222922583,6040.965411552178,0.9650297406401109,1244.0741583511253,5504.050657675355,0.9605346141858401,237.5
64,20,49,6612.453125,6693.35625,True,13,1.3750151647783565e-08,252.0,16.581568851130157,101.06969618092876,16.17329821107205,1307.3447621692367,6318.282513421548,0.9998497398504835,1304.1543241634486,5869.350248499018,0.9951211189581366,268.6
64,20,50,6693.35625,6774.259375,True,14,1.5214883290549083e-08,288.5,15.98506206656225,97.12076880893505,16.199184251320276,1369.969375174719,6710.574174628185,1.0265610360140758,1381.1756707476377,6237.894463559906,1.0300934875789591,305.9
64,20,51,6774.259375,6855.162499999999,True,10,1.856186256070768e-08,197.8,17.315243377879597,93.13988750693625,17.744410834950486,1451.6714882069834,6929.362466308487,1.049772320864062,1449.3558607938085,6524.352125627956,1.0639438882153809,216.0
64,20,52,6855.1625,6936.065625,True,12,1.784768446471722e-08,240.6,18.384211285450647,89.11700135731593,19.04669882651433,1523.9046442682422,7268.692368398996,1.0860820210677191,1508.6846420483225,6749.686105211395,1.0818078545608985,258.0
64,20,53,6936.065625,7016.96875,True,11,1.4704937967849273e-08,212.7,15.546007312480015,84.93765899631711,16.11263266943297,1604.9732898754314,7643.152767715675,1.1055007732955202,1588.9092225295656,6980.711348704176,1.106000878721529,229.4
64,20,54,7016.96875,7097.871875,True,12,1.640406740148381e-08,232.9,19.53835580691443,80.51111454852844,20.427531626353357,1683.078531903675,7957.386594927405,1.1296534078511777,1656.507724965877,7313.3284104052045,1.1325193231829926,251.3
64,20,55,7097.871875,7178.775,True,11,1.4669851659696919e-08,212.8,18.390099948689453,75.68787154750112,19.327136376318776,1749.253794826842,8323.903570352968,1.1406503367139416,1744.6388299596692,7652.653703289462,1.1525043967499302,230.2
64,20,56,7178.775,7259.678124999999,True,12,1.1899042371171386e-08,233.1,16.013298215966643,70.72817846176349,16.79278514819771,1834.4501093981762,8692.042504246654,1.1610991652630243,1822.841703043764,8023.729886845891,1.1715178651168916,252.2
64,20,57,7259.678125,7340.58125,True,21,8.043130068321153e-09,418.5,12.400154990496404,66.83151595592562,12.628483624325781,1930.6768675706394,9073.934687469926,1.165383314850832,1921.4977358509202,8412.158524453182,1.189010413381937,435.8
64,20,58,7340.58125,7421.484375,True,11,1.0324099151394112e-08,220.8,17.091566631862065,62.71902479309688,17.65411216092616,2015.353368156866,9470.02050859307,1.1720627402447004,1995.9836277482168,8814.406437797044,1.2035655359388455,239.4
64,20,59,7421.484375,7502.3875,True,12,9.684777596676723e-09,223.0,17.491634598059136,58.9798022388095,18.05810781792161,2092.043252379881,9874.535520390336,1.1972626865339868,2087.584185629751,9187.661298614237,1.224834190516097,239.6
64,20,60,7502.3875,7583.290625,True,15,9.87442067745268e-09,290.5,20.528242986443956,55.075746488569166,21.26541003286775,2152.3837546741333,10301.237269357389,1.2057808793355662,2170.6229622890587,9540.39364722151,1.2479761760676373,307.1
64,20,61,7583.290625,7664.193749999999,True,12,7.637620664909576e-09,231.4,17.40776477855377,51.46539841911135,17.613225358047657,2259.9961214800715,10728.836120939508,1.213428260589497,2250.751965983909,9882.953833155943,1.2581980713957872,250.7
64,20,62,7664.19375,7745.096875,True,17,7.1768585981640635e-09,289.7,18.90629211806072,48.07226078327176,19.210772897508832,2352.685848226969,11104.000314703924,1.2407499726358184,2342.858289810096,10245.962449787841,1.2745436675499142,309.0
64,20,63,7745.096875,7826.0,True,13,7.7688661071128e-09,245.5,20.654718412131956,45.086726579853575,20.860470846230328,2473.7903611320926,11513.579496282755,1.2591483796525125,2447.053671490835,10584.573721623865,1.2868533428481364,262.8
128,1,0,2648.2,2688.6515624999997,True,21,1.536798515478796e-09,180.2,1.56291048561219,7.163611979443374,1.5750597431889446,1.5750597431321012,4.409795387618938,0.0026416987563421257,1.5629104855839904,3.80438511551784,0.002686829868966522,191.0
128,1,1,2688.6515624999997,2729.1031249999996,True,31,1.7996107723503643e-09,327.9,1.68436265051497,7.70279915629235,1.7057288253710112,3.275579773919901,8.543630614737186,0.005617199560222809,3.247093529687106,7.449226564469313,0.005597770555392477,338.2
128,1,2,2729.1031249999996,2769.5546874999995,True,49,6.562471934878464e-10,578.9,1.5784668222948994,8.259252616580781,1.6339251088623996,4.8446460091469135,11.746010922043126,0.006764792662202618,4.838582391277768,10.047985195754453,0.006890183457775728,589.4
128,1,3,2769.5546875,2810.00625,True,17,2.501336837592794e-09,182.9,1.9364164514819038,8.815752805449328,1.9963492203771693,6.968220229907729,17.573995424908155,0.010228176730138483,6.87967221377761,14.998339576920827,0.01015856148873888,193.8
128,1,4,2810.00625,2850.4578125,True,30,2.0738334466248214e-09,329.0,2.0613278157348702,9.407172628695726,2.1265937973709015,9.273929079895993,24.110854205377997,0.013126186659231931,9.237895239929017,20.119297762579794,0.013047611055255412,339.7
128,1,5,2850.4578125,2890.9093749999997,True,31,2.8312058332074855e-09,331.4,2.2432552308160325,10.024767681790614,2.297109546709919,11.872099563134952,30.560522374960893,0.016761213046979917,11.749844437357382,25.80161700168731,0.01652804831927656,341.6
128,1,6,2890.9093749999997,2931.3609374999996,True,25,3.354149289729705e-09,287.0,2.3880916115501805,10.67176429650063,2.466084644197508,14.545338655998385,38.97521232499339,0.020501543126110952,14.369625823171361,31.943950127583783,0.02051130820237071,297.9
128,1,7,2931.3609374999996,2971.8124999999995,True,19,3.2547852943709415e-09,205.2,2.386573051343266,11.358579648948819,2.454431775248622,17.060167013468686,47.07273639818295,0.023832462298430113,16.990147033371983,39.004024078453625,0.023923219734524596,215.6
128,1,8,2971.8125,3012.2640625,True,28,3.5336689755202577e-09,302.1,2.5789003074478956,12.064786299429642,2.6627301497086364,19.854271593459316,55.16892664668517,0.02755428326332854,19.635821546472698,46.816771829070454,0.027567718568699433,312.8
128,1,9,3012.2640625,3052.715625,True,41,2.2183446191420718e-09,483.8,2.5208899524629125,12.774092462308317,2.5618507352831443,22.256256847185796,63.98526564360622,0.029855078298168802,22.20634198884852,53.77872555092794,0.030310523379250068,494.8
128,1,10,3052.715625,3093.1671874999997,True,20,3.8578770333069164e-09,211.3,2.7675977192416212,13.515340447327162,2.8319633488322893,24.99013804415995,74.03019055698222,0.03361394065104495,25.18083697033191,63.803275801728894,0.03407028989308933,221.4
128,1,11,3093.1671874999997,3133.6187499999996,True,17,4.351357682210686e-09,195.8,2.953256162996354,14.319284029401302,3.0005907193455528,28.114123360580834,85.61654017471479,0.03810490035214588,28.4143944528914,74.94924384581947,0.038116021411890855,205.6
128,1,12,3133.6187499999996,3174.0703124999995,True,31,3.277773111234246e-09,357.6,2.996907426496165,15.150443939454306,3.0608079179614833,30.964180764414095,97.02959869192676,0.04152575994491314,31.607305659549834,85.14160633898484,0.04202497029966862,368.2
128,1,13,3174.0703125,3214.521875,True,19,5.44334849746089e-09,218.9,3.27261701211512,15.937819733100156,3.3384692411004835,34.46165376777799,110.67771683617731,0.04622672771925629,35.261939413672394,99.57257733847345,0.046429002662004906,229.5
128,1,14,3214.521875,3254.9734375,True,16,5.8392417805747704e-09,179.2,3.4192713433327526,16.8397467307706,3.50407170355993,37.87870158100759,125.62203606266984,0.05095718103160368,39.0477587750766,113.84767325688969,0.051221324229776544,189.2
128,1,15,3254.9734375,3295.4249999999997,True,48,4.438858801289374e-09,496.9,3.566949408821074,17.696862116590495,3.660359979619443,41.76245675644452,138.2687635392102,0.05507105955849037,42.641154829365036,129.08234042537998,0.05545713847140629,508.2
128,1,16,3295.4249999999997,3335.8765624999996,True,19,6.2474623058876985e-09,221.3,3.7530007666433107,18.55636689340656,3.825600909721061,45.74613282595408,154.81595299683633,0.0595347062382276,46.822378963657485,144.54689198033756,0.06006750433960612,231.7
128,1,17,3335.8765624999996,3376.3281249999995,True,26,5.135601228384753e-09,298.4,3.839840917397197,19.48756750122982,3.9591304405632854,49.65617281129653,169.02604908948368,0.06390796935000845,51.06229834497533,164.90522078497636,0.06446458799147253,309.5
128,1,18,3376.328125,3416.7796875,True,19,7.45481559766755e-09,227.5,4.1586338071191165,20.372816722577625,4.234980893826901,54.445496810217264,186.38957339085493,0.0697587622988799,56.2417582719128,181.53033255790456,0.07050300631858235,238.0
128,1,19,3416.7796875,3457.23125,True,17,8.003807151932409e-09,192.2,4.400267281862824,21.257742042312344,4.489965870305923,59.311128160402404,207.28574605221866,0.07494611806822121,61.233233640713536,203.83875831018744,0.07613454579803292,202.8
128,1,20,3457.23125,3497.6828124999997,True,18,7.685678494195409e-09,211.2,4.4112516590715245,22.16416926306053,4.488654059429109,64.39960034649062,230.27019435024255,0.08045713729383508,66.2933260888181,225.952854961956,0.08247248740083421,221.3
128,1,21,3497.6828124999997,3538.1343749999996,True,23,6.990646035954472e-09,264.4,4.371889848731048,23.079952190840913,4.468220573187409,69.31156411479833,253.38272484739,0.08606457690503444,71.35553259045224,247.8584154815645,0.08784357941710783,275.6
128,1,22,3538.1343749999996,3578.5859374999995,True,22,7.492531802638032e-09,248.8,4.552066596261284,24.057399528821577,4.633024004462527,74.05007244852868,279.6208790160051,0.08997871811308733,76.86262043448622,270.41005244243223,0.09366582784909455,258.8
128,1,23,3578.5859375,3619.0375,True,13,7.695911883129266e-09,148.0,4.513605968607948,24.99170815216445,4.556429769823289,79.28461784365481,306.81233785365225,0.09545831808372568,82.24686397824144,299.5529147654591,0.09905146981984553,158.9
128,1,24,3619.0375,3659.4890625,True,15,9.178209998773619e-09,172.0,5.028397333054713,26.014839092816544,5.086410848747391,84.64033643274149,335.27041053391696,0.1015255845435159,88.05270063620773,326.5628165493372,0.10565906730591011,182.6
128,1,25,3659.4890625,3699.9406249999997,True,25,4.349547926999196e-09,300.1,4.705609139520561,26.993658759767225,4.829375545853054,89.47116598795901,364.3303789770212,0.10423618861390982,93.64095583396681,355.4228564570033,0.10793745544939413,310.2
128,1,26,3699.940625,3740.3921875,True,20,6.388529076212311e-09,242.1,5.380768289477089,28.020943479845073,5.552920656768379,96.00991318941965,394.8862889253284,0.10867009137355971,100.17339468004582,390.34676449149123,0.11318669923282132,251.8
128,1,27,3740.3921874999996,3780.8437499999995,True,16,1.1021117934448222e-08,196.2,6.072259280557546,28.95153420297092,6.2710355488206915,102.72434112314954,427.4144337293551,0.1164224030876333,107.60826497134701,419.8329754191401,0.12161073648071959,206.9
128,1,28,3780.84375,3821.2953125,True,19,1.1248289571476077e-08,224.6,6.252279325011045,29.78262702265866,6.4469080699041115,110.61482431862757,462.0748154660951,0.12487603674081124,115.1857866908852,451.9468282600451,0.12865746032016862,235.4
128,1,29,3821.2953125,3861.746875,True,13,1.0031371193688238e-08,153.8,5.94807552542953,30.56374145994667,6.142307510970113,117.52999704606282,495.70331291075706,0.13101820509164863,122.29886437157234,489.1249212727844,0.1356345199576038,164.7
128,1,30,3861.746875,3902.1984374999997,True,11,1.245574900273403e-08,126.9,5.959095344937992,31.335414787694305,6.058309151114827,124.5941189825146,536.9422436145242,0.1382621936190688,129.68604621804047,529.9616044935677,0.14228797564223503,137.0
128,1,31,3902.1984375,3942.65,True,9,1.097936382015129e-08,101.6,5.633258909301553,32.23741274979375,5.726796740706419,130.6041461493237,578.9783381315615,0.14443114012363534,136.50224530012878,573.1753846662137,0.1482291942107557,112.8
128,1,32,3942.6499999999996,3983.1015624999995,True,13,9.04646531855174e-09,159.1,5.639820310811672,32.92978920173084,5.710101985556548,136.89923692595585,615.2956858271948,0.15047987734521928,143.33921337608047,612.5012203952814,0.1525440333043273,168.7
128,1,33,3983.1015625,4023.553125,True,10,1.1891067256859325e-08,112.1,5.626940642667222,33.6242189275211,5.7506041932597896,143.1688363070691,657.3030248787269,0.15695967321760484,150.0867351989612,657.9047900062322,0.15924732838065725,122.6
128,1,34,4023.553125,4064.0046875,True,10,1.6206352563911443e-08,113.8,5.875029831258871,34.2717692486616,5.97299791842687,150.42191924241166,696.9779316631402,0.1628067344502937,157.12881915136023,702.1291961317829,0.16640746828601882,124.1
128,1,35,4064.0046875,4104.45625,True,8,2.4491666946785593e-08,93.1,6.159627427567926,34.92581868417233,6.227907421845202,156.6808771510182,739.5242066286055,0.17032665634784688,166.10032340807024,744.2118556787798,0.1737796597309181,104.1
128,1,36,4104.45625,4144.907812500001,True,9,1.936899240301159e-08,105.8,5.953909617455011,35.52876280029693,5.986534013658229,164.54854709374445,781.8311626951414,0.178847805109017,173.70178711960804,795.1887041112749,0.18500073256965538,117.1
128,1,37,4144.9078125,4185.359375,True,8,1.7507806840935774e-08,95.8,6.287093277074884,36.06596299042053,6.448424407057729,172.4856682197924,819.5517243314608,0.18745678361947044,182.8379164087881,842.6890558284736,0.195006602441046,107.2
128,1,38,4185.359375,4225.8109375,True,9,1.728985415529346e-08,97.3,6.477686582737618,36.57369220957207,6.5121779281192005,180.90904849583467,857.5368263153184,0.19769400915077562,192.25743005091545,890.162907030718,0.20356562727011016,108.2
128,1,39,4225.8109375,4266.262500000001,True,10,1.0715530251482979e-08,117.7,6.471731625211419,36.99368587135865,6.499566259051903,189.7412708220969,907.4782666050777,0.2072935182675928,201.50410200570334,942.9352831394185,0.2123771972731836,129.1
128,1,40,4266.2625,4306.7140625,True,7,1.7566889593698037e-08,83.0,6.449109405309628,37.402634064150675,6.529869633084218,197.47668685738518,965.1377458261002,0.21762379778106355,211.04750394846405,999.714604528844,0.22049496252875972,94.6
128,1,41,4306.7140625,4347.165625000001,True,9,2.6482308202186782e-08,104.6,7.393914495100518,37.763241317392726,7.411631547803665,205.67151723741972,1014.4326201821339,0.22818780118072368,223.3602862699291,1055.5334140086331,0.23310366277427483,115.4
128,1,42,4347.165625,4387.6171875,True,7,2.2091547485738678e-08,80.2,6.431582105825839,38.07471667690976,6.658618975782904,214.19573002401648,1069.662923811783,0.23850027668462226,231.66247384214955,1109.8537653467265,0.24410627597989953,91.1
128,1,43,4387.6171875,4428.06875,True,12,2.189283444330236e-08,140.5,7.188379458000327,38.376561909338136,7.244728995658534,224.90352140829373,1129.7171762860396,0.2533644369757775,242.7746685884129,1162.4879944198215,0.2559085040495894,151.4
128,1,44,4428.06875,4468.520312500001,True,10,1.500624412971252e-08,115.8,6.855074855861787,38.592224049651236,6.922985501425671,234.07060402524849,1168.8468587484606,0.26511421669304924,255.12548056366924,1226.0411649458856,0.2665968001857328,126.4
128,1,45,4468.5203125,4508.971875,True,14,1.5724356418939478e-08,169.4,6.756391834216835,38.783165236388584,6.875657370866151,243.15926083095718,1216.2966955212976,0.2753352046427071,265.5421308938268,1296.0261197489683,0.27673718930753405,180.2
128,1,46,4508.971875,4549.423437500001,True,9,1.8237916873732737e-08,104.6,7.098342068360353,38.92127362129827,7.132109501341688,252.2305225241155,1270.2906181717665,0.2882921083497622,275.22818828543905,1364.3042573574046,0.28746803263450527,115.3
128,1,47,4549.4234375,4589.875,True,8,2.3576547709606842e-08,92.8,7.778558004700287,39.01553275571956,7.890600489943722,262.1211304204394,1327.4684805516747,0.2977543103511171,288.1028449138965,1431.5856859335008,0.3022120159912392,102.9
