tag,width,depth,q,mode,seed,stratum,direction,component,unit,median_abs,p95_abs,mean,rms,n
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,all,ty,mrad,0.0852471,1.4227,-0.00491243,1.18451,2000
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,all,max_xy,um,884.865,10676,2772.6,8050.22,2000
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,forward,x,um,761.289,8686.57,195.151,8508.16,1001
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,forward,y,um,362.779,3822.35,16.2941,2446.58,1001
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,forward,tx,mrad,0.228952,3.42523,0.132791,3.45102,1001
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,forward,ty,mrad,0.067895,1.26199,-0.0173351,1.23775,1001
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,forward,max_xy,um,852.143,8975.58,2640.19,8600.96,1001
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,backward,x,um,768.286,10680.2,373.251,7167.78,999
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,backward,y,um,337.615,4500.88,29.1116,3118.07,999
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,backward,tx,mrad,0.247344,3.15187,0.0537906,2.62542,999
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,backward,ty,mrad,0.110681,1.59046,0.00753515,1.12865,999
w32_d4_q06_physics_s2,32,4,6,physics,2,full crossing,backward,max_xy,um,899.455,12342,2905.28,7457.69,999
w32_d4_q08_data_s0,32,4,8,data,0,all,all,x,um,0.328726,21926.5,258.347,21571.1,12000
w32_d4_q08_data_s0,32,4,8,data,0,all,all,y,um,0.050473,5627.26,0.108919,7441.17,12000
w32_d4_q08_data_s0,32,4,8,data,0,all,all,tx,mrad,0.0234984,10.4933,0.00364201,9.42204,12000
w32_d4_q08_data_s0,32,4,8,data,0,all,all,ty,mrad,0.0033743,2.51347,-0.0801138,4.16774,12000
w32_d4_q08_data_s0,32,4,8,data,0,all,all,max_xy,um,0.382311,23973.4,5133.87,21975.3,12000
w32_d4_q08_data_s0,32,4,8,data,0,all,forward,x,um,0.31528,20539.8,281.123,16347.5,5968
w32_d4_q08_data_s0,32,4,8,data,0,all,forward,y,um,0.0514747,4010.12,12.5798,4367.3,5968
w32_d4_q08_data_s0,32,4,8,data,0,all,forward,tx,mrad,0.0212843,10.1352,0.0362834,7.51211,5968
w32_d4_q08_data_s0,32,4,8,data,0,all,forward,ty,mrad,0.00301858,2.45306,-0.0508537,2.28555,5968
w32_d4_q08_data_s0,32,4,8,data,0,all,forward,max_xy,um,0.346438,21914.6,4073.77,16500.2,5968
w32_d4_q08_data_s0,32,4,8,data,0,all,backward,x,um,0.358245,22994.5,235.812,25715.4,6032
w32_d4_q08_data_s0,32,4,8,data,0,all,backward,y,um,0.0492445,8012.13,-12.2296,9554.24,6032
w32_d4_q08_data_s0,32,4,8,data,0,all,backward,tx,mrad,0.0255796,10.689,-0.0286531,10.9898,6032
w32_d4_q08_data_s0,32,4,8,data,0,all,backward,ty,mrad,0.00387163,2.55797,-0.109064,5.42103,6032
w32_d4_q08_data_s0,32,4,8,data,0,all,backward,max_xy,um,0.409275,26191.6,6182.73,26293.3,6032
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,all,x,um,2.63138e-06,8.65413e-05,1.08399e-07,4.57645e-05,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,all,y,um,5.15143e-07,2.55539e-05,3.51321e-07,1.69368e-05,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,all,tx,mrad,9.5523e-05,0.00479534,0.000166351,0.00324483,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,all,ty,mrad,1.1706e-05,0.000458695,4.48568e-06,0.000252709,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,all,max_xy,um,3.09561e-06,9.01096e-05,1.7737e-05,4.69645e-05,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,forward,x,um,2.42861e-06,8.54216e-05,-7.05858e-08,4.38107e-05,1017
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,forward,y,um,4.96705e-07,2.423e-05,7.14532e-07,1.74343e-05,1017
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,forward,tx,mrad,8.90861e-05,0.0074271,0.000224241,0.00338752,1017
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,forward,ty,mrad,1.13428e-05,0.000428589,1.03309e-05,0.000260421,1017
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,forward,max_xy,um,2.95836e-06,9.03234e-05,1.73473e-05,4.55106e-05,1017
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,backward,x,um,2.83717e-06,8.80744e-05,2.93574e-07,4.77017e-05,983
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,backward,y,um,5.20828e-07,2.86737e-05,-2.44523e-08,1.64062e-05,983
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,backward,tx,mrad,9.96849e-05,0.00362764,0.000106459,0.00309029,983
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,backward,ty,mrad,1.20643e-05,0.000479695,-1.56171e-06,0.000244475,983
w32_d4_q08_data_s0,32,4,8,data,0,0.05-0.2 mm,backward,max_xy,um,3.17556e-06,8.9322e-05,1.81402e-05,4.84228e-05,983
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,all,x,um,0.000276896,0.0092932,-8.82158e-05,0.00475798,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,all,y,um,5.85355e-05,0.00239793,1.6775e-07,0.0018895,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,all,tx,mrad,0.000626558,0.0135969,-5.65352e-05,0.00642665,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,all,ty,mrad,0.000125644,0.00408295,0.000115044,0.00260858,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,all,max_xy,um,0.000303228,0.0094663,0.00182139,0.00489559,2000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,forward,x,um,0.00028576,0.00961946,-9.47597e-05,0.00464261,1000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,forward,y,um,5.23912e-05,0.00215446,0.000101778,0.0016595,1000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,forward,tx,mrad,0.000585139,0.0137645,-4.99343e-05,0.0061859,1000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,forward,ty,mrad,0.00011465,0.00382248,0.000116917,0.00247812,1000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,forward,max_xy,um,0.000305005,0.00983259,0.00178159,0.00470851,1000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,backward,x,um,0.000267668,0.0088323,-8.16718e-05,0.00487061,1000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,backward,y,um,6.87059e-05,0.00267399,-0.000101443,0.00209439,1000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,backward,tx,mrad,0.000653678,0.012769,-6.31361e-05,0.00665871,1000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,backward,ty,mrad,0.000138086,0.00460636,0.000113171,0.00273281,1000
w32_d4_q08_data_s0,32,4,8,data,0,0.5-2 mm,backward,max_xy,um,0.000296165,0.00928744,0.00186118,0.00507579,1000
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,all,x,um,0.0291879,0.791853,0.0131966,0.397405,2000
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,all,y,um,0.00596481,0.227384,-0.00588496,0.153994,2000
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,all,tx,mrad,0.00615852,0.128258,-0.0021982,0.0547198,2000
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,all,ty,mrad,0.00120788,0.0361466,-0.000461396,0.0221424,2000
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,all,max_xy,um,0.0339604,0.82056,0.162383,0.408311,2000
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,forward,x,um,0.0290944,0.8069,0.00713749,0.401583,994
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,forward,y,um,0.00579923,0.233598,-0.008112,0.160718,994
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,forward,tx,mrad,0.00548551,0.130588,0.000106852,0.0553532,994
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,forward,ty,mrad,0.00117255,0.038478,-0.00159272,0.021245,994
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,forward,max_xy,um,0.0326286,0.865557,0.166794,0.410303,994
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,backward,x,um,0.0295644,0.738712,0.0191835,0.393233,1006
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,backward,y,um,0.00606161,0.2251,-0.00368449,0.147048,1006
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,backward,tx,mrad,0.00685461,0.120647,-0.00447575,0.0540868,1006
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,backward,ty,mrad,0.00125529,0.0334913,0.000656429,0.0229947,1006
w32_d4_q08_data_s0,32,4,8,data,0,5-20 mm,backward,max_xy,um,0.035921,0.808325,0.158023,0.406332,1006
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,all,x,um,3.14461,82.0603,1.7029,49.2087,2000
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,all,y,um,0.577068,25.0065,0.0888357,16.5103,2000
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,all,tx,mrad,0.0640846,1.26736,0.0161316,0.650887,2000
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,all,ty,mrad,0.0128387,0.400966,0.00155757,0.237639,2000
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,all,max_xy,um,3.59651,87.4362,18.6974,50.1757,2000
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,forward,x,um,3.76395,89.2069,3.77466,53.4068,968
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,forward,y,um,0.606506,24.8692,0.491185,15.7705,968
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,forward,tx,mrad,0.0590171,1.30238,0.0371446,0.669345,968
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,forward,ty,mrad,0.013052,0.439081,0.00149442,0.233213,968
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,forward,max_xy,um,4.0394,92.64,20.6914,54.3938,968
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,backward,x,um,2.65156,74.8231,-0.240384,44.9158,1032
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,backward,y,um,0.564384,24.7843,-0.288561,17.1752,1032
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,backward,tx,mrad,0.0693848,1.21928,-0.00357818,0.633085,1032
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,backward,ty,mrad,0.0122062,0.373749,0.0016168,0.241717,1032
w32_d4_q08_data_s0,32,4,8,data,0,50-200 mm,backward,max_xy,um,3.19039,77.4015,16.8271,45.8679,1032
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,all,x,um,995.374,11662.8,188.068,5842.67,2000
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,all,y,um,47.1963,2412.48,-1.89626,1583.87,2000
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,all,tx,mrad,0.609422,12.8511,-0.0106807,5.65425,2000
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,all,ty,mrad,0.0989698,3.84386,-0.0277608,1.97443,2000
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,all,max_xy,um,1004.78,11858.8,2868.2,5935.02,2000
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,forward,x,um,1209.26,13910.5,309.848,7171.98,988
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,forward,y,um,42.8222,1984.19,8.06902,1082.02,988
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,forward,tx,mrad,0.591907,11.9742,0.0598243,5.49413,988
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,forward,ty,mrad,0.0973323,3.5242,0.026114,1.77112,988
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,forward,max_xy,um,1249.96,13910.5,3489.69,7178.61,988
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,backward,x,um,879.443,8230.9,69.1755,4152.88,1012
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,backward,y,um,56.7609,2930.31,-11.6252,1953.16,1012
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,backward,tx,mrad,0.640634,13.3812,-0.0795135,5.80633,1012
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,backward,ty,mrad,0.100634,4.1872,-0.080358,2.15448,1012
w32_d4_q08_data_s0,32,4,8,data,0,500-2000 mm,backward,max_xy,um,897.414,8447.52,2261.46,4393.55,1012
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,all,x,um,8831.79,118284,1360.3,52514.1,2000
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,all,y,um,1367.38,39195.7,2.46683,18158.1,2000
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,all,tx,mrad,2.54357,44.4268,0.0184895,22.3663,2000
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,all,ty,mrad,0.380317,11.7251,-0.454138,10.0132,2000
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,all,max_xy,um,9681.93,121098,27916.2,53500.1,2000
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,forward,x,um,5381.58,91425.7,1366.59,39275.1,1001
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,forward,y,um,969.923,23802.7,66.5698,10609.4,1001
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,forward,tx,mrad,2.36184,42.5835,0.121072,17.4991,1001
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,forward,ty,mrad,0.35452,11.3768,-0.328957,5.29102,1001
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,forward,max_xy,um,5853.15,91425.7,20823.4,39652.7,1001
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,backward,x,um,11174.2,148409,1353.99,63050.5,999
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,backward,y,um,2133.4,59459.3,-61.7645,23394.6,999
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,backward,tx,mrad,2.81979,46.4272,-0.0842983,26.3566,999
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,backward,ty,mrad,0.418032,11.8285,-0.579569,13.1408,999
w32_d4_q08_data_s0,32,4,8,data,0,full crossing,backward,max_xy,um,11869.6,152708,35023.1,64457.6,999
w32_d4_q08_data_s1,32,4,8,data,1,all,all,x,um,0.211547,15727,-53.8132,13943,12000
w32_d4_q08_data_s1,32,4,8,data,1,all,all,y,um,0.0676254,5643.74,-106.51,7212.57,12000
w32_d4_q08_data_s1,32,4,8,data,1,all,all,tx,mrad,0.0147322,8.54108,-0.00597448,6.01889,12000
w32_d4_q08_data_s1,32,4,8,data,1,all,all,ty,mrad,0.00438195,2.51983,-0.019354,2.24593,12000
w32_d4_q08_data_s1,32,4,8,data,1,all,all,max_xy,um,0.276309,18044.3,3437.99,14775.5,12000
w32_d4_q08_data_s1,32,4,8,data,1,all,forward,x,um,0.189583,17882.4,-630.917,14162.7,5968
w32_d4_q08_data_s1,32,4,8,data,1,all,forward,y,um,0.0630057,4077.98,-30.1031,4386.89,5968
w32_d4_q08_data_s1,32,4,8,data,1,all,forward,tx,mrad,0.0137239,9.59107,-0.157389,6.61524,5968
w32_d4_q08_data_s1,32,4,8,data,1,all,forward,ty,mrad,0.00402233,2.48781,-0.0558486,2.27897,5968
w32_d4_q08_data_s1,32,4,8,data,1,all,forward,max_xy,um,0.236651,18644.5,3435.66,14262,5968
w32_d4_q08_data_s1,32,4,8,data,1,all,backward,x,um,0.234996,13011.1,517.168,13722.2,6032
w32_d4_q08_data_s1,32,4,8,data,1,all,backward,y,um,0.0725597,7843.69,-182.106,9189.65,6032
w32_d4_q08_data_s1,32,4,8,data,1,all,backward,tx,mrad,0.0158273,7.50395,0.143834,5.364,6032
w32_d4_q08_data_s1,32,4,8,data,1,all,backward,ty,mrad,0.00478071,2.548,0.0167534,2.21274,6032
w32_d4_q08_data_s1,32,4,8,data,1,all,backward,max_xy,um,0.309145,17394.8,3440.3,15266.6,6032
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,all,x,um,1.75217e-06,3.95586e-05,-7.21634e-07,2.87081e-05,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,all,y,um,6.31669e-07,2.81513e-05,4.69638e-07,1.71276e-05,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,all,tx,mrad,8.14548e-05,0.0100778,0.000399403,0.00480599,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,all,ty,mrad,1.24875e-05,0.000453969,5.73656e-06,0.000252086,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,all,max_xy,um,2.30681e-06,4.84449e-05,1.08975e-05,3.08959e-05,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,forward,x,um,1.86664e-06,3.84939e-05,-3.02569e-07,2.43767e-05,1017
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,forward,y,um,6.06065e-07,2.47133e-05,8.67309e-07,1.75537e-05,1017
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,forward,tx,mrad,0.000112327,0.0119383,0.000442511,0.00466035,1017
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,forward,ty,mrad,1.28877e-05,0.000437433,1.09193e-05,0.000256609,1017
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,forward,max_xy,um,2.31972e-06,4.61311e-05,1.04391e-05,2.70109e-05,1017
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,backward,x,um,1.66254e-06,4.18748e-05,-1.15519e-06,3.2589e-05,983
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,backward,y,um,6.49379e-07,3.25069e-05,5.82122e-08,1.66753e-05,983
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,backward,tx,mrad,6.51302e-05,0.00741689,0.000354803,0.00495217,983
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,backward,ty,mrad,1.18323e-05,0.000480216,3.7459e-07,0.00024732,983
w32_d4_q08_data_s1,32,4,8,data,1,0.05-0.2 mm,backward,max_xy,um,2.24952e-06,5.43126e-05,1.13718e-05,3.44572e-05,983
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,all,x,um,0.000203211,0.00406857,-9.85052e-05,0.00248899,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,all,y,um,6.59897e-05,0.00247122,7.48017e-06,0.00190289,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,all,tx,mrad,0.000369154,0.00867622,-0.000259857,0.0123219,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,all,ty,mrad,0.000142799,0.00418446,0.000126352,0.00263228,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,all,max_xy,um,0.000272042,0.0048747,0.00110075,0.00286041,2000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,forward,x,um,0.000189952,0.00366747,4.15673e-05,0.00219872,1000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,forward,y,um,5.50706e-05,0.0021705,0.000123054,0.00164958,1000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,forward,tx,mrad,0.000362559,0.00872066,-0.000413307,0.00635987,1000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,forward,ty,mrad,0.000132224,0.0038854,7.47564e-05,0.00248524,1000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,forward,max_xy,um,0.000253213,0.004378,0.00100733,0.00256864,1000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,backward,x,um,0.00022313,0.0042248,-0.000238578,0.00274878,1000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,backward,y,um,7.9335e-05,0.00265431,-0.000108094,0.00212624,1000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,backward,tx,mrad,0.000372213,0.00856886,-0.000106408,0.0162237,1000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,backward,ty,mrad,0.000154126,0.004851,0.000177948,0.00277153,1000
w32_d4_q08_data_s1,32,4,8,data,1,0.5-2 mm,backward,max_xy,um,0.000286133,0.00536243,0.00119417,0.00312506,1000
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,all,x,um,0.019328,0.372154,0.00873581,0.312037,2000
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,all,y,um,0.00740939,0.237293,-0.00685809,0.160378,2000
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,all,tx,mrad,0.00361902,0.0640829,0.00153397,0.040226,2000
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,all,ty,mrad,0.00144096,0.0375153,-0.000505391,0.0225162,2000
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,all,max_xy,um,0.025178,0.445591,0.107128,0.333281,2000
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,forward,x,um,0.0202934,0.346938,0.0162406,0.208917,994
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,forward,y,um,0.00696175,0.238921,-0.00938793,0.161763,994
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,forward,tx,mrad,0.00338041,0.055589,0.00211553,0.0293851,994
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,forward,ty,mrad,0.00128576,0.0388466,-0.00195844,0.0212935,994
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,forward,max_xy,um,0.0255209,0.434501,0.0962148,0.233857,994
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,backward,x,um,0.018469,0.398011,0.00132049,0.387875,1006
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,backward,y,um,0.00833089,0.234851,-0.00435844,0.158998,1006
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,backward,tx,mrad,0.00392943,0.0687512,0.000959355,0.0486188,1006
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,backward,ty,mrad,0.00165905,0.0354508,0.000930321,0.0236624,1006
w32_d4_q08_data_s1,32,4,8,data,1,5-20 mm,backward,max_xy,um,0.0243256,0.454202,0.117911,0.4084,1006
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,all,x,um,2.60747,50.7999,0.296715,28.3396,2000
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,all,y,um,0.692574,24.0687,-0.00127673,16.3789,2000
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,all,tx,mrad,0.0471444,0.708205,-0.0105827,0.382385,2000
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,all,ty,mrad,0.0144138,0.412111,0.00349876,0.237662,2000
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,all,max_xy,um,3.13231,52.77,12.2434,30.4527,2000
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,forward,x,um,2.99101,52.9809,0.520954,27.2298,968
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,forward,y,um,0.681703,24.1338,0.341184,15.6325,968
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,forward,tx,mrad,0.0453131,0.674239,0.00484444,0.353193,968
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,forward,ty,mrad,0.0146489,0.449413,-0.000371049,0.232819,968
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,forward,max_xy,um,3.79176,56.0107,12.8381,29.4812,968
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,backward,x,um,2.26655,45.395,0.0863815,29.3424,1032
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,backward,y,um,0.720843,24.0558,-0.3225,17.0494,1032
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,backward,tx,mrad,0.0491863,0.721589,-0.0250532,0.407873,1032
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,backward,ty,mrad,0.0141556,0.391129,0.00712858,0.242116,1032
w32_d4_q08_data_s1,32,4,8,data,1,50-200 mm,backward,max_xy,um,2.76357,50.8022,11.6855,31.3365,1032
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,all,x,um,539.819,7862.47,52.4517,4465.56,2000
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,all,y,um,78.1367,2348.18,-24.8179,1565.54,2000
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,all,tx,mrad,1.05057,10.2035,0.222423,5.04296,2000
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,all,ty,mrad,0.120198,3.97032,0.034484,1.95787,2000
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,all,max_xy,um,595.043,8006.44,1942.54,4549.72,2000
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,forward,x,um,585.982,9468.54,61.8472,5514.3,988
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,forward,y,um,74.3162,2012.31,-18.185,1118.78,988
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,forward,tx,mrad,1.2703,10.8156,-0.0969148,5.66298,988
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,forward,ty,mrad,0.104009,3.57076,0.0530652,1.77609,988
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,forward,max_xy,um,617.557,9468.54,2279.79,5526.73,988
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,backward,x,um,512.519,6532.08,43.279,3118.2,1012
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,backward,y,um,82.3554,2905.14,-31.2936,1903.08,1012
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,backward,tx,mrad,0.825237,9.67159,0.534187,4.35326,1012
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,backward,ty,mrad,0.133659,4.28417,0.0163436,2.12035,1012
w32_d4_q08_data_s1,32,4,8,data,1,500-2000 mm,backward,max_xy,um,573.319,6835.47,1613.3,3329.97,1012
w32_d4_q08_data_s1,32,4,8,data,1,full crossing,all,x,um,5222.35,70252.9,-375.636,33860,2000
w32_d4_q08_data_s1,32,4,8,data,1,full crossing,all,y,um,1628.82,40532.1,-614.233,17597.6,2000
w32_d4_q08_data_s1,32,4,8,data,1,full crossing,all,tx,mrad,2.4662,29.9872,-0.24936,13.8486,2000
w32_d4_q08_data_s1,32,4,8,data,1,full crossing,all,ty,mrad,0.46305,11.5425,-0.153733,5.13565,2000
w32_d4_q08_data_s1,32,4,8,data,1,full crossing,all,max_xy,um,6284.41,77543.9,18673.1,35905.3,2000
w32_d4_q08_data_s1,32,4,8,data,1,full crossing,forward,x,um,6251.98,73413.2,-3823.12,34144.8,1001
w32_d4_q08_data_s1,32,4,8,data,1,full crossing,forward,y,um,1094.08,23821.4,-161.848,10653.8,1001
