leg,EVT,MCKEY,P_GeV,ETA,direction,p_band,z0,z1,measurement,step_mm,reference_step_mm,integrator,field,pos_um,slope_urad
89,58,1846,6.4148945808410645,3.486647129058838,1,5-10,2663.153564453125,7824.59912109375,difference from the finest step,0.2,0.05,RK6,v8r1.up,9.210793905367609e-06,2.7218505227466494e-06
90,129,4146,5.2743425369262695,2.9077444076538086,1,5-10,2663.153564453125,7825.7734375,difference from the finest step,0.2,0.05,RK6,v8r1.up,8.775657533988124e-06,3.1662727995040996e-06
91,157,7593,7.408096790313721,2.90252423286438,1,5-10,2656.846435546875,7827.8818359375,difference from the finest step,0.2,0.05,RK6,v8r1.up,5.982144557492575e-06,2.230104989564552e-06
92,171,3915,8.201003074645996,4.003401279449463,1,5-10,2648.153564453125,7825.1826171875,difference from the finest step,0.2,0.05,RK6,v8r1.up,6.960704013181385e-06,2.047834124496717e-06
93,22,1883,7.010621547698975,3.4385950565338135,1,5-10,2648.153564453125,7826.7158203125,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.0323219612473622e-05,2.5061897002132127e-06
94,87,4006,6.232710838317871,3.0473997592926025,1,5-10,2641.846435546875,7828.08056640625,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.2108330338378437e-05,2.888966843528351e-06
95,159,2384,8.892251968383789,3.6950409412384033,1,5-10,2663.153564453125,7825.3388671875,difference from the finest step,0.2,0.05,RK6,v8r1.up,7.700236892560497e-06,1.9404755580154642e-06
96,87,4968,5.7388410568237305,3.961019277572632,1,5-10,2648.153564453125,7825.5390625,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.1706333680194803e-05,3.0619951019161817e-06
97,80,3229,5.742672920227051,2.8935956954956055,1,5-10,2663.153564453125,7828.228515625,difference from the finest step,0.2,0.05,RK6,v8r1.up,8.889912805898348e-06,2.9740654383658693e-06
98,41,2761,6.895726680755615,4.688723564147949,1,5-10,2656.846435546875,7826.4833984375,difference from the finest step,0.2,0.05,RK6,v8r1.up,8.530946615792345e-06,2.38448150113868e-06
99,88,6153,9.538302421569824,4.659237861633301,1,5-10,2641.846435546875,7825.99169921875,difference from the finest step,0.2,0.05,RK6,v8r1.up,5.876614750377485e-06,1.7149198727750559e-06
100,66,3567,7.082242965698242,4.662559509277344,-1,5-10,7826.39501953125,2648.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,2.8420998887668247e-06,5.659309826322456e-07
101,87,3624,5.250925064086914,4.477626800537109,-1,5-10,7826.68603515625,2663.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.4566623462997086e-05,5.184273393606456e-06
102,159,12637,7.206425666809082,3.103008270263672,-1,5-10,7824.45068359375,2648.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,2.2678818822896574e-06,2.536248988604939e-06
103,15,5705,9.199790954589844,3.1028811931610107,-1,5-10,7825.1533203125,2648.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.1226575225009583e-06,1.807207161697022e-06
104,74,10782,5.988961219787598,2.9705169200897217,-1,5-10,7825.11962890625,2656.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,3.542652393662138e-06,1.5012713294737523e-06
105,18,10352,8.19996166229248,3.3512473106384277,-1,5-10,7825.81689453125,2663.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,3.5492178085405612e-06,1.5201312431045721e-06
106,92,1107,9.449445724487305,3.7988171577453613,-1,5-10,7826.19873046875,2648.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.912724201247329e-06,2.7494673204842e-07
107,83,4769,7.4594407081604,2.70419979095459,-1,5-10,7826.32666015625,2656.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,2.5758026822586544e-06,3.2389646520414317e-06
108,123,6476,8.15694808959961,4.429471015930176,-1,5-10,7825.93798828125,2663.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.0013842199896317e-05,5.189591811838312e-06
109,151,2353,9.680625915527344,3.428306818008423,-1,5-10,7824.76220703125,2648.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.349487880972447e-06,1.993821774348703e-06
110,168,6358,8.100420951843262,3.428353786468506,-1,5-10,7824.59912109375,2656.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.2186944786662934e-06,4.217494409264333e-07
111,191,7892,6.543529510498047,4.0800580978393555,-1,5-10,7826.24072265625,2656.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.34370406310336e-06,2.4234156348335034e-06
112,74,8324,5.953796863555908,3.865330457687378,-1,5-10,7826.08447265625,2663.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.2680757777161489e-05,4.024398869706403e-06
113,53,3428,7.048705577850342,3.936662197113037,-1,5-10,7825.03857421875,2663.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.31396607325496e-06,2.6174079180082965e-06
114,13,4919,5.460959434509277,4.562424659729004,-1,5-10,7825.560546875,2648.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,5.047635198707212e-06,3.157175042234339e-06
115,13,4138,7.043205261230469,4.186224460601807,-1,5-10,7826.5400390625,2641.837890625,difference from the finest step,0.2,0.05,RK6,v8r1.up,9.691966340596991e-06,5.054508894763998e-06
116,157,4311,6.7938361167907715,2.5421950817108154,-1,5-10,7826.4345703125,2648.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.942055405379506e-06,3.5149938515388612e-06
117,145,3053,9.528128623962402,4.0688323974609375,-1,5-10,7827.02783203125,2641.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.6806840363869924e-06,1.2500009707872017e-06
118,3,5429,7.16306734085083,4.678443431854248,-1,5-10,7826.40087890625,2656.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,1.1127880839012505e-06,5.117226087314464e-07
119,32,9176,5.567915439605713,3.164590358734131,-1,5-10,7828.4150390625,2641.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,7.631918208517163e-06,2.1566012864404627e-06
120,67,1059,16.44013786315918,4.575577735900879,1,10-25,2663.153564453125,7826.6572265625,difference from the finest step,0.2,0.05,RK6,v8r1.up,3.6534402170218527e-06,1.0121070648239083e-06
121,30,986,17.875898361206055,4.220905303955078,1,10-25,2641.846435546875,7825.61865234375,difference from the finest step,0.2,0.05,RK6,v8r1.up,2.7555682180491203e-06,9.181613802589084e-07
122,133,2612,19.13616371154785,4.512755393981934,1,10-25,2641.846435546875,7825.783203125,difference from the finest step,0.2,0.05,RK6,v8r1.up,3.5567495615396183e-06,8.578970867034741e-07
123,150,2428,11.082475662231445,3.5743324756622314,1,10-25,2648.153564453125,7826.70166015625,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.139906195632648e-06,1.4839032780322725e-06
124,18,2726,21.14968490600586,4.17113733291626,1,10-25,2648.153564453125,7825.419921875,difference from the finest step,0.2,0.05,RK6,v8r1.up,3.295724582130788e-06,7.779887845060784e-07
125,145,1476,11.906975746154785,4.571716785430908,1,10-25,2648.153564453125,7826.50048828125,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.6844661483191885e-06,1.3915119057017478e-06
126,175,2980,18.341981887817383,3.9875478744506836,1,10-25,2663.153564453125,7825.06005859375,difference from the finest step,0.2,0.05,RK6,v8r1.up,3.0991458288553986e-06,9.030484693361984e-07
127,178,4881,19.116790771484375,4.012641429901123,1,10-25,2663.153564453125,7827.0439453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,2.8023876552651927e-06,8.595901768160275e-07
128,152,2173,11.020444869995117,4.427364349365234,1,10-25,2663.153564453125,7825.7099609375,difference from the finest step,0.2,0.05,RK6,v8r1.up,6.160803422972094e-06,1.5365764216568323e-06
129,102,4888,12.542051315307617,4.523751258850098,1,10-25,2663.153564453125,7826.05322265625,difference from the finest step,0.2,0.05,RK6,v8r1.up,5.325887286744546e-06,1.3252732244950494e-06
130,162,1987,10.714760780334473,4.697718620300293,1,10-25,2648.153564453125,7826.611328125,difference from the finest step,0.2,0.05,RK6,v8r1.up,5.547917680814862e-06,1.5628054406136016e-06
131,111,2597,10.89887809753418,2.513145685195923,1,10-25,2663.153564453125,7823.2578125,difference from the finest step,0.2,0.05,RK6,v8r1.up,9.016957847052254e-06,1.5899781491413023e-06
132,6,2485,18.875558853149414,3.7220258712768555,1,10-25,2641.846435546875,7825.45947265625,difference from the finest step,0.2,0.05,RK6,v8r1.up,2.1579467102128547e-06,8.700366815883598e-07
133,181,1339,11.354634284973145,3.794504165649414,1,10-25,2656.846435546875,7826.3828125,difference from the finest step,0.2,0.05,RK6,v8r1.up,6.40318376099458e-06,1.4746259768827485e-06
134,89,3674,13.941943168640137,3.8562936782836914,1,10-25,2663.153564453125,7824.9150390625,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.32297042607388e-06,1.1821932321964823e-06
135,184,1323,14.842962265014648,4.7172746658325195,1,10-25,2648.153564453125,7826.59912109375,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.091930350114126e-06,1.1198958427272032e-06
136,23,4655,12.477275848388672,3.8739829063415527,1,10-25,2663.153564453125,7826.849609375,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.066350811626762e-06,1.311090125355463e-06
137,7,8286,12.488548278808594,4.636049747467041,1,10-25,2656.846435546875,7825.56640625,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.748983428726206e-06,1.3355705430484477e-06
138,122,6132,15.682633399963379,4.196317672729492,1,10-25,2656.846435546875,7825.29296875,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.030255240650149e-06,1.0546008510914362e-06
139,19,5554,17.6596736907959,4.901078701019287,1,10-25,2656.846435546875,7826.49658203125,difference from the finest step,0.2,0.05,RK6,v8r1.up,3.253177283113473e-06,9.261341693544978e-07
140,153,2801,10.924005508422852,2.9352035522460938,-1,10-25,7825.26953125,2656.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,5.131596481078304e-06,3.877273502261858e-06
141,10,5532,11.358181953430176,4.063313961029053,-1,10-25,7825.1083984375,2648.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,9.422546298765155e-06,3.4581122687615817e-06
142,115,2783,13.270744323730469,4.945171356201172,-1,10-25,7826.45849609375,2656.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.343284842889261e-06,2.3131704884882254e-06
143,125,7279,17.69203758239746,2.839446544647217,-1,10-25,7825.90576171875,2663.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,3.3604123927943874e-06,2.321740022459551e-06
144,164,6277,15.43083667755127,3.801316261291504,-1,10-25,7895.9052734375,2648.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,6.185388201629394e-06,2.681868616072336e-06
145,87,5002,14.115748405456543,3.5441508293151855,-1,10-25,7825.7470703125,2641.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,4.100996875422425e-06,1.5783901963217772e-06
146,114,1396,11.186728477478027,4.049291610717773,-1,10-25,7826.9814453125,2663.153564453125,difference from the finest step,0.2,0.05,RK6,v8r1.up,2.92280888380958e-06,7.256409015332643e-07
147,20,6625,10.059743881225586,3.5802528858184814,-1,10-25,7827.71533203125,2656.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,6.855088940938003e-06,2.498699164243945e-06
148,152,1849,16.322153091430664,4.714452743530273,-1,10-25,7825.95849609375,2641.846435546875,difference from the finest step,0.2,0.05,RK6,v8r1.up,8.85101769654284e-07,9.048456428573104e-07
