arm,tag,mode,seed,width,depth,leg,node,node_c,is_endpoint,med_um,p95_um,n
wave1,w100_physics_s2,physics,2,100,4,C,3,0.4082826787521751,False,205.24751307544875,2076.058511673458,2793
wave1,w100_physics_s2,physics,2,100,4,C,4,0.5917173212478248,False,227.65817242341944,2425.523774165214,2793
wave1,w100_physics_s2,physics,2,100,4,C,5,0.7627662049581645,False,299.99192231822036,2785.3506356647836,2793
wave1,w100_physics_s2,physics,2,100,4,C,6,0.8983332387068134,False,237.92517972026417,2402.063631786291,2793
wave1,w100_physics_s2,physics,2,100,4,C,7,0.9801449282487681,False,286.9970990282411,2640.9190305667153,2793
wave1,w100_physics_s2,physics,2,100,4,C,8,1.0,True,319.5847627756123,2748.3941172825826,2793
wave1,w100_physics_s3,physics,3,100,4,A,0,0.019855071751231912,False,516.2918189746277,8180.3063112714835,604
wave1,w100_physics_s3,physics,3,100,4,A,1,0.10166676129318664,False,393.05342794783365,6418.578128025396,604
wave1,w100_physics_s3,physics,3,100,4,A,2,0.2372337950418355,False,380.24091192057335,7107.006350879087,604
wave1,w100_physics_s3,physics,3,100,4,A,3,0.4082826787521751,False,372.78089910476456,11766.355006386095,604
wave1,w100_physics_s3,physics,3,100,4,A,4,0.5917173212478248,False,301.50734408029433,20122.906779381105,604
wave1,w100_physics_s3,physics,3,100,4,A,5,0.7627662049581645,False,565.882717054419,25920.02837532012,604
wave1,w100_physics_s3,physics,3,100,4,A,6,0.8983332387068134,False,427.30866526119604,31713.1939988912,604
wave1,w100_physics_s3,physics,3,100,4,A,7,0.9801449282487681,False,507.99154668047225,33462.17295531457,604
wave1,w100_physics_s3,physics,3,100,4,A,8,1.0,True,537.7991653273326,34548.261209593904,604
wave1,w100_physics_s3,physics,3,100,4,B,0,0.019855071751231912,False,874.7503486789797,6496.536068999561,564
wave1,w100_physics_s3,physics,3,100,4,B,1,0.10166676129318664,False,944.7527435949041,5872.050131857688,564
wave1,w100_physics_s3,physics,3,100,4,B,2,0.2372337950418355,False,1219.4216225649673,8597.778073865073,564
wave1,w100_physics_s3,physics,3,100,4,B,3,0.4082826787521751,False,1732.3857054020095,14669.8004344782,564
wave1,w100_physics_s3,physics,3,100,4,B,4,0.5917173212478248,False,2131.971390168929,29715.0689499737,564
wave1,w100_physics_s3,physics,3,100,4,B,5,0.7627662049581645,False,2408.2211461974907,52655.60927003338,564
wave1,w100_physics_s3,physics,3,100,4,B,6,0.8983332387068134,False,3029.22986662773,49361.40485690764,564
wave1,w100_physics_s3,physics,3,100,4,B,7,0.9801449282487681,False,3285.211159274695,50441.801069052846,564
wave1,w100_physics_s3,physics,3,100,4,B,8,1.0,True,3152.3581463048204,49276.518744866866,564
wave1,w100_physics_s3,physics,3,100,4,C,0,0.019855071751231912,False,385.16625189367915,2889.3593186432345,2793
wave1,w100_physics_s3,physics,3,100,4,C,1,0.10166676129318664,False,320.4158528118972,2448.7111743844084,2793
wave1,w100_physics_s3,physics,3,100,4,C,2,0.2372337950418355,False,320.1815870881131,2305.102649148649,2793
wave1,w100_physics_s3,physics,3,100,4,C,3,0.4082826787521751,False,308.3458217534485,2562.7284274919434,2793
wave1,w100_physics_s3,physics,3,100,4,C,4,0.5917173212478248,False,279.5367673641067,2663.7574497454702,2793
wave1,w100_physics_s3,physics,3,100,4,C,5,0.7627662049581645,False,317.8532002905001,2758.4925080933976,2793
wave1,w100_physics_s3,physics,3,100,4,C,6,0.8983332387068134,False,271.4931137620056,2496.56531131948,2793
wave1,w100_physics_s3,physics,3,100,4,C,7,0.9801449282487681,False,294.4923665426131,2750.369488295519,2793
wave1,w100_physics_s3,physics,3,100,4,C,8,1.0,True,303.2384203586522,2906.4805943125443,2793
wave1,w100_physics_s4,physics,4,100,4,A,0,0.019855071751231912,False,346.0376489720455,6370.734937900146,604
wave1,w100_physics_s4,physics,4,100,4,A,1,0.10166676129318664,False,336.50162783918165,4458.214088198492,604
wave1,w100_physics_s4,physics,4,100,4,A,2,0.2372337950418355,False,388.7801214014606,6452.272111572164,604
wave1,w100_physics_s4,physics,4,100,4,A,3,0.4082826787521751,False,290.68980168299527,12985.367575268116,604
wave1,w100_physics_s4,physics,4,100,4,A,4,0.5917173212478248,False,301.27483749609655,21128.50106078829,604
wave1,w100_physics_s4,physics,4,100,4,A,5,0.7627662049581645,False,362.3953608539442,26888.43919670391,604
wave1,w100_physics_s4,physics,4,100,4,A,6,0.8983332387068134,False,282.08112623100897,29394.503041174583,604
wave1,w100_physics_s4,physics,4,100,4,A,7,0.9801449282487681,False,456.72098227472065,34811.02560046061,604
wave1,w100_physics_s4,physics,4,100,4,A,8,1.0,True,353.6478928710523,33951.974967667236,604
wave1,w100_physics_s4,physics,4,100,4,B,0,0.019855071751231912,False,959.1929942533213,5655.970285142514,564
wave1,w100_physics_s4,physics,4,100,4,B,1,0.10166676129318664,False,866.6849921043394,5208.389627815734,564
wave1,w100_physics_s4,physics,4,100,4,B,2,0.2372337950418355,False,1255.0897282685619,8927.175758789212,564
wave1,w100_physics_s4,physics,4,100,4,B,3,0.4082826787521751,False,1498.0668175238493,13214.475144377117,564
wave1,w100_physics_s4,physics,4,100,4,B,4,0.5917173212478248,False,2143.805081098133,28841.7818216653,564
wave1,w100_physics_s4,physics,4,100,4,B,5,0.7627662049581645,False,2485.006668541722,41735.8391571139,564
wave1,w100_physics_s4,physics,4,100,4,B,6,0.8983332387068134,False,2344.8570751309426,45703.476472038834,564
wave1,w100_physics_s4,physics,4,100,4,B,7,0.9801449282487681,False,2033.764029448605,48290.94967857919,564
wave1,w100_physics_s4,physics,4,100,4,B,8,1.0,True,2105.733348526087,48555.34686737748,564
wave1,w100_physics_s4,physics,4,100,4,C,0,0.019855071751231912,False,284.61360880510256,2665.5021794590657,2793
wave1,w100_physics_s4,physics,4,100,4,C,1,0.10166676129318664,False,244.8207999992036,2267.9399712303407,2793
wave1,w100_physics_s4,physics,4,100,4,C,2,0.2372337950418355,False,217.65102607166932,2118.114601698108,2793
wave1,w100_physics_s4,physics,4,100,4,C,3,0.4082826787521751,False,255.85781033396415,2101.6953328841,2793
wave1,w100_physics_s4,physics,4,100,4,C,4,0.5917173212478248,False,301.9216920141332,2288.3136179653507,2793
wave1,w100_physics_s4,physics,4,100,4,C,5,0.7627662049581645,False,273.0221576057943,2644.484426394593,2793
wave1,w100_physics_s4,physics,4,100,4,C,6,0.8983332387068134,False,235.07489929571435,2609.3375703500215,2793
wave1,w100_physics_s4,physics,4,100,4,C,7,0.9801449282487681,False,291.1564797798194,2951.596183381867,2793
wave1,w100_physics_s4,physics,4,100,4,C,8,1.0,True,322.08522183583807,2885.1965003927503,2793
wave1,w100_physics_s5,physics,5,100,4,A,0,0.019855071751231912,False,449.2706438563831,6224.200779287386,604
wave1,w100_physics_s5,physics,5,100,4,A,1,0.10166676129318664,False,343.4862031187498,5943.686895712129,604
wave1,w100_physics_s5,physics,5,100,4,A,2,0.2372337950418355,False,377.57415644412924,8281.48825512036,604
wave1,w100_physics_s5,physics,5,100,4,A,3,0.4082826787521751,False,335.48960126796453,15007.023419822759,604
wave1,w100_physics_s5,physics,5,100,4,A,4,0.5917173212478248,False,323.4521628455991,25608.53460159238,604
wave1,w100_physics_s5,physics,5,100,4,A,5,0.7627662049581645,False,454.724528639422,25872.344288710236,604
wave1,w100_physics_s5,physics,5,100,4,A,6,0.8983332387068134,False,336.6694436768948,25294.989739456032,604
wave1,w100_physics_s5,physics,5,100,4,A,7,0.9801449282487681,False,347.05662950489466,25264.9679504398,604
wave1,w100_physics_s5,physics,5,100,4,A,8,1.0,True,409.3164182516559,28013.921405354533,604
wave1,w100_physics_s5,physics,5,100,4,B,0,0.019855071751231912,False,893.6863216124635,6588.145648303468,564
wave1,w100_physics_s5,physics,5,100,4,B,1,0.10166676129318664,False,875.7881799650136,6177.780948663474,564
wave1,w100_physics_s5,physics,5,100,4,B,2,0.2372337950418355,False,959.0332035325275,7524.145494378787,564
wave1,w100_physics_s5,physics,5,100,4,B,3,0.4082826787521751,False,1722.9612524160718,13791.813608872855,564
wave1,w100_physics_s5,physics,5,100,4,B,4,0.5917173212478248,False,1865.6384502040808,23158.7242475017,564
wave1,w100_physics_s5,physics,5,100,4,B,5,0.7627662049581645,False,1751.4318667176667,34192.879129775276,564
wave1,w100_physics_s5,physics,5,100,4,B,6,0.8983332387068134,False,2502.186345314186,34291.19179122715,564
wave1,w100_physics_s5,physics,5,100,4,B,7,0.9801449282487681,False,2799.101340759819,38003.76716598397,564
wave1,w100_physics_s5,physics,5,100,4,B,8,1.0,True,2948.081403570768,39733.32264042938,564
wave1,w100_physics_s5,physics,5,100,4,C,0,0.019855071751231912,False,290.8150637654927,2309.7961710145923,2793
wave1,w100_physics_s5,physics,5,100,4,C,1,0.10166676129318664,False,232.09842311180216,1966.461803123278,2793
wave1,w100_physics_s5,physics,5,100,4,C,2,0.2372337950418355,False,268.9601321264945,1841.330042421305,2793
wave1,w100_physics_s5,physics,5,100,4,C,3,0.4082826787521751,False,254.30276830692122,2111.5688756421664,2793
wave1,w100_physics_s5,physics,5,100,4,C,4,0.5917173212478248,False,241.3536039183164,2251.3930993709023,2793
wave1,w100_physics_s5,physics,5,100,4,C,5,0.7627662049581645,False,260.418440457169,2255.3422615678796,2793
wave1,w100_physics_s5,physics,5,100,4,C,6,0.8983332387068134,False,265.9327176093029,2338.165297499092,2793
wave1,w100_physics_s5,physics,5,100,4,C,7,0.9801449282487681,False,243.47428958498085,2722.959631731275,2793
wave1,w100_physics_s5,physics,5,100,4,C,8,1.0,True,261.6112932234027,2838.2135858762927,2793
wave1,w100_physics_s6,physics,6,100,4,A,0,0.019855071751231912,False,364.3804993587288,7980.301700446637,604
wave1,w100_physics_s6,physics,6,100,4,A,1,0.10166676129318664,False,365.7350424124181,7142.221933747444,604
wave1,w100_physics_s6,physics,6,100,4,A,2,0.2372337950418355,False,358.5432210497172,6838.3297494289745,604
wave1,w100_physics_s6,physics,6,100,4,A,3,0.4082826787521751,False,315.5213910127791,11077.171785727234,604
wave1,w100_physics_s6,physics,6,100,4,A,4,0.5917173212478248,False,349.8543701819408,19477.968248060653,604
wave1,w100_physics_s6,physics,6,100,4,A,5,0.7627662049581645,False,414.228849744453,24022.78654884932,604
wave1,w100_physics_s6,physics,6,100,4,A,6,0.8983332387068134,False,356.04592178166513,24758.584824058795,604
wave1,w100_physics_s6,physics,6,100,4,A,7,0.9801449282487681,False,386.7823094817629,27798.900011298952,604
wave1,w100_physics_s6,physics,6,100,4,A,8,1.0,True,441.85055582205035,28168.63748046385,604
wave1,w100_physics_s6,physics,6,100,4,B,0,0.019855071751231912,False,1045.4332867749727,7456.885219515053,564
wave1,w100_physics_s6,physics,6,100,4,B,1,0.10166676129318664,False,992.9001957340375,6871.980318034422,564
wave1,w100_physics_s6,physics,6,100,4,B,2,0.2372337950418355,False,923.5702559363403,8827.165101501216,564
wave1,w100_physics_s6,physics,6,100,4,B,3,0.4082826787521751,False,1422.1980596654835,16043.63586745364,564
wave1,w100_physics_s6,physics,6,100,4,B,4,0.5917173212478248,False,2017.181900500857,28166.52422251743,564
wave1,w100_physics_s6,physics,6,100,4,B,5,0.7627662049581645,False,2244.610353614661,32537.145761282514,564
wave1,w100_physics_s6,physics,6,100,4,B,6,0.8983332387068134,False,2490.091696511172,42301.61567137244,564
wave1,w100_physics_s6,physics,6,100,4,B,7,0.9801449282487681,False,2381.6992361053817,39213.426878946244,564
wave1,w100_physics_s6,physics,6,100,4,B,8,1.0,True,2502.456041106626,39714.38165757727,564
wave1,w100_physics_s6,physics,6,100,4,C,0,0.019855071751231912,False,311.6066623597362,2634.6983765102723,2793
wave1,w100_physics_s6,physics,6,100,4,C,1,0.10166676129318664,False,257.15458552531345,2461.9966115053558,2793
wave1,w100_physics_s6,physics,6,100,4,C,2,0.2372337950418355,False,257.4453012516642,2220.7929244810844,2793
wave1,w100_physics_s6,physics,6,100,4,C,3,0.4082826787521751,False,285.38448958812876,2015.9066626722633,2793
wave1,w100_physics_s6,physics,6,100,4,C,4,0.5917173212478248,False,289.2019703982456,2340.631416087246,2793
wave1,w100_physics_s6,physics,6,100,4,C,5,0.7627662049581645,False,269.3115189488253,2652.037154038189,2793
wave1,w100_physics_s6,physics,6,100,4,C,6,0.8983332387068134,False,242.91813178771804,2508.3657592831637,2793
wave1,w100_physics_s6,physics,6,100,4,C,7,0.9801449282487681,False,269.5793220441942,2744.69751353477,2793
wave1,w100_physics_s6,physics,6,100,4,C,8,1.0,True,295.8482779796752,2783.496262001951,2793
wave1,w100_physics_s7,physics,7,100,4,A,0,0.019855071751231912,False,544.909828732664,7963.554953125261,604
wave1,w100_physics_s7,physics,7,100,4,A,1,0.10166676129318664,False,597.3064134961072,6859.320510772348,604
wave1,w100_physics_s7,physics,7,100,4,A,2,0.2372337950418355,False,456.66054901127717,7278.300945005913,604
wave1,w100_physics_s7,physics,7,100,4,A,3,0.4082826787521751,False,419.38949178742655,12286.240112331137,604
wave1,w100_physics_s7,physics,7,100,4,A,4,0.5917173212478248,False,492.3753480457183,17017.39160333726,604
wave1,w100_physics_s7,physics,7,100,4,A,5,0.7627662049581645,False,421.22814446513974,21681.465718196927,604
wave1,w100_physics_s7,physics,7,100,4,A,6,0.8983332387068134,False,401.4336842766668,23950.606750391446,604
wave1,w100_physics_s7,physics,7,100,4,A,7,0.9801449282487681,False,407.1636958157153,27302.235806554378,604
wave1,w100_physics_s7,physics,7,100,4,A,8,1.0,True,438.32947917058004,29057.60234416843,604
wave1,w100_physics_s7,physics,7,100,4,B,0,0.019855071751231912,False,1461.3301799128635,8583.409873262854,564
wave1,w100_physics_s7,physics,7,100,4,B,1,0.10166676129318664,False,1194.3910137179423,6586.405294658547,564
wave1,w100_physics_s7,physics,7,100,4,B,2,0.2372337950418355,False,974.8984645569863,8742.034346579869,564
wave1,w100_physics_s7,physics,7,100,4,B,3,0.4082826787521751,False,1472.8357761336888,11342.86162194786,564
wave1,w100_physics_s7,physics,7,100,4,B,4,0.5917173212478248,False,2054.0477343967896,21292.2890396643,564
wave1,w100_physics_s7,physics,7,100,4,B,5,0.7627662049581645,False,2447.275216852482,32978.50125597375,564
wave1,w100_physics_s7,physics,7,100,4,B,6,0.8983332387068134,False,2595.58240408235,33958.21679390353,564
wave1,w100_physics_s7,physics,7,100,4,B,7,0.9801449282487681,False,2541.2672927971444,37138.162769500595,564
wave1,w100_physics_s7,physics,7,100,4,B,8,1.0,True,2652.7150249513343,39392.62580466389,564
wave1,w100_physics_s7,physics,7,100,4,C,0,0.019855071751231912,False,287.39138861269,2666.4855667681218,2793
wave1,w100_physics_s7,physics,7,100,4,C,1,0.10166676129318664,False,258.67726347661346,2410.861794644363,2793
wave1,w100_physics_s7,physics,7,100,4,C,2,0.2372337950418355,False,284.18795635541727,2197.0360650988832,2793
wave1,w100_physics_s7,physics,7,100,4,C,3,0.4082826787521751,False,285.05330824934117,2179.4897254278767,2793
wave1,w100_physics_s7,physics,7,100,4,C,4,0.5917173212478248,False,281.6200313234276,2527.32539256416,2793
wave1,w100_physics_s7,physics,7,100,4,C,5,0.7627662049581645,False,350.33360374782774,2758.4013220405045,2793
wave1,w100_physics_s7,physics,7,100,4,C,6,0.8983332387068134,False,359.63476222855206,2631.191813094398,2793
wave1,w100_physics_s7,physics,7,100,4,C,7,0.9801449282487681,False,294.09861407197013,2924.4388847415094,2793
wave1,w100_physics_s7,physics,7,100,4,C,8,1.0,True,331.3879774530051,3280.321941621117,2793
wave1,w100_physics_s8,physics,8,100,4,A,0,0.019855071751231912,False,307.98444369850574,6584.269517662947,604
wave1,w100_physics_s8,physics,8,100,4,A,1,0.10166676129318664,False,263.7167450832214,4794.303623865812,604
wave1,w100_physics_s8,physics,8,100,4,A,2,0.2372337950418355,False,270.95385208956645,7333.452614305241,604
wave1,w100_physics_s8,physics,8,100,4,A,3,0.4082826787521751,False,335.40984702268696,11734.674333621686,604
wave1,w100_physics_s8,physics,8,100,4,A,4,0.5917173212478248,False,264.7457278013454,20864.418598659147,604
wave1,w100_physics_s8,physics,8,100,4,A,5,0.7627662049581645,False,333.5538367183255,24566.871725047386,604
wave1,w100_physics_s8,physics,8,100,4,A,6,0.8983332387068134,False,342.8858703723827,34067.33144444943,604
wave1,w100_physics_s8,physics,8,100,4,A,7,0.9801449282487681,False,351.91791184289775,32859.868611459984,604
wave1,w100_physics_s8,physics,8,100,4,A,8,1.0,True,414.95014838610655,34535.90904446239,604
wave1,w100_physics_s8,physics,8,100,4,B,0,0.019855071751231912,False,1015.7741058647787,8021.904473535136,564
wave1,w100_physics_s8,physics,8,100,4,B,1,0.10166676129318664,False,818.4015295981126,6267.9461193436355,564
wave1,w100_physics_s8,physics,8,100,4,B,2,0.2372337950418355,False,1030.8267335057499,7613.8491387491285,564
wave1,w100_physics_s8,physics,8,100,4,B,3,0.4082826787521751,False,1336.8288998185703,13744.151967168946,564
wave1,w100_physics_s8,physics,8,100,4,B,4,0.5917173212478248,False,1874.2207226422493,24106.94716328442,564
wave1,w100_physics_s8,physics,8,100,4,B,5,0.7627662049581645,False,2154.9286674631603,36965.31632251222,564
wave1,w100_physics_s8,physics,8,100,4,B,6,0.8983332387068134,False,2569.022912365213,36921.71385122007,564
wave1,w100_physics_s8,physics,8,100,4,B,7,0.9801449282487681,False,2777.178670312239,38584.94880601312,564
wave1,w100_physics_s8,physics,8,100,4,B,8,1.0,True,2836.5643601682536,41440.48471128653,564
wave1,w100_physics_s8,physics,8,100,4,C,0,0.019855071751231912,False,239.29457183356462,2119.5918633428396,2793
wave1,w100_physics_s8,physics,8,100,4,C,1,0.10166676129318664,False,218.66875207044956,1930.4559991447818,2793
wave1,w100_physics_s8,physics,8,100,4,C,2,0.2372337950418355,False,213.73868330974233,1931.7977350582526,2793
wave1,w100_physics_s8,physics,8,100,4,C,3,0.4082826787521751,False,346.72021372671225,1901.389147100275,2793
wave1,w100_physics_s8,physics,8,100,4,C,4,0.5917173212478248,False,233.94018481267585,2077.9073628290475,2793
wave1,w100_physics_s8,physics,8,100,4,C,5,0.7627662049581645,False,229.42530553423524,2253.6963913568084,2793
wave1,w100_physics_s8,physics,8,100,4,C,6,0.8983332387068134,False,267.51432199770875,2312.839466566145,2793
wave1,w100_physics_s8,physics,8,100,4,C,7,0.9801449282487681,False,261.56529860287844,2690.872484426746,2793
wave1,w100_physics_s8,physics,8,100,4,C,8,1.0,True,278.9641978085342,2831.0639886367203,2793
wave1,w100_physics_s9,physics,9,100,4,A,0,0.019855071751231912,False,506.43960783488984,6371.8341579631415,604
wave1,w100_physics_s9,physics,9,100,4,A,1,0.10166676129318664,False,417.7945461227373,5271.677750366127,604
wave1,w100_physics_s9,physics,9,100,4,A,2,0.2372337950418355,False,279.8663655445954,6177.541154702544,604
wave1,w100_physics_s9,physics,9,100,4,A,3,0.4082826787521751,False,323.9168810303539,12919.876675645517,604
wave1,w100_physics_s9,physics,9,100,4,A,4,0.5917173212478248,False,341.134224469652,16246.965852642481,604
wave1,w100_physics_s9,physics,9,100,4,A,5,0.7627662049581645,False,401.2537224084717,19914.221632759094,604
wave1,w100_physics_s9,physics,9,100,4,A,6,0.8983332387068134,False,358.6808654702403,23380.04469564781,604
wave1,w100_physics_s9,physics,9,100,4,A,7,0.9801449282487681,False,366.6462545311156,25668.88398528301,604
wave1,w100_physics_s9,physics,9,100,4,A,8,1.0,True,399.1067891555225,26387.71345251742,604
wave1,w100_physics_s9,physics,9,100,4,B,0,0.019855071751231912,False,933.3924135533707,8183.704942380408,564
wave1,w100_physics_s9,physics,9,100,4,B,1,0.10166676129318664,False,933.9375095593141,5600.131104980307,564
wave1,w100_physics_s9,physics,9,100,4,B,2,0.2372337950418355,False,1083.4662992097853,7986.289631357703,564
wave1,w100_physics_s9,physics,9,100,4,B,3,0.4082826787521751,False,1371.724572810379,14295.256664054197,564
wave1,w100_physics_s9,physics,9,100,4,B,4,0.5917173212478248,False,1832.1052971249082,26784.038548263492,564
wave1,w100_physics_s9,physics,9,100,4,B,5,0.7627662049581645,False,2531.79784024627,41973.05386833686,564
wave1,w100_physics_s9,physics,9,100,4,B,6,0.8983332387068134,False,2298.302337674745,46586.233186870006,564
wave1,w100_physics_s9,physics,9,100,4,B,7,0.9801449282487681,False,2496.710699266174,47434.55485228852,564
wave1,w100_physics_s9,physics,9,100,4,B,8,1.0,True,2547.1703443079987,47865.246498158245,564
wave1,w100_physics_s9,physics,9,100,4,C,0,0.019855071751231912,False,336.3130917794521,2447.8274778579307,2793
wave1,w100_physics_s9,physics,9,100,4,C,1,0.10166676129318664,False,283.58660308049764,2169.5870617901555,2793
wave1,w100_physics_s9,physics,9,100,4,C,2,0.2372337950418355,False,248.75649942225664,2155.345254661212,2793
wave1,w100_physics_s9,physics,9,100,4,C,3,0.4082826787521751,False,287.8101937668873,2215.9726230281476,2793
wave1,w100_physics_s9,physics,9,100,4,C,4,0.5917173212478248,False,285.67447820518055,2536.359680554802,2793
wave1,w100_physics_s9,physics,9,100,4,C,5,0.7627662049581645,False,296.2663212171002,2865.7230622462866,2793
wave1,w100_physics_s9,physics,9,100,4,C,6,0.8983332387068134,False,298.23988175084537,2827.587201127145,2793
wave1,w100_physics_s9,physics,9,100,4,C,7,0.9801449282487681,False,305.1334001724726,3111.366788302692,2793
wave1,w100_physics_s9,physics,9,100,4,C,8,1.0,True,335.2161161064373,3517.7368339397294,2793
wave1,w200_data_s0,data,0,200,4,A,0,0.019855071751231912,False,235.47251067179963,4293.00839540797,604
wave1,w200_data_s0,data,0,200,4,A,1,0.10166676129318664,False,175.6291693838586,3630.5464307566585,604
wave1,w200_data_s0,data,0,200,4,A,2,0.2372337950418355,False,159.3300577176464,4008.5807338632408,604
wave1,w200_data_s0,data,0,200,4,A,3,0.4082826787521751,False,247.9777582258565,5225.377937690649,604
wave1,w200_data_s0,data,0,200,4,A,4,0.5917173212478248,False,225.96448138366253,6076.000044124512,604
wave1,w200_data_s0,data,0,200,4,A,5,0.7627662049581645,False,203.21081123468275,7951.4077185074775,604
wave1,w200_data_s0,data,0,200,4,A,6,0.8983332387068134,False,210.59681504784436,10899.978256837881,604
wave1,w200_data_s0,data,0,200,4,A,7,0.9801449282487681,False,224.00011083065544,11517.89759807374,604
wave1,w200_data_s0,data,0,200,4,A,8,1.0,True,226.92238707811993,11190.13174683693,604
wave1,w200_data_s0,data,0,200,4,B,0,0.019855071751231912,False,501.4790717384727,4788.638866325052,564
wave1,w200_data_s0,data,0,200,4,B,1,0.10166676129318664,False,390.83905637944747,4126.612415814136,564
wave1,w200_data_s0,data,0,200,4,B,2,0.2372337950418355,False,458.44524673569964,4088.3512591945087,564
wave1,w200_data_s0,data,0,200,4,B,3,0.4082826787521751,False,430.81064072266884,4518.610453639453,564
wave1,w200_data_s0,data,0,200,4,B,4,0.5917173212478248,False,538.9691062528783,6775.4374209068965,564
wave1,w200_data_s0,data,0,200,4,B,5,0.7627662049581645,False,583.088059090727,8414.69949801348,564
wave1,w200_data_s0,data,0,200,4,B,6,0.8983332387068134,False,592.6519058619704,12621.086387295334,564
wave1,w200_data_s0,data,0,200,4,B,7,0.9801449282487681,False,711.6345606864343,14884.58878552542,564
wave1,w200_data_s0,data,0,200,4,B,8,1.0,True,776.7034993810355,15877.688521150452,564
wave1,w200_data_s0,data,0,200,4,C,0,0.019855071751231912,False,227.47086577821028,1807.4259152297066,2793
wave1,w200_data_s0,data,0,200,4,C,1,0.10166676129318664,False,168.74847055973774,1568.813680573057,2793
wave1,w200_data_s0,data,0,200,4,C,2,0.2372337950418355,False,155.45883778759162,1420.7058195833556,2793
wave1,w200_data_s0,data,0,200,4,C,3,0.4082826787521751,False,184.46586958638812,1467.7233545643473,2793
wave1,w200_data_s0,data,0,200,4,C,4,0.5917173212478248,False,152.99643903181703,1566.677217339068,2793
wave1,w200_data_s0,data,0,200,4,C,5,0.7627662049581645,False,186.51896511514175,1852.3898959792298,2793
wave1,w200_data_s0,data,0,200,4,C,6,0.8983332387068134,False,152.5031570025739,1851.548457169425,2793
wave1,w200_data_s0,data,0,200,4,C,7,0.9801449282487681,False,179.77016238830856,2021.276626064102,2793
wave1,w200_data_s0,data,0,200,4,C,8,1.0,True,178.59458751818735,2083.5077834943836,2793
wave1,w200_data_s1,data,1,200,4,A,0,0.019855071751231912,False,203.1918360726599,4129.175935330538,604
wave1,w200_data_s1,data,1,200,4,A,1,0.10166676129318664,False,153.67362137453887,3526.942274389479,604
wave1,w200_data_s1,data,1,200,4,A,2,0.2372337950418355,False,153.97608463756816,3122.650925689988,604
wave1,w200_data_s1,data,1,200,4,A,3,0.4082826787521751,False,148.01867315750528,3853.776160572942,604
wave1,w200_data_s1,data,1,200,4,A,4,0.5917173212478248,False,203.2565997175469,5296.868411880565,604
wave1,w200_data_s1,data,1,200,4,A,5,0.7627662049581645,False,218.06263461644426,8109.542337053831,604
wave1,w200_data_s1,data,1,200,4,A,6,0.8983332387068134,False,216.10548103352392,7272.533020829849,604
wave1,w200_data_s1,data,1,200,4,A,7,0.9801449282487681,False,240.03567957126748,9027.556406982392,604
wave1,w200_data_s1,data,1,200,4,A,8,1.0,True,239.01314433598077,9620.630756895107,604
wave1,w200_data_s1,data,1,200,4,B,0,0.019855071751231912,False,542.2937886753018,4647.290238655479,564
wave1,w200_data_s1,data,1,200,4,B,1,0.10166676129318664,False,456.1981737683922,3903.466683405426,564
wave1,w200_data_s1,data,1,200,4,B,2,0.2372337950418355,False,446.69063496164085,3319.130457389196,564
wave1,w200_data_s1,data,1,200,4,B,3,0.4082826787521751,False,455.8123345595604,4055.297439981097,564
wave1,w200_data_s1,data,1,200,4,B,4,0.5917173212478248,False,550.7547212541226,4278.501189083182,564
wave1,w200_data_s1,data,1,200,4,B,5,0.7627662049581645,False,625.8936253557863,5869.470171170767,564
wave1,w200_data_s1,data,1,200,4,B,6,0.8983332387068134,False,691.0211326158269,10279.781615998952,564
wave1,w200_data_s1,data,1,200,4,B,7,0.9801449282487681,False,768.2863151894992,13843.91222757321,564
wave1,w200_data_s1,data,1,200,4,B,8,1.0,True,808.0485379252025,15098.41411586156,564
wave1,w200_data_s1,data,1,200,4,C,0,0.019855071751231912,False,193.1666299750816,1733.4228660044014,2793
wave1,w200_data_s1,data,1,200,4,C,1,0.10166676129318664,False,175.88652950746564,1532.1046204300958,2793
wave1,w200_data_s1,data,1,200,4,C,2,0.2372337950418355,False,164.77258031116548,1472.9921904383807,2793
wave1,w200_data_s1,data,1,200,4,C,3,0.4082826787521751,False,164.5124696656346,1608.5620471778393,2793
wave1,w200_data_s1,data,1,200,4,C,4,0.5917173212478248,False,170.82725019452027,1530.8415435378672,2793
wave1,w200_data_s1,data,1,200,4,C,5,0.7627662049581645,False,165.93894823972732,1804.5007774154337,2793
wave1,w200_data_s1,data,1,200,4,C,6,0.8983332387068134,False,170.699752193201,1920.588311301117,2793
wave1,w200_data_s1,data,1,200,4,C,7,0.9801449282487681,False,191.4268252611464,2132.5845076669584,2793
wave1,w200_data_s1,data,1,200,4,C,8,1.0,True,201.45215178055764,2274.3338933351883,2793
wave1,w200_data_s2,data,2,200,4,A,0,0.019855071751231912,False,224.53293895155292,4457.08471610699,604
wave1,w200_data_s2,data,2,200,4,A,1,0.10166676129318664,False,208.0417030308106,3568.2940854464914,604
wave1,w200_data_s2,data,2,200,4,A,2,0.2372337950418355,False,190.00714686358089,3970.6347037521477,604
wave1,w200_data_s2,data,2,200,4,A,3,0.4082826787521751,False,169.95831156193475,4162.717642036211,604
wave1,w200_data_s2,data,2,200,4,A,4,0.5917173212478248,False,175.3804019219144,4404.246470195947,604
wave1,w200_data_s2,data,2,200,4,A,5,0.7627662049581645,False,183.26827798866879,5427.679328688127,604
